tick,entry_stream,area,count
0,birth_slot,0,289944
0,birth_slot,1,291128
0,birth_slot,2,290197
0,birth_slot,3,291773
0,overseas_slot,0,122519
0,overseas_slot,1,122251
0,overseas_slot,2,121527
0,overseas_slot,3,122736
0,internal_slot,0,73528
0,internal_slot,1,73723
0,internal_slot,2,73238
0,internal_slot,3,73315
1,birth_slot,0,298650
1,birth_slot,1,300036
1,birth_slot,2,299018
1,birth_slot,3,300633
1,overseas_slot,0,119822
1,overseas_slot,1,119440
1,overseas_slot,2,118776
1,overseas_slot,3,120066
1,internal_slot,0,72083
1,internal_slot,1,72207
1,internal_slot,2,71721
1,internal_slot,3,71826
2,birth_slot,0,307382
2,birth_slot,1,308259
2,birth_slot,2,307023
2,birth_slot,3,308827
2,overseas_slot,0,117125
2,overseas_slot,1,116724
2,overseas_slot,2,116001
2,overseas_slot,3,117530
2,internal_slot,0,70592
2,internal_slot,1,70676
2,internal_slot,2,70245
2,internal_slot,3,70419
3,birth_slot,0,315307
3,birth_slot,1,316386
3,birth_slot,2,314916
3,birth_slot,3,316817
3,overseas_slot,0,114496
3,overseas_slot,1,114038
3,overseas_slot,2,113475
3,overseas_slot,3,114859
3,internal_slot,0,69179
3,internal_slot,1,69265
3,internal_slot,2,68758
3,internal_slot,3,68988
4,birth_slot,0,322777
4,birth_slot,1,324063
4,birth_slot,2,322940
4,birth_slot,3,324658
4,overseas_slot,0,111902
4,overseas_slot,1,111572
4,overseas_slot,2,110936
4,overseas_slot,3,112336
4,internal_slot,0,67741
4,internal_slot,1,67905
4,internal_slot,2,67399
4,internal_slot,3,67564
5,birth_slot,0,329967
5,birth_slot,1,331742
5,birth_slot,2,330575
5,birth_slot,3,332261
5,overseas_slot,0,109384
5,overseas_slot,1,109150
5,overseas_slot,2,108519
5,overseas_slot,3,109860
5,internal_slot,0,66467
5,internal_slot,1,66558
5,internal_slot,2,66104
5,internal_slot,3,66311
6,birth_slot,0,336928
6,birth_slot,1,338829
6,birth_slot,2,337575
6,birth_slot,3,339228
6,overseas_slot,0,107021
6,overseas_slot,1,106769
6,overseas_slot,2,106219
6,overseas_slot,3,107484
6,internal_slot,0,65212
6,internal_slot,1,65244
6,internal_slot,2,64779
6,internal_slot,3,65126
7,birth_slot,0,343439
7,birth_slot,1,345284
7,birth_slot,2,344208
7,birth_slot,3,346060
7,overseas_slot,0,104779
7,overseas_slot,1,104507
7,overseas_slot,2,103886
7,overseas_slot,3,105200
7,internal_slot,0,63932
7,internal_slot,1,64033
7,internal_slot,2,63558
7,internal_slot,3,63878
8,birth_slot,0,349683
8,birth_slot,1,351469
8,birth_slot,2,350307
8,birth_slot,3,352433
8,overseas_slot,0,102514
8,overseas_slot,1,102240
8,overseas_slot,2,101695
8,overseas_slot,3,103049
8,internal_slot,0,62740
8,internal_slot,1,62757
8,internal_slot,2,62390
8,internal_slot,3,62644
9,birth_slot,0,355825
9,birth_slot,1,357544
9,birth_slot,2,356537
9,birth_slot,3,358610
9,overseas_slot,0,100372
9,overseas_slot,1,100152
9,overseas_slot,2,99572
9,overseas_slot,3,100910
9,internal_slot,0,61527
9,internal_slot,1,61585
9,internal_slot,2,61188
9,internal_slot,3,61401
10,birth_slot,0,361444
10,birth_slot,1,363504
10,birth_slot,2,362365
10,birth_slot,3,364076
10,overseas_slot,0,98254
10,overseas_slot,1,98111
10,overseas_slot,2,97544
10,overseas_slot,3,98844
10,internal_slot,0,60379
10,internal_slot,1,60444
10,internal_slot,2,60052
10,internal_slot,3,60166
11,birth_slot,0,367240
11,birth_slot,1,368969
11,birth_slot,2,367732
11,birth_slot,3,369329
11,overseas_slot,0,96252
11,overseas_slot,1,96104
11,overseas_slot,2,95630
11,overseas_slot,3,96855
11,internal_slot,0,59224
11,internal_slot,1,59348
11,internal_slot,2,58880
11,internal_slot,3,59084
12,birth_slot,0,372259
12,birth_slot,1,373988
12,birth_slot,2,373021
12,birth_slot,3,374254
12,overseas_slot,0,94317
12,overseas_slot,1,94106
12,overseas_slot,2,93659
12,overseas_slot,3,94814
12,internal_slot,0,58113
12,internal_slot,1,58236
12,internal_slot,2,57809
12,internal_slot,3,57987
13,birth_slot,0,377309
13,birth_slot,1,378681
13,birth_slot,2,378033
13,birth_slot,3,379501
13,overseas_slot,0,92440
13,overseas_slot,1,92119
13,overseas_slot,2,91881
13,overseas_slot,3,92984
13,internal_slot,0,57084
13,internal_slot,1,57214
13,internal_slot,2,56685
13,internal_slot,3,56938
14,birth_slot,0,381944
14,birth_slot,1,383201
14,birth_slot,2,382679
14,birth_slot,3,384236
14,overseas_slot,0,90566
14,overseas_slot,1,90222
14,overseas_slot,2,89969
14,overseas_slot,3,91159
14,internal_slot,0,56031
14,internal_slot,1,56226
14,internal_slot,2,55658
14,internal_slot,3,55898
15,birth_slot,0,386375
15,birth_slot,1,387617
15,birth_slot,2,387171
15,birth_slot,3,388595
15,overseas_slot,0,88801
15,overseas_slot,1,88444
15,overseas_slot,2,88129
15,overseas_slot,3,89413
15,internal_slot,0,54984
15,internal_slot,1,55228
15,internal_slot,2,54612
15,internal_slot,3,54883
16,birth_slot,0,390507
16,birth_slot,1,392027
16,birth_slot,2,391274
16,birth_slot,3,392918
16,overseas_slot,0,87127
16,overseas_slot,1,86677
16,overseas_slot,2,86448
16,overseas_slot,3,87613
16,internal_slot,0,54056
16,internal_slot,1,54291
16,internal_slot,2,53579
16,internal_slot,3,53863
17,birth_slot,0,394756
17,birth_slot,1,395961
17,birth_slot,2,395337
17,birth_slot,3,396830
17,overseas_slot,0,85438
17,overseas_slot,1,85023
17,overseas_slot,2,84702
17,overseas_slot,3,85934
17,internal_slot,0,53146
17,internal_slot,1,53345
17,internal_slot,2,52652
17,internal_slot,3,52877
18,birth_slot,0,398582
18,birth_slot,1,399471
18,birth_slot,2,399070
18,birth_slot,3,400544
18,overseas_slot,0,83740
18,overseas_slot,1,83426
18,overseas_slot,2,83141
18,overseas_slot,3,84321
18,internal_slot,0,52214
18,internal_slot,1,52405
18,internal_slot,2,51715
18,internal_slot,3,52009
19,birth_slot,0,402161
19,birth_slot,1,402666
19,birth_slot,2,402704
19,birth_slot,3,404309
19,overseas_slot,0,82104
19,overseas_slot,1,81795
19,overseas_slot,2,81627
19,overseas_slot,3,82651
19,internal_slot,0,51352
19,internal_slot,1,51494
19,internal_slot,2,50831
19,internal_slot,3,51146
20,birth_slot,0,405596
20,birth_slot,1,406027
20,birth_slot,2,406233
20,birth_slot,3,407842
20,overseas_slot,0,80647
20,overseas_slot,1,80302
20,overseas_slot,2,80056
20,overseas_slot,3,81087
20,internal_slot,0,50468
20,internal_slot,1,50665
20,internal_slot,2,49968
20,internal_slot,3,50290
21,birth_slot,0,409003
21,birth_slot,1,409458
21,birth_slot,2,409380
21,birth_slot,3,411263
21,overseas_slot,0,79214
21,overseas_slot,1,78882
21,overseas_slot,2,78589
21,overseas_slot,3,79596
21,internal_slot,0,49604
21,internal_slot,1,49851
21,internal_slot,2,49189
21,internal_slot,3,49476
22,birth_slot,0,412558
22,birth_slot,1,412788
22,birth_slot,2,412366
22,birth_slot,3,414219
22,overseas_slot,0,77741
22,overseas_slot,1,77438
22,overseas_slot,2,77163
22,overseas_slot,3,78184
22,internal_slot,0,48770
22,internal_slot,1,49098
22,internal_slot,2,48366
22,internal_slot,3,48647
23,birth_slot,0,415497
23,birth_slot,1,415761
23,birth_slot,2,415497
23,birth_slot,3,417319
23,overseas_slot,0,76412
23,overseas_slot,1,76054
23,overseas_slot,2,75792
23,overseas_slot,3,76817
23,internal_slot,0,47999
23,internal_slot,1,48295
23,internal_slot,2,47591
23,internal_slot,3,47835
