tick,sex,event_age_months,count
0,male,0,208
0,male,1,204
0,male,2,204
0,male,3,203
0,male,4,736
0,male,5,677
0,male,6,665
0,male,7,659
0,male,8,633
0,male,9,649
0,male,10,667
0,male,11,681
0,male,12,703
0,male,13,2621
0,male,14,2586
0,male,15,2638
0,male,16,2661
0,male,17,2729
0,female,0,204
0,female,1,223
0,female,2,242
0,female,3,221
0,female,4,689
0,female,5,656
0,female,6,699
0,female,7,662
0,female,8,660
0,female,9,659
0,female,10,648
0,female,11,675
0,female,12,645
0,female,13,2756
0,female,14,2658
0,female,15,2651
0,female,16,2676
0,female,17,2680
1,male,0,234
1,male,1,222
1,male,2,223
1,male,3,211
1,male,4,660
1,male,5,639
1,male,6,664
1,male,7,617
1,male,8,666
1,male,9,647
1,male,10,632
1,male,11,718
1,male,12,677
1,male,13,2452
1,male,14,2636
1,male,15,2548
1,male,16,2663
1,male,17,2573
1,female,0,212
1,female,1,240
1,female,2,192
1,female,3,225
1,female,4,649
1,female,5,658
1,female,6,676
1,female,7,638
1,female,8,659
1,female,9,706
1,female,10,657
1,female,11,660
1,female,12,655
1,female,13,2620
1,female,14,2607
1,female,15,2534
1,female,16,2562
1,female,17,2634
2,male,0,208
2,male,1,205
2,male,2,243
2,male,3,221
2,male,4,637
2,male,5,642
2,male,6,680
2,male,7,659
2,male,8,649
2,male,9,637
2,male,10,659
2,male,11,643
2,male,12,645
2,male,13,2572
2,male,14,2518
2,male,15,2470
2,male,16,2640
2,male,17,2506
2,female,0,222
2,female,1,217
2,female,2,208
2,female,3,200
2,female,4,674
2,female,5,588
2,female,6,696
2,female,7,648
2,female,8,634
2,female,9,670
2,female,10,668
2,female,11,658
2,female,12,702
2,female,13,2547
2,female,14,2582
2,female,15,2487
2,female,16,2537
2,female,17,2597
3,male,0,275
3,male,1,219
3,male,2,229
3,male,3,227
3,male,4,666
3,male,5,697
3,male,6,681
3,male,7,638
3,male,8,693
3,male,9,677
3,male,10,672
3,male,11,644
3,male,12,648
3,male,13,2519
3,male,14,2511
3,male,15,2439
3,male,16,2467
3,male,17,2472
3,female,0,227
3,female,1,193
3,female,2,225
3,female,3,209
3,female,4,678
3,female,5,628
3,female,6,648
3,female,7,669
3,female,8,665
3,female,9,676
3,female,10,648
3,female,11,627
3,female,12,656
3,female,13,2409
3,female,14,2504
3,female,15,2535
3,female,16,2429
3,female,17,2487
4,male,0,246
4,male,1,215
4,male,2,201
4,male,3,198
4,male,4,680
4,male,5,649
4,male,6,648
4,male,7,627
4,male,8,658
4,male,9,664
4,male,10,694
4,male,11,620
4,male,12,670
4,male,13,2527
4,male,14,2519
4,male,15,2451
4,male,16,2448
4,male,17,2517
4,female,0,277
4,female,1,200
4,female,2,213
4,female,3,211
4,female,4,620
4,female,5,642
4,female,6,630
4,female,7,692
4,female,8,670
4,female,9,640
4,female,10,613
4,female,11,677
4,female,12,657
4,female,13,2468
4,female,14,2543
4,female,15,2476
4,female,16,2522
4,female,17,2473
5,male,0,289
5,male,1,216
5,male,2,220
5,male,3,227
5,male,4,643
5,male,5,650
5,male,6,683
5,male,7,637
5,male,8,639
5,male,9,596
5,male,10,655
5,male,11,681
5,male,12,633
5,male,13,2465
5,male,14,2442
5,male,15,2438
5,male,16,2439
5,male,17,2420
5,female,0,266
5,female,1,239
5,female,2,198
5,female,3,206
5,female,4,675
5,female,5,676
5,female,6,700
5,female,7,643
5,female,8,641
5,female,9,642
5,female,10,688
5,female,11,647
5,female,12,628
5,female,13,2414
5,female,14,2409
5,female,15,2555
5,female,16,2425
5,female,17,2492
6,male,0,296
6,male,1,218
6,male,2,194
6,male,3,226
6,male,4,680
6,male,5,631
6,male,6,694
6,male,7,623
6,male,8,642
6,male,9,635
6,male,10,609
6,male,11,625
6,male,12,613
6,male,13,2491
6,male,14,2387
6,male,15,2404
6,male,16,2400
6,male,17,2415
6,female,0,297
6,female,1,227
6,female,2,212
6,female,3,200
6,female,4,650
6,female,5,689
6,female,6,654
6,female,7,668
6,female,8,659
6,female,9,620
6,female,10,689
6,female,11,657
6,female,12,581
6,female,13,2511
6,female,14,2389
6,female,15,2344
6,female,16,2441
6,female,17,2396
7,male,0,286
7,male,1,214
7,male,2,220
7,male,3,202
7,male,4,647
7,male,5,652
7,male,6,684
7,male,7,622
7,male,8,644
7,male,9,638
7,male,10,635
7,male,11,652
7,male,12,616
7,male,13,2472
7,male,14,2273
7,male,15,2387
7,male,16,2306
7,male,17,2338
7,female,0,309
7,female,1,209
7,female,2,216
7,female,3,246
7,female,4,640
7,female,5,659
7,female,6,630
7,female,7,620
7,female,8,642
7,female,9,647
7,female,10,643
7,female,11,629
7,female,12,655
7,female,13,2425
7,female,14,2350
7,female,15,2402
7,female,16,2363
7,female,17,2256
8,male,0,303
8,male,1,225
8,male,2,197
8,male,3,213
8,male,4,625
8,male,5,637
8,male,6,627
8,male,7,629
8,male,8,626
8,male,9,667
8,male,10,646
8,male,11,609
8,male,12,633
8,male,13,2377
8,male,14,2349
8,male,15,2369
8,male,16,2270
8,male,17,2289
8,female,0,357
8,female,1,194
8,female,2,225
8,female,3,205
8,female,4,635
8,female,5,618
8,female,6,672
8,female,7,647
8,female,8,614
8,female,9,640
8,female,10,607
8,female,11,610
8,female,12,645
8,female,13,2402
8,female,14,2413
8,female,15,2407
8,female,16,2319
8,female,17,2303
9,male,0,344
9,male,1,193
9,male,2,220
9,male,3,212
9,male,4,654
9,male,5,645
9,male,6,617
9,male,7,594
9,male,8,633
9,male,9,634
9,male,10,683
9,male,11,661
9,male,12,664
9,male,13,2276
9,male,14,2288
9,male,15,2326
9,male,16,2164
9,male,17,2334
9,female,0,326
9,female,1,209
9,female,2,200
9,female,3,218
9,female,4,658
9,female,5,625
9,female,6,611
9,female,7,639
9,female,8,636
9,female,9,620
9,female,10,622
9,female,11,644
9,female,12,656
9,female,13,2355
9,female,14,2249
9,female,15,2293
9,female,16,2304
9,female,17,2274
10,male,0,366
10,male,1,225
10,male,2,207
10,male,3,179
10,male,4,651
10,male,5,671
10,male,6,619
10,male,7,607
10,male,8,603
10,male,9,616
10,male,10,632
10,male,11,611
10,male,12,609
10,male,13,2303
10,male,14,2281
10,male,15,2365
10,male,16,2225
10,male,17,2260
10,female,0,355
10,female,1,200
10,female,2,228
10,female,3,180
10,female,4,636
10,female,5,612
10,female,6,589
10,female,7,635
10,female,8,638
10,female,9,615
10,female,10,635
10,female,11,668
10,female,12,613
10,female,13,2402
10,female,14,2314
10,female,15,2303
10,female,16,2232
10,female,17,2232
11,male,0,351
11,male,1,194
11,male,2,206
11,male,3,213
11,male,4,618
11,male,5,579
11,male,6,641
11,male,7,615
11,male,8,678
11,male,9,606
11,male,10,658
11,male,11,635
11,male,12,629
11,male,13,2296
11,male,14,2287
11,male,15,2214
11,male,16,2209
11,male,17,2260
11,female,0,362
11,female,1,206
11,female,2,218
11,female,3,231
11,female,4,652
11,female,5,644
11,female,6,656
11,female,7,627
11,female,8,648
11,female,9,554
11,female,10,618
11,female,11,687
11,female,12,613
11,female,13,2202
11,female,14,2157
11,female,15,2177
11,female,16,2122
11,female,17,2180
12,male,0,378
12,male,1,237
12,male,2,206
12,male,3,204
12,male,4,628
12,male,5,653
12,male,6,624
12,male,7,610
12,male,8,640
12,male,9,598
12,male,10,645
12,male,11,603
12,male,12,597
12,male,13,2239
12,male,14,2105
12,male,15,2123
12,male,16,2166
12,male,17,2180
12,female,0,348
12,female,1,175
12,female,2,208
12,female,3,236
12,female,4,620
12,female,5,630
12,female,6,660
12,female,7,596
12,female,8,628
12,female,9,627
12,female,10,584
12,female,11,638
12,female,12,633
12,female,13,2311
12,female,14,2207
12,female,15,2189
12,female,16,2116
12,female,17,2176
13,male,0,398
13,male,1,222
13,male,2,214
13,male,3,199
13,male,4,664
13,male,5,624
13,male,6,607
13,male,7,629
13,male,8,576
13,male,9,600
13,male,10,639
13,male,11,649
13,male,12,642
13,male,13,2285
13,male,14,2176
13,male,15,2247
13,male,16,2110
13,male,17,2187
13,female,0,400
13,female,1,215
13,female,2,224
13,female,3,212
13,female,4,605
13,female,5,617
13,female,6,621
13,female,7,621
13,female,8,629
13,female,9,594
13,female,10,628
13,female,11,630
13,female,12,611
13,female,13,2206
13,female,14,2196
13,female,15,2074
13,female,16,2165
13,female,17,2122
14,male,0,430
14,male,1,234
14,male,2,205
14,male,3,179
14,male,4,635
14,male,5,654
14,male,6,641
14,male,7,675
14,male,8,609
14,male,9,602
14,male,10,642
14,male,11,612
14,male,12,611
14,male,13,2238
14,male,14,2156
14,male,15,2154
14,male,16,2076
14,male,17,2074
14,female,0,445
14,female,1,196
14,female,2,208
14,female,3,217
14,female,4,624
14,female,5,607
14,female,6,631
14,female,7,632
14,female,8,603
14,female,9,589
14,female,10,647
14,female,11,644
14,female,12,593
14,female,13,2135
14,female,14,2193
14,female,15,2135
14,female,16,2098
14,female,17,2053
15,male,0,451
15,male,1,219
15,male,2,223
15,male,3,227
15,male,4,590
15,male,5,670
15,male,6,623
15,male,7,631
15,male,8,612
15,male,9,592
15,male,10,647
15,male,11,569
15,male,12,621
15,male,13,2215
15,male,14,2094
15,male,15,2148
15,male,16,2132
15,male,17,2046
15,female,0,434
15,female,1,214
15,female,2,204
15,female,3,209
15,female,4,600
15,female,5,671
15,female,6,619
15,female,7,610
15,female,8,608
15,female,9,596
15,female,10,597
15,female,11,592
15,female,12,586
15,female,13,2251
15,female,14,2137
15,female,15,2062
15,female,16,2004
15,female,17,2126
16,male,0,458
16,male,1,187
16,male,2,199
16,male,3,196
16,male,4,682
16,male,5,571
16,male,6,610
16,male,7,597
16,male,8,570
16,male,9,608
16,male,10,606
16,male,11,589
16,male,12,617
16,male,13,2117
16,male,14,2081
16,male,15,1977
16,male,16,2180
16,male,17,2050
16,female,0,440
16,female,1,213
16,female,2,190
16,female,3,178
16,female,4,614
16,female,5,609
16,female,6,612
16,female,7,569
16,female,8,602
16,female,9,633
16,female,10,615
16,female,11,646
16,female,12,603
16,female,13,2138
16,female,14,2123
16,female,15,2005
16,female,16,2083
16,female,17,2047
17,male,0,433
17,male,1,187
17,male,2,197
17,male,3,205
17,male,4,595
17,male,5,637
17,male,6,617
17,male,7,617
17,male,8,607
17,male,9,583
17,male,10,663
17,male,11,594
17,male,12,635
17,male,13,2024
17,male,14,2057
17,male,15,1996
17,male,16,1969
17,male,17,2025
17,female,0,528
17,female,1,204
17,female,2,207
17,female,3,204
17,female,4,575
17,female,5,657
17,female,6,622
17,female,7,568
17,female,8,610
17,female,9,636
17,female,10,658
