# params={"birth_rate":0.030458422138147638,"mortality_young":0.0009944965893110098,"mortality_adult":0.0027796998054002947,"mortality_old":0.013689229258825085,"overseas_arrival_rate":0.013611942516486333,"emigration_rate":0.002142165758014988,"internal_departure_rate":0.0019430556156887896,"internal_arrival_rate":0.0225318739789461}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,797351,0,399179,398172,46871,44305,43827,44422,3597,4257,707,1723,647,1620,4951,116403,49293,29353,1,800000,0,3597,707,647,183,1091,2983,1723,1620,19
1,794572,0,397743,396829,49413,44132,43166,44369,3430,4183,648,1753,654,1575,4732,120573,48645,28699,1,797351,12551,3430,648,654,192,1062,2929,1753,1575,20
2,792211,0,396603,395608,52176,43902,42600,44250,3650,4113,675,1649,613,1537,4938,124434,47970,28086,2,794572,12243,3650,675,613,193,1098,2822,1649,1537,21
3,789890,0,395323,394567,55101,43779,41937,44144,3830,4149,627,1728,623,1524,5080,127890,47349,27470,2,792211,12237,3830,627,623,188,1046,2915,1728,1524,17
4,787634,0,394300,393334,58015,43599,41383,44048,3863,4128,633,1650,582,1556,5078,131403,46726,26903,2,789890,12481,3863,633,582,219,1048,2861,1650,1556,26
5,785484,0,393176,392308,60976,43349,40791,43948,3929,4091,619,1735,621,1493,5169,134772,46127,26298,2,787634,12412,3929,619,621,173,1102,2816,1735,1493,16
6,783610,0,392210,391400,63969,43183,40213,43832,3984,3960,657,1656,572,1471,5213,138068,45487,25748,2,785484,12488,3984,657,572,184,1061,2715,1656,1471,31
7,781731,0,391183,390548,67028,42962,39629,43700,4027,4032,644,1558,556,1516,5227,141068,44875,25220,2,783610,12300,4027,644,556,180,1072,2780,1558,1516,26
8,780080,0,390343,389737,70270,42799,39097,43534,4250,3866,587,1674,531,1479,5368,143867,44318,24716,2,781731,12333,4250,587,531,158,1004,2704,1674,1479,25
9,778475,0,389522,388953,73481,42634,38576,43362,4270,3879,583,1632,575,1522,5428,146563,43758,24171,3,780080,12387,4270,583,575,179,1070,2630,1632,1522,18
10,776707,0,388608,388099,76669,42424,38045,43189,4242,3976,610,1690,568,1522,5420,149282,43183,23640,3,778475,12461,4242,610,568,198,1074,2704,1690,1522,15
11,775226,0,388010,387216,79993,42251,37495,43023,4442,3889,630,1644,500,1520,5572,151930,42599,23192,3,776707,12608,4442,630,500,203,1076,2610,1644,1520,23
12,774052,0,387394,386658,83546,42116,37025,42834,4624,3780,599,1649,532,1500,5755,154250,42059,22710,3,775226,12625,4624,599,532,187,1049,2544,1649,1500,17
13,772572,0,386645,385927,86994,41931,36548,42610,4531,3801,584,1691,498,1601,5613,156552,41524,22259,3,774052,12684,4531,584,498,223,1016,2562,1691,1601,18
14,771383,0,386020,385363,90600,41706,36013,42434,4714,3821,568,1575,483,1558,5765,158818,41010,21835,3,772572,12706,4714,568,483,213,1032,2576,1575,1558,23
15,770375,0,385508,384867,94308,41589,35594,42271,4767,3696,552,1633,478,1476,5797,160866,40527,21427,3,771383,12719,4767,552,478,212,1041,2443,1633,1476,21
16,769478,0,385096,384382,97967,41405,35238,42076,4784,3612,513,1559,515,1538,5812,162762,40067,20984,3,770375,12602,4784,513,515,192,1013,2407,1559,1538,16
17,768753,0,384814,383939,101903,41134,34777,41869,5034,3671,523,1647,463,1427,6020,164307,39609,20586,3,769478,12521,5034,523,463,259,1003,2409,1647,1427,19
18,768012,0,384509,383503,105662,40976,34364,41694,4895,3713,578,1572,520,1449,5993,166010,39099,20145,3,768753,12765,4895,578,520,237,1084,2392,1572,1449,23
19,767419,0,384224,383195,109486,40801,33928,41441,5040,3598,539,1555,450,1469,6029,167562,38632,19765,3,768012,12727,5040,539,450,217,1011,2370,1555,1469,16
20,766672,0,383804,382868,113317,40588,33530,41205,4996,3586,498,1583,427,1499,5921,169038,38214,19408,3,767419,12651,4996,498,427,254,1005,2327,1583,1499,13
21,766115,0,383502,382613,117263,40400,33162,40883,5115,3535,535,1636,450,1486,6100,170414,37760,19054,3,766672,12589,5115,535,450,231,1003,2301,1636,1486,14
22,765564,0,383195,382369,121062,40178,32796,40634,5010,3411,549,1724,459,1434,6018,171879,37315,18673,3,766115,12757,5010,549,459,211,966,2234,1724,1434,17
23,765174,0,383001,382173,125075,39929,32458,40393,5218,3423,506,1574,385,1502,6109,173038,36911,18378,3,765564,12587,5218,506,385,204,1018,2201,1574,1502,20
