# params={"birth_rate":0.022852405903835728,"mortality_young":0.0008058945980804724,"mortality_adult":0.0022923946717845413,"mortality_old":0.008103557305181036,"overseas_arrival_rate":0.02048758904545381,"emigration_rate":0.00143514541211536,"internal_departure_rate":0.001872906120365134,"internal_arrival_rate":0.01770345047137392}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,798844,0,399945,398899,46081,44396,44128,44723,2761,2812,975,1119,538,1499,4274,117239,49025,29462,1,800000,0,2761,975,538,143,912,1757,1119,1499,7
1,797496,0,399130,398366,47819,44240,43712,44946,2618,2814,1028,1186,527,1521,4173,120051,47997,28935,1,798844,9704,2618,1028,527,142,907,1765,1186,1521,9
2,796294,0,398528,397766,49666,44127,43416,45098,2719,2773,969,1121,484,1480,4172,122853,47028,28451,2,797496,9694,2719,969,484,144,885,1744,1121,1480,7
3,795021,0,397920,397101,51603,44029,43015,45248,2800,2815,893,1150,495,1496,4188,125420,46140,27958,2,796294,9546,2800,893,495,152,867,1796,1150,1496,16
4,794081,0,397428,396653,53636,43879,42748,45453,2925,2774,907,1109,519,1408,4351,127942,45242,27444,2,795021,9649,2925,907,519,143,920,1711,1109,1408,13
5,792993,0,396924,396069,55582,43720,42454,45608,2879,2749,927,1156,501,1490,4307,130331,44328,26953,2,794081,9642,2879,927,501,146,902,1701,1156,1490,12
6,791912,0,396350,395562,57592,43637,42084,45787,2944,2776,909,1087,455,1526,4308,132742,43448,26509,2,792993,9702,2944,909,455,146,910,1720,1087,1526,8
7,791030,0,395899,395131,59707,43516,41725,45974,3047,2674,885,1112,456,1484,4388,135038,42591,26071,2,791912,9697,3047,885,456,145,879,1650,1112,1484,12
8,790235,0,395554,394681,61989,43455,41402,46071,3237,2706,883,1190,457,1476,4577,137004,41748,25641,2,791030,9658,3237,883,457,136,896,1674,1190,1476,8
9,789235,0,395073,394162,64028,43375,41071,46181,3063,2723,877,1157,456,1516,4396,139257,40905,25207,2,790235,9949,3063,877,456,147,880,1696,1157,1516,16
10,788492,0,394696,393796,66204,43264,40737,46296,3088,2626,851,1106,446,1396,4385,141504,40096,24780,2,789235,9792,3088,851,446,140,857,1629,1106,1396,10
11,787666,0,394324,393342,68448,43152,40358,46466,3219,2691,778,1094,400,1438,4397,143333,39371,24407,2,788492,9513,3219,778,400,145,876,1670,1094,1438,11
12,786967,0,393991,392976,70648,43038,40071,46626,3149,2613,817,1096,449,1405,4415,145327,38604,23988,2,787666,9620,3149,817,449,146,848,1619,1096,1405,9
13,786073,0,393640,392433,72880,42865,39794,46681,3174,2670,770,1100,444,1512,4388,147187,37888,23570,3,786967,9529,3174,770,444,164,890,1616,1100,1512,13
14,785304,0,393307,391997,75233,42683,39459,46787,3342,2627,757,1150,433,1524,4532,149027,37206,23162,3,786073,9670,3342,757,433,166,866,1595,1150,1524,8
15,784690,0,392864,391826,77679,42617,39144,46899,3364,2567,774,1124,416,1477,4554,150860,36501,22781,3,785304,9833,3364,774,416,148,821,1598,1124,1477,17
16,784010,0,392408,391602,80099,42468,38863,46978,3398,2565,716,1163,418,1484,4532,152515,35863,22400,3,784690,9722,3398,716,418,165,828,1572,1163,1484,10
17,783280,0,392092,391188,82455,42314,38497,47063,3375,2651,745,1131,401,1469,4521,154243,35189,22037,3,784010,9744,3375,745,401,145,852,1654,1131,1469,9
18,782812,0,391781,391031,84932,42215,38278,47132,3458,2612,739,1063,418,1408,4615,155908,34531,21666,3,783280,9772,3458,739,418,159,900,1553,1063,1408,13
19,782342,0,391579,390763,87430,42099,38032,47195,3507,2623,759,1086,426,1453,4692,157363,33844,21289,3,782812,9698,3507,759,426,176,878,1569,1086,1453,11
20,781717,0,391336,390381,89914,41965,37774,47187,3542,2636,705,1126,378,1488,4625,158847,33228,20958,3,782342,9854,3542,705,378,155,886,1595,1126,1488,12
21,781371,0,391188,390183,92604,41852,37536,47180,3676,2493,639,1092,367,1443,4682,160276,32679,20646,3,781717,9875,3676,639,367,170,823,1500,1092,1443,15
22,780822,0,390884,389938,95161,41695,37310,47220,3591,2589,675,1113,354,1467,4620,161549,32102,20358,3,781371,9710,3591,675,354,181,856,1552,1113,1467,6
23,780372,0,390691,389681,97897,41547,37022,47252,3737,2534,590,1119,323,1447,4650,162830,31610,20088,3,780822,9789,3737,590,323,152,836,1546,1119,1447,12
