tick,sex,event_age_months,count
0,male,0,212
0,male,1,222
0,male,2,231
0,male,3,226
0,male,4,583
0,male,5,598
0,male,6,614
0,male,7,622
0,male,8,647
0,male,9,581
0,male,10,656
0,male,11,628
0,male,12,618
0,male,13,3086
0,male,14,2958
0,male,15,3024
0,male,16,3042
0,male,17,2967
0,female,0,227
0,female,1,241
0,female,2,225
0,female,3,258
0,female,4,624
0,female,5,566
0,female,6,600
0,female,7,577
0,female,8,588
0,female,9,651
0,female,10,581
0,female,11,618
0,female,12,597
0,female,13,3073
0,female,14,3017
0,female,15,3090
0,female,16,3211
0,female,17,3038
1,male,0,222
1,male,1,233
1,male,2,215
1,male,3,207
1,male,4,612
1,male,5,604
1,male,6,583
1,male,7,637
1,male,8,582
1,male,9,615
1,male,10,662
1,male,11,631
1,male,12,610
1,male,13,2925
1,male,14,2932
1,male,15,3016
1,male,16,3001
1,male,17,2992
1,male,18,66
1,female,0,213
1,female,1,235
1,female,2,197
1,female,3,221
1,female,4,584
1,female,5,571
1,female,6,580
1,female,7,650
1,female,8,616
1,female,9,588
1,female,10,616
1,female,11,602
1,female,12,599
1,female,13,3022
1,female,14,3019
1,female,15,2922
1,female,16,2974
1,female,17,2844
1,female,18,48
2,male,0,236
2,male,1,251
2,male,2,226
2,male,3,213
2,male,4,570
2,male,5,546
2,male,6,643
2,male,7,624
2,male,8,633
2,male,9,620
2,male,10,600
2,male,11,620
2,male,12,573
2,male,13,2884
2,male,14,2923
2,male,15,2905
2,male,16,2923
2,male,17,2891
2,male,18,93
2,female,0,225
2,female,1,212
2,female,2,216
2,female,3,230
2,female,4,577
2,female,5,591
2,female,6,629
2,female,7,600
2,female,8,611
2,female,9,634
2,female,10,616
2,female,11,616
2,female,12,584
2,female,13,2865
2,female,14,2863
2,female,15,2897
2,female,16,2976
2,female,17,2914
2,female,18,86
3,male,0,218
3,male,1,227
3,male,2,219
3,male,3,222
3,male,4,608
3,male,5,566
3,male,6,621
3,male,7,577
3,male,8,625
3,male,9,632
3,male,10,557
3,male,11,592
3,male,12,657
3,male,13,2982
3,male,14,2877
3,male,15,2996
3,male,16,2853
3,male,17,2876
3,male,18,142
3,female,0,250
3,female,1,238
3,female,2,208
3,female,3,230
3,female,4,574
3,female,5,621
3,female,6,635
3,female,7,599
3,female,8,624
3,female,9,557
3,female,10,632
3,female,11,622
3,female,12,609
3,female,13,2849
3,female,14,2908
3,female,15,2834
3,female,16,2818
3,female,17,2942
3,female,18,161
4,male,0,284
4,male,1,193
4,male,2,242
4,male,3,239
4,male,4,638
4,male,5,638
4,male,6,614
4,male,7,599
4,male,8,596
4,male,9,629
4,male,10,603
4,male,11,578
4,male,12,580
4,male,13,2905
4,male,14,2795
4,male,15,2865
4,male,16,2780
4,male,17,2811
4,male,18,193
4,female,0,249
4,female,1,202
4,female,2,195
4,female,3,237
4,female,4,549
4,female,5,584
4,female,6,598
4,female,7,607
4,female,8,603
4,female,9,578
4,female,10,570
4,female,11,639
4,female,12,654
4,female,13,2822
4,female,14,2873
4,female,15,2695
4,female,16,2734
4,female,17,2823
4,female,18,175
5,male,0,253
5,male,1,209
5,male,2,208
5,male,3,229
5,male,4,602
5,male,5,632
5,male,6,613
5,male,7,593
5,male,8,601
5,male,9,611
5,male,10,566
5,male,11,632
5,male,12,562
5,male,13,2807
5,male,14,2728
5,male,15,2799
5,male,16,2764
5,male,17,2734
5,male,18,205
5,female,0,281
5,female,1,195
5,female,2,188
5,female,3,206
5,female,4,629
5,female,5,608
5,female,6,644
5,female,7,664
5,female,8,584
5,female,9,581
5,female,10,597
5,female,11,600
5,female,12,588
5,female,13,2840
5,female,14,2763
5,female,15,2802
5,female,16,2852
5,female,17,2596
5,female,18,240
6,male,0,278
6,male,1,189
6,male,2,195
6,male,3,204
6,male,4,607
6,male,5,535
6,male,6,574
6,male,7,591
6,male,8,592
6,male,9,607
6,male,10,577
6,male,11,635
6,male,12,625
6,male,13,2854
6,male,14,2744
6,male,15,2598
6,male,16,2621
6,male,17,2725
6,male,18,276
6,female,0,283
6,female,1,200
6,female,2,199
6,female,3,240
6,female,4,649
6,female,5,603
6,female,6,577
6,female,7,597
6,female,8,591
6,female,9,573
6,female,10,650
6,female,11,567
6,female,12,572
6,female,13,2783
6,female,14,2723
6,female,15,2739
6,female,16,2708
6,female,17,2682
6,female,18,261
7,male,0,287
7,male,1,217
7,male,2,212
7,male,3,226
7,male,4,588
7,male,5,596
7,male,6,575
7,male,7,583
7,male,8,605
7,male,9,571
7,male,10,595
7,male,11,601
7,male,12,624
7,male,13,2735
7,male,14,2683
7,male,15,2718
7,male,16,2621
7,male,17,2627
7,male,18,318
7,female,0,305
7,female,1,226
7,female,2,232
7,female,3,219
7,female,4,589
7,female,5,580
7,female,6,606
7,female,7,602
7,female,8,569
7,female,9,632
7,female,10,585
7,female,11,550
7,female,12,582
7,female,13,2710
7,female,14,2626
7,female,15,2686
7,female,16,2703
7,female,17,2654
7,female,18,280
8,male,0,306
8,male,1,210
8,male,2,232
8,male,3,202
8,male,4,618
8,male,5,565
8,male,6,551
8,male,7,590
8,male,8,606
8,male,9,612
8,male,10,619
8,male,11,587
8,male,12,577
8,male,13,2653
8,male,14,2737
8,male,15,2621
8,male,16,2635
8,male,17,2638
8,male,18,333
8,female,0,307
8,female,1,206
8,female,2,226
8,female,3,186
8,female,4,588
8,female,5,592
8,female,6,608
8,female,7,579
8,female,8,580
8,female,9,569
8,female,10,583
8,female,11,578
8,female,12,559
8,female,13,2695
8,female,14,2646
8,female,15,2566
8,female,16,2544
8,female,17,2571
8,female,18,364
9,male,0,315
9,male,1,211
9,male,2,219
9,male,3,206
9,male,4,599
9,male,5,597
9,male,6,614
9,male,7,543
9,male,8,559
9,male,9,583
9,male,10,618
9,male,11,592
9,male,12,604
9,male,13,2650
9,male,14,2606
9,male,15,2572
9,male,16,2569
9,male,17,2585
9,male,18,383
9,female,0,319
9,female,1,188
9,female,2,202
9,female,3,218
9,female,4,596
9,female,5,618
9,female,6,595
