# params={"birth_rate":0.02528413147336222,"mortality_young":0.0013112876087594512,"mortality_adult":0.00263557829463596,"mortality_old":0.013014188060255182,"overseas_arrival_rate":0.017440326825641596,"emigration_rate":0.0017432299939879443,"internal_departure_rate":0.0034339884813959116,"internal_arrival_rate":0.013644292055800377}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7959606,0,3980367,3979239,463391,442311,437527,443771,30016,41726,8719,13839,4039,27603,42774,1169984,491281,295961,1,8000000,0,30016,8719,4039,2321,10688,28717,13839,27603,275
1,7919422,0,3960320,3959102,482598,440060,430764,442797,29148,40781,8471,13727,3892,27187,41511,1224004,482810,292069,1,7959606,125942,29148,8471,3892,2206,10407,28168,13727,27187,277
2,7881057,0,3941121,3939936,503217,437710,424222,442001,30591,40537,8361,13618,4037,27199,42989,1275108,474449,288032,2,7919422,123206,30591,8361,4037,2299,10315,27923,13618,27199,254
3,7844337,0,3922876,3921461,524868,435515,418117,440875,31659,39949,8266,13611,3784,26869,43709,1324667,466266,284301,2,7881057,124343,31659,8266,3784,2353,10306,27290,13611,26869,238
4,7809239,0,3905483,3903756,547588,433379,412053,439706,32887,39688,8031,13472,3767,26623,44685,1371991,458381,280606,2,7844337,124138,32887,8031,3767,2421,10140,27127,13472,26623,253
5,7775952,0,3888763,3887189,571766,431038,405886,438371,34424,39363,7802,13423,3809,26536,46035,1417013,450804,276909,2,7809239,124468,34424,7802,3809,2288,10277,26798,13423,26536,234
6,7743917,0,3872656,3871261,596601,428584,400130,437063,35135,38704,7619,13384,3641,26342,46395,1460775,443473,273405,3,7775952,125357,35135,7619,3641,2359,10163,26182,13384,26342,270
7,7713310,0,3857450,3855860,622668,426054,394199,435224,36617,38531,7474,13605,3766,26328,47857,1502093,436303,269830,3,7743917,124825,36617,7474,3766,2455,9905,26171,13605,26328,207
8,7684209,0,3842737,3841472,649766,423813,388740,433594,37642,38095,7405,13519,3668,26202,48715,1542277,429318,266380,3,7713310,126321,37642,7405,3668,2477,9964,25654,13519,26202,258
9,7657261,0,3829178,3828083,678146,421831,383277,431949,39028,37820,7403,13228,3629,25960,50060,1580323,422411,262997,3,7684209,126531,39028,7403,3629,2514,10014,25292,13228,25960,229
10,7631143,0,3816130,3815013,706760,419616,378111,430139,39592,37558,7434,13176,3438,25848,50464,1616968,415493,259814,3,7657261,127068,39592,7434,3438,2469,9960,25129,13176,25848,250
11,7605511,0,3803425,3802086,735874,417439,372797,428238,40113,37031,7166,13264,3485,26101,50764,1652482,408952,256659,3,7631143,127046,40113,7166,3485,2505,9853,24673,13264,26101,242
12,7582182,0,3791618,3790564,765897,414994,367846,426239,41180,36376,7088,13029,3470,25662,51738,1686694,402532,253525,3,7605511,127160,41180,7088,3470,2517,9564,24295,13029,25662,247
13,7560462,0,3780728,3779734,796837,412806,363188,424635,42248,35623,7005,13191,3472,25631,52725,1718464,396233,250396,3,7582182,126805,42248,7005,3472,2560,9615,23448,13191,25631,238
14,7539170,0,3769909,3769261,827930,410357,358402,422599,42629,35544,6905,13025,3386,25643,52920,1749070,390149,247399,3,7560462,127170,42629,6905,3386,2570,9484,23490,13025,25643,239
15,7519387,0,3759619,3759768,860351,408264,353972,420410,43818,35418,6659,12887,3328,25283,53805,1778138,384374,244513,3,7539170,127132,43818,6659,3328,2527,9573,23318,12887,25283,222
16,7500514,0,3750033,3750481,893083,406008,349525,418346,44516,34968,6629,12798,3336,25588,54481,1805904,378585,241643,3,7519387,127393,44516,6629,3336,2585,9570,22813,12798,25588,238
17,7481311,0,3740349,3740962,925842,403619,345165,416062,44654,35325,6526,12813,3309,25554,54489,1833168,373026,238803,3,7500514,127835,44654,6526,3309,2708,9470,23147,12813,25554,243
18,7464154,0,3731604,3732550,959642,401646,340930,413867,45874,34523,6332,12818,3241,25263,55447,1859471,367715,236056,3,7481311,128181,45874,6332,3241,2747,9508,22268,12818,25263,222
19,7447912,0,3723335,3724577,994132,399549,336881,411633,46821,34421,6350,12895,3196,25293,56367,1883631,362442,233406,3,7464154,128051,46821,6350,3196,2829,9370,22222,12895,25293,221
20,7432241,0,3715494,3716747,1028759,397218,332785,409172,47008,33799,6163,12886,3254,25411,56425,1907516,357406,230741,3,7447912,128976,47008,6163,3254,2753,9432,21614,12886,25411,215
21,7417582,0,3708089,3709493,1063963,395115,328843,406811,47799,33547,6178,12699,3115,25505,57092,1930077,352380,228210,3,7432241,128521,47799,6178,3115,2793,9425,21329,12699,25505,226
22,7403394,0,3701028,3702366,1099126,393101,325129,404315,47873,33177,6107,12857,3016,25150,56996,1952180,347444,225798,3,7417582,128843,47873,6107,3016,2899,9287,20991,12857,25150,210
23,7391301,0,3694960,3696341,1135409,391168,321532,402031,49243,32758,6017,12704,3038,24929,58298,1972279,342632,223397,4,7403394,128180,49243,6017,3038,2873,9218,20667,12704,24929,219
