tick,sex,event_age_months,count
0,male,0,23
0,male,1,16
0,male,2,18
0,male,3,21
0,male,4,58
0,male,5,73
0,male,6,57
0,male,7,67
0,male,8,68
0,male,9,68
0,male,10,77
0,male,11,55
0,male,12,71
0,male,13,143
0,male,14,159
0,male,15,155
0,male,16,156
0,male,17,150
0,female,0,27
0,female,1,21
0,female,2,18
0,female,3,15
0,female,4,64
0,female,5,62
0,female,6,55
0,female,7,57
0,female,8,61
0,female,9,71
0,female,10,70
0,female,11,68
0,female,12,57
0,female,13,168
0,female,14,153
0,female,15,147
0,female,16,147
0,female,17,155
1,male,0,19
1,male,1,18
1,male,2,23
1,male,3,19
1,male,4,77
1,male,5,65
1,male,6,72
1,male,7,65
1,male,8,60
1,male,9,69
1,male,10,67
1,male,11,62
1,male,12,51
1,male,13,173
1,male,14,171
1,male,15,152
1,male,16,142
1,male,17,150
1,female,0,17
1,female,1,19
1,female,2,27
1,female,3,16
1,female,4,71
1,female,5,72
1,female,6,59
1,female,7,65
1,female,8,60
1,female,9,87
1,female,10,63
1,female,11,71
1,female,12,57
1,female,13,157
1,female,14,142
1,female,15,153
1,female,16,152
1,female,17,147
1,female,18,4
2,male,0,25
2,male,1,19
2,male,2,25
2,male,3,22
2,male,4,57
2,male,5,55
2,male,6,67
2,male,7,70
2,male,8,73
2,male,9,74
2,male,10,63
2,male,11,59
2,male,12,68
2,male,13,137
2,male,14,159
2,male,15,154
2,male,16,166
2,male,17,168
2,male,18,11
2,female,0,18
2,female,1,16
2,female,2,17
2,female,3,20
2,female,4,54
2,female,5,57
2,female,6,86
2,female,7,56
2,female,8,54
2,female,9,49
2,female,10,76
2,female,11,77
2,female,12,58
2,female,13,164
2,female,14,169
2,female,15,177
2,female,16,145
2,female,17,152
2,female,18,6
3,male,0,20
3,male,1,23
3,male,2,14
3,male,3,16
3,male,4,77
3,male,5,56
3,male,6,55
3,male,7,63
3,male,8,72
3,male,9,68
3,male,10,67
3,male,11,53
3,male,12,72
3,male,13,143
3,male,14,148
3,male,15,151
3,male,16,160
3,male,17,154
3,male,18,8
3,female,0,23
