# params={"birth_rate":0.019539668616127805,"mortality_young":0.0011677998437286076,"mortality_adult":0.002161160717848118,"mortality_old":0.01116741886885678,"overseas_arrival_rate":0.01738677424936732,"emigration_rate":0.0015760548257173195,"internal_departure_rate":0.0029484934223289435,"internal_arrival_rate":0.0182138829067396}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,796759,0,398941,397818,45618,44317,43919,44530,2369,3462,897,1292,531,2284,3797,117631,49103,29469,1,800000,0,2369,897,531,196,826,2440,1292,2284,12
1,793506,0,397325,396181,47013,44106,43279,44639,2347,3426,860,1269,508,2273,3715,122322,48243,28961,1,796759,10835,2347,860,508,179,843,2404,1269,2273,24
2,790033,0,395512,394521,48421,43894,42769,44549,2322,3506,805,1269,530,2355,3657,126968,47438,28431,2,793506,10683,2322,805,530,198,835,2473,1269,2355,15
3,787076,0,394025,393051,50007,43743,42265,44577,2492,3352,850,1239,512,2220,3854,131595,46592,27926,2,790033,10787,2492,850,512,185,814,2353,1239,2220,15
4,784057,0,392547,391510,51663,43528,41800,44570,2573,3366,756,1159,486,2309,3815,135808,45850,27451,2,787076,10665,2573,756,486,214,864,2288,1159,2309,18
5,781130,0,391014,390116,53336,43306,41319,44544,2666,3411,770,1243,519,2228,3955,139950,45099,26939,2,784057,10649,2666,770,519,198,866,2347,1243,2228,17
6,778347,0,389603,388744,55111,43178,40866,44531,2738,3236,808,1264,476,2305,4022,144059,44316,26473,2,781130,10837,2738,808,476,224,826,2186,1264,2305,16
7,775629,0,388304,387325,56917,43016,40374,44560,2802,3376,768,1162,473,2223,4043,148011,43581,26018,2,778347,10827,2802,768,473,230,835,2311,1162,2223,21
8,772828,0,386934,385894,58763,42911,39856,44451,2856,3315,724,1189,480,2357,4060,151863,42886,25562,2,775629,10804,2856,724,480,201,843,2271,1189,2357,21
9,770279,0,385715,384564,60692,42771,39340,44360,3002,3291,758,1200,477,2295,4237,155652,42168,25115,3,772828,10921,3002,758,477,218,859,2214,1200,2295,25
10,767733,0,384425,383308,62626,42599,38900,44259,2931,3243,729,1192,452,2223,4112,159431,41477,24701,3,770279,11023,2931,729,452,188,852,2203,1192,2223,15
11,765276,0,383199,382077,64645,42456,38404,44241,3061,3228,710,1176,444,2268,4215,162941,40812,24299,3,767733,10770,3061,710,444,231,863,2134,1176,2268,15
12,762840,0,381970,380870,66758,42309,37991,44184,3110,3188,696,1255,422,2221,4228,166405,40178,23913,3,765276,10887,3110,696,422,201,809,2178,1255,2221,19
13,760527,0,380767,379760,68955,42069,37555,44086,3235,3209,660,1217,443,2225,4338,169732,39579,23511,3,762840,10892,3235,660,443,199,807,2203,1217,2225,21
14,758295,0,379740,378555,71106,41803,37084,43991,3227,3066,670,1200,405,2268,4302,173043,38975,23153,3,760527,10989,3227,670,405,217,784,2065,1200,2268,15
15,755995,0,378568,377427,73214,41690,36684,43897,3167,3133,668,1234,422,2190,4257,176291,38384,22773,3,758295,10836,3167,668,422,235,838,2060,1234,2190,18
16,754012,0,377558,376454,75544,41436,36350,43785,3387,3047,657,1169,403,2214,4447,179336,37804,22418,3,755995,10814,3387,657,403,245,793,2009,1169,2214,18
17,751946,0,376571,375375,77923,41187,35947,43721,3454,3123,655,1216,407,2243,4516,182178,37222,22072,3,754012,10877,3454,655,407,256,802,2065,1216,2243,14
18,750279,0,375797,374482,80428,41063,35569,43658,3553,2971,636,1148,418,2155,4607,185055,36683,21709,3,751946,11098,3553,636,418,229,762,1980,1148,2155,15
19,748455,0,374848,373607,82879,40871,35174,43532,3578,3063,666,1168,376,2213,4620,187607,36102,21392,3,750279,10881,3578,666,376,254,773,2036,1168,2213,13
20,746688,0,373923,372765,85433,40660,34767,43383,3617,3060,594,1160,382,2140,4593,190272,35615,21065,3,748455,11064,3617,594,382,221,793,2046,1160,2140,20
21,745110,0,373148,371962,88108,40507,34447,43238,3726,2943,596,1225,365,2097,4687,192719,35130,20776,3,746688,10953,3726,596,365,234,822,1887,1225,2097,24
22,743662,0,372446,371216,90761,40309,34163,43139,3775,2928,636,1202,382,2111,4793,195035,34611,20451,3,745110,10952,3775,636,382,252,774,1902,1202,2111,17
23,741983,0,371569,370414,93258,40089,33911,43030,3631,2935,667,1215,361,2188,4659,197483,34038,20158,3,743662,11034,3631,667,361,288,780,1867,1215,2188,13
