# params={"birth_rate":0.019539668616127805,"mortality_young":0.0011677998437286076,"mortality_adult":0.002161160717848118,"mortality_old":0.01116741886885678,"overseas_arrival_rate":0.01738677424936732,"emigration_rate":0.0015760548257173195,"internal_departure_rate":0.0029484934223289435,"internal_arrival_rate":0.0182138829067396}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7965883,0,3983616,3982267,457053,442921,438726,444986,23237,35168,8690,12749,5441,23568,37368,1176763,491310,294559,1,8000000,0,23237,8690,5441,2051,8712,24405,12749,23568,203
1,7931670,0,3966371,3965299,470009,441135,433045,445026,22403,34877,8539,12406,5396,23268,36338,1225845,482771,289163,1,7965883,108853,22403,8539,5396,2045,8547,24285,12406,23268,199
2,7898272,0,3949670,3948602,484025,439148,427588,445071,23628,34650,8304,12649,5239,23270,37171,1272768,474467,283924,2,7931670,106889,23628,8304,5239,2063,8551,24036,12649,23270,223
3,7866297,0,3933539,3932758,499135,437514,422498,445057,24589,34501,8315,12183,5184,23379,38088,1318647,466205,278788,2,7898272,107740,24589,8315,5184,2107,8441,23953,12183,23379,203
4,7836092,0,3918627,3917465,515385,435849,417469,444865,25827,33760,8016,12313,5069,23044,38912,1362667,458323,273801,2,7866297,108151,25827,8016,5069,2087,8438,23235,12313,23044,174
5,7805808,0,3903437,3902371,531896,433977,412420,444631,26244,33922,7891,12329,4991,23159,39126,1405237,450617,268928,2,7836092,108029,26244,7891,4991,2154,8402,23366,12329,23159,197
6,7777197,0,3889036,3888161,549640,432096,407359,444335,27440,33573,7739,12300,4830,22747,40009,1446774,443131,264278,2,7805808,108536,27440,7739,4830,2122,8483,22968,12300,22747,199
7,7749525,0,3875059,3874466,567473,430125,402554,443903,27687,32997,7594,12144,4810,22622,40091,1487202,435820,259690,2,7777197,108629,27687,7594,4810,2112,8318,22567,12144,22622,197
8,7722485,0,3861583,3860902,586432,428245,397924,443326,28829,33105,7399,11939,4726,22950,40954,1525490,428792,255239,2,7749525,107854,28829,7399,4726,2107,8340,22658,11939,22950,200
9,7696243,0,3848616,3847627,605812,426651,393231,442787,29285,32736,7288,12013,4598,22664,41171,1563515,421905,250924,3,7722485,108948,29285,7288,4598,2189,8242,22305,12013,22664,190
10,7671386,0,3836110,3835276,625988,424972,388792,442054,30318,32501,7282,12138,4523,22341,42123,1599834,415098,246702,3,7696243,108584,30318,7282,4523,2084,8333,22084,12138,22341,168
11,7647373,0,3824195,3823178,646617,423237,384169,441472,30692,32188,7081,11845,4543,22296,42316,1635199,408570,242529,3,7671386,109103,30692,7081,4543,2202,8352,21634,11845,22296,173
12,7624667,0,3813104,3811563,668110,421240,379815,440700,31656,31684,7031,12020,4454,22143,43141,1668929,402112,238445,3,7647373,108645,31656,7031,4454,2194,8057,21433,12020,22143,160
13,7601902,0,3801924,3799978,690196,419168,375625,439850,32270,31633,6941,12142,4188,22389,43399,1701393,395825,234716,3,7624667,108988,32270,6941,4188,2131,8225,21277,12142,22389,176
14,7580477,0,3791393,3789084,712677,417179,371485,438829,32938,31155,6712,11963,4274,22231,43924,1733436,389847,230891,3,7601902,109563,32938,6712,4274,2176,8038,20941,11963,22231,174
15,7560287,0,3781338,3778949,735727,415487,367598,437717,33388,30622,6676,11757,4255,22130,44319,1764126,383927,227151,3,7580477,109273,33388,6676,4255,2188,7936,20498,11757,22130,179
16,7540395,0,3771164,3769231,759296,413674,363804,436627,34017,30579,6504,11679,4032,22187,44553,1793303,378217,223640,3,7560287,108828,34017,6504,4032,2305,7928,20346,11679,22187,174
17,7521323,0,3761731,3759592,783283,411712,360067,435528,34563,30653,6700,11642,3930,21970,45193,1821818,372325,220269,3,7540395,108998,34563,6700,3930,2290,8105,20258,11642,21970,173
18,7502903,0,3752169,3750734,807565,410056,356386,434380,35025,30203,6406,11650,4029,22027,45460,1849631,366748,216838,3,7521323,109458,35025,6406,4029,2238,7906,20059,11650,22027,176
19,7485191,0,3743118,3742073,832726,408360,352697,433144,36136,30495,6204,11571,3988,21974,46328,1875877,361436,213456,3,7502903,109340,36136,6204,3988,2402,8013,20080,11571,21974,162
20,7468386,0,3734667,3733719,858119,406328,349164,431802,36367,29858,6301,11684,3833,21764,46501,1901948,356115,210245,3,7485191,110368,36367,6301,3833,2291,7807,19760,11684,21764,185
21,7452334,0,3726854,3725480,883716,404589,345603,430315,36575,29493,6259,11663,3762,21492,46596,1927046,350831,207141,3,7468386,109807,36575,6259,3762,2326,7937,19230,11663,21492,180
22,7437188,0,3719083,3718105,910335,402874,342398,428928,37655,29345,5999,11638,3732,21549,47386,1950388,345815,204077,3,7452334,109244,37655,5999,3732,2376,7756,19213,11638,21549,161
23,7421939,0,3711744,3710195,936503,401169,339317,427609,37483,29082,6074,11634,3691,21781,47248,1973680,340820,201064,3,7437188,109918,37483,6074,3691,2438,7752,18892,11634,21781,164
