# params={"birth_rate":0.03127326489924197,"mortality_young":0.0008075956768939257,"mortality_adult":0.0023543392822770997,"mortality_old":0.009859680434451687,"overseas_arrival_rate":0.02255531908618138,"emigration_rate":0.002016042117241798,"internal_departure_rate":0.002818298038424864,"internal_arrival_rate":0.020448792854416017}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,798522,0,399782,398740,47035,44330,44008,44573,3782,3168,1150,1645,599,2196,5531,116218,48850,29401,1,800000,0,3782,1150,599,140,900,2128,1645,2196,13
1,796865,0,398942,397923,49741,44112,43431,44717,3650,3177,1093,1635,586,2174,5329,119577,47757,28815,1,798522,12540,3650,1093,586,123,922,2132,1635,2174,24
2,795028,0,397981,397047,52478,43901,42992,44658,3655,3221,1028,1617,588,2270,5271,122908,46729,28227,2,796865,12315,3655,1028,588,134,911,2176,1617,2270,17
3,793694,0,397312,396382,55365,43755,42543,44718,3805,3088,1098,1584,561,2126,5464,126196,45638,27674,2,795028,12379,3805,1098,561,116,872,2100,1584,2126,15
4,792226,0,396639,395587,58281,43533,42146,44763,3851,3111,976,1499,550,2235,5377,129111,44681,27137,2,793694,12262,3851,976,550,159,930,2022,1499,2235,19
5,790808,0,395904,394904,61226,43308,41720,44770,3977,3162,951,1590,575,2169,5503,131946,43753,26572,2,792226,12222,3977,951,575,151,932,2079,1590,2169,18
6,789601,0,395247,394354,64310,43185,41323,44796,4067,2997,1022,1622,536,2213,5625,134755,42764,26048,2,790808,12424,4067,1022,536,160,901,1936,1622,2213,15
7,788510,0,394780,393730,67536,43024,40876,44848,4248,3139,950,1522,519,2147,5717,137274,41857,25551,3,789601,12457,4248,950,519,161,907,2071,1522,2147,18
8,787321,0,394196,393125,70730,42937,40400,44789,4253,3097,937,1538,522,2266,5712,139755,40963,25060,3,788510,12525,4253,937,522,138,921,2038,1538,2266,20
9,786211,0,393707,392504,73887,42789,39951,44742,4284,3054,947,1558,520,2249,5751,142285,40068,24575,3,787321,12613,4284,947,520,163,944,1947,1558,2249,25
10,785209,0,393187,392022,77171,42625,39545,44680,4344,3024,868,1513,498,2175,5710,144710,39255,24114,3,786211,12612,4344,868,498,138,920,1966,1513,2175,16
11,784241,0,392709,391532,80524,42476,39062,44709,4455,3038,870,1526,478,2207,5803,146861,38445,23682,3,785209,12422,4455,870,478,182,937,1919,1526,2207,16
12,783232,0,392223,391009,83906,42325,38686,44677,4461,2992,843,1621,455,2155,5759,149052,37680,23268,3,784241,12574,4461,843,455,150,887,1955,1621,2155,20
13,782342,0,391720,390622,87388,42117,38282,44609,4585,3033,810,1548,477,2181,5872,151107,36950,22839,3,783232,12527,4585,810,477,149,892,1992,1548,2181,20
14,781463,0,391361,390102,90764,41852,37841,44552,4547,2882,819,1568,453,2248,5819,153189,36208,22442,3,782342,12634,4547,819,453,171,853,1858,1568,2248,15
15,780473,0,390907,389566,94106,41715,37471,44499,4495,2960,803,1632,458,2154,5756,155257,35497,22027,3,781463,12517,4495,803,458,194,920,1846,1632,2154,17
16,779894,0,390593,389301,97737,41464,37164,44439,4803,2889,787,1540,443,2183,6033,157040,34817,21637,3,780473,12502,4803,787,443,200,865,1824,1540,2183,16
17,779210,0,390304,388906,101363,41209,36773,44413,4823,2929,787,1583,435,2217,6045,158663,34128,21270,3,779894,12645,4823,787,435,200,868,1861,1583,2217,14
18,778898,0,390239,388659,105115,41084,36426,44382,4938,2810,765,1534,457,2128,6160,160270,33487,20873,3,779210,12774,4938,765,457,174,840,1796,1534,2128,16
19,778404,0,389969,388435,108756,40896,36047,44302,4882,2830,756,1515,404,2191,6042,161684,32841,20535,3,778898,12632,4882,756,404,181,851,1798,1515,2191,14
20,777931,0,389705,388226,112512,40681,35680,44185,4956,2877,710,1559,426,2129,6092,163072,32264,20168,3,778404,12578,4956,710,426,171,863,1843,1559,2129,18
21,777584,0,389532,388052,116345,40537,35360,44080,5026,2767,712,1652,396,2062,6134,164384,31697,19854,3,777931,12657,5026,712,396,174,877,1716,1652,2062,23
22,777370,0,389460,387910,120134,40330,35088,44027,5055,2759,741,1548,409,2112,6205,165589,31107,19515,3,777584,12615,5055,741,409,204,842,1713,1548,2112,15
23,776990,0,389215,387775,123843,40102,34846,43971,5006,2733,744,1598,386,2185,6136,166806,30483,19205,3,777370,12624,5006,744,386,230,841,1662,1598,2185,18
