# params={"birth_rate":0.018705342938632238,"mortality_young":0.0011206999094652745,"mortality_adult":0.002897727094687267,"mortality_old":0.020536203880262532,"overseas_arrival_rate":0.019927105685100692,"emigration_rate":0.0015464473950316093,"internal_departure_rate":0.002405180453277857,"internal_arrival_rate":0.02294508919891022}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,794960,0,398017,396943,45560,44343,43561,44146,2281,5878,1028,1263,668,1876,3977,117719,48972,29332,1,800000,0,2281,1028,668,187,1128,4563,1263,1876,21
1,789973,0,395527,394446,46900,44141,42603,43862,2255,5754,967,1244,641,1852,3863,124481,48005,28691,1,794960,12994,2255,967,641,172,1146,4436,1244,1852,33
2,785050,0,392973,392077,48277,43947,41802,43421,2268,5614,928,1229,658,1934,3854,131063,47077,28033,2,789973,12713,2268,928,658,181,1118,4315,1229,1934,23
3,780642,0,390762,389880,49856,43824,41000,43071,2455,5465,979,1205,625,1797,4059,137369,46104,27418,2,785050,12631,2455,979,625,172,1096,4197,1205,1797,21
4,776350,0,388702,387648,51556,43616,40260,42714,2578,5377,867,1128,624,1856,4069,143225,45254,26810,2,780642,12526,2578,867,624,205,1159,4013,1128,1856,21
5,772158,0,386558,385600,53279,43416,39522,42325,2685,5373,868,1209,646,1809,4199,148861,44412,26178,2,776350,12430,2685,868,646,187,1132,4054,1209,1809,25
6,768213,0,384520,383693,55174,43295,38805,41913,2815,5223,918,1212,601,1844,4334,154381,43528,25599,2,772158,12590,2815,918,601,217,1115,3891,1212,1844,19
7,764301,0,382653,381648,57091,43147,38088,41522,2861,5327,852,1127,589,1760,4302,159733,42715,25037,2,768213,12613,2861,852,589,222,1120,3985,1127,1760,18
8,760381,0,380754,379627,59043,43059,37313,41065,2923,5206,828,1161,578,1882,4329,164949,41922,24499,2,764301,12516,2923,828,578,189,1147,3870,1161,1882,25
9,756748,0,378998,377750,61074,42936,36609,40639,3071,5138,854,1144,568,1844,4493,170029,41121,23976,2,760381,12578,3071,854,568,206,1153,3779,1144,1844,31
10,753269,0,377197,376072,63204,42779,35990,40180,3082,4989,794,1153,547,1760,4423,174966,40384,23479,2,756748,12619,3082,794,547,176,1129,3684,1153,1760,16
11,749923,0,375500,374423,65393,42641,35315,39823,3208,4916,794,1128,511,1815,4513,179555,39645,23018,2,753269,12325,3208,794,511,225,1141,3550,1128,1815,16
12,746613,0,373852,372761,67674,42513,34728,39448,3245,4848,761,1203,499,1764,4505,184038,38959,22575,3,749923,12372,3245,761,499,195,1098,3555,1203,1764,21
13,743489,0,372265,371224,70057,42299,34152,39013,3385,4859,738,1165,524,1747,4647,188330,38296,22114,3,746613,12320,3385,738,524,193,1083,3583,1165,1747,23
14,740554,0,370826,369728,72440,42042,33557,38602,3430,4650,757,1142,489,1819,4676,192532,37613,21690,3,743489,12418,3430,757,489,217,1073,3360,1142,1819,18
15,737575,0,369317,368258,74789,41923,33005,38184,3368,4654,734,1170,485,1742,4587,196623,36971,21265,3,740554,12287,3368,734,485,228,1099,3327,1170,1742,26
16,735009,0,367991,367018,77404,41697,32515,37757,3632,4554,730,1115,496,1755,4858,200386,36346,20835,3,737575,12153,3632,730,496,251,1068,3235,1115,1755,22
17,732471,0,366767,365704,80092,41460,31982,37389,3752,4528,719,1166,474,1789,4945,203878,35720,20448,3,735009,12282,3752,719,474,254,1092,3182,1166,1789,18
18,730186,0,365678,364508,82852,41344,31481,37001,3785,4448,701,1113,486,1696,4972,207372,35149,20036,3,732471,12428,3785,701,486,223,1055,3170,1113,1696,17
19,727946,0,364538,363408,85613,41159,31006,36564,3861,4383,707,1117,439,1747,5007,210573,34551,19683,3,730186,12229,3861,707,439,249,1056,3078,1117,1747,19
20,725851,0,363497,362354,88469,40955,30515,36162,3902,4321,657,1110,472,1695,5031,213707,34023,19293,3,727946,12254,3902,657,472,215,1051,3055,1110,1695,22
21,723824,0,362556,361268,91444,40826,30079,35721,3989,4278,661,1177,427,1649,5077,216606,33496,18970,3,725851,12157,3989,661,427,230,1086,2962,1177,1649,30
22,722004,0,361638,360366,94382,40632,29730,35365,4049,4181,693,1128,433,1686,5175,219420,32956,18625,3,723824,12181,4049,693,433,249,1050,2882,1128,1686,14
23,719939,0,360562,359377,97158,40438,29376,34956,3887,4154,697,1159,412,1748,4996,222326,32383,18291,3,722004,12170,3887,697,412,281,1030,2843,1159,1748,17
