# params={"birth_rate":0.023104117603386296,"mortality_young":0.0010574563681385858,"mortality_adult":0.003395902383542214,"mortality_old":0.010435146266838047,"overseas_arrival_rate":0.02425575109248637,"emigration_rate":0.002478261047345571,"internal_departure_rate":0.002763531098289396,"internal_arrival_rate":0.014501617104560716}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,796550,0,398787,397763,46037,44265,43954,44531,2823,3760,1229,2004,430,2168,4482,117177,48771,29570,1,800000,0,2823,1229,430,175,1334,2251,2004,2168,14
1,793039,0,397028,396011,47835,43975,43328,44637,2780,3745,1178,1999,414,2139,4372,122329,47593,29156,1,796550,12414,2780,1178,414,166,1328,2251,1999,2139,30
2,789387,0,395143,394244,49681,43706,42841,44540,2786,3774,1098,1986,438,2214,4322,127426,46495,28718,2,793039,12255,2786,1098,438,171,1301,2302,1986,2214,23
3,786227,0,393524,392703,51653,43500,42353,44562,2926,3639,1160,1943,411,2075,4497,132459,45344,28313,2,789387,12296,2926,1160,411,154,1287,2198,1943,2075,17
4,783029,0,392001,391028,53724,43214,41920,44565,3026,3696,1049,1812,401,2166,4476,137060,44315,27922,2,786227,12154,3026,1049,401,195,1375,2126,1812,2166,24
5,779962,0,390406,389556,55863,42942,41464,44531,3173,3691,1034,1913,416,2086,4623,141527,43307,27514,2,783029,12150,3173,1034,416,178,1320,2193,1913,2086,21
6,776998,0,388923,388075,58108,42745,41032,44512,3241,3545,1083,1972,384,2155,4708,145927,42265,27138,2,779962,12313,3241,1083,384,206,1302,2037,1972,2155,19
7,774145,0,387549,386596,60423,42533,40549,44516,3361,3696,1017,1851,392,2076,4770,150172,41299,26761,2,776998,12380,3361,1017,392,214,1306,2176,1851,2076,24
8,771288,0,386150,385138,62801,42388,40048,44414,3427,3630,1007,1865,394,2190,4828,154288,40350,26389,2,774145,12393,3427,1007,394,173,1328,2129,1865,2190,24
9,768691,0,384886,383805,65265,42208,39562,44333,3594,3534,1007,1892,399,2171,5000,158289,39406,26017,3,771288,12513,3594,1007,399,200,1284,2050,1892,2171,32
10,766078,0,383563,382515,67745,42002,39116,44224,3540,3514,915,1849,384,2089,4839,162250,38556,25664,3,768691,12597,3540,915,384,168,1281,2065,1849,2089,19
11,763602,0,382352,381250,70333,41810,38581,44206,3698,3496,928,1847,362,2121,4988,165883,37710,25341,3,766078,12291,3698,928,362,211,1280,2005,1847,2121,20
12,761153,0,381142,380011,73035,41625,38159,44125,3768,3459,891,1921,330,2058,4989,169449,36916,25044,3,763602,12452,3768,891,330,184,1239,2036,1921,2058,21
13,758847,0,379956,378891,75827,41359,37691,44013,3876,3487,865,1861,378,2077,5119,172874,36152,24702,3,761153,12427,3876,865,378,175,1232,2080,1861,2077,23
14,756611,0,378916,377695,78591,41039,37207,43929,3906,3364,858,1858,344,2122,5108,176247,35393,24405,3,758847,12544,3906,858,344,204,1221,1939,1858,2122,19
15,754309,0,377788,376521,81297,40861,36798,43848,3841,3361,845,1931,347,2043,5033,179604,34658,24094,3,756611,12452,3841,845,347,215,1221,1925,1931,2043,20
16,752398,0,376813,375585,84301,40557,36454,43747,4140,3327,825,1817,330,2062,5295,182626,33959,23811,3,754309,12368,4140,825,330,225,1222,1880,1817,2062,21
17,750369,0,375822,374547,87327,40267,36043,43671,4185,3377,824,1910,339,2090,5348,185465,33263,23526,3,752398,12501,4185,824,339,241,1225,1911,1910,2090,20
18,748693,0,375090,373603,90448,40096,35653,43605,4270,3263,803,1815,343,2014,5416,188372,32612,23231,3,750369,12725,4270,803,343,218,1196,1849,1815,2014,18
19,746868,0,374138,372730,93494,39865,35250,43479,4271,3322,796,1799,313,2084,5380,191003,31957,22967,3,748693,12508,4271,796,313,239,1203,1880,1799,2084,15
20,745128,0,373256,371872,96648,39602,34854,43325,4324,3327,753,1835,340,1995,5417,193667,31369,22679,3,746868,12585,4324,753,340,214,1208,1905,1835,1995,20
21,743567,0,372506,371061,99948,39432,34507,43177,4440,3202,745,1930,310,1924,5495,196133,30810,22434,3,745128,12574,4440,745,310,218,1209,1775,1930,1924,28
22,742097,0,371773,370324,103173,39202,34198,43095,4469,3214,784,1865,340,1984,5593,198485,30205,22150,3,743567,12551,4469,784,340,253,1193,1768,1865,1984,16
23,740501,0,370909,369592,106325,38937,33919,43001,4401,3143,767,1887,313,2047,5481,200928,29589,21905,3,742097,12656,4401,767,313,272,1154,1717,1887,2047,26
