# params={"birth_rate":0.018020345815424308,"mortality_young":0.000724656328742004,"mortality_adult":0.004107165557854816,"mortality_old":0.011675794335487572,"overseas_arrival_rate":0.02004409106637286,"emigration_rate":0.001886538122885192,"internal_departure_rate":0.002405991561476412,"internal_arrival_rate":0.019744534032868008}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,796087,0,398612,397475,45489,44264,43920,44518,2208,4310,1030,1539,578,1880,3816,117792,48970,29422,1,800000,0,2208,1030,578,127,1630,2553,1539,1880,12
1,792205,0,396654,395551,46753,43984,43285,44622,2183,4223,974,1514,558,1860,3715,123338,47996,28864,1,796087,11545,2183,974,558,113,1605,2505,1514,1860,31
2,788192,0,394551,393641,48046,43730,42786,44519,2188,4248,932,1508,567,1944,3687,128747,47064,28297,2,792205,11312,2188,932,567,109,1575,2564,1508,1944,19
3,784657,0,392786,391871,49497,43534,42279,44531,2334,4111,982,1475,542,1807,3858,134097,46089,27764,2,788192,11387,2334,982,542,102,1559,2450,1475,1807,17
4,781043,0,391027,390016,51055,43259,41817,44526,2446,4215,873,1386,536,1868,3855,139012,45232,27244,2,784657,11251,2446,873,536,137,1699,2379,1386,1868,23
5,777576,0,389213,388363,52639,42999,41331,44484,2552,4152,873,1467,552,1825,3977,143892,44385,26703,2,781043,11324,2552,873,552,130,1571,2451,1467,1825,19
6,774265,0,387559,386706,54331,42808,40886,44459,2600,3993,920,1491,520,1867,4040,148691,43497,26196,2,777576,11421,2600,920,520,139,1562,2292,1491,1867,17
7,770959,0,385956,385003,56040,42602,40395,44454,2657,4153,851,1391,507,1777,4015,153320,42687,25713,2,774265,11391,2657,851,507,145,1606,2402,1391,1777,21
8,767581,0,384307,383274,57814,42461,39850,44328,2741,4139,836,1405,507,1918,4084,157828,41893,25236,2,770959,11336,2741,836,507,117,1625,2397,1405,1918,22
9,764581,0,382846,381735,59660,42291,39351,44231,2887,3964,859,1425,508,1865,4254,162305,41094,24766,2,767581,11546,2887,859,508,143,1526,2295,1425,1865,26
10,761573,0,381300,380273,61556,42094,38906,44114,2846,3984,799,1387,489,1771,4134,166629,40345,24311,2,764581,11508,2846,799,489,115,1557,2312,1387,1771,19
11,758612,0,379850,378762,63483,41909,38376,44082,2938,3944,801,1383,461,1834,4200,170722,39612,23893,2,761573,11276,2938,801,461,159,1555,2230,1383,1834,19
12,755687,0,378383,377304,65533,41734,37961,44006,3018,3883,766,1474,442,1794,4226,174749,38920,23493,3,758612,11361,3018,766,442,124,1492,2267,1474,1794,20
13,752937,0,376955,375982,67702,41484,37515,43887,3146,3924,742,1412,465,1767,4353,178624,38258,23078,3,755687,11377,3146,742,465,128,1498,2298,1412,1767,21
14,750235,0,375663,374572,69825,41178,37031,43779,3160,3784,757,1430,432,1837,4349,182427,37586,22701,3,752937,11456,3160,757,432,140,1471,2173,1430,1837,17
15,747483,0,374302,373181,71900,41026,36618,43676,3083,3779,738,1474,449,1769,4270,186252,36943,22300,3,750235,11400,3083,738,449,163,1473,2143,1474,1769,24
16,745087,0,373073,372014,74214,40754,36257,43565,3316,3711,738,1394,433,1778,4487,189801,36313,21916,3,747483,11292,3316,738,433,161,1469,2081,1394,1778,20
17,742641,0,371880,370761,76585,40485,35857,43476,3410,3764,722,1429,429,1814,4561,193102,35696,21554,3,745087,11370,3410,722,429,158,1461,2145,1429,1814,15
18,740526,0,370887,369639,79062,40323,35471,43414,3488,3666,711,1361,447,1734,4646,196429,35118,21166,3,742641,11568,3488,711,447,146,1458,2062,1361,1734,16
19,738258,0,369736,368522,81468,40095,35061,43300,3485,3732,711,1356,401,1777,4597,199521,34525,20831,3,740526,11407,3485,711,401,151,1482,2099,1356,1777,13
20,736025,0,368617,367408,83998,39852,34638,43138,3548,3746,660,1393,413,1715,4621,202631,34007,20483,3,738258,11462,3548,660,413,122,1487,2137,1393,1715,24
21,734012,0,367632,366380,86646,39683,34282,42987,3639,3584,665,1461,393,1665,4697,205601,33497,20180,3,736025,11475,3639,665,393,138,1485,1961,1461,1665,26
22,732113,0,366677,365436,89278,39464,33970,42892,3708,3592,693,1377,398,1729,4799,208369,32959,19861,3,734012,11407,3708,693,398,161,1461,1970,1377,1729,16
23,730050,0,365600,364450,91754,39232,33692,42777,3546,3516,702,1407,376,1764,4624,211322,32377,19564,3,732113,11497,3546,702,376,178,1409,1929,1407,1764,21
