tick,sex,event_age_months,count
0,male,0,27
0,male,1,27
0,male,2,37
0,male,3,35
0,male,4,72
0,male,5,87
0,male,6,75
0,male,7,71
0,male,8,79
0,male,9,75
0,male,10,82
0,male,11,79
0,male,12,75
0,male,13,222
0,male,14,186
0,male,15,226
0,male,16,239
0,male,17,216
0,female,0,31
0,female,1,27
0,female,2,29
0,female,3,35
0,female,4,80
0,female,5,74
0,female,6,59
0,female,7,75
0,female,8,86
0,female,9,82
0,female,10,82
0,female,11,81
0,female,12,62
0,female,13,228
0,female,14,227
0,female,15,184
0,female,16,199
0,female,17,219
1,male,0,26
1,male,1,30
1,male,2,38
1,male,3,22
1,male,4,52
1,male,5,80
1,male,6,69
1,male,7,81
1,male,8,95
1,male,9,90
1,male,10,68
1,male,11,90
1,male,12,83
1,male,13,206
1,male,14,210
1,male,15,207
1,male,16,199
1,male,17,189
1,male,18,6
1,female,0,22
1,female,1,24
1,female,2,35
1,female,3,31
1,female,4,99
1,female,5,61
1,female,6,69
1,female,7,76
1,female,8,89
1,female,9,76
1,female,10,78
1,female,11,85
1,female,12,86
1,female,13,210
1,female,14,193
1,female,15,236
1,female,16,199
1,female,17,206
1,female,18,4
2,male,0,30
2,male,1,28
2,male,2,31
2,male,3,32
2,male,4,78
2,male,5,90
2,male,6,82
2,male,7,64
2,male,8,77
2,male,9,77
2,male,10,83
2,male,11,71
2,male,12,77
2,male,13,216
2,male,14,191
2,male,15,214
2,male,16,198
2,male,17,207
2,male,18,8
2,female,0,31
2,female,1,32
2,female,2,21
2,female,3,33
2,female,4,84
2,female,5,81
2,female,6,79
2,female,7,74
2,female,8,78
2,female,9,75
2,female,10,63
2,female,11,74
2,female,12,79
2,female,13,185
2,female,14,204
2,female,15,196
2,female,16,174
2,female,17,200
2,female,18,7
3,male,0,30
3,male,1,28
3,male,2,18
3,male,3,38
3,male,4,76
3,male,5,70
3,male,6,68
3,male,7,76
3,male,8,87
3,male,9,78
3,male,10,88
3,male,11,77
3,male,12,76
3,male,13,216
3,male,14,215
3,male,15,205
3,male,16,213
3,male,17,200
3,male,18,4
