tick,entry_stream,area,count
0,birth_slot,0,29243
0,birth_slot,1,29363
0,birth_slot,2,29221
0,birth_slot,3,29446
0,overseas_slot,0,12092
0,overseas_slot,1,12157
0,overseas_slot,2,12178
0,overseas_slot,3,12382
0,internal_slot,0,7302
0,internal_slot,1,7476
0,internal_slot,2,7450
0,internal_slot,3,7335
1,birth_slot,0,30618
1,birth_slot,1,30728
1,birth_slot,2,30444
1,birth_slot,3,30712
1,overseas_slot,0,11833
1,overseas_slot,1,11862
1,overseas_slot,2,11886
1,overseas_slot,3,12100
1,internal_slot,0,7197
1,internal_slot,1,7372
1,internal_slot,2,7342
1,internal_slot,3,7230
2,birth_slot,0,31894
2,birth_slot,1,31977
2,birth_slot,2,31740
2,birth_slot,3,31929
2,overseas_slot,0,11559
2,overseas_slot,1,11580
2,overseas_slot,2,11578
2,overseas_slot,3,11824
2,internal_slot,0,7089
2,internal_slot,1,7263
2,internal_slot,2,7242
2,internal_slot,3,7116
3,birth_slot,0,33084
3,birth_slot,1,33259
3,birth_slot,2,32977
3,birth_slot,3,33209
3,overseas_slot,0,11302
3,overseas_slot,1,11301
3,overseas_slot,2,11248
3,overseas_slot,3,11545
3,internal_slot,0,6984
3,internal_slot,1,7157
3,internal_slot,2,7151
3,internal_slot,3,7018
4,birth_slot,0,34324
4,birth_slot,1,34482
4,birth_slot,2,34201
4,birth_slot,3,34387
4,overseas_slot,0,11035
4,overseas_slot,1,11024
4,overseas_slot,2,10982
4,overseas_slot,3,11250
4,internal_slot,0,6891
4,internal_slot,1,7044
4,internal_slot,2,7051
4,internal_slot,3,6917
5,birth_slot,0,35462
5,birth_slot,1,35572
5,birth_slot,2,35424
5,birth_slot,3,35505
5,overseas_slot,0,10765
5,overseas_slot,1,10763
5,overseas_slot,2,10730
5,overseas_slot,3,10986
5,internal_slot,0,6798
5,internal_slot,1,6941
5,internal_slot,2,6957
5,internal_slot,3,6817
6,birth_slot,0,36715
6,birth_slot,1,36752
6,birth_slot,2,36502
6,birth_slot,3,36655
6,overseas_slot,0,10545
6,overseas_slot,1,10547
6,overseas_slot,2,10483
6,overseas_slot,3,10742
6,internal_slot,0,6697
6,internal_slot,1,6850
6,internal_slot,2,6865
6,internal_slot,3,6711
7,birth_slot,0,37779
7,birth_slot,1,37812
7,birth_slot,2,37661
7,birth_slot,3,37706
7,overseas_slot,0,10318
7,overseas_slot,1,10303
7,overseas_slot,2,10235
7,overseas_slot,3,10501
7,internal_slot,0,6611
7,internal_slot,1,6765
7,internal_slot,2,6785
7,internal_slot,3,6627
8,birth_slot,0,38777
8,birth_slot,1,38892
8,birth_slot,2,38684
8,birth_slot,3,38760
8,overseas_slot,0,10088
8,overseas_slot,1,10064
8,overseas_slot,2,9973
8,overseas_slot,3,10233
8,internal_slot,0,6524
8,internal_slot,1,6665
8,internal_slot,2,6686
8,internal_slot,3,6545
9,birth_slot,0,39770
9,birth_slot,1,39936
9,birth_slot,2,39696
9,birth_slot,3,39651
9,overseas_slot,0,9875
9,overseas_slot,1,9855
9,overseas_slot,2,9765
9,overseas_slot,3,9987
9,internal_slot,0,6457
9,internal_slot,1,6581
9,internal_slot,2,6608
9,internal_slot,3,6469
10,birth_slot,0,40685
10,birth_slot,1,40954
10,birth_slot,2,40596
10,birth_slot,3,40629
10,overseas_slot,0,9627
10,overseas_slot,1,9620
10,overseas_slot,2,9557
10,overseas_slot,3,9757
10,internal_slot,0,6393
10,internal_slot,1,6498
10,internal_slot,2,6506
10,internal_slot,3,6374
11,birth_slot,0,41692
11,birth_slot,1,41941
11,birth_slot,2,41532
11,birth_slot,3,41596
