tick,sex,event_age_months,count
0,male,0,23
0,male,1,17
0,male,2,18
0,male,3,21
0,male,4,45
0,male,5,57
0,male,6,45
0,male,7,56
0,male,8,53
0,male,9,56
0,male,10,59
0,male,11,39
0,male,12,61
0,male,13,201
0,male,14,225
0,male,15,205
0,male,16,211
0,male,17,213
0,female,0,27
0,female,1,21
0,female,2,18
0,female,3,15
0,female,4,48
0,female,5,47
0,female,6,42
0,female,7,51
0,female,8,48
0,female,9,52
0,female,10,57
0,female,11,53
0,female,12,46
0,female,13,239
0,female,14,210
0,female,15,201
0,female,16,218
0,female,17,227
1,male,0,19
1,male,1,18
1,male,2,23
1,male,3,19
1,male,4,60
1,male,5,48
1,male,6,56
1,male,7,49
1,male,8,49
1,male,9,51
1,male,10,58
1,male,11,53
1,male,12,41
1,male,13,231
1,male,14,231
1,male,15,213
1,male,16,195
1,male,17,206
1,female,0,17
1,female,1,19
1,female,2,25
1,female,3,16
1,female,4,52
1,female,5,62
1,female,6,46
1,female,7,50
1,female,8,48
1,female,9,62
1,female,10,49
1,female,11,56
1,female,12,45
1,female,13,228
1,female,14,207
1,female,15,206
1,female,16,215
1,female,17,203
1,female,18,5
2,male,0,25
2,male,1,19
2,male,2,24
2,male,3,22
2,male,4,51
2,male,5,46
2,male,6,49
2,male,7,54
2,male,8,62
2,male,9,63
2,male,10,51
2,male,11,48
2,male,12,59
2,male,13,200
2,male,14,232
2,male,15,206
2,male,16,226
2,male,17,235
2,male,18,13
2,female,0,18
2,female,1,16
2,female,2,17
2,female,3,20
2,female,4,46
2,female,5,45
2,female,6,70
2,female,7,40
2,female,8,45
2,female,9,41
2,female,10,54
2,female,11,63
2,female,12,42
2,female,13,222
2,female,14,221
2,female,15,234
2,female,16,191
2,female,17,210
2,female,18,8
3,male,0,19
3,male,1,23
3,male,2,14
3,male,3,16
3,male,4,65
3,male,5,42
3,male,6,44
3,male,7,51
3,male,8,61
3,male,9,58
3,male,10,51
3,male,11,41
3,male,12,47
3,male,13,192
3,male,14,191
3,male,15,215
3,male,16,209
3,male,17,205
3,male,18,11
3,female,0,20
3,female,1,19
3,female,2,10
3,female,3,15
3,female,4,43
3,female,5,57
3,female,6,49
3,female,7,45
3,female,8,46
3,female,9,49
3,female,10,48
3,female,11,43
3,female,12,47
3,female,13,238
3,female,14,207
3,female,15,218
3,female,16,212
3,female,17,205
3,female,18,13
4,male,0,17
4,male,1,27
4,male,2,18
4,male,3,22
4,male,4,47
4,male,5,60
4,male,6,57
4,male,7,56
4,male,8,50
4,male,9,43
4,male,10,69
4,male,11,46
4,male,12,57
4,male,13,207
4,male,14,185
4,male,15,191
4,male,16,202
4,male,17,206
4,male,18,15
4,female,0,20
4,female,1,24
4,female,2,33
4,female,3,23
4,female,4,58
4,female,5,52
4,female,6,43
4,female,7,57
4,female,8,39
4,female,9,51
4,female,10,50
4,female,11,47
4,female,12,60
4,female,13,211
4,female,14,201
4,female,15,193
4,female,16,193
4,female,17,225
4,female,18,13
5,male,0,22
5,male,1,23
5,male,2,17
5,male,3,22
5,male,4,60
5,male,5,52
5,male,6,58
5,male,7,40
5,male,8,46
5,male,9,62
5,male,10,56
5,male,11,48
5,male,12,50
5,male,13,216
5,male,14,201
5,male,15,215
5,male,16,228
5,male,17,189
5,male,18,15
5,female,0,28
5,female,1,24
5,female,2,19
5,female,3,18
5,female,4,42
5,female,5,49
5,female,6,48
5,female,7,54
5,female,8,60
5,female,9,64
5,female,10,51
5,female,11,51
5,female,12,52
5,female,13,200
5,female,14,215
5,female,15,202
5,female,16,198
5,female,17,216
5,female,18,12
6,male,0,27
6,male,1,26
6,male,2,31
6,male,3,21
6,male,4,50
6,male,5,53
6,male,6,50
6,male,7,46
6,male,8,51
6,male,9,56
6,male,10,61
6,male,11,56
6,male,12,57
6,male,13,194
6,male,14,209
6,male,15,175
6,male,16,183
6,male,17,197
6,male,18,24
6,female,0,19
6,female,1,28
6,female,2,13
6,female,3,26
6,female,4,46
6,female,5,54
6,female,6,50
6,female,7,44
6,female,8,47
6,female,9,53
6,female,10,45
6,female,11,53
6,female,12,48
6,female,13,190
6,female,14,189
6,female,15,180
6,female,16,217
6,female,17,182
6,female,18,19
7,male,0,29
7,male,1,16
7,male,2,31
7,male,3,23
7,male,4,45
7,male,5,36
7,male,6,44
7,male,7,43
7,male,8,51
7,male,9,47
7,male,10,47
7,male,11,56
7,male,12,52
7,male,13,203
7,male,14,242
7,male,15,213
7,male,16,205
7,male,17,188
7,male,18,22
7,female,0,30
7,female,1,19
7,female,2,19
7,female,3,33
7,female,4,60
7,female,5,61
7,female,6,42
7,female,7,50
7,female,8,57
7,female,9,53
7,female,10,60
7,female,11,54
7,female,12,64
7,female,13,201
7,female,14,221
7,female,15,208
7,female,16,196
7,female,17,185
7,female,18,14
8,male,0,29
8,male,1,18
8,male,2,15
8,male,3,21
8,male,4,55
8,male,5,54
8,male,6,51
8,male,7,50
8,male,8,57
8,male,9,63
8,male,10,41
8,male,11,54
8,male,12,42
8,male,13,206
8,male,14,217
8,male,15,203
8,male,16,225
8,male,17,180
8,male,18,15
8,female,0,21
8,female,1,26
8,female,2,17
8,female,3,18
8,female,4,59
8,female,5,46
8,female,6,48
8,female,7,50
8,female,8,57
8,female,9,50
8,female,10,59
8,female,11,51
8,female,12,48
8,female,13,217
8,female,14,186
8,female,15,192
8,female,16,189
8,female,17,210
8,female,18,28
9,male,0,38
9,male,1,23
9,male,2,18
9,male,3,23
9,male,4,54
9,male,5,57
9,male,6,49
9,male,7,47
9,male,8,45
9,male,9,53
9,male,10,52
9,male,11,44
9,male,12,44
9,male,13,209
9,male,14,201
9,male,15,173
9,male,16,185
9,male,17,183
9,male,18,36
9,female,0,28
9,female,1,22
9,female,2,19
9,female,3,18
9,female,4,52
9,female,5,62
9,female,6,58
9,female,7,49
9,female,8,64
9,female,9,60
9,female,10,54
9,female,11,65
9,female,12,54
9,female,13,214
9,female,14,182
9,female,15,192
9,female,16,185
9,female,17,196
9,female,18,31
10,male,0,23
10,male,1,13
10,male,2,26
10,male,3,12
10,male,4,52
10,male,5,45
10,male,6,67
10,male,7,42
10,male,8,45
10,male,9,61
10,male,10,67
10,male,11,58
10,male,12,49
10,male,13,199
10,male,14,182
10,male,15,197
10,male,16,183
10,male,17,207
10,male,18,33
10,female,0,25
10,female,1,19
10,female,2,18
10,female,3,25
10,female,4,52
10,female,5,47
10,female,6,53
10,female,7,54
10,female,8,49
10,female,9,51
10,female,10,48
10,female,11,48
10,female,12,53
10,female,13,204
10,female,14,189
10,female,15,182
10,female,16,186
10,female,17,193
10,female,18,29
11,male,0,39
11,male,1,22
11,male,2,21
11,male,3,36
11,male,4,66
11,male,5,48
11,male,6,40
11,male,7,62
11,male,8,49
11,male,9,58
11,male,10,39
11,male,11,51
11,male,12,64
11,male,13,203
11,male,14,159
11,male,15,165
11,male,16,170
11,male,17,194
11,male,18,28
11,female,0,27
11,female,1,20
11,female,2,22
11,female,3,21
11,female,4,45
11,female,5,45
11,female,6,53
11,female,7,60
11,female,8,63
11,female,9,52
11,female,10,57
11,female,11,46
11,female,12,56
11,female,13,203
11,female,14,209
11,female,15,211
11,female,16,187
11,female,17,184
11,female,18,39
12,male,0,30
12,male,1,22
12,male,2,20
12,male,3,18
12,male,4,41
12,male,5,67
12,male,6,60
12,male,7,62
12,male,8,55
12,male,9,56
12,male,10,40
12,male,11,54
12,male,12,54
12,male,13,203
12,male,14,192
12,male,15,191
12,male,16,202
12,male,17,182
12,male,18,44
12,female,0,26
12,female,1,14
12,female,2,20
12,female,3,28
12,female,4,47
12,female,5,51
12,female,6,49
12,female,7,46
12,female,8,36
12,female,9,52
12,female,10,56
12,female,11,46
12,female,12,46
12,female,13,171
12,female,14,191
12,female,15,201
12,female,16,185
12,female,17,197
12,female,18,36
13,male,0,35
13,male,1,21
13,male,2,24
13,male,3,18
13,male,4,43
13,male,5,41
13,male,6,53
13,male,7,50
13,male,8,54
13,male,9,48
13,male,10,50
13,male,11,43
13,male,12,37
13,male,13,236
13,male,14,155
13,male,15,200
13,male,16,187
13,male,17,194
13,male,18,48
13,female,0,26
13,female,1,10
13,female,2,14
13,female,3,20
13,female,4,52
13,female,5,54
13,female,6,70
13,female,7,70
13,female,8,52
13,female,9,50
13,female,10,43
13,female,11,44
13,female,12,61
13,female,13,189
13,female,14,190
13,female,15,201
13,female,16,210
13,female,17,178
13,female,18,44
14,male,0,34
14,male,1,15
14,male,2,20
14,male,3,25
14,male,4,59
14,male,5,50
14,male,6,32
14,male,7,33
14,male,8,52
14,male,9,57
14,male,10,57
14,male,11,59
14,male,12,43
14,male,13,194
14,male,14,161
14,male,15,184
14,male,16,159
14,male,17,169
14,male,18,52
14,female,0,48
14,female,1,23
14,female,2,14
14,female,3,19
14,female,4,53
14,female,5,55
14,female,6,45
14,female,7,45
14,female,8,52
14,female,9,44
14,female,10,50
14,female,11,56
14,female,12,37
14,female,13,185
14,female,14,187
14,female,15,189
14,female,16,182
14,female,17,188
14,female,18,43
