tick,sex,area,age_months,count
0,male,0,0,5795
0,male,0,1,5531
0,male,0,2,5476
0,male,0,3,5551
0,male,0,4,5540
0,male,0,5,5469
0,male,0,6,5609
0,male,0,7,5592
0,male,0,8,5617
0,male,0,9,5543
0,male,0,10,5654
0,male,0,11,5552
0,male,0,12,5499
0,male,0,13,5443
0,male,0,14,5372
0,male,0,15,5379
0,male,0,16,5503
0,male,0,17,5451
0,male,0,18,82
0,male,1,0,5635
0,male,1,1,5620
0,male,1,2,5539
0,male,1,3,5470
0,male,1,4,5475
0,male,1,5,5654
0,male,1,6,5685
0,male,1,7,5597
0,male,1,8,5667
0,male,1,9,5511
0,male,1,10,5448
0,male,1,11,5663
0,male,1,12,5498
0,male,1,13,5406
0,male,1,14,5387
0,male,1,15,5541
0,male,1,16,5479
0,male,1,17,5503
0,male,1,18,109
0,male,2,0,5775
0,male,2,1,5498
0,male,2,2,5557
0,male,2,3,5551
0,male,2,4,5579
0,male,2,5,5557
0,male,2,6,5531
0,male,2,7,5356
0,male,2,8,5571
0,male,2,9,5602
0,male,2,10,5505
0,male,2,11,5601
0,male,2,12,5337
0,male,2,13,5554
0,male,2,14,5436
0,male,2,15,5386
0,male,2,16,5391
0,male,2,17,5446
0,male,2,18,94
0,male,3,0,5644
0,male,3,1,5530
0,male,3,2,5424
0,male,3,3,5618
0,male,3,4,5527
0,male,3,5,5606
0,male,3,6,5622
0,male,3,7,5518
0,male,3,8,5531
0,male,3,9,5637
0,male,3,10,5657
0,male,3,11,5643
0,male,3,12,5581
0,male,3,13,5449
0,male,3,14,5531
0,male,3,15,5434
0,male,3,16,5491
0,male,3,17,5352
0,male,3,18,91
0,female,0,0,5651
0,female,0,1,5687
0,female,0,2,5435
0,female,0,3,5476
0,female,0,4,5504
0,female,0,5,5514
0,female,0,6,5469
0,female,0,7,5604
0,female,0,8,5493
0,female,0,9,5512
0,female,0,10,5403
0,female,0,11,5479
0,female,0,12,5429
0,female,0,13,5486
0,female,0,14,5602
0,female,0,15,5431
0,female,0,16,5454
0,female,0,17,5489
0,female,0,18,98
0,female,1,0,5797
0,female,1,1,5487
0,female,1,2,5502
0,female,1,3,5533
0,female,1,4,5482
0,female,1,5,5481
0,female,1,6,5593
0,female,1,7,5410
0,female,1,8,5361
0,female,1,9,5430
0,female,1,10,5562
0,female,1,11,5586
0,female,1,12,5460
0,female,1,13,5637
0,female,1,14,5526
0,female,1,15,5442
0,female,1,16,5532
0,female,1,17,5487
0,female,1,18,83
0,female,2,0,5767
0,female,2,1,5541
0,female,2,2,5547
0,female,2,3,5545
0,female,2,4,5677
0,female,2,5,5605
0,female,2,6,5513
0,female,2,7,5547
0,female,2,8,5498
0,female,2,9,5607
0,female,2,10,5592
0,female,2,11,5579
0,female,2,12,5413
0,female,2,13,5464
0,female,2,14,5439
0,female,2,15,5529
0,female,2,16,5444
0,female,2,17,5479
0,female,2,18,93
0,female,3,0,5650
0,female,3,1,5531
0,female,3,2,5548
0,female,3,3,5369
0,female,3,4,5541
0,female,3,5,5585
0,female,3,6,5393
0,female,3,7,5586
0,female,3,8,5521
0,female,3,9,5730
0,female,3,10,5410
