tick,sex,event_age_months,count
0,male,0,247
0,male,1,236
0,male,2,204
0,male,3,246
0,male,4,784
0,male,5,753
0,male,6,769
0,male,7,743
0,male,8,773
0,male,9,798
0,male,10,764
0,male,11,773
0,male,12,751
0,male,13,1934
0,male,14,1886
0,male,15,1850
0,male,16,1866
0,male,17,1961
0,female,0,212
0,female,1,227
0,female,2,258
0,female,3,227
0,female,4,836
0,female,5,744
0,female,6,787
0,female,7,791
0,female,8,732
0,female,9,786
0,female,10,759
0,female,11,808
0,female,12,781
0,female,13,1973
0,female,14,1880
0,female,15,1899
0,female,16,1912
0,female,17,1945
1,male,0,196
1,male,1,231
1,male,2,252
1,male,3,219
1,male,4,793
1,male,5,762
1,male,6,765
1,male,7,773
1,male,8,780
1,male,9,715
1,male,10,807
1,male,11,770
1,male,12,751
1,male,13,1826
1,male,14,1869
1,male,15,1863
1,male,16,1866
1,male,17,1845
1,male,18,28
1,female,0,224
1,female,1,229
1,female,2,220
1,female,3,212
1,female,4,757
1,female,5,755
1,female,6,767
1,female,7,746
1,female,8,717
1,female,9,763
1,female,10,775
1,female,11,692
1,female,12,738
1,female,13,1770
1,female,14,1876
1,female,15,1860
1,female,16,1813
1,female,17,1827
1,female,18,31
2,male,0,246
2,male,1,215
2,male,2,225
2,male,3,187
2,male,4,719
2,male,5,767
2,male,6,787
2,male,7,785
2,male,8,761
2,male,9,789
2,male,10,705
2,male,11,770
2,male,12,726
2,male,13,1876
2,male,14,1827
2,male,15,1874
2,male,16,1825
2,male,17,1820
2,male,18,74
2,female,0,241
2,female,1,218
2,female,2,241
2,female,3,226
2,female,4,708
2,female,5,783
2,female,6,731
2,female,7,777
2,female,8,736
2,female,9,743
2,female,10,733
2,female,11,762
2,female,12,769
2,female,13,1820
2,female,14,1867
2,female,15,1811
2,female,16,1858
2,female,17,1821
2,female,18,73
3,male,0,237
3,male,1,235
3,male,2,221
3,male,3,199
3,male,4,776
3,male,5,756
3,male,6,743
3,male,7,729
3,male,8,747
3,male,9,743
3,male,10,744
3,male,11,711
3,male,12,751
3,male,13,1825
3,male,14,1888
3,male,15,1814
3,male,16,1829
3,male,17,1883
3,male,18,87
3,female,0,253
3,female,1,236
3,female,2,218
3,female,3,221
3,female,4,758
3,female,5,774
3,female,6,723
3,female,7,750
3,female,8,744
3,female,9,771
3,female,10,785
3,female,11,768
3,female,12,736
3,female,13,1863
3,female,14,1869
3,female,15,1817
3,female,16,1826
3,female,17,1791
3,female,18,74
4,male,0,228
4,male,1,244
4,male,2,228
4,male,3,194
4,male,4,764
4,male,5,799
4,male,6,729
4,male,7,770
4,male,8,786
4,male,9,723
4,male,10,725
4,male,11,714
4,male,12,716
4,male,13,1850
4,male,14,1815
4,male,15,1853
4,male,16,1816
4,male,17,1847
4,male,18,146
4,female,0,234
4,female,1,229
4,female,2,223
4,female,3,220
4,female,4,752
4,female,5,739
4,female,6,684
4,female,7,722
4,female,8,791
4,female,9,769
4,female,10,729
4,female,11,736
4,female,12,724
4,female,13,1873
4,female,14,1741
4,female,15,1810
4,female,16,1780
4,female,17,1794
4,female,18,124
5,male,0,267
5,male,1,223
5,male,2,207
5,male,3,225
5,male,4,768
5,male,5,714
5,male,6,734
5,male,7,756
5,male,8,727
5,male,9,739
5,male,10,723
5,male,11,766
5,male,12,761
5,male,13,1804
5,male,14,1746
5,male,15,1741
5,male,16,1759
5,male,17,1777
5,male,18,148
5,female,0,277
5,female,1,217
5,female,2,225
5,female,3,234
5,female,4,739
5,female,5,728
5,female,6,726
5,female,7,704
5,female,8,688
5,female,9,751
5,female,10,779
5,female,11,729
5,female,12,766
5,female,13,1831
5,female,14,1784
5,female,15,1796
5,female,16,1753
5,female,17,1769
5,female,18,143
6,male,0,313
6,male,1,235
6,male,2,240
6,male,3,262
6,male,4,683
6,male,5,723
6,male,6,689
6,male,7,735
6,male,8,733
6,male,9,693
6,male,10,746
6,male,11,772
6,male,12,784
6,male,13,1724
6,male,14,1697
6,male,15,1793
6,male,16,1720
6,male,17,1783
6,male,18,162
6,female,0,287
6,female,1,221
6,female,2,226
6,female,3,205
6,female,4,755
6,female,5,728
6,female,6,723
6,female,7,746
6,female,8,756
6,female,9,750
6,female,10,776
6,female,11,775
6,female,12,774
6,female,13,1761
6,female,14,1702
6,female,15,1724
6,female,16,1758
6,female,17,1780
6,female,18,162
7,male,0,321
7,male,1,213
7,male,2,196
7,male,3,213
7,male,4,740
7,male,5,726
7,male,6,766
7,male,7,729
7,male,8,744
7,male,9,739
7,male,10,729
7,male,11,750
7,male,12,719
7,male,13,1746
7,male,14,1697
7,male,15,1787
7,male,16,1683
7,male,17,1763
7,male,18,196
7,female,0,308
7,female,1,220
7,female,2,207
7,female,3,214
7,female,4,775
7,female,5,713
7,female,6,760
7,female,7,736
7,female,8,715
7,female,9,754
7,female,10,739
7,female,11,756
7,female,12,735
7,female,13,1757
7,female,14,1673
7,female,15,1755
7,female,16,1744
7,female,17,1683
7,female,18,201
8,male,0,315
8,male,1,221
8,male,2,230
8,male,3,221
8,male,4,749
8,male,5,767
8,male,6,768
8,male,7,733
8,male,8,700
8,male,9,763
8,male,10,759
8,male,11,770
8,male,12,750
8,male,13,1730
8,male,14,1758
8,male,15,1763
8,male,16,1714
8,male,17,1626
8,male,18,218
8,female,0,320
8,female,1,194
8,female,2,216
8,female,3,210
8,female,4,713
8,female,5,713
8,female,6,748
8,female,7,741
8,female,8,674
8,female,9,717
8,female,10,797
8,female,11,700
8,female,12,719
8,female,13,1676
8,female,14,1774
8,female,15,1704
8,female,16,1752
8,female,17,1646
8,female,18,222
9,male,0,352
9,male,1,205
9,male,2,231
9,male,3,217
9,male,4,778
9,male,5,739
9,male,6,680
9,male,7,759
9,male,8,686
9,male,9,721
9,male,10,692
9,male,11,712
9,male,12,723
9,male,13,1691
9,male,14,1623
9,male,15,1657
9,male,16,1687
9,male,17,1715
9,male,18,276
9,female,0,366
9,female,1,249
9,female,2,214
9,female,3,222
9,female,4,717
9,female,5,695
9,female,6,712
9,female,7,742
9,female,8,695
9,female,9,747
9,female,10,725
9,female,11,732
9,female,12,743
9,female,13,1735
9,female,14,1694
9,female,15,1669
9,female,16,1732
9,female,17,1703
9,female,18,220
10,male,0,381
10,male,1,205
10,male,2,232
10,male,3,197
10,male,4,727
10,male,5,768
10,male,6,692
10,male,7,719
10,male,8,725
10,male,9,746
10,male,10,721
10,male,11,724
10,male,12,724
10,male,13,1726
10,male,14,1677
10,male,15,1671
10,male,16,1605
10,male,17,1586
10,male,18,236
10,female,0,372
10,female,1,217
10,female,2,230
10,female,3,218
10,female,4,727
10,female,5,715
10,female,6,700
10,female,7,729
10,female,8,686
10,female,9,756
10,female,10,736
10,female,11,696
10,female,12,729
10,female,13,1724
10,female,14,1639
10,female,15,1608
10,female,16,1640
10,female,17,1718
10,female,18,281
11,male,0,385
11,male,1,210
11,male,2,223
11,male,3,218
11,male,4,740
11,male,5,760
11,male,6,725
11,male,7,695
11,male,8,739
11,male,9,697
11,male,10,692
11,male,11,724
11,male,12,748
11,male,13,1700
11,male,14,1608
11,male,15,1685
11,male,16,1623
11,male,17,1663
11,male,18,308
11,female,0,366
11,female,1,191
11,female,2,203
11,female,3,226
11,female,4,721
11,female,5,709
11,female,6,733
11,female,7,757
11,female,8,703
11,female,9,748
11,female,10,766
11,female,11,686
11,female,12,716
11,female,13,1754
11,female,14,1722
11,female,15,1659
11,female,16,1603
11,female,17,1659
11,female,18,315
12,male,0,397
12,male,1,222
12,male,2,220
12,male,3,223
12,male,4,744
12,male,5,735
12,male,6,747
12,male,7,734
12,male,8,738
12,male,9,729
12,male,10,746
12,male,11,708
12,male,12,716
12,male,13,1647
12,male,14,1686
12,male,15,1647
12,male,16,1621
12,male,17,1622
12,male,18,333
12,female,0,397
12,female,1,209
