tick,sex,event_age_months,count
0,male,0,218
0,male,1,215
0,male,2,241
0,male,3,248
0,male,4,601
0,male,5,607
0,male,6,616
0,male,7,600
0,male,8,626
0,male,9,620
0,male,10,630
0,male,11,611
0,male,12,628
0,male,13,2987
0,male,14,2972
0,male,15,2906
0,male,16,3003
0,male,17,2955
0,female,0,217
0,female,1,205
0,female,2,186
0,female,3,229
0,female,4,634
0,female,5,601
0,female,6,672
0,female,7,615
0,female,8,674
0,female,9,572
0,female,10,642
0,female,11,634
0,female,12,614
0,female,13,3072
0,female,14,2901
0,female,15,2986
0,female,16,3014
0,female,17,3057
1,male,0,221
1,male,1,194
1,male,2,218
1,male,3,214
1,male,4,604
1,male,5,628
1,male,6,596
1,male,7,634
1,male,8,641
1,male,9,595
1,male,10,606
1,male,11,609
1,male,12,601
1,male,13,2988
1,male,14,2942
1,male,15,2899
1,male,16,3040
1,male,17,3149
1,male,18,36
1,female,0,202
1,female,1,194
1,female,2,244
1,female,3,239
1,female,4,609
1,female,5,639
1,female,6,601
1,female,7,600
1,female,8,589
1,female,9,613
1,female,10,665
1,female,11,612
1,female,12,608
1,female,13,2914
1,female,14,2878
1,female,15,2964
1,female,16,2955
1,female,17,2889
1,female,18,48
2,male,0,238
2,male,1,220
2,male,2,226
2,male,3,213
2,male,4,630
2,male,5,582
2,male,6,566
2,male,7,611
2,male,8,631
2,male,9,608
2,male,10,592
2,male,11,577
2,male,12,620
2,male,13,2975
2,male,14,2840
2,male,15,2871
2,male,16,2831
2,male,17,2864
2,male,18,99
2,female,0,214
2,female,1,205
2,female,2,232
2,female,3,214
2,female,4,619
2,female,5,616
2,female,6,615
2,female,7,617
2,female,8,623
2,female,9,625
2,female,10,640
2,female,11,589
2,female,12,612
2,female,13,2996
2,female,14,2997
2,female,15,2902
2,female,16,2935
2,female,17,2913
2,female,18,100
3,male,0,251
3,male,1,218
3,male,2,216
3,male,3,225
3,male,4,566
3,male,5,609
3,male,6,555
3,male,7,603
3,male,8,596
3,male,9,634
3,male,10,614
3,male,11,559
3,male,12,594
3,male,13,2830
3,male,14,2836
3,male,15,2964
3,male,16,2942
3,male,17,2791
3,male,18,137
3,female,0,244
3,female,1,220
3,female,2,200
3,female,3,216
