# params={"birth_rate":0.03244377828164235,"mortality_young":0.0010183436736018482,"mortality_adult":0.003453157034620374,"mortality_old":0.008590051513979652,"overseas_arrival_rate":0.0211106032196112,"emigration_rate":0.0022830944762008624,"internal_departure_rate":0.002132060718227225,"internal_arrival_rate":0.017268388952639182}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,798613,0,399816,398797,47179,44298,44062,44659,3924,3364,1086,1865,503,1671,5513,116076,48914,29497,1,800000,0,3924,1086,503,167,1359,1838,1865,1671,12
1,797006,0,399006,398000,49982,44037,43546,44876,3753,3358,1022,1853,480,1651,5255,119223,47892,29017,1,798613,12413,3753,1022,480,160,1357,1841,1853,1651,24
2,795267,0,398108,397159,52842,43796,43161,44901,3779,3409,972,1836,507,1752,5258,122306,46920,28510,2,797006,12117,3779,972,507,168,1330,1911,1836,1752,18
3,794014,0,397441,396573,55849,43624,42752,45025,3930,3329,1031,1785,482,1582,5443,125363,45894,28033,2,795267,12255,3930,1031,482,145,1315,1869,1785,1582,14
4,792613,0,396804,395809,58905,43364,42408,45147,3990,3395,919,1694,463,1684,5372,128043,44990,27581,2,794014,12139,3990,919,463,192,1408,1795,1694,1684,17
5,791344,0,396129,395215,61996,43117,42032,45230,4116,3331,900,1807,500,1647,5516,130668,44113,27090,2,792613,12145,4116,900,500,178,1348,1805,1807,1647,17
6,790231,0,395548,394683,65224,42946,41682,45334,4209,3232,974,1837,455,1682,5638,133202,43171,26645,2,791344,12301,4209,974,455,205,1324,1703,1837,1682,14
7,789175,0,395080,394095,68533,42755,41268,45459,4331,3362,891,1730,448,1634,5670,135564,42319,26216,3,790231,12389,4331,891,448,209,1338,1815,1730,1634,18
8,788027,0,394537,393490,71844,42632,40819,45476,4364,3356,877,1754,454,1733,5695,137859,41486,25785,3,789175,12396,4364,877,454,179,1363,1814,1754,1733,15
9,787043,0,394113,392930,75081,42484,40416,45503,4368,3236,897,1776,457,1694,5722,140253,40637,25361,3,788027,12538,4368,897,457,203,1313,1720,1776,1694,23
10,786147,0,393617,392530,78471,42317,40026,45523,4443,3252,837,1736,439,1627,5719,142431,39856,24951,3,787043,12428,4443,837,439,172,1309,1771,1736,1627,16
11,785260,0,393202,392058,81909,42140,39561,45620,4552,3222,822,1745,416,1710,5790,144398,39092,24573,3,786147,12334,4552,822,416,223,1307,1692,1745,1710,15
12,784302,0,392749,391553,85358,41975,39208,45661,4521,3184,799,1835,393,1652,5713,146441,38370,24216,3,785260,12467,4521,799,393,187,1265,1732,1835,1652,14
13,783494,0,392280,391214,88889,41736,38831,45663,4641,3228,776,1775,423,1645,5840,148355,37675,23828,3,784302,12384,4641,776,423,187,1257,1784,1775,1645,17
14,782729,0,391937,390792,92401,41434,38421,45690,4681,3127,784,1791,388,1700,5853,150197,36968,23488,3,783494,12488,4681,784,388,216,1252,1659,1791,1700,16
15,781854,0,391533,390321,95794,41286,38058,45735,4539,3120,771,1835,405,1635,5715,152149,36285,23122,3,782729,12471,4539,771,405,233,1250,1637,1835,1635,20
16,781381,0,391257,390124,99503,41019,37761,45757,4876,3107,761,1742,383,1644,6020,153707,35634,22785,3,781854,12305,4876,761,383,246,1250,1611,1742,1644,16
17,780794,0,391018,389776,103253,40749,37406,45789,4910,3152,744,1808,387,1668,6041,155137,34993,22448,3,781381,12513,4910,744,387,247,1266,1639,1808,1668,15
18,780468,0,390943,389525,107049,40602,37075,45833,4958,3068,735,1745,403,1609,6096,156627,34382,22101,3,780794,12669,4958,735,403,225,1225,1618,1745,1609,15
19,779995,0,390686,389309,110765,40386,36717,45837,4941,3076,718,1729,353,1680,6012,157945,33773,21802,3,780468,12518,4941,718,353,236,1251,1589,1729,1680,11
20,779653,0,390519,389134,114600,40147,36390,45809,5032,3096,687,1766,376,1575,6095,159208,33225,21477,3,779995,12497,5032,687,376,225,1247,1624,1766,1575,20
21,779343,0,390380,388963,118519,39994,36069,45781,5111,3026,695,1885,352,1557,6158,160326,32674,21189,3,779653,12532,5111,695,352,232,1261,1533,1885,1557,20
22,779141,0,390300,388841,122400,39781,35798,45796,5143,3048,708,1774,364,1595,6215,161435,32120,20887,3,779343,12626,5143,708,364,259,1242,1547,1774,1595,10
23,778811,0,390094,388717,126220,39554,35563,45789,5101,2995,711,1823,341,1665,6153,162561,31537,20608,3,779141,12632,5101,711,341,283,1193,1519,1823,1665,20
