# params={"birth_rate":0.03127326489924197,"mortality_young":0.0008075956768939257,"mortality_adult":0.0023543392822770997,"mortality_old":0.009859680434451687,"overseas_arrival_rate":0.02255531908618138,"emigration_rate":0.002016042117241798,"internal_departure_rate":0.002818298038424864,"internal_arrival_rate":0.020448792854416017}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7983059,0,3992163,3990896,470954,442968,439425,445422,37087,32396,11181,16312,6058,22559,54326,1162913,488819,293942,1,8000000,0,37087,11181,6058,1422,9473,21501,16312,22559,206
1,7965291,0,3983241,3982050,497006,441282,434421,445936,35424,32115,11027,15893,6065,22276,52516,1198756,477792,287877,1,7983059,125593,35424,11027,6065,1382,9297,21436,15893,22276,196
2,7948319,0,3974764,3973555,524337,439361,429605,446423,36970,31959,10601,16102,5807,22289,53378,1232070,467191,282070,2,7965291,122800,36970,10601,5807,1455,9279,21225,16102,22289,219
3,7932462,0,3966839,3965623,552537,437722,425156,446830,37795,31922,10602,15669,5779,22442,54176,1264501,456663,276341,2,7948319,123728,37795,10602,5779,1484,9158,21280,15669,22442,203
4,7918208,0,3959956,3958252,581959,436134,420644,447071,39159,31334,10265,15845,5654,22153,55078,1295100,446578,270782,2,7932462,124209,39159,10265,5654,1464,9181,20689,15845,22153,182
5,7903827,0,3952829,3950998,611666,434319,416146,447238,39704,31527,10022,15812,5576,22344,55302,1324337,436818,265335,2,7918208,124410,39704,10022,5576,1550,9198,20779,15812,22344,193
6,7890808,0,3946333,3944475,642573,432470,411591,447398,40885,31181,9795,15888,5289,21919,55969,1352605,427351,260248,2,7903827,124985,40885,9795,5289,1531,9293,20357,15888,21919,206
7,7878587,0,3940107,3938480,673493,430519,407216,447358,41143,30669,9574,15677,5332,21924,56049,1379811,418161,255171,3,7890808,124957,41143,9574,5332,1546,9046,20077,15677,21924,197
8,7866770,0,3934238,3932532,705560,428734,403102,447169,42398,30892,9313,15617,5231,22250,56942,1404889,409336,250246,3,7878587,124319,42398,9313,5231,1508,9139,20245,15617,22250,211
9,7855995,0,3929054,3926941,738353,427195,398869,447045,43250,30497,9036,15599,5053,22018,57339,1429537,400847,245507,3,7866770,125701,43250,9036,5053,1599,9028,19870,15599,22018,191
10,7846097,0,3924014,3922083,771601,425519,394872,446735,43955,30355,8984,15606,4914,21790,57853,1452707,392494,240951,3,7855995,125453,43955,8984,4914,1551,9124,19680,15606,21790,175
11,7836826,0,3919452,3917374,805396,423778,390610,446590,44547,30103,8591,15550,4990,21746,58128,1474784,384615,236376,3,7846097,125604,44547,8591,4990,1671,9056,19376,15550,21746,177
12,7828757,0,3915704,3913053,840016,421774,386535,446202,45508,29599,8494,15646,4855,21681,58857,1495518,376873,231926,3,7836826,125527,45508,8494,4855,1602,8804,19193,15646,21681,166
13,7820591,0,3911779,3908812,875168,419710,382611,445797,46059,29592,8478,15756,4552,21907,59089,1515046,369229,227879,3,7828757,125783,46059,8478,4552,1576,8953,19063,15756,21907,197
14,7813424,0,3908401,3905023,910422,417761,378756,445209,46581,29088,8106,15678,4685,21773,59372,1534284,362054,223699,3,7820591,126344,46581,8106,4685,1620,8701,18767,15678,21773,185
15,7806989,0,3905136,3901853,946086,416045,375136,444551,47038,28802,8045,15547,4617,21786,59700,1552244,354971,219661,3,7813424,125911,47038,8045,4617,1719,8682,18401,15547,21786,192
16,7800900,0,3901861,3899039,982230,414201,371591,443860,47662,28763,7834,15408,4386,21800,59882,1569114,348173,215842,3,7806989,125835,47662,7834,4386,1777,8642,18344,15408,21800,174
17,7795348,0,3899133,3896215,1018749,412186,368072,443177,48241,28671,7855,15529,4305,21753,60401,1585183,341371,212145,3,7800900,125853,48241,7855,4305,1753,8780,18138,15529,21753,183
18,7790823,0,3896664,3894159,1055887,410544,364679,442437,49083,28371,7658,15477,4332,21750,61073,1600278,334809,208492,3,7795348,126354,49083,7658,4332,1737,8617,18017,15477,21750,182
19,7786253,0,3894287,3891966,1093151,408874,361128,441617,49512,28686,7520,15413,4293,21796,61325,1614556,328437,204859,3,7790823,126671,49512,7520,4293,1810,8703,18173,15413,21796,178
20,7782386,0,3892359,3890027,1130763,406865,357756,440627,49994,28095,7376,15655,4125,21612,61495,1628488,322342,201422,3,7786253,127220,49994,7376,4125,1784,8478,17833,15655,21612,193
21,7778734,0,3890770,3887964,1168180,405130,354335,439543,49817,27932,7266,15639,4084,21248,61167,1642053,316314,198080,3,7782386,126857,49817,7266,4084,1824,8642,17466,15639,21248,177
22,7775704,0,3888956,3886748,1206321,403341,351224,438583,50740,27684,7014,15543,3975,21532,61729,1654067,310618,194852,3,7778734,125986,50740,7014,3975,1857,8488,17339,15543,21532,180
23,7772625,0,3887734,3884891,1244250,401665,348292,437632,50826,27547,6983,15569,3960,21732,61769,1665799,305040,191688,4,7775704,126488,50826,6983,3960,1971,8469,17107,15569,21732,190
