tick,entry_stream,area,count
0,birth_slot,0,29351
0,birth_slot,1,29491
0,birth_slot,2,29332
0,birth_slot,3,29545
0,overseas_slot,0,12117
0,overseas_slot,1,12280
0,overseas_slot,2,12276
0,overseas_slot,3,12426
0,internal_slot,0,7280
0,internal_slot,1,7464
0,internal_slot,2,7431
0,internal_slot,3,7316
1,birth_slot,0,30532
1,birth_slot,1,30605
1,birth_slot,2,30543
1,birth_slot,3,30663
1,overseas_slot,0,11884
1,overseas_slot,1,12032
1,overseas_slot,2,12021
1,overseas_slot,3,12184
1,internal_slot,0,7167
1,internal_slot,1,7352
1,internal_slot,2,7318
1,internal_slot,3,7196
2,birth_slot,0,31663
2,birth_slot,1,31742
2,birth_slot,2,31737
2,birth_slot,3,31875
2,overseas_slot,0,11689
2,overseas_slot,1,11824
2,overseas_slot,2,11817
2,overseas_slot,3,11947
2,internal_slot,0,7041
2,internal_slot,1,7237
2,internal_slot,2,7171
2,internal_slot,3,7075
3,birth_slot,0,32780
3,birth_slot,1,32768
3,birth_slot,2,32823
3,birth_slot,3,32937
3,overseas_slot,0,11478
3,overseas_slot,1,11613
3,overseas_slot,2,11617
3,overseas_slot,3,11721
3,internal_slot,0,6920
3,internal_slot,1,7129
3,internal_slot,2,7066
3,internal_slot,3,6970
4,birth_slot,0,33779
4,birth_slot,1,33949
4,birth_slot,2,33902
4,birth_slot,3,34008
4,overseas_slot,0,11265
4,overseas_slot,1,11383
4,overseas_slot,2,11388
4,overseas_slot,3,11514
4,internal_slot,0,6817
4,internal_slot,1,7021
4,internal_slot,2,6933
4,internal_slot,3,6858
5,birth_slot,0,34852
5,birth_slot,1,35050
5,birth_slot,2,34981
5,birth_slot,3,35051
5,overseas_slot,0,11052
5,overseas_slot,1,11191
5,overseas_slot,2,11191
5,overseas_slot,3,11298
5,internal_slot,0,6695
5,internal_slot,1,6901
5,internal_slot,2,6821
5,internal_slot,3,6749
6,birth_slot,0,35864
6,birth_slot,1,36050
6,birth_slot,2,35949
6,birth_slot,3,36048
6,overseas_slot,0,10842
6,overseas_slot,1,11003
6,overseas_slot,2,10987
6,overseas_slot,3,11093
6,internal_slot,0,6585
6,internal_slot,1,6776
6,internal_slot,2,6708
6,internal_slot,3,6657
7,birth_slot,0,36853
7,birth_slot,1,36972
7,birth_slot,2,36951
7,birth_slot,3,37057
7,overseas_slot,0,10613
7,overseas_slot,1,10830
7,overseas_slot,2,10791
7,overseas_slot,3,10917
7,internal_slot,0,6482
7,internal_slot,1,6663
7,internal_slot,2,6602
7,internal_slot,3,6545
8,birth_slot,0,37860
8,birth_slot,1,37950
8,birth_slot,2,37882
8,birth_slot,3,38035
8,overseas_slot,0,10412
8,overseas_slot,1,10627
8,overseas_slot,2,10596
8,overseas_slot,3,10715
8,internal_slot,0,6385
8,internal_slot,1,6552
8,internal_slot,2,6522
8,internal_slot,3,6456
9,birth_slot,0,38746
9,birth_slot,1,38926
9,birth_slot,2,38800
9,birth_slot,3,39025
9,overseas_slot,0,10219
9,overseas_slot,1,10422
9,overseas_slot,2,10407
9,overseas_slot,3,10549
9,internal_slot,0,6291
9,internal_slot,1,6449
9,internal_slot,2,6416
9,internal_slot,3,6356
10,birth_slot,0,39622
10,birth_slot,1,39821
10,birth_slot,2,39712
10,birth_slot,3,39870
10,overseas_slot,0,10030
10,overseas_slot,1,10242
10,overseas_slot,2,10210
10,overseas_slot,3,10350
10,internal_slot,0,6198
10,internal_slot,1,6350
10,internal_slot,2,6311
10,internal_slot,3,6268
11,birth_slot,0,40477
11,birth_slot,1,40655
11,birth_slot,2,40570
11,birth_slot,3,40667
11,overseas_slot,0,9823
11,overseas_slot,1,10043
11,overseas_slot,2,10057
11,overseas_slot,3,10168
11,internal_slot,0,6093
11,internal_slot,1,6251
11,internal_slot,2,6210
11,internal_slot,3,6187
12,birth_slot,0,41391
12,birth_slot,1,41507
12,birth_slot,2,41435
12,birth_slot,3,41483
12,overseas_slot,0,9661
12,overseas_slot,1,9880
12,overseas_slot,2,9871
12,overseas_slot,3,9993
12,internal_slot,0,6011
12,internal_slot,1,6140
