# params={"birth_rate":0.018710017364841295,"mortality_young":0.0012557911061800717,"mortality_adult":0.0029625952996841383,"mortality_old":0.010162173534429985,"overseas_arrival_rate":0.01900783431483249,"emigration_rate":0.0022767501463957234,"internal_departure_rate":0.0017162529650515965,"internal_arrival_rate":0.01636150418353237}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7968268,0,3984841,3983427,456258,442830,439455,445642,22260,36303,9468,18367,4880,13670,36608,1177740,490532,295120,1,8000000,0,22260,9468,4880,2218,11938,22147,18367,13670,177
1,7936026,0,3968695,3967331,468381,440995,434393,446362,21451,36154,9326,18020,4832,13677,35609,1224629,481206,290288,1,7968268,104948,21451,9326,4832,2243,11758,22153,18020,13677,175
2,7904958,0,3953151,3951807,481571,439011,429554,447157,22625,35840,9004,18148,4718,13427,36347,1269855,472202,285570,2,7936026,103460,22625,9004,4718,2213,11694,21933,18148,13427,188
3,7875098,0,3938223,3936875,495700,437298,425087,447824,23490,35816,9008,17664,4710,13588,37208,1313675,463259,280900,2,7904958,103762,23490,9008,4710,2283,11581,21952,17664,13588,168
4,7846823,0,3924221,3922602,510984,435602,420631,448295,24690,35161,8702,17742,4601,13365,37993,1355818,454718,276373,2,7875098,104276,24690,8702,4601,2249,11615,21297,17742,13365,160
5,7818525,0,3910037,3908488,526511,433713,416148,448719,25059,35302,8576,17723,4501,13409,38136,1396717,446354,271970,2,7846823,104261,25059,8576,4501,2289,11544,21469,17723,13409,180
6,7791333,0,3896341,3894992,543142,431780,411619,449122,26171,35082,8429,17841,4367,13236,38967,1436561,438196,267751,2,7818525,104570,26171,8429,4367,2286,11706,21090,17841,13236,185
7,7765000,0,3883156,3881844,559808,429768,407270,449340,26290,34516,8262,17449,4379,13299,38931,1475909,430253,263574,3,7791333,105126,26290,8262,4379,2264,11498,20754,17449,13299,178
8,7739324,0,3870304,3869020,577581,427938,403120,449392,27379,34702,8016,17423,4306,13252,39701,1513172,422629,259498,3,7765000,104195,27379,8016,4306,2261,11498,20943,17423,13252,179
9,7714188,0,3857861,3856327,595666,426303,398900,449512,27782,34173,7810,17454,4190,13291,39782,1550098,415250,255546,3,7739324,105078,27782,7810,4190,2353,11293,20527,17454,13291,172
10,7690369,0,3845979,3844390,614549,424572,394921,449476,28703,34011,7817,17428,4148,13048,40668,1585539,407945,251660,3,7714188,104700,28703,7817,4148,2242,11407,20362,17428,13048,148
11,7667320,0,3834516,3832804,633943,422803,390671,449545,29172,33691,7566,17208,4147,13035,40885,1619917,400996,247833,3,7690369,105155,29172,7566,4147,2358,11275,20058,17208,13035,162
12,7645480,0,3823751,3821729,654127,420779,386656,449371,30031,33243,7508,17255,4098,12979,41637,1652864,394103,244076,3,7667320,104819,30031,7508,4098,2326,11024,19893,17255,12979,145
13,7623790,0,3813007,3810783,674938,418669,382815,449211,30614,33162,7424,17379,3852,13039,41890,1684670,387343,240617,3,7645480,105114,30614,7424,3852,2267,11209,19686,17379,13039,159
14,7603276,0,3802979,3800297,695980,416658,379076,448873,31252,32761,7204,17259,3936,12886,42392,1715813,380934,237071,3,7623790,105470,31252,7204,3936,2356,10917,19488,17259,12886,151
15,7583488,0,3793058,3790430,717588,415017,375473,448462,31666,32430,7122,17099,3945,12992,42733,1745794,374620,233577,3,7603276,105298,31666,7122,3945,2369,10943,19118,17099,12992,157
16,7564205,0,3783196,3781009,739746,413174,371955,448018,32258,32385,6950,16981,3756,12881,42964,1774757,368516,230275,3,7583488,105254,32258,6950,3756,2487,10918,18980,16981,12881,152
17,7545588,0,3774059,3771529,762315,411215,368457,447525,32801,32265,7059,16987,3605,12830,43465,1802850,362327,227153,3,7564205,105211,32801,7059,3605,2464,11001,18800,16987,12830,157
18,7527710,0,3764770,3762940,785225,409543,365085,447003,33226,31990,6866,16928,3698,12750,43790,1830280,356351,223991,3,7545588,105547,33226,6866,3698,2378,10939,18673,16928,12750,146
19,7510275,0,3755884,3754391,809008,407825,361559,446482,34310,32395,6659,16930,3739,12818,44708,1856161,350651,220770,3,7527710,105458,34310,6659,3739,2554,10990,18851,16930,12818,149
20,7493633,0,3747534,3746099,832809,405848,358222,445781,34379,31553,6646,17039,3593,12668,44618,1882301,345070,217736,3,7510275,106851,34379,6646,3593,2444,10623,18486,17039,12668,165
21,7477142,0,3739514,3737628,856851,404113,354809,444955,34540,31486,6596,17071,3517,12587,44653,1907380,339514,214820,3,7493633,105878,34540,6596,3517,2466,10824,18196,17071,12587,143
22,7461795,0,3731577,3730218,881826,402411,351786,444233,35690,31293,6362,16931,3466,12641,45518,1931098,334287,211955,3,7477142,105797,35690,6362,3466,2561,10761,17971,16931,12641,152
23,7446438,0,3724193,3722245,906446,400772,348876,443542,35441,31024,6400,16916,3421,12679,45262,1954721,329085,209137,3,7461795,106383,35441,6400,3421,2606,10659,17759,16916,12679,149
