# params={"birth_rate":0.018020345815424308,"mortality_young":0.000724656328742004,"mortality_adult":0.004107165557854816,"mortality_old":0.011675794335487572,"overseas_arrival_rate":0.02004409106637286,"emigration_rate":0.001886538122885192,"internal_departure_rate":0.002405991561476412,"internal_arrival_rate":0.019744534032868008}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7959359,0,3980341,3979018,455540,442323,438733,444842,21418,43314,9928,15267,5880,19286,37226,1178582,490072,294120,1,8000000,0,21418,9928,5880,1279,16520,25515,15267,19286,226
1,7919165,0,3960118,3959047,467135,440031,433060,444746,20698,42712,9850,14821,5847,19056,36395,1235751,480222,288273,1,7959359,115093,20698,9850,5847,1224,16128,25360,14821,19056,219
2,7880043,0,3940588,3939455,479800,437566,427601,444715,21968,42352,9485,15014,5624,18833,37077,1290372,470737,282649,2,7919165,112984,21968,9485,5624,1283,15995,25074,15014,18833,245
3,7842081,0,3921609,3920472,493581,435354,422522,444583,22977,42392,9465,14565,5595,19042,38037,1343461,461347,277112,2,7880043,113276,22977,9465,5595,1312,16101,24979,14565,19042,216
4,7805965,0,3903853,3902112,508551,433200,417442,444278,24200,41628,9184,14710,5468,18630,38852,1394972,452348,271747,2,7842081,114036,24200,9184,5468,1278,16088,24262,14710,18630,198
5,7770225,0,3885930,3884295,524034,430880,412415,443926,24876,41667,9031,14571,5404,18813,39311,1444667,443580,266477,2,7805965,113820,24876,9031,5404,1343,15925,24399,14571,18813,227
6,7735808,0,3868569,3867239,540705,428571,407318,443505,26025,41268,8836,14675,5131,18466,39992,1493151,435076,261556,2,7770225,114362,26025,8836,5131,1322,15925,24021,14675,18466,227
7,7702508,0,3851910,3850598,557595,426159,402468,442919,26334,40687,8660,14397,5179,18389,40173,1540556,426808,256655,2,7735808,114401,26334,8660,5179,1319,15746,23622,14397,18389,218
8,7670153,0,3835658,3834495,575805,423877,397757,442203,27659,40600,8370,14242,5042,18584,41071,1585542,418938,251941,2,7702508,113646,27659,8370,5042,1263,15707,23630,14242,18584,230
9,7638679,0,3820053,3818626,594440,421890,393013,441551,28161,39981,8170,14303,4896,18417,41227,1629921,411325,247374,3,7670153,114497,28161,8170,4896,1365,15391,23225,14303,18417,208
10,7608473,0,3804860,3803613,613836,419780,388518,440713,29089,39884,8206,14316,4773,18074,42068,1672528,403754,242971,3,7638679,113928,29089,8206,4773,1291,15572,23021,14316,18074,195
11,7579400,0,3790385,3789015,633846,417687,383744,440032,29666,39290,7865,14078,4844,18080,42375,1713950,396640,238562,3,7608473,114342,29666,7865,4844,1429,15312,22549,14078,18080,201
12,7551474,0,3776548,3774926,654677,415292,379305,439095,30466,38849,7812,14157,4745,17943,43023,1753709,389615,234253,3,7579400,113823,30466,7812,4745,1328,15207,22314,14157,17943,176
13,7523980,0,3762957,3761023,676336,412912,374949,438115,31332,38718,7737,14270,4465,18040,43534,1791958,382706,230328,3,7551474,113972,31332,7737,4465,1297,15244,22177,14270,18040,201
14,7497824,0,3750131,3747693,698389,410578,370634,437022,32046,38114,7516,14152,4570,18022,44132,1829460,376150,226278,3,7523980,114562,32046,7516,4570,1297,14987,21830,14152,18022,200
15,7472635,0,3737587,3735048,721020,408624,366590,435799,32552,37733,7392,13975,4503,17928,44447,1865563,369789,222377,3,7497824,114420,32552,7392,4503,1420,14897,21416,13975,17928,209
16,7448350,0,3725293,3723057,744281,406540,362600,434624,33210,37312,7235,13795,4279,17902,44724,1900333,363607,218701,3,7472635,114083,33210,7235,4279,1405,14769,21138,13795,17902,184
17,7424585,0,3713451,3711134,767999,404312,358666,433392,33796,37395,7302,13871,4197,17794,45295,1933862,357366,215127,3,7448350,113733,33796,7302,4197,1428,14897,21070,13871,17794,176
18,7401790,0,3701758,3700032,792207,402411,354757,432119,34460,37128,7131,13783,4244,17719,45835,1966683,351317,211580,3,7424585,114355,34460,7131,4244,1389,14819,20920,13783,17719,192
19,7379853,0,3690658,3689195,817297,400478,350887,430790,35450,37199,6966,13671,4214,17697,46630,1997950,345545,208085,3,7401790,114465,35450,6966,4214,1453,14814,20932,13671,17697,192
20,7358890,0,3680234,3678656,842544,398274,347154,429314,35680,36238,6879,13904,4045,17425,46604,2028790,339966,204787,3,7379853,115197,35680,6879,4045,1370,14354,20514,13904,17425,199
21,7338756,0,3670350,3668406,868160,396332,343372,427702,36005,36046,6855,13756,3995,17187,46855,2058277,334433,201545,3,7358890,114171,36005,6855,3995,1419,14551,20076,13756,17187,190
22,7319480,0,3660574,3658906,894833,394373,340000,426262,37207,35971,6619,13651,3917,17397,47743,2085900,329176,198425,3,7338756,113844,37207,6619,3917,1476,14621,19874,13651,17397,195
23,7300253,0,3651264,3648989,921036,392591,336702,424836,36953,35539,6627,13679,3890,17479,47470,2113680,323993,195377,3,7319480,114762,36953,6627,3890,1541,14433,19565,13679,17479,206
