# params={"birth_rate":0.02528413147336222,"mortality_young":0.0013112876087594512,"mortality_adult":0.00263557829463596,"mortality_old":0.013014188060255182,"overseas_arrival_rate":0.017440326825641596,"emigration_rate":0.0017432299939879443,"internal_departure_rate":0.0034339884813959116,"internal_arrival_rate":0.013644292055800377}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7959997,0,3980669,3979328,463414,442324,437558,443853,30005,41311,8715,14070,4111,27453,42831,1169995,491285,295889,1,8000000,0,30005,8715,4111,2301,10593,28417,14070,27453,272
1,7919822,0,3960465,3959357,482458,439943,430760,442789,28897,40923,8568,13730,4022,27009,41487,1223932,482717,291867,1,7959997,125665,28897,8568,4022,2337,10427,28159,13730,27009,259
2,7881363,0,3941369,3939994,503059,437410,424211,441793,30643,40510,8330,13952,3984,26954,42957,1274951,474387,287883,2,7919822,123149,30643,8330,3984,2302,10392,27816,13952,26954,281
3,7844515,0,3922889,3921626,524751,435162,418091,440714,31729,40260,8347,13436,3935,27163,44011,1324530,466108,283988,2,7881363,124373,31729,8347,3935,2387,10246,27627,13436,27163,265
4,7809857,0,3905826,3904031,547920,432954,412083,439382,33315,39438,8034,13572,3841,26838,45190,1371842,458233,280220,2,7844515,124870,33315,8034,3841,2377,10273,26788,13572,26838,234
5,7775971,0,3889018,3886953,571687,430532,406148,438048,34049,39446,7916,13462,3820,26763,45785,1417307,450540,276511,2,7809857,125038,34049,7916,3820,2397,10217,26832,13462,26763,267
6,7743913,0,3873021,3870892,596871,428135,400176,436652,35529,39087,7765,13497,3700,26468,46994,1461002,443069,272964,2,7775971,125456,35529,7765,3700,2403,10333,26351,13497,26468,250
7,7713550,0,3857718,3855832,622413,425640,394565,435137,36025,38299,7628,13311,3748,26154,47401,1503502,435775,269409,3,7743913,126046,36025,7628,3748,2396,10051,25852,13311,26154,263
8,7684237,0,3843150,3841087,649291,423331,389171,433528,37469,38191,7417,13159,3654,26503,48540,1543118,428803,265989,3,7713550,125165,37469,7417,3654,2391,10097,25703,13159,26503,267
9,7656482,0,3829388,3827094,677081,421274,383789,431897,38510,37812,7309,13197,3597,26162,49416,1581765,421953,262629,3,7684237,126393,38510,7309,3597,2507,9972,25333,13197,26162,254
10,7630425,0,3816247,3814178,705718,419080,378610,430175,39589,37455,7301,13237,3569,25824,50459,1618519,415207,259333,3,7656482,126587,39589,7301,3569,2431,10061,24963,13237,25824,231
11,7605391,0,3803907,3801484,734903,416883,373216,428572,40226,36953,7093,13026,3511,25885,50830,1653835,408770,256140,3,7630425,126975,40226,7093,3511,2538,9942,24473,13026,25885,240
12,7582052,0,3792570,3789482,765031,414459,368186,426722,41254,36373,7050,13127,3507,25650,51811,1687452,402400,252946,3,7605391,126694,41254,7050,3507,2492,9724,24157,13127,25650,213
13,7559145,0,3781272,3777873,796010,411931,363294,424813,42183,36209,6968,13243,3329,25935,52480,1719280,396186,250002,3,7582052,126961,42183,6968,3329,2487,9819,23903,13243,25935,242
14,7537808,0,3770820,3766988,827330,409494,358513,422793,42873,35578,6749,13137,3380,25624,53002,1750557,390284,247012,3,7559145,127867,42873,6749,3380,2582,9531,23465,13137,25624,219
15,7517524,0,3760618,3756906,859161,407361,354025,420597,43347,35372,6708,12957,3439,25449,53494,1780226,384449,244023,3,7537808,127341,43347,6708,3439,2591,9581,23200,12957,25449,232
16,7498324,0,3750761,3747563,891710,405072,349632,418593,44241,34812,6529,12885,3319,25592,54089,1808375,378843,241169,3,7517524,127272,44241,6529,3319,2727,9505,22580,12885,25592,220
17,7479937,0,3741681,3738256,924796,402679,345309,416529,44984,34980,6725,12846,3158,25428,54867,1835269,373061,238479,3,7498324,127378,44984,6725,3158,2710,9629,22641,12846,25428,218
18,7462541,0,3732663,3729878,958533,400620,341017,414379,45831,34615,6431,12815,3209,25437,55471,1861217,367587,235788,3,7479937,128121,45831,6431,3209,2671,9564,22380,12815,25437,231
19,7446136,0,3724261,3721875,992938,398558,336841,412155,46881,34675,6243,12699,3291,25446,56415,1885613,362396,233035,3,7462541,128338,46881,6243,3291,2834,9530,22311,12699,25446,216
20,7431002,0,3716580,3714422,1027719,396129,332874,409855,47273,33805,6344,12952,3178,25172,56795,1909488,357176,230405,3,7446136,129235,47273,6344,3178,2728,9262,21815,12952,25172,237
21,7416442,0,3709600,3706842,1062504,394006,328769,407377,47329,33585,6288,12795,3164,24961,56781,1932387,351992,227838,3,7431002,128724,47329,6288,3164,2794,9437,21354,12795,24961,228
22,7403288,0,3702740,3700548,1098502,391908,325115,405057,48735,33217,6036,12770,3111,25049,57882,1953215,347099,225362,3,7416442,128122,48735,6036,3111,2869,9262,21086,12770,25049,224
23,7390021,0,3696387,3693634,1133895,389918,321617,402822,48493,32874,6122,12836,3011,25183,57626,1973909,342219,222958,3,7403288,128918,48493,6122,3011,2928,9232,20714,12836,25183,222
