tick,entry_stream,area,count
0,birth_slot,0,293345
0,birth_slot,1,294584
0,birth_slot,2,293777
0,birth_slot,3,295057
0,overseas_slot,0,123068
0,overseas_slot,1,122820
0,overseas_slot,2,122085
0,overseas_slot,3,123337
0,internal_slot,0,73673
0,internal_slot,1,73939
0,internal_slot,2,73428
0,internal_slot,3,73519
1,birth_slot,0,305765
1,birth_slot,1,307015
1,birth_slot,2,305788
1,birth_slot,3,307277
1,overseas_slot,0,120936
1,overseas_slot,1,120654
1,overseas_slot,2,119963
1,overseas_slot,3,121218
1,internal_slot,0,72325
1,internal_slot,1,72651
1,internal_slot,2,72049
1,internal_slot,3,72138
2,birth_slot,0,317502
2,birth_slot,1,318891
2,birth_slot,2,317317
2,birth_slot,3,319058
2,overseas_slot,0,118870
2,overseas_slot,1,118637
2,overseas_slot,2,117802
2,overseas_slot,3,119158
2,internal_slot,0,71011
2,internal_slot,1,71345
2,internal_slot,2,70759
2,internal_slot,3,70809
3,birth_slot,0,328972
3,birth_slot,1,330355
3,birth_slot,2,329010
3,birth_slot,3,330310
3,overseas_slot,0,116815
3,overseas_slot,1,116617
3,overseas_slot,2,115701
3,overseas_slot,3,117072
3,internal_slot,0,69747
3,internal_slot,1,70055
3,internal_slot,2,69410
3,internal_slot,3,69576
4,birth_slot,0,339908
4,birth_slot,1,341291
4,birth_slot,2,340087
4,birth_slot,3,341381
4,overseas_slot,0,114826
4,overseas_slot,1,114559
4,overseas_slot,2,113815
4,overseas_slot,3,115123
4,internal_slot,0,68484
4,internal_slot,1,68820
4,internal_slot,2,68166
4,internal_slot,3,68331
5,birth_slot,0,350520
5,birth_slot,1,351945
5,birth_slot,2,350791
5,birth_slot,3,351981
5,overseas_slot,0,112876
5,overseas_slot,1,112639
5,overseas_slot,2,111854
5,overseas_slot,3,113248
5,internal_slot,0,67300
5,internal_slot,1,67554
5,internal_slot,2,66965
5,internal_slot,3,67109
6,birth_slot,0,360544
6,birth_slot,1,362426
6,birth_slot,2,361239
6,birth_slot,3,362565
6,overseas_slot,0,110903
6,overseas_slot,1,110817
6,overseas_slot,2,109981
6,overseas_slot,3,111430
6,internal_slot,0,66159
6,internal_slot,1,66406
6,internal_slot,2,65828
6,internal_slot,3,65885
7,birth_slot,0,370610
7,birth_slot,1,372197
7,birth_slot,2,371522
7,birth_slot,3,372873
7,overseas_slot,0,109073
7,overseas_slot,1,109004
7,overseas_slot,2,108141
7,overseas_slot,3,109602
7,internal_slot,0,64994
7,internal_slot,1,65268
7,internal_slot,2,64704
7,internal_slot,3,64724
8,birth_slot,0,380215
