tick,sex,area,age_months,count
0,male,0,0,5835
0,male,0,1,5532
0,male,0,2,5472
0,male,0,3,5554
0,male,0,4,5545
0,male,0,5,5469
0,male,0,6,5627
0,male,0,7,5602
0,male,0,8,5626
0,male,0,9,5564
0,male,0,10,5647
0,male,0,11,5564
0,male,0,12,5497
0,male,0,13,5452
0,male,0,14,5378
0,male,0,15,5377
0,male,0,16,5507
0,male,0,17,5475
0,male,0,18,82
0,male,1,0,5699
0,male,1,1,5613
0,male,1,2,5536
0,male,1,3,5466
0,male,1,4,5467
0,male,1,5,5672
0,male,1,6,5696
0,male,1,7,5605
0,male,1,8,5652
0,male,1,9,5504
0,male,1,10,5481
0,male,1,11,5665
0,male,1,12,5508
0,male,1,13,5421
0,male,1,14,5417
0,male,1,15,5550
0,male,1,16,5482
0,male,1,17,5505
0,male,1,18,108
0,male,2,0,5778
0,male,2,1,5513
0,male,2,2,5570
0,male,2,3,5560
0,male,2,4,5597
0,male,2,5,5569
0,male,2,6,5528
0,male,2,7,5369
0,male,2,8,5575
0,male,2,9,5603
0,male,2,10,5512
0,male,2,11,5608
0,male,2,12,5366
0,male,2,13,5554
0,male,2,14,5452
0,male,2,15,5401
0,male,2,16,5412
0,male,2,17,5456
0,male,2,18,95
0,male,3,0,5627
0,male,3,1,5542
0,male,3,2,5420
0,male,3,3,5616
0,male,3,4,5527
0,male,3,5,5620
0,male,3,6,5635
0,male,3,7,5535
0,male,3,8,5543
0,male,3,9,5622
0,male,3,10,5668
0,male,3,11,5643
0,male,3,12,5593
0,male,3,13,5462
0,male,3,14,5552
0,male,3,15,5457
0,male,3,16,5504
0,male,3,17,5376
0,male,3,18,91
0,female,0,0,5712
0,female,0,1,5681
0,female,0,2,5440
0,female,0,3,5469
0,female,0,4,5509
0,female,0,5,5521
0,female,0,6,5471
0,female,0,7,5621
0,female,0,8,5493
0,female,0,9,5519
0,female,0,10,5399
0,female,0,11,5498
0,female,0,12,5428
0,female,0,13,5503
0,female,0,14,5624
0,female,0,15,5452
0,female,0,16,5474
0,female,0,17,5497
0,female,0,18,98
0,female,1,0,5825
0,female,1,1,5488
0,female,1,2,5511
0,female,1,3,5542
0,female,1,4,5481
0,female,1,5,5494
0,female,1,6,5586
0,female,1,7,5433
0,female,1,8,5358
0,female,1,9,5435
0,female,1,10,5569
0,female,1,11,5587
0,female,1,12,5452
0,female,1,13,5647
0,female,1,14,5536
0,female,1,15,5445
0,female,1,16,5554
0,female,1,17,5488
0,female,1,18,81
0,female,2,0,5770
0,female,2,1,5533
0,female,2,2,5550
0,female,2,3,5560
0,female,2,4,5682
0,female,2,5,5616
0,female,2,6,5533
0,female,2,7,5554
0,female,2,8,5511
0,female,2,9,5618
0,female,2,10,5598
0,female,2,11,5599
0,female,2,12,5407
0,female,2,13,5499
0,female,2,14,5456
0,female,2,15,5547
0,female,2,16,5435
0,female,2,17,5483
0,female,2,18,97
0,female,3,0,5689
0,female,3,1,5532
0,female,3,2,5544
0,female,3,3,5381
0,female,3,4,5560
0,female,3,5,5591
0,female,3,6,5402
0,female,3,7,5590
0,female,3,8,5524
0,female,3,9,5732
0,female,3,10,5428
0,female,3,11,5616
0,female,3,12,5418
0,female,3,13,5491
0,female,3,14,5313
0,female,3,15,5397
0,female,3,16,5534
0,female,3,17,5628
0,female,3,18,97
1,male,0,0,6031
1,male,0,1,5530
1,male,0,2,5435
1,male,0,3,5534
1,male,0,4,5547
1,male,0,5,5433
1,male,0,6,5611
1,male,0,7,5564
1,male,0,8,5605
1,male,0,9,5557
1,male,0,10,5645
1,male,0,11,5535
1,male,0,12,5484
1,male,0,13,5371
1,male,0,14,5332
1,male,0,15,5333
1,male,0,16,5428
1,male,0,17,5401
1,male,0,18,174
1,male,1,0,5883
1,male,1,1,5584
1,male,1,2,5489
1,male,1,3,5469
1,male,1,4,5451
1,male,1,5,5629
1,male,1,6,5685
1,male,1,7,5581
1,male,1,8,5625
1,male,1,9,5495
1,male,1,10,5465
1,male,1,11,5636
1,male,1,12,5494
1,male,1,13,5366
1,male,1,14,5334
1,male,1,15,5458
1,male,1,16,5409
1,male,1,17,5453
1,male,1,18,190
1,male,2,0,5992
1,male,2,1,5492
1,male,2,2,5548
1,male,2,3,5556
1,male,2,4,5567
1,male,2,5,5586
1,male,2,6,5506
1,male,2,7,5369
1,male,2,8,5541
1,male,2,9,5595
1,male,2,10,5492
1,male,2,11,5588
1,male,2,12,5350
1,male,2,13,5536
1,male,2,14,5365
1,male,2,15,5324
1,male,2,16,5340
1,male,2,17,5384
1,male,2,18,186
1,male,3,0,5864
1,male,3,1,5507
1,male,3,2,5400
1,male,3,3,5609
1,male,3,4,5513
1,male,3,5,5597
1,male,3,6,5614
1,male,3,7,5519
1,male,3,8,5538
1,male,3,9,5593
1,male,3,10,5649
1,male,3,11,5637
1,male,3,12,5593
1,male,3,13,5376
1,male,3,14,5493
1,male,3,15,5372
1,male,3,16,5426
1,male,3,17,5295
1,male,3,18,186
1,female,0,0,5909
1,female,0,1,5657
1,female,0,2,5385
1,female,0,3,5487
1,female,0,4,5500
1,female,0,5,5500
1,female,0,6,5456
1,female,0,7,5611
1,female,0,8,5465
1,female,0,9,5492
1,female,0,10,5397
1,female,0,11,5484
1,female,0,12,5415
1,female,0,13,5447
1,female,0,14,5535
1,female,0,15,5420
1,female,0,16,5401
1,female,0,17,5410
1,female,0,18,189
1,female,1,0,6026
1,female,1,1,5473
1,female,1,2,5474
1,female,1,3,5540
1,female,1,4,5439
1,female,1,5,5499
1,female,1,6,5552
1,female,1,7,5426
1,female,1,8,5306
1,female,1,9,5431
1,female,1,10,5550
1,female,1,11,5568
1,female,1,12,5449
1,female,1,13,5582
1,female,1,14,5487
1,female,1,15,5379
1,female,1,16,5453
1,female,1,17,5465
1,female,1,18,144
1,female,2,0,5957
1,female,2,1,5516
1,female,2,2,5534
1,female,2,3,5529
1,female,2,4,5675
1,female,2,5,5576
1,female,2,6,5523
1,female,2,7,5535
1,female,2,8,5486
1,female,2,9,5595
1,female,2,10,5574
1,female,2,11,5586
1,female,2,12,5383
1,female,2,13,5447
1,female,2,14,5383
1,female,2,15,5465
1,female,2,16,5380
1,female,2,17,5395
1,female,2,18,182
1,female,3,0,5883
1,female,3,1,5498
1,female,3,2,5507
1,female,3,3,5390
1,female,3,4,5549
1,female,3,5,5584
1,female,3,6,5376
1,female,3,7,5589
1,female,3,8,5496
1,female,3,9,5716
1,female,3,10,5409
1,female,3,11,5605
1,female,3,12,5417
1,female,3,13,5421
1,female,3,14,5272
