tick,sex,event_age_months,count
0,male,0,22
0,male,1,18
0,male,2,28
0,male,3,15
0,male,4,57
0,male,5,68
0,male,6,56
0,male,7,56
0,male,8,63
0,male,9,53
0,male,10,54
0,male,11,68
0,male,12,57
0,male,13,180
0,male,14,249
0,male,15,215
0,male,16,254
0,male,17,215
0,female,0,26
0,female,1,17
0,female,2,16
0,female,3,21
0,female,4,69
0,female,5,52
0,female,6,74
0,female,7,69
0,female,8,66
0,female,9,58
0,female,10,56
0,female,11,62
0,female,12,55
0,female,13,266
0,female,14,254
0,female,15,217
0,female,16,262
0,female,17,211
1,male,0,15
1,male,1,21
1,male,2,19
1,male,3,22
1,male,4,66
1,male,5,54
1,male,6,55
1,male,7,59
1,male,8,65
1,male,9,59
1,male,10,69
1,male,11,66
1,male,12,54
1,male,13,225
1,male,14,227
1,male,15,210
1,male,16,222
1,male,17,214
1,male,18,4
1,female,0,15
1,female,1,21
1,female,2,23
1,female,3,26
1,female,4,73
1,female,5,62
1,female,6,81
1,female,7,59
1,female,8,81
1,female,9,50
1,female,10,55
1,female,11,58
1,female,12,53
1,female,13,240
1,female,14,227
1,female,15,238
1,female,16,221
1,female,17,254
1,female,18,4
2,male,0,19
2,male,1,23
2,male,2,21
2,male,3,27
2,male,4,53
2,male,5,65
2,male,6,63
2,male,7,56
2,male,8,69
2,male,9,64
2,male,10,80
2,male,11,68
2,male,12,59
2,male,13,226
2,male,14,213
2,male,15,228
2,male,16,216
2,male,17,244
2,male,18,9
2,female,0,26
2,female,1,20
2,female,2,25
2,female,3,22
2,female,4,49
2,female,5,64
2,female,6,67
2,female,7,66
2,female,8,46
2,female,9,69
2,female,10,60
2,female,11,72
2,female,12,56
2,female,13,245
2,female,14,228
2,female,15,223
2,female,16,222
2,female,17,220
2,female,18,10
3,male,0,22
3,male,1,23
3,male,2,14
3,male,3,22
3,male,4,58
3,male,5,56
3,male,6,57
3,male,7,64
3,male,8,54
3,male,9,70
3,male,10,55
3,male,11,61
3,male,12,67
3,male,13,216
3,male,14,227
3,male,15,193
3,male,16,226
3,male,17,203
3,male,18,12
3,female,0,12
3,female,1,24
3,female,2,21
3,female,3,22
3,female,4,64
3,female,5,53
3,female,6,65
3,female,7,51
3,female,8,62
3,female,9,66
3,female,10,78
3,female,11,58
3,female,12,74
3,female,13,198
3,female,14,238
3,female,15,223
3,female,16,211
3,female,17,218
3,female,18,12
4,male,0,23
4,male,1,20
4,male,2,24
4,male,3,15
4,male,4,67
4,male,5,72
4,male,6,70
4,male,7,72
4,male,8,72
4,male,9,67
4,male,10,61
4,male,11,53
4,male,12,73
4,male,13,219
4,male,14,213
4,male,15,233
4,male,16,212
4,male,17,222
4,male,18,28
4,female,0,22
4,female,1,22
4,female,2,17
4,female,3,27
4,female,4,63
4,female,5,53
4,female,6,64
4,female,7,50
4,female,8,54
4,female,9,67
4,female,10,68
4,female,11,69
4,female,12,68
4,female,13,224
4,female,14,240
4,female,15,203
4,female,16,234
4,female,17,224
4,female,18,14
5,male,0,26
5,male,1,18
5,male,2,17
5,male,3,18
5,male,4,55
5,male,5,61
5,male,6,61
5,male,7,62
5,male,8,56
5,male,9,58
5,male,10,52
5,male,11,74
5,male,12,56
5,male,13,235
5,male,14,211
5,male,15,184
5,male,16,233
5,male,17,196
5,male,18,29
5,female,0,16
5,female,1,20
5,female,2,17
5,female,3,15
5,female,4,57
5,female,5,61
5,female,6,55
5,female,7,51
5,female,8,60
5,female,9,61
5,female,10,51
5,female,11,57
5,female,12,61
5,female,13,200
5,female,14,206
5,female,15,211
5,female,16,195
5,female,17,229
5,female,18,20
6,male,0,26
6,male,1,21
6,male,2,16
6,male,3,17
6,male,4,69
6,male,5,69
6,male,6,59
6,male,7,54
6,male,8,59
6,male,9,57
6,male,10,75
6,male,11,79
6,male,12,58
6,male,13,234
6,male,14,214
6,male,15,210
6,male,16,215
6,male,17,227
6,male,18,22
6,female,0,15
6,female,1,20
6,female,2,15
6,female,3,22
6,female,4,54
6,female,5,60
6,female,6,57
6,female,7,63
6,female,8,61
6,female,9,70
6,female,10,67
6,female,11,51
6,female,12,63
6,female,13,228
6,female,14,246
6,female,15,193
6,female,16,220
6,female,17,194
6,female,18,18
7,male,0,27
7,male,1,14
7,male,2,17
7,male,3,29
7,male,4,69
7,male,5,59
7,male,6,52
7,male,7,65
7,male,8,53
7,male,9,56
7,male,10,60
7,male,11,52
7,male,12,53
7,male,13,200
7,male,14,201
7,male,15,200
7,male,16,230
7,male,17,184
7,male,18,13
7,female,0,28
7,female,1,19
7,female,2,18
7,female,3,24
7,female,4,75
7,female,5,60
7,female,6,62
7,female,7,54
7,female,8,68
7,female,9,64
7,female,10,54
7,female,11,75
7,female,12,48
7,female,13,225
7,female,14,226
7,female,15,172
7,female,16,198
7,female,17,209
7,female,18,22
8,male,0,21
8,male,1,19
8,male,2,24
8,male,3,25
8,male,4,68
8,male,5,72
8,male,6,59
8,male,7,52
8,male,8,70
8,male,9,62
8,male,10,67
8,male,11,70
8,male,12,48
8,male,13,226
8,male,14,208
8,male,15,222
8,male,16,215
8,male,17,188
8,male,18,16
8,female,0,29
8,female,1,16
