tick,entry_stream,area,count
0,birth_slot,0,143
0,birth_slot,1,149
0,birth_slot,2,144
0,birth_slot,3,147
0,overseas_slot,0,61
0,overseas_slot,1,61
0,overseas_slot,2,60
0,overseas_slot,3,53
0,internal_slot,0,37
0,internal_slot,1,37
0,internal_slot,2,38
0,internal_slot,3,37
1,birth_slot,0,156
1,birth_slot,1,158
1,birth_slot,2,159
1,birth_slot,3,148
1,overseas_slot,0,61
1,overseas_slot,1,60
1,overseas_slot,2,59
1,overseas_slot,3,52
1,internal_slot,0,36
1,internal_slot,1,37
1,internal_slot,2,37
1,internal_slot,3,37
2,birth_slot,0,165
2,birth_slot,1,171
2,birth_slot,2,160
2,birth_slot,3,160
2,overseas_slot,0,59
2,overseas_slot,1,60
2,overseas_slot,2,57
2,overseas_slot,3,51
2,internal_slot,0,35
2,internal_slot,1,37
2,internal_slot,2,37
2,internal_slot,3,37
3,birth_slot,0,169
3,birth_slot,1,178
3,birth_slot,2,162
3,birth_slot,3,159
3,overseas_slot,0,58
3,overseas_slot,1,59
3,overseas_slot,2,56
3,overseas_slot,3,49
3,internal_slot,0,35
3,internal_slot,1,37
3,internal_slot,2,36
3,internal_slot,3,35
4,birth_slot,0,172
4,birth_slot,1,188
4,birth_slot,2,169
4,birth_slot,3,165
4,overseas_slot,0,57
4,overseas_slot,1,58
4,overseas_slot,2,56
4,overseas_slot,3,48
4,internal_slot,0,35
4,internal_slot,1,36
4,internal_slot,2,36
4,internal_slot,3,35
5,birth_slot,0,168
5,birth_slot,1,197
5,birth_slot,2,171
5,birth_slot,3,165
5,overseas_slot,0,55
5,overseas_slot,1,56
5,overseas_slot,2,56
5,overseas_slot,3,48
5,internal_slot,0,34
5,internal_slot,1,36
5,internal_slot,2,35
5,internal_slot,3,35
6,birth_slot,0,172
6,birth_slot,1,202
6,birth_slot,2,184
6,birth_slot,3,171
6,overseas_slot,0,55
6,overseas_slot,1,55
6,overseas_slot,2,53
6,overseas_slot,3,48
6,internal_slot,0,32
6,internal_slot,1,35
6,internal_slot,2,35
6,internal_slot,3,35
7,birth_slot,0,181
7,birth_slot,1,207
7,birth_slot,2,188
7,birth_slot,3,178
7,overseas_slot,0,52
7,overseas_slot,1,55
7,overseas_slot,2,52
7,overseas_slot,3,48
7,internal_slot,0,31
7,internal_slot,1,35
7,internal_slot,2,35
7,internal_slot,3,35
8,birth_slot,0,184
8,birth_slot,1,213
8,birth_slot,2,189
8,birth_slot,3,178
8,overseas_slot,0,52
8,overseas_slot,1,55
8,overseas_slot,2,52
8,overseas_slot,3,47
8,internal_slot,0,30
8,internal_slot,1,35
8,internal_slot,2,34
8,internal_slot,3,34
9,birth_slot,0,184
9,birth_slot,1,215
9,birth_slot,2,189
9,birth_slot,3,179
9,overseas_slot,0,52
9,overseas_slot,1,53
9,overseas_slot,2,52
9,overseas_slot,3,45
9,internal_slot,0,29
9,internal_slot,1,35
9,internal_slot,2,33
9,internal_slot,3,34
10,birth_slot,0,190
10,birth_slot,1,219
10,birth_slot,2,194
10,birth_slot,3,183
10,overseas_slot,0,52
10,overseas_slot,1,53
10,overseas_slot,2,52
10,overseas_slot,3,44
10,internal_slot,0,28
10,internal_slot,1,35
10,internal_slot,2,33
10,internal_slot,3,33
11,birth_slot,0,196
11,birth_slot,1,226
11,birth_slot,2,200
11,birth_slot,3,187
11,overseas_slot,0,52
11,overseas_slot,1,53
11,overseas_slot,2,51
11,overseas_slot,3,44
11,internal_slot,0,26
11,internal_slot,1,34
11,internal_slot,2,33
11,internal_slot,3,33
12,birth_slot,0,197
12,birth_slot,1,228
12,birth_slot,2,204
12,birth_slot,3,191
12,overseas_slot,0,52
12,overseas_slot,1,53
12,overseas_slot,2,51
12,overseas_slot,3,44
12,internal_slot,0,26
12,internal_slot,1,34
12,internal_slot,2,32
12,internal_slot,3,33
13,birth_slot,0,201
13,birth_slot,1,230
13,birth_slot,2,211
13,birth_slot,3,195
13,overseas_slot,0,50
13,overseas_slot,1,53
13,overseas_slot,2,51
13,overseas_slot,3,44
13,internal_slot,0,26
13,internal_slot,1,34
13,internal_slot,2,32
13,internal_slot,3,31
14,birth_slot,0,203
14,birth_slot,1,234
14,birth_slot,2,209
14,birth_slot,3,195
14,overseas_slot,0,48
14,overseas_slot,1,53
14,overseas_slot,2,50
14,overseas_slot,3,44
14,internal_slot,0,26
14,internal_slot,1,32
14,internal_slot,2,32
14,internal_slot,3,30
15,birth_slot,0,203
15,birth_slot,1,235
15,birth_slot,2,208
15,birth_slot,3,205
15,overseas_slot,0,45
15,overseas_slot,1,50
15,overseas_slot,2,48
15,overseas_slot,3,44
15,internal_slot,0,26
15,internal_slot,1,32
15,internal_slot,2,29
15,internal_slot,3,29
16,birth_slot,0,205
16,birth_slot,1,237
16,birth_slot,2,217
16,birth_slot,3,209
16,overseas_slot,0,45
16,overseas_slot,1,49
16,overseas_slot,2,48
16,overseas_slot,3,44
16,internal_slot,0,25
16,internal_slot,1,32
16,internal_slot,2,29
16,internal_slot,3,29
17,birth_slot,0,214
17,birth_slot,1,238
17,birth_slot,2,219
17,birth_slot,3,214
17,overseas_slot,0,44
17,overseas_slot,1,49
17,overseas_slot,2,48
17,overseas_slot,3,42
17,internal_slot,0,23
17,internal_slot,1,32
17,internal_slot,2,29
17,internal_slot,3,28
18,birth_slot,0,214
18,birth_slot,1,242
18,birth_slot,2,223
18,birth_slot,3,216
18,overseas_slot,0,43
18,overseas_slot,1,48
18,overseas_slot,2,47
18,overseas_slot,3,41
18,internal_slot,0,23
18,internal_slot,1,31
18,internal_slot,2,27
18,internal_slot,3,28
19,birth_slot,0,220
19,birth_slot,1,243
19,birth_slot,2,233
19,birth_slot,3,225
19,overseas_slot,0,43
19,overseas_slot,1,48
19,overseas_slot,2,48
19,overseas_slot,3,41
19,internal_slot,0,21
19,internal_slot,1,30
19,internal_slot,2,23
19,internal_slot,3,27
20,birth_slot,0,220
20,birth_slot,1,249
