# params={"birth_rate":0.019332769045104285,"mortality_young":0.0012531578224408066,"mortality_adult":0.003621381021217677,"mortality_old":0.00954162610282416,"overseas_arrival_rate":0.018980801878903546,"emigration_rate":0.0019327609377041716,"internal_departure_rate":0.0020491118888102894,"internal_arrival_rate":0.01640326179967746}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,796839,0,398981,397858,45531,44310,43994,44630,2281,3770,901,1518,509,1564,3691,117719,49099,29491,1,800000,0,2281,901,509,248,1376,2146,1518,1564,19
1,793606,0,397346,396260,46846,44101,43476,44770,2228,3720,978,1550,458,1627,3664,122343,48121,29033,1,796839,10543,2228,978,458,228,1427,2065,1550,1627,18
2,790388,0,395680,394708,48142,43828,43056,44812,2223,3624,844,1530,509,1640,3576,127017,47277,28524,2,793606,10561,2223,844,509,238,1386,2000,1530,1640,18
3,787323,0,394071,393252,49679,43656,42593,44893,2487,3703,856,1459,447,1693,3790,131308,46429,28085,2,790388,10370,2487,856,447,232,1378,2093,1459,1693,15
4,784313,0,392612,391701,51253,43407,42243,44970,2500,3729,891,1549,469,1592,3860,135638,45550,27629,2,787323,10645,2500,891,469,218,1455,2056,1549,1592,16
5,781412,0,391141,390271,52815,43165,41825,45044,2539,3680,841,1515,475,1561,3855,139934,44732,27166,2,784313,10730,2539,841,475,202,1394,2084,1515,1561,7
6,778680,0,389806,388874,54575,43038,41428,45062,2729,3699,840,1506,457,1553,4026,143911,43925,26726,2,781412,10611,2729,840,457,212,1449,2038,1506,1553,18
7,775997,0,388453,387544,56383,42804,40953,45102,2773,3625,816,1487,455,1615,4044,147833,43151,26292,2,778680,10784,2773,816,455,214,1406,2005,1487,1615,17
8,773286,0,387037,386249,58169,42639,40503,45079,2777,3679,832,1484,402,1559,4011,151727,42350,25915,2,775997,10771,2777,832,402,264,1445,1970,1484,1559,23
9,770829,0,385746,385083,59998,42483,40109,45151,2883,3569,805,1484,420,1512,4108,155497,41597,25512,3,773286,10733,2883,805,420,246,1346,1977,1484,1512,24
10,768481,0,384683,383798,62017,42276,39747,45169,2964,3476,802,1496,421,1563,4187,159025,40832,25127,3,770829,10673,2964,802,421,208,1356,1912,1496,1563,19
11,766162,0,383460,382702,64056,42101,39330,45203,3083,3586,818,1459,417,1592,4318,162369,40091,24741,3,768481,10722,3083,818,417,201,1435,1950,1459,1592,11
12,763933,0,382353,381580,66136,41915,38918,45193,3082,3436,755,1491,427,1566,4264,165816,39405,24353,3,766162,10955,3082,755,427,211,1342,1883,1491,1566,9
13,761719,0,381126,380593,68220,41710,38584,45187,3111,3447,765,1457,424,1610,4300,169091,38712,23964,3,763933,10757,3111,765,424,234,1387,1826,1457,1610,24
14,759552,0,380020,379532,70459,41463,38195,45129,3260,3460,712,1509,403,1573,4375,172228,38079,23599,3,761719,10814,3260,712,403,244,1353,1863,1509,1573,25
15,757702,0,379144,378558,72768,41315,37844,45193,3290,3333,778,1473,395,1507,4463,175346,37386,23253,3,759552,10917,3290,778,395,234,1274,1825,1473,1507,15
16,755667,0,378208,377459,75047,41071,37531,45234,3295,3475,735,1399,351,1542,4381,178246,36723,22948,3,757702,10776,3295,735,351,247,1410,1818,1399,1542,17
17,753885,0,377273,376612,77395,40800,37122,45251,3373,3345,704,1426,406,1494,4483,181134,36121,22595,3,755667,10797,3373,704,406,249,1261,1835,1426,1494,20
18,752065,0,376317,375748,79828,40629,36738,45254,3490,3336,683,1468,322,1511,4495,183765,35532,22323,3,753885,10748,3490,683,322,247,1293,1796,1468,1511,21
19,750179,0,375328,374851,82241,40388,36363,45228,3503,3348,662,1496,375,1582,4540,186421,34964,22010,3,752065,10810,3503,662,375,253,1273,1822,1496,1582,7
20,748392,0,374434,373958,84759,40176,36023,45100,3563,3344,615,1447,374,1548,4552,189125,34443,21701,3,750179,10966,3563,615,374,244,1365,1735,1447,1548,17
21,746768,0,373592,373176,87337,39998,35704,45024,3612,3308,629,1410,319,1466,4560,191673,33943,21432,3,748392,10891,3612,629,319,244,1293,1771,1410,1466,12
22,745258,0,372874,372384,89970,39807,35376,45014,3715,3247,666,1461,360,1543,4741,193964,33404,21123,3,746768,10744,3715,666,360,274,1297,1676,1461,1543,18
23,743794,0,372224,371570,92598,39563,35084,44927,3724,3198,634,1456,351,1519,4709,196266,32924,20843,3,745258,10992,3724,634,351,256,1287,1655,1456,1519,21
