tick,entry_stream,area,count
0,birth_slot,0,29369
0,birth_slot,1,29521
0,birth_slot,2,29374
0,birth_slot,3,29558
0,overseas_slot,0,12131
0,overseas_slot,1,12227
0,overseas_slot,2,12204
0,overseas_slot,3,12404
0,internal_slot,0,7279
0,internal_slot,1,7445
0,internal_slot,2,7381
0,internal_slot,3,7313
1,birth_slot,0,30740
1,birth_slot,1,30868
1,birth_slot,2,30805
1,birth_slot,3,30992
1,overseas_slot,0,11878
1,overseas_slot,1,11973
1,overseas_slot,2,11945
1,overseas_slot,3,12169
1,internal_slot,0,7131
1,internal_slot,1,7295
1,internal_slot,2,7239
1,internal_slot,3,7179
2,birth_slot,0,32064
2,birth_slot,1,32269
2,birth_slot,2,32190
2,birth_slot,3,32398
2,overseas_slot,0,11648
2,overseas_slot,1,11763
2,overseas_slot,2,11719
2,overseas_slot,3,11917
2,internal_slot,0,6999
2,internal_slot,1,7142
2,internal_slot,2,7075
2,internal_slot,3,7035
3,birth_slot,0,33375
3,birth_slot,1,33628
3,birth_slot,2,33544
3,birth_slot,3,33734
3,overseas_slot,0,11403
3,overseas_slot,1,11560
3,overseas_slot,2,11501
3,overseas_slot,3,11669
3,internal_slot,0,6852
3,internal_slot,1,6998
3,internal_slot,2,6930
3,internal_slot,3,6910
4,birth_slot,0,34611
4,birth_slot,1,34862
4,birth_slot,2,34789
4,birth_slot,3,34966
4,overseas_slot,0,11203
4,overseas_slot,1,11297
4,overseas_slot,2,11253
4,overseas_slot,3,11452
4,internal_slot,0,6730
4,internal_slot,1,6879
4,internal_slot,2,6799
4,internal_slot,3,6795
5,birth_slot,0,35860
5,birth_slot,1,36043
5,birth_slot,2,35978
5,birth_slot,3,36313
5,overseas_slot,0,10983
5,overseas_slot,1,11111
5,overseas_slot,2,11038
5,overseas_slot,3,11223
5,internal_slot,0,6612
5,internal_slot,1,6736
5,internal_slot,2,6671
5,internal_slot,3,6684
6,birth_slot,0,37106
6,birth_slot,1,37199
6,birth_slot,2,37184
6,birth_slot,3,37566
6,overseas_slot,0,10788
6,overseas_slot,1,10882
6,overseas_slot,2,10818
6,overseas_slot,3,10976
6,internal_slot,0,6498
6,internal_slot,1,6604
6,internal_slot,2,6546
6,internal_slot,3,6543
7,birth_slot,0,38299
7,birth_slot,1,38349
7,birth_slot,2,38263
7,birth_slot,3,38705
7,overseas_slot,0,10606
7,overseas_slot,1,10705
7,overseas_slot,2,10619
7,overseas_slot,3,10794
7,internal_slot,0,6395
7,internal_slot,1,6477
7,internal_slot,2,6432
7,internal_slot,3,6435
8,birth_slot,0,39370
8,birth_slot,1,39505
8,birth_slot,2,39458
8,birth_slot,3,39901
8,overseas_slot,0,10416
8,overseas_slot,1,10485
8,overseas_slot,2,10426
8,overseas_slot,3,10571
8,internal_slot,0,6259
8,internal_slot,1,6367
8,internal_slot,2,6324
8,internal_slot,3,6330
9,birth_slot,0,40466
9,birth_slot,1,40620
9,birth_slot,2,40596
9,birth_slot,3,41053
9,overseas_slot,0,10222
9,overseas_slot,1,10285
9,overseas_slot,2,10249
9,overseas_slot,3,10380
9,internal_slot,0,6131
9,internal_slot,1,6245
9,internal_slot,2,6198
9,internal_slot,3,6233
10,birth_slot,0,41545
10,birth_slot,1,41687
10,birth_slot,2,41617
10,birth_slot,3,42083
10,overseas_slot,0,10032
10,overseas_slot,1,10060
10,overseas_slot,2,10038
10,overseas_slot,3,10194
10,internal_slot,0,6011
10,internal_slot,1,6151
10,internal_slot,2,6092
10,internal_slot,3,6134
11,birth_slot,0,42554
11,birth_slot,1,42808
11,birth_slot,2,42645
11,birth_slot,3,43088
11,overseas_slot,0,9851
11,overseas_slot,1,9880
11,overseas_slot,2,9870
11,overseas_slot,3,10003
11,internal_slot,0,5897
11,internal_slot,1,6054
11,internal_slot,2,5980
11,internal_slot,3,6014
12,birth_slot,0,43522
12,birth_slot,1,43808
12,birth_slot,2,43650
12,birth_slot,3,44118
12,overseas_slot,0,9652
12,overseas_slot,1,9723
12,overseas_slot,2,9686
12,overseas_slot,3,9824
12,internal_slot,0,5763
12,internal_slot,1,5940
12,internal_slot,2,5883
12,internal_slot,3,5896
13,birth_slot,0,44382
13,birth_slot,1,44795
13,birth_slot,2,44570
13,birth_slot,3,45067
13,overseas_slot,0,9487
13,overseas_slot,1,9560
13,overseas_slot,2,9532
13,overseas_slot,3,9657
13,internal_slot,0,5681
13,internal_slot,1,5854
13,internal_slot,2,5797
13,internal_slot,3,5793
14,birth_slot,0,45301
