# params={"birth_rate":0.02360037118078904,"mortality_young":0.0009349761334743985,"mortality_adult":0.002785037192122975,"mortality_old":0.010360942447766823,"overseas_arrival_rate":0.029638117249335447,"emigration_rate":0.0018490539389192364,"internal_departure_rate":0.001745224951107291,"internal_arrival_rate":0.025425070031529644}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,798750,0,399889,398861,46187,44420,44062,44600,2877,3471,1484,1513,753,1380,5114,117123,48516,29247,1,800000,0,2877,1484,753,153,1084,2234,1513,1380,11
1,797371,0,399198,398173,48133,44273,43559,44789,2836,3491,1412,1487,703,1352,4951,120651,47104,28544,1,798750,11478,2836,1412,703,150,1100,2241,1487,1352,19
2,795759,0,398332,397427,50060,44143,43187,44768,2803,3523,1324,1486,712,1442,4839,124178,45780,27832,2,797371,11281,2803,1324,712,157,1069,2297,1486,1442,12
3,794581,0,397712,396869,52109,44080,42804,44859,2914,3387,1371,1457,680,1299,4965,127698,44417,27161,2,795759,11290,2914,1371,680,131,1065,2191,1457,1299,10
4,793314,0,397176,396138,54201,43941,42469,44934,2961,3416,1258,1379,674,1365,4893,130845,43176,26505,2,794581,11108,2961,1258,674,179,1115,2122,1379,1365,11
5,792083,0,396534,395549,56352,43796,42124,44976,3098,3456,1251,1460,708,1372,5057,133873,41946,25810,2,793314,11053,3098,1251,708,167,1092,2197,1460,1372,13
6,790929,0,395931,394998,58559,43747,41788,45029,3117,3308,1273,1499,652,1389,5042,137001,40702,25172,2,792083,11345,3117,1273,652,179,1075,2054,1499,1389,12
7,789777,0,395442,394335,60838,43664,41400,45110,3216,3454,1199,1390,636,1359,5051,139906,39555,24559,2,790929,11238,3216,1199,636,193,1077,2184,1390,1359,14
8,788585,0,394875,393710,63115,43633,40975,45088,3241,3404,1177,1419,618,1405,5036,142784,38430,23973,2,789777,11254,3241,1177,618,154,1093,2157,1419,1405,19
9,787507,0,394386,393121,65483,43526,40583,45083,3398,3384,1125,1444,611,1384,5134,145527,37362,23392,2,788585,11264,3398,1125,611,178,1123,2083,1444,1384,19
10,786403,0,393830,392573,67869,43441,40211,45068,3336,3340,1061,1402,594,1353,4991,148295,36367,22840,2,787507,11346,3336,1061,594,155,1100,2085,1402,1353,16
11,785419,0,393362,392057,70359,43331,39771,45126,3487,3329,1093,1395,552,1392,5132,150782,35352,22331,2,786403,11086,3487,1093,552,200,1102,2027,1395,1392,11
12,784253,0,392779,391474,72868,43231,39416,45135,3461,3328,1007,1501,541,1346,5009,153303,34436,21833,2,785419,11248,3461,1007,541,176,1076,2076,1501,1346,18
13,783271,0,392253,391018,75441,43071,39043,45106,3565,3324,985,1428,561,1341,5111,155763,33550,21323,2,784253,11184,3565,985,561,160,1060,2104,1428,1341,17
14,782363,0,391848,390515,78020,42849,38648,45078,3599,3205,987,1441,530,1378,5116,158112,32652,20849,3,783271,11204,3599,987,530,186,1037,1982,1441,1378,10
15,781187,0,391297,389890,80489,42763,38301,45080,3477,3253,951,1511,507,1347,4935,160519,31802,20381,3,782363,11140,3477,951,507,208,1083,1962,1511,1347,16
16,780414,0,390882,389532,83252,42572,38025,45052,3757,3188,901,1430,508,1321,5166,162706,31013,19928,3,781187,11046,3757,901,508,211,1043,1934,1430,1321,15
17,779538,0,390481,389057,86011,42365,37692,45050,3807,3258,910,1447,479,1367,5196,164643,30219,19528,3,780414,11105,3807,910,479,218,1066,1974,1447,1367,10
18,778944,0,390201,388743,88868,42274,37374,45066,3887,3143,886,1422,507,1309,5280,166623,29468,19091,3,779538,11268,3887,886,507,191,1041,1911,1422,1309,12
19,778223,0,389820,388403,91655,42151,37017,45042,3858,3192,887,1382,458,1350,5203,168446,28700,18707,3,778944,11154,3858,887,458,207,1050,1935,1382,1350,9
20,777588,0,389449,388139,94540,41996,36702,44971,3919,3166,854,1446,497,1293,5270,170236,27996,18275,3,778223,11127,3919,854,497,180,1029,1957,1446,1293,14
21,776937,0,389140,387797,97496,41889,36421,44898,3967,3111,818,1505,454,1274,5239,171934,27328,17911,3,777588,11175,3967,818,454,198,1071,1842,1505,1274,16
22,776387,0,388848,387539,100426,41726,36180,44885,4003,3073,816,1436,442,1302,5261,173579,26680,17543,3,776937,11129,4003,816,442,222,1027,1824,1436,1302,13
23,775661,0,388450,387211,103249,41550,35949,44857,3896,3054,833,1454,423,1370,5152,175288,25984,17189,3,776387,11072,3896,833,423,244,1025,1785,1454,1370,13
