tick,sex,area,age_months,count
0,male,0,0,5940
0,male,0,1,5523
0,male,0,2,5480
0,male,0,3,5562
0,male,0,4,5529
0,male,0,5,5463
0,male,0,6,5613
0,male,0,7,5601
0,male,0,8,5632
0,male,0,9,5560
0,male,0,10,5643
0,male,0,11,5560
0,male,0,12,5494
0,male,0,13,5438
0,male,0,14,5373
0,male,0,15,5373
0,male,0,16,5490
0,male,0,17,5431
0,male,0,18,83
0,male,1,0,5786
0,male,1,1,5621
0,male,1,2,5539
0,male,1,3,5481
0,male,1,4,5464
0,male,1,5,5656
0,male,1,6,5679
0,male,1,7,5607
0,male,1,8,5646
0,male,1,9,5499
0,male,1,10,5465
0,male,1,11,5650
0,male,1,12,5489
0,male,1,13,5391
0,male,1,14,5410
0,male,1,15,5523
0,male,1,16,5481
0,male,1,17,5491
0,male,1,18,111
0,male,2,0,5838
0,male,2,1,5505
0,male,2,2,5554
0,male,2,3,5550
0,male,2,4,5588
0,male,2,5,5563
0,male,2,6,5514
0,male,2,7,5358
0,male,2,8,5566
0,male,2,9,5605
0,male,2,10,5505
0,male,2,11,5596
0,male,2,12,5346
0,male,2,13,5527
0,male,2,14,5420
0,male,2,15,5389
0,male,2,16,5389
0,male,2,17,5438
0,male,2,18,92
0,male,3,0,5765
0,male,3,1,5533
0,male,3,2,5431
0,male,3,3,5627
0,male,3,4,5522
0,male,3,5,5616
0,male,3,6,5627
0,male,3,7,5531
0,male,3,8,5518
0,male,3,9,5620
0,male,3,10,5656
0,male,3,11,5669
0,male,3,12,5592
0,male,3,13,5445
0,male,3,14,5561
0,male,3,15,5431
0,male,3,16,5489
0,male,3,17,5338
0,male,3,18,88
0,female,0,0,5832
0,female,0,1,5679
0,female,0,2,5433
0,female,0,3,5486
0,female,0,4,5503
0,female,0,5,5519
0,female,0,6,5463
0,female,0,7,5593
0,female,0,8,5475
0,female,0,9,5503
0,female,0,10,5397
0,female,0,11,5487
0,female,0,12,5425
0,female,0,13,5474
0,female,0,14,5614
0,female,0,15,5433
0,female,0,16,5431
0,female,0,17,5469
0,female,0,18,98
0,female,1,0,5984
0,female,1,1,5482
0,female,1,2,5514
0,female,1,3,5534
0,female,1,4,5488
0,female,1,5,5485
0,female,1,6,5574
0,female,1,7,5423
0,female,1,8,5361
0,female,1,9,5426
0,female,1,10,5556
0,female,1,11,5583
0,female,1,12,5446
0,female,1,13,5617
0,female,1,14,5515
0,female,1,15,5432
0,female,1,16,5535
0,female,1,17,5464
0,female,1,18,82
0,female,2,0,5923
0,female,2,1,5548
0,female,2,2,5558
0,female,2,3,5554
0,female,2,4,5668
0,female,2,5,5608
0,female,2,6,5532
0,female,2,7,5537
0,female,2,8,5498
0,female,2,9,5606
0,female,2,10,5600
0,female,2,11,5576
0,female,2,12,5413
0,female,2,13,5476
0,female,2,14,5430
0,female,2,15,5528
0,female,2,16,5408
0,female,2,17,5442
0,female,2,18,92
0,female,3,0,5803
0,female,3,1,5528
0,female,3,2,5538
0,female,3,3,5375
0,female,3,4,5543
0,female,3,5,5592
0,female,3,6,5385
0,female,3,7,5585
0,female,3,8,5521
0,female,3,9,5727
0,female,3,10,5407
0,female,3,11,5618
0,female,3,12,5414
0,female,3,13,5459
0,female,3,14,5282
0,female,3,15,5374
0,female,3,16,5506
0,female,3,17,5611
0,female,3,18,92
1,male,0,0,6248
1,male,0,1,5517
1,male,0,2,5449
1,male,0,3,5531
1,male,0,4,5526
1,male,0,5,5424
1,male,0,6,5581
1,male,0,7,5553
1,male,0,8,5585
1,male,0,9,5546
1,male,0,10,5647
1,male,0,11,5518
1,male,0,12,5477
1,male,0,13,5330
1,male,0,14,5301
1,male,0,15,5320
1,male,0,16,5362
1,male,0,17,5352
1,male,0,18,171
1,male,1,0,6120
1,male,1,1,5588
1,male,1,2,5498
1,male,1,3,5473
1,male,1,4,5462
1,male,1,5,5604
1,male,1,6,5666
1,male,1,7,5587
1,male,1,8,5617
1,male,1,9,5481
1,male,1,10,5433
1,male,1,11,5614
1,male,1,12,5463
1,male,1,13,5314
1,male,1,14,5309
1,male,1,15,5436
1,male,1,16,5394
1,male,1,17,5385
1,male,1,18,193
1,male,2,0,6156
1,male,2,1,5488
1,male,2,2,5529
1,male,2,3,5534
1,male,2,4,5537
1,male,2,5,5575
1,male,2,6,5488
1,male,2,7,5350
1,male,2,8,5526
1,male,2,9,5589
1,male,2,10,5466
1,male,2,11,5566
1,male,2,12,5329
1,male,2,13,5465
1,male,2,14,5310
1,male,2,15,5317
1,male,2,16,5266
1,male,2,17,5330
1,male,2,18,187
1,male,3,0,6081
1,male,3,1,5491
1,male,3,2,5411
1,male,3,3,5598
1,male,3,4,5513
1,male,3,5,5599
1,male,3,6,5591
1,male,3,7,5504
1,male,3,8,5507
1,male,3,9,5566
1,male,3,10,5629
1,male,3,11,5643
1,male,3,12,5579
1,male,3,13,5340
1,male,3,14,5488
1,male,3,15,5323
1,male,3,16,5370
1,male,3,17,5248
1,male,3,18,179
1,female,0,0,6149
1,female,0,1,5644
1,female,0,2,5390
1,female,0,3,5489
1,female,0,4,5474
1,female,0,5,5493
1,female,0,6,5433
1,female,0,7,5578
1,female,0,8,5440
1,female,0,9,5463
1,female,0,10,5408
1,female,0,11,5461
1,female,0,12,5402
1,female,0,13,5408
1,female,0,14,5497
1,female,0,15,5377
1,female,0,16,5349
1,female,0,17,5365
1,female,0,18,188
1,female,1,0,6319
1,female,1,1,5457
1,female,1,2,5472
1,female,1,3,5518
1,female,1,4,5444
1,female,1,5,5483
1,female,1,6,5545
1,female,1,7,5417
1,female,1,8,5314
1,female,1,9,5399
1,female,1,10,5526
1,female,1,11,5549
1,female,1,12,5431
1,female,1,13,5533
1,female,1,14,5431
1,female,1,15,5339
1,female,1,16,5416
1,female,1,17,5410
1,female,1,18,146
1,female,2,0,6221
1,female,2,1,5527
1,female,2,2,5525
1,female,2,3,5512
1,female,2,4,5658
1,female,2,5,5574
1,female,2,6,5505
1,female,2,7,5522
1,female,2,8,5482
1,female,2,9,5570
1,female,2,10,5572
1,female,2,11,5566
1,female,2,12,5370
1,female,2,13,5412
1,female,2,14,5333
1,female,2,15,5426
1,female,2,16,5327
1,female,2,17,5350
1,female,2,18,173
1,female,3,0,6119
1,female,3,1,5485
1,female,3,2,5500
1,female,3,3,5385
1,female,3,4,5518
1,female,3,5,5580
1,female,3,6,5332
1,female,3,7,5585
1,female,3,8,5503
1,female,3,9,5691
1,female,3,10,5376
1,female,3,11,5605
1,female,3,12,5417
1,female,3,13,5364
1,female,3,14,5234
1,female,3,15,5283
1,female,3,16,5378
1,female,3,17,5508
1,female,3,18,184
2,male,0,0,6625
2,male,0,1,5504
2,male,0,2,5416
2,male,0,3,5514
2,male,0,4,5499
2,male,0,5,5392
2,male,0,6,5547
2,male,0,7,5548
2,male,0,8,5540
2,male,0,9,5534
2,male,0,10,5630
2,male,0,11,5482
2,male,0,12,5440
2,male,0,13,5287
2,male,0,14,5219
2,male,0,15,5245
2,male,0,16,5245
2,male,0,17,5279
2,male,0,18,253
2,male,1,0,6459
2,male,1,1,5554
2,male,1,2,5478
2,male,1,3,5461
2,male,1,4,5458
2,male,1,5,5578
2,male,1,6,5647
2,male,1,7,5558
2,male,1,8,5604
2,male,1,9,5447
2,male,1,10,5412
2,male,1,11,5589
2,male,1,12,5436
2,male,1,13,5235
2,male,1,14,5219
2,male,1,15,5340
2,male,1,16,5292
2,male,1,17,5279
2,male,1,18,299
2,male,2,0,6504
2,male,2,1,5467
2,male,2,2,5495
2,male,2,3,5514
2,male,2,4,5501
2,male,2,5,5586
2,male,2,6,5450
2,male,2,7,5314
2,male,2,8,5521
2,male,2,9,5540
2,male,2,10,5442
2,male,2,11,5535
2,male,2,12,5307
2,male,2,13,5390
2,male,2,14,5231
2,male,2,15,5246
2,male,2,16,5175
2,male,2,17,5246
2,male,2,18,258
2,male,3,0,6432
2,male,3,1,5477
2,male,3,2,5383
2,male,3,3,5584
2,male,3,4,5460
2,male,3,5,5573
2,male,3,6,5557
2,male,3,7,5492
2,male,3,8,5497
2,male,3,9,5517
2,male,3,10,5607
2,male,3,11,5614
2,male,3,12,5543
2,male,3,13,5270
2,male,3,14,5413
2,male,3,15,5195
2,male,3,16,5319
2,male,3,17,5132
2,male,3,18,272
2,female,0,0,6450
2,female,0,1,5614
2,female,0,2,5380
2,female,0,3,5457
2,female,0,4,5447
2,female,0,5,5466
2,female,0,6,5410
2,female,0,7,5559
2,female,0,8,5420
2,female,0,9,5390
2,female,0,10,5408
2,female,0,11,5454
2,female,0,12,5359
2,female,0,13,5335
2,female,0,14,5418
2,female,0,15,5300
2,female,0,16,5253
2,female,0,17,5255
2,female,0,18,276
2,female,1,0,6667
2,female,1,1,5454
2,female,1,2,5436
2,female,1,3,5481
2,female,1,4,5409
2,female,1,5,5473
2,female,1,6,5527
2,female,1,7,5386
2,female,1,8,5307
2,female,1,9,5367
2,female,1,10,5510
2,female,1,11,5535
2,female,1,12,5411
2,female,1,13,5465
2,female,1,14,5315
2,female,1,15,5265
2,female,1,16,5321
2,female,1,17,5307
2,female,1,18,231
2,female,2,0,6608
2,female,2,1,5473
2,female,2,2,5503
2,female,2,3,5501
2,female,2,4,5640
2,female,2,5,5550
2,female,2,6,5488
2,female,2,7,5502
2,female,2,8,5462
2,female,2,9,5551
2,female,2,10,5554
2,female,2,11,5519
2,female,2,12,5359
2,female,2,13,5332
2,female,2,14,5233
2,female,2,15,5347
2,female,2,16,5266
2,female,2,17,5218
2,female,2,18,264
2,female,3,0,6431
2,female,3,1,5458
2,female,3,2,5450
2,female,3,3,5400
2,female,3,4,5488
2,female,3,5,5536
2,female,3,6,5339
2,female,3,7,5547
2,female,3,8,5483
2,female,3,9,5656
2,female,3,10,5359
2,female,3,11,5560
2,female,3,12,5401
2,female,3,13,5286
2,female,3,14,5167
2,female,3,15,5187
2,female,3,16,5291
2,female,3,17,5402
2,female,3,18,279
3,male,0,0,6940
3,male,0,1,5482
3,male,0,2,5396
3,male,0,3,5489
3,male,0,4,5481
3,male,0,5,5370
3,male,0,6,5536
3,male,0,7,5502
3,male,0,8,5521
3,male,0,9,5517
3,male,0,10,5592
3,male,0,11,5473
3,male,0,12,5400
3,male,0,13,5229
3,male,0,14,5122
3,male,0,15,5164
3,male,0,16,5141
3,male,0,17,5179
3,male,0,18,331
3,male,1,0,6825
3,male,1,1,5520
3,male,1,2,5443
3,male,1,3,5442
3,male,1,4,5443
3,male,1,5,5549
3,male,1,6,5644
3,male,1,7,5549
3,male,1,8,5582
3,male,1,9,5396
3,male,1,10,5420
3,male,1,11,5540
3,male,1,12,5428
3,male,1,13,5158
3,male,1,14,5125
3,male,1,15,5247
3,male,1,16,5192
3,male,1,17,5189
3,male,1,18,371
3,male,2,0,6851
3,male,2,1,5424
3,male,2,2,5496
3,male,2,3,5504
3,male,2,4,5473
3,male,2,5,5514
3,male,2,6,5455
3,male,2,7,5279
3,male,2,8,5494
3,male,2,9,5497
3,male,2,10,5447
3,male,2,11,5510
3,male,2,12,5280
3,male,2,13,5258
3,male,2,14,5158
3,male,2,15,5147
3,male,2,16,5067
3,male,2,17,5159
3,male,2,18,350
3,male,3,0,6789
3,male,3,1,5457
3,male,3,2,5370
3,male,3,3,5576
3,male,3,4,5422
3,male,3,5,5540
3,male,3,6,5514
3,male,3,7,5485
3,male,3,8,5472
3,male,3,9,5477
3,male,3,10,5594
3,male,3,11,5591
3,male,3,12,5523
3,male,3,13,5159
3,male,3,14,5337
3,male,3,15,5112
3,male,3,16,5229
3,male,3,17,5014
3,male,3,18,371
3,female,0,0,6845
3,female,0,1,5580
3,female,0,2,5363
3,female,0,3,5428
3,female,0,4,5438
3,female,0,5,5414
3,female,0,6,5372
3,female,0,7,5546
3,female,0,8,5387
3,female,0,9,5371
3,female,0,10,5384
3,female,0,11,5440
3,female,0,12,5334
3,female,0,13,5252
3,female,0,14,5322
3,female,0,15,5227
3,female,0,16,5183
3,female,0,17,5138
3,female,0,18,368
3,female,1,0,7041
3,female,1,1,5429
3,female,1,2,5398
3,female,1,3,5425
3,female,1,4,5414
3,female,1,5,5435
3,female,1,6,5493
3,female,1,7,5359
3,female,1,8,5295
3,female,1,9,5328
3,female,1,10,5497
3,female,1,11,5508
3,female,1,12,5395
3,female,1,13,5399
3,female,1,14,5194
3,female,1,15,5207
3,female,1,16,5222
3,female,1,17,5214
3,female,1,18,305
3,female,2,0,6979
3,female,2,1,5470
3,female,2,2,5482
3,female,2,3,5461
3,female,2,4,5622
3,female,2,5,5511
3,female,2,6,5467
3,female,2,7,5479
3,female,2,8,5432
3,female,2,9,5535
3,female,2,10,5532
3,female,2,11,5518
3,female,2,12,5341
3,female,2,13,5263
3,female,2,14,5134
3,female,2,15,5256
3,female,2,16,5160
3,female,2,17,5134
3,female,2,18,351
3,female,3,0,6831
3,female,3,1,5432
