tick,entry_stream,area,count
0,birth_slot,0,2897
0,birth_slot,1,2932
0,birth_slot,2,2995
0,birth_slot,3,2939
0,overseas_slot,0,1200
0,overseas_slot,1,1254
0,overseas_slot,2,1213
0,overseas_slot,3,1246
0,internal_slot,0,749
0,internal_slot,1,747
0,internal_slot,2,719
0,internal_slot,3,727
1,birth_slot,0,3002
1,birth_slot,1,3038
1,birth_slot,2,3110
1,birth_slot,3,3059
1,overseas_slot,0,1177
1,overseas_slot,1,1235
1,overseas_slot,2,1186
1,overseas_slot,3,1234
1,internal_slot,0,739
1,internal_slot,1,732
1,internal_slot,2,701
1,internal_slot,3,718
