tick,sex,event_age_months,count
0,male,1,1
0,male,2,4
0,male,4,3
0,male,5,3
0,male,6,10
0,male,7,3
0,male,8,4
0,male,9,3
0,male,10,9
0,male,11,4
0,male,12,6
0,male,13,11
0,male,14,22
0,male,15,20
0,male,16,12
0,male,17,16
0,female,1,3
0,female,2,4
0,female,3,1
0,female,4,11
0,female,5,5
0,female,6,3
0,female,7,5
0,female,8,7
0,female,9,5
0,female,10,4
0,female,11,7
0,female,12,6
0,female,13,18
0,female,14,20
0,female,15,12
0,female,16,19
0,female,17,19
1,male,0,1
1,male,1,1
1,male,2,2
1,male,3,7
1,male,4,3
1,male,5,7
1,male,6,2
1,male,7,2
1,male,8,1
1,male,9,3
1,male,10,3
1,male,11,2
1,male,12,5
1,male,13,18
1,male,14,17
1,male,15,15
1,male,16,22
1,male,17,14
1,female,0,1
1,female,1,1
1,female,2,1
1,female,3,4
1,female,4,4
1,female,5,6
1,female,6,6
1,female,7,4
1,female,8,6
1,female,9,7
1,female,10,4
1,female,11,3
1,female,12,2
1,female,13,20
1,female,14,20
1,female,15,16
1,female,16,12
1,female,17,15
1,female,18,2
