tick,sex,event_age_months,count
0,male,0,20
0,male,1,15
0,male,2,14
0,male,3,18
0,male,4,45
0,male,5,56
0,male,6,45
0,male,7,51
0,male,8,52
0,male,9,56
0,male,10,59
0,male,11,39
0,male,12,61
0,male,13,199
0,male,14,222
0,male,15,204
0,male,16,210
0,male,17,211
0,female,0,24
0,female,1,18
0,female,2,17
0,female,3,14
0,female,4,47
0,female,5,46
0,female,6,42
0,female,7,51
0,female,8,46
0,female,9,52
0,female,10,56
0,female,11,52
0,female,12,44
0,female,13,236
0,female,14,208
0,female,15,199
0,female,16,215
0,female,17,224
1,male,0,15
1,male,1,15
1,male,2,18
1,male,3,17
1,male,4,60
1,male,5,46
1,male,6,53
1,male,7,47
1,male,8,48
1,male,9,51
1,male,10,57
1,male,11,53
1,male,12,41
1,male,13,230
1,male,14,229
1,male,15,213
1,male,16,193
1,male,17,205
1,female,0,10
1,female,1,16
1,female,2,19
1,female,3,13
1,female,4,52
1,female,5,62
1,female,6,45
1,female,7,48
1,female,8,47
1,female,9,62
1,female,10,49
1,female,11,56
1,female,12,45
1,female,13,228
1,female,14,207
1,female,15,206
1,female,16,214
1,female,17,202
1,female,18,5
2,male,0,19
2,male,1,16
2,male,2,18
2,male,3,20
2,male,4,51
2,male,5,43
2,male,6,49
2,male,7,53
2,male,8,60
2,male,9,60
2,male,10,51
2,male,11,48
2,male,12,58
2,male,13,198
2,male,14,230
2,male,15,202
2,male,16,221
2,male,17,233
2,male,18,13
2,female,0,17
2,female,1,12
2,female,2,15
2,female,3,17
2,female,4,45
2,female,5,44
2,female,6,67
2,female,7,39
2,female,8,44
2,female,9,40
2,female,10,54
2,female,11,63
2,female,12,42
2,female,13,222
2,female,14,221
2,female,15,232
2,female,16,188
2,female,17,208
2,female,18,8
3,male,0,17
3,male,1,17
3,male,2,11
3,male,3,16
3,male,4,64
3,male,5,40
3,male,6,44
3,male,7,50
3,male,8,61
3,male,9,58
3,male,10,50
3,male,11,41
3,male,12,46
3,male,13,192
3,male,14,189
3,male,15,212
3,male,16,207
3,male,17,202
3,male,18,11
3,female,0,17
3,female,1,15
3,female,2,9
3,female,3,14
3,female,4,41
3,female,5,57
3,female,6,48
3,female,7,44
3,female,8,44
3,female,9,50
3,female,10,46
3,female,11,42
3,female,12,46
3,female,13,236
3,female,14,206
3,female,15,217
3,female,16,212
3,female,17,203
3,female,18,13
4,male,0,17
4,male,1,21
4,male,2,17
4,male,3,21
4,male,4,47
4,male,5,59
4,male,6,55
4,male,7,56
4,male,8,51
4,male,9,41
4,male,10,68
4,male,11,45
4,male,12,55
4,male,13,203
4,male,14,181
4,male,15,189
4,male,16,202
4,male,17,206
4,male,18,15
4,female,0,18
4,female,1,20
4,female,2,26
4,female,3,19
4,female,4,57
4,female,5,51
4,female,6,43
4,female,7,57
4,female,8,40
4,female,9,50
4,female,10,50
4,female,11,46
4,female,12,59
4,female,13,209
4,female,14,199
4,female,15,190
4,female,16,191
4,female,17,224
4,female,18,13
5,male,0,21
5,male,1,20
5,male,2,15
5,male,3,17
5,male,4,59
5,male,5,52
5,male,6,55
5,male,7,40
5,male,8,45
5,male,9,63
5,male,10,56
5,male,11,47
5,male,12,50
5,male,13,214
5,male,14,198
5,male,15,211
5,male,16,227
5,male,17,189
5,male,18,15
5,female,0,21
5,female,1,22
5,female,2,17
5,female,3,18
5,female,4,41
5,female,5,49
5,female,6,45
5,female,7,54
5,female,8,60
5,female,9,62
5,female,10,50
5,female,11,52
5,female,12,52
5,female,13,197
5,female,14,209
5,female,15,199
5,female,16,194
5,female,17,214
5,female,18,12
6,male,0,23
6,male,1,23
6,male,2,25
6,male,3,18
6,male,4,47
6,male,5,50
6,male,6,50
6,male,7,44
6,male,8,50
6,male,9,56
6,male,10,60
6,male,11,56
6,male,12,55
6,male,13,192
6,male,14,204
6,male,15,173
6,male,16,180
6,male,17,194
6,male,18,24
6,female,0,16
6,female,1,23
6,female,2,10
6,female,3,22
6,female,4,46
6,female,5,54
6,female,6,48
6,female,7,43
6,female,8,46
6,female,9,53
6,female,10,45
6,female,11,51
6,female,12,47
6,female,13,190
6,female,14,189
6,female,15,178
6,female,16,216
6,female,17,178
6,female,18,18
7,male,0,24
7,male,1,12
7,male,2,27
7,male,3,20
7,male,4,44
7,male,5,34
7,male,6,43
7,male,7,42
7,male,8,51
7,male,9,47
