Generating SQLite file /home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-4/trace.sqlite from /home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-4/trace.nsys-rep
Processing [/home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-4/trace.sqlite] with [/opt/nvidia/nsight-systems/2024.6.2/host-linux-x64/reports/cuda_kern_exec_sum.py]... 
PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
23889,23907,0,24,24,22003690.5,23835791.5,7851519,33831723,9571577.8,9248.3,7245.5,4938,44048,7716.8,21817618.7,23653044.5,7669627,33644259,9570815.3,176823.5,175845.0,171717,195941,4584.7,cuLaunchKernel,sembla_transition_00000007
23889,23907,0,1008,1008,20235103.6,20482263.0,186834,42366147,13398528.1,22263.7,5709.0,3094,1822374,93669.3,20208742.0,20471524.5,172578,42315637,13382274.9,4097.8,3360.0,1568,134788,4768.7,cuLaunchKernel,sembla_commit_validation_status
23889,23910,0,1008,1008,20150206.3,22313313.5,683084,36407967,9058691.7,18166.1,6129.5,3666,888462,54520.2,20127997.8,22288987.5,674047,36206108,9049134.8,4042.4,3232.0,1568,83234,3532.5,cuLaunchKernel,sembla_commit_validation_status
23889,23910,0,24,24,20049909.7,21404935.0,6663606,24973665,4655571.0,6755.6,6234.5,5338,12109,1446.1,19866705.3,21221422.0,6479349,24793431,4654980.5,176448.8,176661.0,171076,180005,2325.1,cuLaunchKernel,sembla_transition_00000005
23889,23907,0,3024,3024,19994546.1,19933637.0,31762,42494865,13584122.1,13824.7,5668.0,2955,1174850,53082.5,19977245.8,19925752.0,19256,42209101,13576077.9,3475.6,2624.0,1376,39746,2639.0,cuLaunchKernel,sembla_advance_validation_phase
23889,23910,0,3024,3024,19876968.5,21948382.5,114988,36971360,9221876.0,11879.8,5979.0,3355,1965382,57234.3,19861522.5,21938210.0,107820,36963859,9217224.9,3566.3,2720.0,1376,43682,2817.1,cuLaunchKernel,sembla_advance_validation_phase
23889,23909,0,1008,1008,19831781.2,19683490.0,126415,37640497,9596041.4,16313.2,5428.5,3074,417005,44403.3,19811283.1,19671957.0,114391,37632521,9584128.0,4184.9,3392.5,1568,39746,3260.6,cuLaunchKernel,sembla_commit_validation_status
23889,23909,0,24,24,19631182.0,20376352.5,7483760,26722877,4662224.9,6921.8,6134.0,4817,15803,2360.8,19447775.5,20194649.5,7300259,26542876,4661304.2,176484.8,175861.0,171524,183749,2703.1,cuLaunchKernel,sembla_transition_00000006
23889,23909,0,3024,3024,19552446.1,19462926.0,135008,38409939,9730609.9,11043.5,5328.0,2844,773978,38195.9,19537880.1,19456313.0,125034,38400100,9723993.1,3522.5,2656.0,1345,37441,2569.5,cuLaunchKernel,sembla_advance_validation_phase
23889,23908,0,1008,1008,19248147.4,18092719.5,66794,40490886,12208906.5,19680.3,6279.5,3766,1021004,63997.1,19224172.9,18083747.0,56846,40480425,12193594.8,4294.3,3424.0,1568,69602,4062.3,cuLaunchKernel,sembla_commit_validation_status
23889,23908,0,3024,3024,18953226.4,17652271.5,32362,40399606,12315893.6,13801.7,6270.0,2926,980373,50250.6,18935910.5,17645555.5,23422,40392715,12306895.7,3514.2,2624.0,1344,62210,2904.2,cuLaunchKernel,sembla_advance_validation_phase
23889,23908,0,24,24,18577231.1,19545089.0,7907410,26029157,5701932.0,7418.5,6915.0,5638,13811,1737.6,18392390.5,19363815.0,7725349,25847641,5699217.9,177422.1,175717.0,171845,201989,6632.9,cuLaunchKernel,sembla_transition_00000007
23889,23907,0,24,24,17808524.4,19900042.0,6555990,28856103,8238220.2,7571.8,6019.5,4817,28564,4848.5,17621026.4,19718108.5,6370806,28670904,8236805.9,179926.2,176580.5,174341,242758,13585.4,cuLaunchKernel,sembla_transition_00000006
23889,23910,0,960,960,17650591.0,17849988.0,1795783,32531193,8550907.8,6205.1,5448.0,3996,39721,2328.6,17611429.9,17810894.0,1757464,32496043,8550842.3,32955.9,31009.0,29696,172613,12626.2,cuLaunchKernel,sembla_validate_claims
23889,23910,0,24,24,17360860.1,18894296.0,5382140,20693326,3781265.0,6974.8,6630.5,5458,9965,1238.7,17180424.6,18713330.5,5199271,20513483,3781916.0,173460.7,173604.5,170884,175461,1159.5,cuLaunchKernel,sembla_transition_00000004
23889,23909,0,24,24,17174053.1,18132246.5,6248228,23004059,3851575.7,5933.4,5518.5,4838,11438,1401.8,16992373.6,17952357.0,6065884,22822315,3852402.9,175746.0,175204.5,172069,179877,2127.5,cuLaunchKernel,sembla_transition_00000005
23889,23910,0,960,960,16835806.5,16994110.5,964905,32967603,8876267.6,17038.7,5458.5,3806,903705,66544.1,16764673.6,16935311.5,901773,32905024,8863800.5,54094.3,51906.0,42657,204998,14296.7,cuLaunchKernel,sembla_check_candidate_errors
23889,23909,0,960,960,16122353.6,15832228.0,953139,32456390,7720152.6,5313.5,4171.5,3025,33411,3109.1,16084603.6,15794675.5,915738,32420738,7720427.3,32436.4,31073.0,29664,173797,10406.5,cuLaunchKernel,sembla_validate_claims
23889,23910,0,960,960,15982291.4,16301207.0,152729,32264619,9284906.0,25850.8,5518.0,4076,1873162,114469.1,15936817.1,16277565.0,126700,32194865,9266971.8,19623.4,18848.5,16897,93986,6986.1,cuLaunchKernel,sembla_validate_transition
23889,23908,0,24,24,15457331.1,16800806.5,6819338,20427703,4391159.2,8016.2,7901.5,5028,10516,1372.9,15273340.7,16616734.0,6634381,20244367,4391912.6,175974.2,175541.0,172549,179525,1658.4,cuLaunchKernel,sembla_transition_00000006
23889,23909,0,960,960,15343470.5,15351818.5,348913,31654202,7883066.7,12550.1,4352.0,3034,742590,46051.4,15277026.1,15294030.5,285664,31599247,7873496.7,53894.3,51953.5,42273,207813,11547.3,cuLaunchKernel,sembla_check_candidate_errors
23889,23907,0,960,960,15224886.7,11222014.0,868270,37260665,11521601.3,6055.7,5643.5,3025,43486,3446.9,15186608.2,11185184.0,831167,37223859,11521201.7,32222.8,31648.0,29633,210597,9063.1,cuLaunchKernel,sembla_validate_claims
23889,23909,0,24,24,14970096.8,16060034.0,5003689,19728593,3306124.6,6133.3,5933.5,4487,10065,1347.6,14790740.1,15879555.5,4820691,19548752,3306626.1,173223.3,173140.5,170468,175076,1149.1,cuLaunchKernel,sembla_transition_00000004
23889,23909,0,960,960,14403580.0,14667881.0,148231,32230144,8260255.7,26833.6,4341.5,3074,1831168,138501.7,14357662.8,14645265.5,126038,32100221,8233439.7,19083.5,18816.0,16896,96131,4485.2,cuLaunchKernel,sembla_validate_transition
23889,23907,0,960,960,14218410.9,10232966.5,298435,36489687,11323740.4,13022.7,5623.0,3014,930527,58395.3,14152201.8,10177080.0,237772,36298927,11310571.0,53186.5,52209.5,42497,246470,8473.9,cuLaunchKernel,sembla_check_candidate_errors
23889,23907,0,24,24,13904574.0,15261174.5,5341535,21901394,6417269.2,7527.3,7045.5,4987,14683,2801.5,13721504.8,15074516.0,5159456,21718594,6418264.2,175542.0,175557.0,171333,181381,2232.6,cuLaunchKernel,sembla_transition_00000005
23889,23908,0,960,960,13745759.8,11428829.5,919496,32618078,8824678.2,6633.1,6085.0,3857,29004,2614.3,13707427.4,11390723.5,879929,32581028,8824491.6,31699.3,31089.0,29729,164805,4628.6,cuLaunchKernel,sembla_validate_claims
23889,23910,0,24,24,13639832.3,14761979.0,4282404,16984332,3233039.8,6002.4,5744.0,4616,8893,1076.8,13456313.1,14582322.0,4103468,16807035,3238812.7,177516.8,172933.0,169476,277863,21458.3,cuLaunchKernel,sembla_transition_00000003
23889,23908,0,24,24,13337220.9,13066374.0,5658307,18767013,3938935.2,7247.0,6940.0,6059,9705,1003.3,13155679.7,12884172.5,5474932,18586608,3939223.1,174294.3,174965.0,170821,180869,2563.7,cuLaunchKernel,sembla_transition_00000005
23889,23907,0,960,960,12912830.6,9125517.0,48323,37533004,11063921.2,14444.2,6044.0,2894,978039,59582.8,12879570.5,9099415.0,6082,37470380,11048846.5,18815.8,18880.0,16896,58337,1703.0,cuLaunchKernel,sembla_validate_transition
23889,23908,0,960,960,12896792.6,10633968.0,444801,33558944,8714337.3,10303.4,6034.0,2904,703590,39119.6,12833485.7,10571205.5,383875,32746056,8706336.6,53003.6,51873.0,42273,252294,10452.8,cuLaunchKernel,sembla_check_candidate_errors
23889,23909,0,24,24,12637829.9,13114770.0,3755009,16515212,2849904.9,5615.7,5157.0,4346,9374,1377.3,12452477.4,12937248.0,3572360,16337610,2848325.2,179736.8,173396.5,170981,326345,31252.1,cuLaunchKernel,sembla_transition_00000003
23889,23908,0,960,960,11773256.7,9975481.0,43407,32138474,8581265.8,10469.5,6169.0,3846,1813381,60215.8,11744099.3,9947381.0,19373,32081667,8573518.3,18687.8,18672.5,16896,57633,2112.8,cuLaunchKernel,sembla_validate_transition
23889,23907,0,24,24,11004916.8,11368350.5,4159725,18119904,5291690.7,7703.8,7246.0,4527,27302,4483.2,10824037.8,11187708.5,3980775,17943254,5293778.7,173175.3,173284.5,169316,180004,2150.9,cuLaunchKernel,sembla_transition_00000004
23889,23908,0,24,24,10550205.9,9825434.5,4541404,16585099,3073363.4,7536.2,7235.5,5228,15835,2120.2,10369664.9,9644743.5,4359367,16408091,3073529.6,173004.8,173028.5,169893,175396,1648.5,cuLaunchKernel,sembla_transition_00000004
23889,23910,0,24,24,9858424.0,10580912.0,3309338,13303529,2696233.2,6572.8,6339.5,5348,9744,1113.9,9678674.5,10403314.0,3130488,13126553,2694038.6,173176.6,170917.0,167204,233830,13029.0,cuLaunchKernel,sembla_transition_00000002
23889,23909,0,24,24,9062498.6,9096070.0,2655574,12141917,1918659.9,6270.2,5293.5,4697,17447,2610.7,8885174.5,8918194.0,2477036,11966843,1919055.6,171054.0,170708.5,168676,174276,1443.8,cuLaunchKernel,sembla_transition_00000002
23889,23908,0,24,24,7958984.3,7982487.0,3412773,12585166,1982871.3,7606.6,7101.0,6269,12289,1264.4,7777490.5,7802950.5,3232154,12391407,1981941.1,173887.2,173044.5,170916,186789,3241.8,cuLaunchKernel,sembla_transition_00000003
23889,23907,0,24,24,7857908.2,7356655.0,3125739,14244034,3869563.7,6166.8,6224.5,4216,9315,1261.3,7678159.3,7174452.0,2947178,14052035,3869101.5,173582.1,173461.0,169028,186821,3306.0,cuLaunchKernel,sembla_transition_00000003
23889,23910,0,24,24,6019153.0,5810112.5,2247194,8543342,1557988.8,6681.5,6429.5,5508,8924,992.4,5872841.0,5664716.5,2102670,8395402,1559411.1,139630.5,138243.5,134883,174661,7682.4,cuLaunchKernel,sembla_transition_00000001
23889,23909,0,24,24,5842501.5,5579618.5,1307987,8512339,1484371.5,7056.7,5574.0,4817,23276,3999.2,5697758.4,5435551.5,1159464,8370073,1485424.4,137686.5,137747.5,134692,140260,1476.6,cuLaunchKernel,sembla_transition_00000001
23889,23908,0,24,24,5564487.7,5687339.5,2314553,7250565,1117923.2,7501.4,6990.5,5969,11909,1392.9,5387295.0,5507393.0,2135691,7072205,1118846.7,169691.3,169285.0,167749,172357,1226.9,cuLaunchKernel,sembla_transition_00000002
23889,23907,0,24,24,5082333.9,4773522.5,2339280,9514737,2359801.5,8439.4,7662.5,4827,27913,4691.2,4903452.8,4594927.5,2159786,9341170,2359453.4,170441.8,170437.0,166788,173893,1564.8,cuLaunchKernel,sembla_transition_00000002
23889,23908,0,24,24,3481868.4,3359612.0,1382469,5154578,886791.4,6999.3,6749.5,5908,8763,821.5,3337088.0,3215935.0,1237976,5008536,886982.9,137781.1,137732.0,135331,141988,1768.4,cuLaunchKernel,sembla_transition_00000001
23889,23907,0,24,24,2878778.0,1840738.0,1166729,6561601,1637303.1,7537.4,6876.5,4697,15934,2798.4,2732702.2,1695678.5,1021677,6419815,1638807.3,138538.4,138068.0,136548,142595,1473.5,cuLaunchKernel,sembla_transition_00000001
23889,23910,0,456,456,2678837.0,2505265.5,45179,6568162,1575785.5,5759.7,5357.5,4056,12819,1274.9,2621763.8,2435967.0,2040,6459370,1578150.1,51313.5,49409.0,26049,124004,14171.4,cuLaunchKernel,sembla_observe_view
23889,23909,0,456,456,2485882.8,1913531.0,64318,7337075,1872333.9,5468.2,5018.0,3065,44438,3083.7,2427612.2,1863682.5,18620,7280792,1872838.2,52802.4,48513.5,26208,250598,23810.4,cuLaunchKernel,sembla_observe_view
23889,23909,0,24,24,2130686.7,1906893.5,302002,4336564,980350.7,5514.6,5158.5,3946,7371,1063.4,1987644.3,1764277.0,159771,4196129,981210.1,137527.8,137283.5,134819,141924,1960.3,cuLaunchKernel,sembla_transition_00000000
23889,23908,0,456,456,1941094.6,1637271.0,92868,8443443,1513331.3,6534.6,6109.0,4316,25679,1902.9,1880955.9,1576100.5,48428,8323240,1509038.4,53604.1,49617.0,25889,249703,25331.4,cuLaunchKernel,sembla_observe_view
23889,23910,0,24,24,1899412.4,1508998.0,825612,3990738,967077.1,6183.4,6079.0,5138,7892,715.7,1746138.3,1363045.0,678661,3841704,957825.7,147090.7,139508.0,136483,313321,35472.6,cuLaunchKernel,sembla_transition_00000000
23889,23907,0,456,456,1743217.7,1301207.5,41427,7196965,1489442.8,6578.2,6229.0,2053,36184,3170.5,1682443.1,1252490.5,643,7034075,1484708.3,54196.4,48977.5,23809,227174,27833.7,cuLaunchKernel,sembla_observe_view
23889,23908,0,24,24,1369625.1,1161515.5,392798,2989659,845230.4,7413.3,7226.5,5297,10145,1413.8,1209994.4,1016418.5,246041,2701514,821492.7,152217.5,139220.0,136484,290344,42312.3,cuLaunchKernel,sembla_transition_00000000
23889,23910,0,72,72,1341501.5,1053090.5,91828,3155095,915676.5,6510.9,6284.5,4396,10916,1215.3,343605.0,201308.5,39935,1798574,350826.2,991385.5,720020.0,33857,2460483,921921.6,cuLaunchKernel,sembla_observe_grouped_view
23889,23909,0,72,71,1278758.6,1013925.0,39799,4087986,922827.3,5889.0,5693.5,3445,16754,2038.6,409258.3,205978.0,1583,2211579,460870.4,869304.9,700803.0,32961,2007798,767733.6,cuLaunchKernel,sembla_observe_grouped_view
23889,23907,0,72,72,1090040.2,910156.5,53967,4499267,865384.2,7816.4,7331.0,3376,29635,3320.1,212918.1,103201.5,1327,2543974,371516.8,869305.8,760356.5,33889,1949333,743871.2,cuLaunchKernel,sembla_observe_grouped_view
23889,23908,0,72,71,1016528.4,927597.5,43126,2375067,761184.7,7761.5,6940.5,4978,28684,3844.1,134613.7,106511.0,6676,556666,103561.2,876023.3,799750.0,34112,2007862,739087.3,cuLaunchKernel,sembla_observe_grouped_view
23889,23907,0,24,24,859546.5,607406.5,307956,2853414,664902.6,8221.3,7271.5,4547,30266,5046.7,713856.1,463168.0,160885,2710692,666953.7,137469.1,137715.5,133987,141764,1869.4,cuLaunchKernel,sembla_transition_00000000
23889,23907,0,48,48,837963.7,642013.5,262776,2473416,548924.9,7128.6,6910.0,2495,15053,2667.6,573673.5,396577.5,856,2207689,596613.6,257161.6,240342.0,84546,505326,91772.9,cuLaunchKernel,sembla_bound_grouped_view
23889,23910,0,48,48,797549.0,721239.0,267324,1671960,383752.9,6714.8,6289.5,4527,15644,2075.2,553610.5,500719.0,59500,1475972,396492.6,237223.7,239206.0,69026,361002,59889.1,cuLaunchKernel,sembla_bound_grouped_view
23889,23909,0,48,48,779209.5,653865.0,322864,1931203,399805.7,6551.0,6305.0,3295,12830,1944.9,517454.1,442750.5,77510,1722540,423165.4,255204.4,237910.0,60098,525358,95780.4,cuLaunchKernel,sembla_bound_grouped_view
23889,23908,0,48,48,660341.2,628208.0,258330,1331552,261697.4,7295.9,6660.5,4486,22123,2743.9,377355.8,374298.5,20908,1107353,288573.6,275689.5,246135.0,110371,528014,98944.0,cuLaunchKernel,sembla_bound_grouped_view
23889,23909,0,24,24,511030.7,245367.5,101115,3152587,697293.6,6329.3,5603.5,4987,9925,1438.7,501016.0,235703.0,93954,3123363,694437.0,3685.4,2448.0,1568,21473,4048.1,cuLaunchKernel,sembla_init_validation_scratch
23889,23910,0,24,24,482869.0,242563.0,111067,3849832,759735.2,6633.4,6605.0,5448,8282,787.2,472123.4,233825.0,101207,3808339,753699.1,4112.2,2352.0,1536,35073,6676.4,cuLaunchKernel,sembla_init_validation_scratch
23889,23909,0,24,24,338047.3,150982.0,45540,3144057,631693.8,8094.1,6289.0,4977,24096,4325.6,326582.4,134643.5,34774,3116293,628742.3,3370.8,2128.0,1696,18400,3476.2,cuLaunchKernel,sembla_reset_status
23889,23909,0,72,71,250387.8,141119.0,10581,2190553,375448.4,7183.5,6626.0,3885,33111,3610.2,242921.6,136145.0,2459,2180010,376854.4,3679.7,2592.0,1536,14944,2563.6,cuLaunchKernel,sembla_init_grouped_histogram
23889,23907,0,24,23,245129.0,56981.0,7790,1704641,411684.9,10814.4,11127.0,4736,17267,2849.4,240265.6,46811.0,1198,1687338,417306.0,4233.4,2720.0,1664,15552,3415.5,cuLaunchKernel,sembla_init_grouped_extrema
23889,23910,0,24,24,244202.9,164779.0,40880,916187,240471.5,10883.3,10415.5,7631,16204,2156.2,229579.5,148733.5,26939,900945,240784.6,3740.1,3104.0,1952,8416,1615.8,cuLaunchKernel,sembla_init_grouped_extrema
23889,23910,0,72,72,241395.6,137868.0,13886,1800813,325612.0,9016.2,9024.0,5218,13532,1929.8,228893.1,123755.5,2228,1785740,325525.2,3486.3,2704.0,1568,7904,1667.2,cuLaunchKernel,sembla_init_grouped_histogram
23889,23910,0,24,24,234625.2,183875.5,33648,892245,206810.3,9607.5,8974.0,7651,17907,2318.8,221148.3,170500.0,21900,880807,205261.7,3869.5,2176.5,1760,23648,4622.8,cuLaunchKernel,sembla_reset_status
23889,23910,0,24,24,225671.0,129530.5,35927,890349,237564.9,17470.1,16380.5,12080,26370,4034.1,204527.6,105612.5,15133,871773,238257.9,3673.4,2928.0,1664,7680,1525.2,cuLaunchKernel,sembla_init_observations
23889,23908,0,24,24,214366.6,138991.0,31062,1641308,321546.7,7550.1,7136.0,5708,14342,1907.7,201935.1,129266.0,18953,1613658,318556.9,4881.4,2432.0,1696,26528,5992.1,cuLaunchKernel,sembla_init_validation_scratch
23889,23907,0,24,24,208076.6,92403.5,12364,1845372,373561.4,22498.9,22789.5,10166,39330,5474.7,181617.5,70219.0,246,1812428,372132.5,3960.2,3440.0,1664,10560,2119.0,cuLaunchKernel,sembla_init_observations
23889,23908,0,24,24,180725.5,124011.5,52722,789908,182268.4,21911.4,21828.0,17106,26490,2041.5,154660.7,97964.5,26726,765686,182144.2,4153.5,3632.0,1696,8352,1958.8,cuLaunchKernel,sembla_init_observations
23889,23908,0,24,24,162987.9,107553.0,37950,722269,181661.1,9995.3,9815.5,5870,17206,2260.3,148960.4,92362.0,22359,707389,181993.5,4032.2,3664.0,1600,8161,1878.3,cuLaunchKernel,sembla_init_grouped_extrema
23889,23908,0,24,24,162210.5,69083.5,29741,1635507,319979.8,9270.7,8608.0,6550,24027,3373.6,148350.3,56867.5,4981,1606898,316799.6,4589.5,3808.0,1536,18113,4250.8,cuLaunchKernel,sembla_reset_status
23889,23909,0,24,24,148686.1,122151.5,24266,738034,146476.8,9509.5,8678.0,6680,24346,3471.0,136163.3,110070.5,8587,728858,147763.2,3013.4,2512.0,1600,7233,1361.9,cuLaunchKernel,sembla_init_grouped_extrema
23889,23907,0,72,70,130297.3,79998.5,7727,913710,169081.3,11396.0,10581.0,4677,36786,4832.3,117455.4,64700.5,888,873345,166091.5,4722.8,4080.0,1536,38113,5427.5,cuLaunchKernel,sembla_init_grouped_histogram
23889,23909,0,24,24,128933.3,95502.5,22642,283817,82623.0,16688.7,15177.5,11928,28764,4489.5,108525.9,72610.5,3483,263478,82763.6,3718.7,3760.0,1952,6208,1274.0,cuLaunchKernel,sembla_init_observations
23889,23908,0,72,71,117797.6,84834.5,23294,618603,96851.6,9121.8,7897.0,5568,38469,4787.0,105623.0,73688.0,12493,592435,95250.7,4545.0,4176.0,1536,21281,3114.7,cuLaunchKernel,sembla_init_grouped_histogram
23889,23907,0,24,24,107135.4,96376.0,34561,235517,58557.5,9550.4,8324.0,5028,28723,4809.2,93360.8,83209.5,5966,226141,61346.5,4224.2,4352.0,1504,7520,1754.7,cuLaunchKernel,sembla_init_validation_scratch
23889,23907,0,24,23,69412.0,53815.5,16210,199541,46990.8,11215.2,10121.0,7012,21772,3630.7,56430.8,41607.0,2042,187113,47128.6,4133.5,4352.5,1472,7360,1524.3,cuLaunchKernel,sembla_reset_status

