tick,sex,area,age_months,count
0,male,0,0,5849
0,male,0,1,5540
0,male,0,2,5474
0,male,0,3,5560
0,male,0,4,5539
0,male,0,5,5478
0,male,0,6,5626
0,male,0,7,5610
0,male,0,8,5635
0,male,0,9,5535
0,male,0,10,5651
0,male,0,11,5566
0,male,0,12,5503
0,male,0,13,5445
0,male,0,14,5392
0,male,0,15,5382
0,male,0,16,5505
0,male,0,17,5483
0,male,0,18,84
0,male,1,0,5731
0,male,1,1,5621
0,male,1,2,5542
0,male,1,3,5482
0,male,1,4,5486
0,male,1,5,5666
0,male,1,6,5696
0,male,1,7,5609
0,male,1,8,5674
0,male,1,9,5510
0,male,1,10,5456
0,male,1,11,5671
0,male,1,12,5506
0,male,1,13,5434
0,male,1,14,5440
0,male,1,15,5549
0,male,1,16,5506
0,male,1,17,5521
0,male,1,18,109
0,male,2,0,5789
0,male,2,1,5501
0,male,2,2,5565
0,male,2,3,5559
0,male,2,4,5591
0,male,2,5,5568
0,male,2,6,5522
0,male,2,7,5393
0,male,2,8,5561
0,male,2,9,5637
0,male,2,10,5513
0,male,2,11,5607
0,male,2,12,5371
0,male,2,13,5574
0,male,2,14,5439
0,male,2,15,5398
0,male,2,16,5393
0,male,2,17,5468
0,male,2,18,94
0,male,3,0,5661
0,male,3,1,5526
0,male,3,2,5428
0,male,3,3,5620
0,male,3,4,5528
0,male,3,5,5628
0,male,3,6,5635
0,male,3,7,5528
0,male,3,8,5540
0,male,3,9,5619
0,male,3,10,5655
0,male,3,11,5664
0,male,3,12,5595
0,male,3,13,5473
0,male,3,14,5569
0,male,3,15,5454
0,male,3,16,5519
0,male,3,17,5355
0,male,3,18,91
0,female,0,0,5750
0,female,0,1,5675
0,female,0,2,5438
0,female,0,3,5475
0,female,0,4,5510
0,female,0,5,5530
0,female,0,6,5480
0,female,0,7,5614
0,female,0,8,5489
0,female,0,9,5520
0,female,0,10,5404
0,female,0,11,5484
0,female,0,12,5429
0,female,0,13,5515
0,female,0,14,5631
0,female,0,15,5448
0,female,0,16,5464
0,female,0,17,5509
0,female,0,18,95
0,female,1,0,5931
0,female,1,1,5483
0,female,1,2,5508
0,female,1,3,5547
0,female,1,4,5498
0,female,1,5,5501
0,female,1,6,5590
0,female,1,7,5427
0,female,1,8,5356
0,female,1,9,5430
0,female,1,10,5554
0,female,1,11,5572
0,female,1,12,5459
0,female,1,13,5653
0,female,1,14,5543
0,female,1,15,5444
0,female,1,16,5543
0,female,1,17,5496
0,female,1,18,84
0,female,2,0,5835
0,female,2,1,5538
0,female,2,2,5561
0,female,2,3,5568
0,female,2,4,5680
0,female,2,5,5608
0,female,2,6,5534
0,female,2,7,5557
0,female,2,8,5526
0,female,2,9,5613
0,female,2,10,5607
0,female,2,11,5578
0,female,2,12,5418
0,female,2,13,5507
0,female,2,14,5457
0,female,2,15,5539
0,female,2,16,5441
0,female,2,17,5480
0,female,2,18,94
0,female,3,0,5705
0,female,3,1,5528
0,female,3,2,5545
0,female,3,3,5377
0,female,3,4,5563
0,female,3,5,5590
0,female,3,6,5418
0,female,3,7,5597
0,female,3,8,5523
0,female,3,9,5715
0,female,3,10,5412
0,female,3,11,5637
0,female,3,12,5427
0,female,3,13,5517
0,female,3,14,5295
0,female,3,15,5396
0,female,3,16,5524
0,female,3,17,5644
0,female,3,18,96
1,male,0,0,6106
1,male,0,1,5531
1,male,0,2,5441
1,male,0,3,5541
1,male,0,4,5556
1,male,0,5,5456
1,male,0,6,5605
1,male,0,7,5601
1,male,0,8,5618
1,male,0,9,5527
1,male,0,10,5640
1,male,0,11,5563
1,male,0,12,5494
1,male,0,13,5353
1,male,0,14,5349
1,male,0,15,5332
1,male,0,16,5407
1,male,0,17,5408
1,male,0,18,174
1,male,1,0,5979
1,male,1,1,5602
1,male,1,2,5503
1,male,1,3,5496
1,male,1,4,5484
1,male,1,5,5638
1,male,1,6,5683
1,male,1,7,5589
1,male,1,8,5666
1,male,1,9,5501
1,male,1,10,5457
1,male,1,11,5647
1,male,1,12,5493
1,male,1,13,5371
1,male,1,14,5376
1,male,1,15,5470
1,male,1,16,5428
1,male,1,17,5460
1,male,1,18,193
1,male,2,0,6025
