tick,sex,event_age_months,count
0,male,0,31
0,male,1,24
0,male,2,27
0,male,3,31
0,male,4,52
0,male,5,62
0,male,6,50
0,male,7,59
0,male,8,61
0,male,9,63
0,male,10,67
0,male,11,45
0,male,12,62
0,male,13,268
0,male,14,305
0,male,15,276
0,male,16,276
0,male,17,288
0,female,0,33
0,female,1,28
0,female,2,23
0,female,3,20
0,female,4,57
0,female,5,49
0,female,6,47
0,female,7,52
0,female,8,56
0,female,9,60
0,female,10,67
0,female,11,59
0,female,12,49
0,female,13,322
0,female,14,264
0,female,15,274
0,female,16,291
0,female,17,288
1,male,0,26
1,male,1,22
1,male,2,30
1,male,3,24
1,male,4,68
1,male,5,58
1,male,6,62
1,male,7,56
1,male,8,54
1,male,9,56
1,male,10,62
1,male,11,57
1,male,12,45
1,male,13,290
1,male,14,307
1,male,15,279
1,male,16,257
1,male,17,267
1,male,18,1
1,female,0,20
1,female,1,23
1,female,2,33
1,female,3,23
1,female,4,58
1,female,5,67
1,female,6,54
1,female,7,56
1,female,8,55
1,female,9,75
1,female,10,56
1,female,11,63
1,female,12,48
1,female,13,296
1,female,14,254
1,female,15,285
1,female,16,285
1,female,17,252
1,female,18,7
2,male,0,29
2,male,1,29
2,male,2,31
2,male,3,29
2,male,4,56
2,male,5,50
2,male,6,58
2,male,7,60
2,male,8,67
2,male,9,69
2,male,10,55
2,male,11,52
2,male,12,63
2,male,13,262
2,male,14,298
2,male,15,260
2,male,16,302
2,male,17,287
2,male,18,16
2,female,0,28
2,female,1,22
2,female,2,25
2,female,3,25
2,female,4,47
2,female,5,54
2,female,6,78
2,female,7,45
2,female,8,47
2,female,9,47
2,female,10,62
2,female,11,67
2,female,12,48
2,female,13,292
2,female,14,290
2,female,15,300
2,female,16,255
2,female,17,256
2,female,18,11
3,male,0,28
3,male,1,32
3,male,2,25
3,male,3,27
3,male,4,68
3,male,5,47
3,male,6,48
3,male,7,56
3,male,8,68
3,male,9,63
3,male,10,59
3,male,11,48
3,male,12,59
3,male,13,239
3,male,14,258
3,male,15,268
3,male,16,268
3,male,17,254
3,male,18,14
3,female,0,31
3,female,1,29
3,female,2,19
3,female,3,20
3,female,4,48
3,female,5,62
3,female,6,54
3,female,7,50
3,female,8,51
3,female,9,55
3,female,10,51
3,female,11,52
3,female,12,55
3,female,13,307
3,female,14,267
3,female,15,287
3,female,16,258
3,female,17,260
3,female,18,15
4,male,0,22
4,male,1,32
4,male,2,25
4,male,3,31
4,male,4,51
4,male,5,65
4,male,6,64
4,male,7,64
4,male,8,59
4,male,9,50
4,male,10,73
4,male,11,49
4,male,12,64
4,male,13,275
4,male,14,226
4,male,15,236
4,male,16,262
4,male,17,257
4,male,18,16
4,female,0,27
4,female,1,33
4,female,2,39
4,female,3,28
4,female,4,63
4,female,5,64
4,female,6,49
4,female,7,65
4,female,8,44
4,female,9,58
4,female,10,56
4,female,11,49
4,female,12,66
4,female,13,273
4,female,14,265
4,female,15,235
4,female,16,266
4,female,17,286
4,female,18,17
5,male,0,35
5,male,1,26
5,male,2,23
5,male,3,31
5,male,4,62
5,male,5,56
5,male,6,59
5,male,7,52
5,male,8,50
5,male,9,63
5,male,10,59
5,male,11,51
5,male,12,55
5,male,13,280
5,male,14,254
5,male,15,273
5,male,16,275
5,male,17,246
5,male,18,19
5,female,0,34
5,female,1,30
5,female,2,24
5,female,3,24
5,female,4,48
5,female,5,55
5,female,6,47
5,female,7,60
5,female,8,63
5,female,9,66
5,female,10,55
5,female,11,57
5,female,12,57
5,female,13,253
5,female,14,266
5,female,15,269
5,female,16,238
5,female,17,269
5,female,18,17
6,male,0,42
6,male,1,35
6,male,2,40
6,male,3,34
6,male,4,58
6,male,5,56
6,male,6,56
6,male,7,50
6,male,8,56
6,male,9,58
6,male,10,65
6,male,11,56
6,male,12,61
6,male,13,244
6,male,14,250
6,male,15,234
6,male,16,226
