tick,entry_stream,area,count
0,birth_slot,0,292485
0,birth_slot,1,293455
0,birth_slot,2,292699
0,birth_slot,3,293915
0,overseas_slot,0,122202
0,overseas_slot,1,122000
0,overseas_slot,2,121219
0,overseas_slot,3,122360
0,internal_slot,0,73975
0,internal_slot,1,74151
0,internal_slot,2,73729
0,internal_slot,3,73787
1,birth_slot,0,305907
1,birth_slot,1,306762
1,birth_slot,2,305984
1,birth_slot,3,307200
1,overseas_slot,0,119224
1,overseas_slot,1,118978
1,overseas_slot,2,118403
1,overseas_slot,3,119477
1,internal_slot,0,72922
1,internal_slot,1,73129
1,internal_slot,2,72623
1,internal_slot,3,72745
2,birth_slot,0,318651
2,birth_slot,1,319315
2,birth_slot,2,318915
2,birth_slot,3,319932
2,overseas_slot,0,116365
2,overseas_slot,1,116091
2,overseas_slot,2,115657
2,overseas_slot,3,116617
2,internal_slot,0,71903
2,internal_slot,1,72136
2,internal_slot,2,71512
2,internal_slot,3,71701
3,birth_slot,0,331028
3,birth_slot,1,331756
3,birth_slot,2,331222
3,birth_slot,3,332325
3,overseas_slot,0,113637
3,overseas_slot,1,113391
3,overseas_slot,2,112956
3,overseas_slot,3,113874
3,internal_slot,0,70926
3,internal_slot,1,71073
3,internal_slot,2,70517
3,internal_slot,3,70700
4,birth_slot,0,342895
4,birth_slot,1,343856
4,birth_slot,2,343330
4,birth_slot,3,344172
4,overseas_slot,0,110926
4,overseas_slot,1,110722
4,overseas_slot,2,110306
4,overseas_slot,3,111148
4,internal_slot,0,69887
4,internal_slot,1,70053
4,internal_slot,2,69471
4,internal_slot,3,69715
5,birth_slot,0,354273
5,birth_slot,1,355146
5,birth_slot,2,354591
5,birth_slot,3,355760
5,overseas_slot,0,108351
5,overseas_slot,1,108217
5,overseas_slot,2,107787
5,overseas_slot,3,108547
5,internal_slot,0,68908
5,internal_slot,1,69063
5,internal_slot,2,68442
5,internal_slot,3,68718
6,birth_slot,0,365665
6,birth_slot,1,366375
6,birth_slot,2,365813
6,birth_slot,3,366725
6,overseas_slot,0,105948
6,overseas_slot,1,105714
6,overseas_slot,2,105286
6,overseas_slot,3,106066
6,internal_slot,0,67957
6,internal_slot,1,68141
6,internal_slot,2,67512
6,internal_slot,3,67784
7,birth_slot,0,376677
7,birth_slot,1,376897
7,birth_slot,2,376710
7,birth_slot,3,377290
7,overseas_slot,0,103560
7,overseas_slot,1,103368
7,overseas_slot,2,102944
7,overseas_slot,3,103701
7,internal_slot,0,67090
7,internal_slot,1,67211
7,internal_slot,2,66546
7,internal_slot,3,66889
8,birth_slot,0,387193
8,birth_slot,1,387464
8,birth_slot,2,387014
8,birth_slot,3,387538
8,overseas_slot,0,101247
8,overseas_slot,1,101012
8,overseas_slot,2,100681
8,overseas_slot,3,101325
8,internal_slot,0,66201
8,internal_slot,1,66336
8,internal_slot,2,65673
8,internal_slot,3,65955
9,birth_slot,0,397394
9,birth_slot,1,397229
9,birth_slot,2,396588
9,birth_slot,3,397228
9,overseas_slot,0,99096
9,overseas_slot,1,98835
9,overseas_slot,2,98584
9,overseas_slot,3,99127
9,internal_slot,0,65241
9,internal_slot,1,65437
9,internal_slot,2,64758
9,internal_slot,3,65031
10,birth_slot,0,407167
10,birth_slot,1,406940
10,birth_slot,2,406081
10,birth_slot,3,406682
10,overseas_slot,0,96937
10,overseas_slot,1,96708
10,overseas_slot,2,96398
10,overseas_slot,3,96970
10,internal_slot,0,64361
10,internal_slot,1,64548
10,internal_slot,2,63894
10,internal_slot,3,64147
11,birth_slot,0,416224
11,birth_slot,1,416145
11,birth_slot,2,414890
11,birth_slot,3,415828
11,overseas_slot,0,94893
11,overseas_slot,1,94668
11,overseas_slot,2,94260
11,overseas_slot,3,94849
11,internal_slot,0,63522
11,internal_slot,1,63721
11,internal_slot,2,63086
11,internal_slot,3,63287
12,birth_slot,0,425245
12,birth_slot,1,425001
12,birth_slot,2,423704
12,birth_slot,3,424509
12,overseas_slot,0,92930
12,overseas_slot,1,92672
12,overseas_slot,2,92169
12,overseas_slot,3,92826
12,internal_slot,0,62676
12,internal_slot,1,62849
12,internal_slot,2,62266
12,internal_slot,3,62478
13,birth_slot,0,433801
13,birth_slot,1,433514
13,birth_slot,2,432222
13,birth_slot,3,432842
13,overseas_slot,0,91010
13,overseas_slot,1,90725
13,overseas_slot,2,90255
13,overseas_slot,3,90818
13,internal_slot,0,61906
13,internal_slot,1,62057
13,internal_slot,2,61427
13,internal_slot,3,61639
14,birth_slot,0,442008
14,birth_slot,1,441731
14,birth_slot,2,440630
14,birth_slot,3,441279
14,overseas_slot,0,89060
14,overseas_slot,1,88856
14,overseas_slot,2,88426
14,overseas_slot,3,88903
14,internal_slot,0,61141
14,internal_slot,1,61224
14,internal_slot,2,60574
14,internal_slot,3,60854
15,birth_slot,0,450088
15,birth_slot,1,449340
15,birth_slot,2,448726
15,birth_slot,3,448864
15,overseas_slot,0,87225
15,overseas_slot,1,87022
15,overseas_slot,2,86533
15,overseas_slot,3,87067
15,internal_slot,0,60373
15,internal_slot,1,60431
15,internal_slot,2,59712
15,internal_slot,3,60092
16,birth_slot,0,457386
16,birth_slot,1,457239
16,birth_slot,2,456161
16,birth_slot,3,456370
16,overseas_slot,0,85494
16,overseas_slot,1,85241
16,overseas_slot,2,84828
16,overseas_slot,3,85353
16,internal_slot,0,59546
16,internal_slot,1,59729
16,internal_slot,2,58952
16,internal_slot,3,59341
17,birth_slot,0,464562
17,birth_slot,1,464462
17,birth_slot,2,463551
17,birth_slot,3,463579
17,overseas_slot,0,83748
17,overseas_slot,1,83592
17,overseas_slot,2,83116
17,overseas_slot,3,83565
17,internal_slot,0,58814
17,internal_slot,1,59017
17,internal_slot,2,58228
17,internal_slot,3,58613
18,birth_slot,0,471604
18,birth_slot,1,471562
18,birth_slot,2,470704
18,birth_slot,3,470597
18,overseas_slot,0,82089
18,overseas_slot,1,81858
18,overseas_slot,2,81456
18,overseas_slot,3,81929
18,internal_slot,0,58144
18,internal_slot,1,58294
18,internal_slot,2,57465
18,internal_slot,3,57916
19,birth_slot,0,478585
19,birth_slot,1,478483
19,birth_slot,2,477359
19,birth_slot,3,477629
19,overseas_slot,0,80440
19,overseas_slot,1,80256
19,overseas_slot,2,79826
19,overseas_slot,3,80324
19,internal_slot,0,57441
19,internal_slot,1,57631
19,internal_slot,2,56789
19,internal_slot,3,57209
20,birth_slot,0,485279
20,birth_slot,1,484714
20,birth_slot,2,483533
20,birth_slot,3,484051
20,overseas_slot,0,78889
20,overseas_slot,1,78745
20,overseas_slot,2,78278
20,overseas_slot,3,78690
20,internal_slot,0,56725
20,internal_slot,1,56996
20,internal_slot,2,56082
20,internal_slot,3,56498
21,birth_slot,0,491456
21,birth_slot,1,490559
21,birth_slot,2,489662
21,birth_slot,3,490020
21,overseas_slot,0,77383
21,overseas_slot,1,77280
21,overseas_slot,2,76818
21,overseas_slot,3,77248
21,internal_slot,0,56054
21,internal_slot,1,56314
21,internal_slot,2,55394
21,internal_slot,3,55843
22,birth_slot,0,497650
22,birth_slot,1,496506
22,birth_slot,2,495496
22,birth_slot,3,496057
22,overseas_slot,0,75977
22,overseas_slot,1,75852
22,overseas_slot,2,75436
22,overseas_slot,3,75723
22,internal_slot,0,55434
22,internal_slot,1,55660
22,internal_slot,2,54850
22,internal_slot,3,55227
23,birth_slot,0,503237
23,birth_slot,1,502218
23,birth_slot,2,501246
23,birth_slot,3,502046
23,overseas_slot,0,74543
23,overseas_slot,1,74420
23,overseas_slot,2,74026
23,overseas_slot,3,74402
23,internal_slot,0,54747
23,internal_slot,1,55031
23,internal_slot,2,54240
23,internal_slot,3,54604
