# params={"birth_rate":0.03380252334445752,"mortality_young":0.0008826505064695368,"mortality_adult":0.0026866261584621645,"mortality_old":0.008487053362728009,"overseas_arrival_rate":0.017698664208947595,"emigration_rate":0.001959683614668999,"internal_departure_rate":0.002550198914924459,"internal_arrival_rate":0.016091270859710058}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7986409,0,3993815,3992594,473928,442659,439868,446168,40019,30935,8845,15856,4791,20455,53655,1159981,491155,295209,1,8000000,0,40019,8845,4791,1564,10813,18558,15856,20455,194
1,7971759,0,3986430,3985329,502714,440642,435274,447410,38133,30612,8677,15434,4761,20175,51571,1189094,482478,290448,1,7986409,120901,38133,8677,4761,1507,10658,18447,15434,20175,175
2,7958167,0,3979650,3978517,532685,438467,430915,448707,39584,30453,8458,15693,4641,20129,52683,1215731,474020,285807,2,7971759,117792,39584,8458,4641,1572,10598,18283,15693,20129,198
3,7945450,0,3973265,3972185,563387,436586,426813,449916,40269,30486,8468,15261,4628,20335,53365,1241640,465610,281218,2,7958167,118958,40269,8468,4628,1604,10500,18382,15261,20335,180
4,7934068,0,3967800,3966268,595036,434721,422688,450918,41392,30041,8145,15437,4535,19976,54072,1266116,457607,276755,2,7945450,119447,41392,8145,4535,1608,10487,17946,15437,19976,160
5,7922578,0,3962071,3960507,626946,432644,418509,451875,41922,30195,8038,15404,4435,20286,54395,1289350,449766,272421,2,7934068,119526,41922,8038,4435,1704,10475,18016,15404,20286,180
6,7912254,0,3957018,3955236,659853,430575,414318,452804,42888,30047,7896,15518,4297,19840,55081,1311933,442134,268274,2,7922578,120280,42888,7896,4297,1675,10579,17793,15518,19840,189
7,7902807,0,3952197,3950610,692845,428409,410242,453532,43230,29505,7741,15307,4319,19925,55290,1333618,434690,264148,3,7912254,120486,43230,7741,4319,1710,10311,17484,15307,19925,177
8,7893746,0,3947727,3946019,726808,426435,406421,454120,44312,29718,7508,15217,4235,20181,56055,1353410,427582,260146,3,7902807,120027,44312,7508,4235,1671,10375,17672,15217,20181,195
9,7885599,0,3943840,3941759,761262,424678,402512,454773,44932,29258,7396,15253,4113,20077,56441,1372954,420588,256271,3,7893746,121171,44932,7396,4113,1756,10220,17282,15253,20077,176
10,7878089,0,3940068,3938021,795996,422839,398776,455204,45429,29345,7372,15264,4087,19789,56888,1391363,413703,252447,3,7885599,121029,45429,7372,4087,1710,10348,17287,15264,19789,159
11,7871520,0,3936791,3934729,831289,420924,394764,455839,46075,28913,7171,15143,4083,19842,57329,1408790,407118,248674,3,7878089,121286,46075,7171,4083,1835,10204,16874,15143,19842,159
12,7866136,0,3934376,3931760,867299,418775,390999,456249,46871,28476,7124,15272,4044,19675,58039,1424901,400594,244946,3,7871520,121227,46871,7124,4044,1786,9987,16703,15272,19675,147
13,7860268,0,3931514,3928754,903689,416600,387327,456616,47295,28709,7010,15383,3796,19877,58101,1439978,394239,241546,3,7866136,121462,47295,7010,3796,1749,10136,16824,15383,19877,166
14,7855456,0,3929323,3926133,940035,414482,383763,456799,47693,28064,6817,15365,3882,19775,58392,1455117,388185,238038,3,7860268,122070,47693,6817,3882,1787,9829,16448,15365,19775,165
15,7851260,0,3927233,3924027,976910,412637,380346,456871,48199,28007,6762,15209,3895,19836,58856,1468899,382210,234579,3,7855456,121596,48199,6762,3895,1892,9918,16197,15209,19836,179
16,7847386,0,3925139,3922247,1014089,410663,376976,456928,48659,27957,6579,15055,3704,19804,58942,1482004,376466,231328,3,7851260,121908,48659,6579,3704,1958,9796,16203,15055,19804,151
17,7844077,0,3923574,3920503,1051606,408591,373663,457004,49199,27855,6768,15174,3563,19810,59530,1494313,370546,228225,3,7847386,121758,49199,6768,3563,1947,9931,15977,15174,19810,161
18,7841382,0,3921980,3919402,1089451,406843,370443,456985,49766,27668,6487,15156,3644,19768,59897,1506010,364906,225110,3,7844077,122369,49766,6487,3644,1937,9833,15898,15156,19768,155
19,7838803,0,3920590,3918213,1127570,405053,367033,456883,50296,27913,6303,15050,3705,19920,60304,1516844,359549,221921,3,7841382,122489,50296,6303,3705,2009,9865,16039,15050,19920,171
20,7837093,0,3919667,3917426,1165925,402951,363814,456618,50717,27334,6376,15376,3556,19649,60649,1527444,354199,218905,3,7838803,123187,50717,6376,3556,1963,9564,15807,15376,19649,175
21,7835275,0,3918996,3916279,1203960,401129,360504,456251,50391,27316,6328,15298,3480,19403,60199,1537833,348876,215999,3,7837093,123008,50391,6328,3480,2040,9751,15525,15298,19403,162
22,7834189,0,3918128,3916061,1242836,399298,357585,455992,51426,27102,6067,15227,3420,19670,60913,1546775,343867,213170,3,7835275,122216,51426,6067,3420,2065,9600,15437,15227,19670,161
23,7832938,0,3917747,3915191,1281265,397589,354775,455759,51248,26924,6143,15272,3370,19816,60761,1555819,338849,210382,3,7834189,122912,51248,6143,3370,2158,9548,15218,15272,19816,176
