tick,sex,event_age_months,count
0,male,6,1
0,male,7,1
0,male,11,1
0,male,13,6
0,male,14,2
0,male,15,4
0,male,16,1
0,male,17,2
0,female,13,2
0,female,15,1
1,male,1,1
1,male,6,1
1,male,7,1
1,male,14,2
1,male,15,1
1,male,16,1
1,male,17,1
1,female,7,1
1,female,14,1
1,female,16,1
2,male,7,1
2,male,9,1
2,male,13,1
2,male,14,1
2,male,15,2
2,male,16,1
2,female,8,1
2,female,9,2
2,female,12,1
2,female,14,1
2,female,15,3
2,female,16,1
2,female,17,1
3,male,6,1
3,male,9,2
3,male,13,1
3,male,14,3
3,male,16,2
3,male,17,1
3,female,4,2
3,female,5,2
3,female,7,1
3,female,11,1
3,female,14,1
3,female,15,1
3,female,16,2
3,female,17,3
4,male,12,1
4,male,13,1
4,male,14,1
4,male,15,3
4,male,16,1
4,male,17,2
4,female,3,1
4,female,4,1
4,female,5,1
4,female,6,1
4,female,7,1
4,female,13,1
4,female,14,1
4,female,15,1
4,female,17,1
5,male,4,1
5,male,7,1
5,male,8,1
5,male,10,1
5,male,13,3
5,male,14,2
5,male,16,3
5,male,17,3
5,female,5,1
5,female,7,1
5,female,8,1
5,female,12,1
5,female,13,1
5,female,14,1
5,female,16,4
5,female,17,2
6,male,9,1
6,male,12,1
6,male,13,1
6,male,14,1
6,male,15,2
6,male,16,1
6,female,4,1
6,female,5,1
6,female,7,1
6,female,9,1
6,female,13,1
6,female,14,2
6,female,15,2
6,female,16,2
6,female,17,1
7,male,5,1
7,male,13,1
7,male,14,1
7,female,3,1
7,female,6,1
7,female,9,1
7,female,11,1
7,female,13,1
7,female,14,1
7,female,15,3
7,female,16,1
7,female,17,1
8,male,13,1
8,male,14,2
8,male,15,4
8,male,17,1
8,female,0,1
8,female,5,1
8,female,13,1
8,female,16,2
8,female,17,1
9,male,4,1
9,male,5,1
9,male,9,1
9,male,11,1
9,male,12,1
9,male,13,1
9,male,15,1
9,male,16,1
9,male,17,3
9,female,1,1
9,female,5,1
9,female,6,2
9,female,9,2
9,female,12,1
9,female,13,1
9,female,14,1
9,female,15,2
9,female,18,1
10,male,1,1
10,male,4,1
10,male,6,1
10,male,8,2
10,male,10,1
10,male,13,2
10,male,15,1
10,male,16,1
10,male,17,1
10,female,6,1
10,female,8,2
10,female,13,1
10,female,14,2
11,male,1,1
11,male,4,1
11,male,10,2
11,male,14,1
11,male,16,2
11,male,17,3
11,female,0,1
11,female,4,1
11,female,7,1
11,female,8,1
11,female,12,1
11,female,13,2
11,female,14,1
11,female,16,4
11,female,18,1
