tick,sex,area,age_months,count
0,male,0,0,5800
0,male,0,1,5533
0,male,0,2,5469
0,male,0,3,5551
0,male,0,4,5532
0,male,0,5,5457
0,male,0,6,5625
0,male,0,7,5598
0,male,0,8,5606
0,male,0,9,5541
0,male,0,10,5642
0,male,0,11,5555
0,male,0,12,5492
0,male,0,13,5446
0,male,0,14,5362
0,male,0,15,5381
0,male,0,16,5501
0,male,0,17,5467
0,male,0,18,82
0,male,1,0,5648
0,male,1,1,5626
0,male,1,2,5536
0,male,1,3,5479
0,male,1,4,5465
0,male,1,5,5652
0,male,1,6,5683
0,male,1,7,5599
0,male,1,8,5660
0,male,1,9,5500
0,male,1,10,5443
0,male,1,11,5683
0,male,1,12,5503
0,male,1,13,5423
0,male,1,14,5420
0,male,1,15,5539
0,male,1,16,5480
0,male,1,17,5492
0,male,1,18,110
0,male,2,0,5740
0,male,2,1,5515
0,male,2,2,5565
0,male,2,3,5550
0,male,2,4,5569
0,male,2,5,5564
0,male,2,6,5523
0,male,2,7,5375
0,male,2,8,5553
0,male,2,9,5606
0,male,2,10,5498
0,male,2,11,5604
0,male,2,12,5369
0,male,2,13,5545
0,male,2,14,5435
0,male,2,15,5384
0,male,2,16,5392
0,male,2,17,5457
0,male,2,18,93
0,male,3,0,5631
0,male,3,1,5527
0,male,3,2,5426
0,male,3,3,5618
0,male,3,4,5531
0,male,3,5,5607
0,male,3,6,5622
0,male,3,7,5516
0,male,3,8,5536
0,male,3,9,5613
0,male,3,10,5664
0,male,3,11,5659
0,male,3,12,5584
0,male,3,13,5460
0,male,3,14,5531
0,male,3,15,5437
0,male,3,16,5502
0,male,3,17,5330
0,male,3,18,91
0,female,0,0,5672
0,female,0,1,5677
0,female,0,2,5433
0,female,0,3,5485
0,female,0,4,5494
0,female,0,5,5533
0,female,0,6,5463
0,female,0,7,5595
0,female,0,8,5486
0,female,0,9,5514
0,female,0,10,5396
0,female,0,11,5482
0,female,0,12,5428
0,female,0,13,5468
0,female,0,14,5623
0,female,0,15,5439
0,female,0,16,5446
0,female,0,17,5478
0,female,0,18,98
0,female,1,0,5842
0,female,1,1,5479
0,female,1,2,5508
0,female,1,3,5540
0,female,1,4,5484
0,female,1,5,5481
0,female,1,6,5591
0,female,1,7,5427
0,female,1,8,5362
0,female,1,9,5417
0,female,1,10,5547
0,female,1,11,5583
0,female,1,12,5464
0,female,1,13,5617
0,female,1,14,5521
0,female,1,15,5428
0,female,1,16,5534
0,female,1,17,5461
0,female,1,18,83
0,female,2,0,5745
0,female,2,1,5538
0,female,2,2,5565
0,female,2,3,5558
0,female,2,4,5680
0,female,2,5,5595
0,female,2,6,5530
0,female,2,7,5559
0,female,2,8,5509
0,female,2,9,5589
0,female,2,10,5601
0,female,2,11,5585
0,female,2,12,5404
0,female,2,13,5494
0,female,2,14,5443
0,female,2,15,5531
0,female,2,16,5434
0,female,2,17,5455
0,female,2,18,96
0,female,3,0,5646
0,female,3,1,5523
0,female,3,2,5545
0,female,3,3,5370
0,female,3,4,5555
0,female,3,5,5600
0,female,3,6,5392
0,female,3,7,5594
0,female,3,8,5505
0,female,3,9,5726
0,female,3,10,5403
0,female,3,11,5624
0,female,3,12,5416
0,female,3,13,5454
0,female,3,14,5284
0,female,3,15,5391
0,female,3,16,5522
0,female,3,17,5609
0,female,3,18,97
1,male,0,0,5957
1,male,0,1,5523
1,male,0,2,5439
1,male,0,3,5528
1,male,0,4,5524
1,male,0,5,5416
1,male,0,6,5587
1,male,0,7,5571
1,male,0,8,5577
1,male,0,9,5523
1,male,0,10,5626
1,male,0,11,5533
1,male,0,12,5486
1,male,0,13,5334
1,male,0,14,5266
1,male,0,15,5307
1,male,0,16,5395
1,male,0,17,5397
1,male,0,18,173
1,male,1,0,5853
1,male,1,1,5599
1,male,1,2,5496
1,male,1,3,5484
1,male,1,4,5449
1,male,1,5,5606
1,male,1,6,5667
1,male,1,7,5558
1,male,1,8,5643
1,male,1,9,5488
1,male,1,10,5429
1,male,1,11,5650
1,male,1,12,5483
1,male,1,13,5363
1,male,1,14,5322
1,male,1,15,5445
1,male,1,16,5391
1,male,1,17,5405
1,male,1,18,192
1,male,2,0,5944
1,male,2,1,5504
1,male,2,2,5533
1,male,2,3,5526
1,male,2,4,5516
1,male,2,5,5568
1,male,2,6,5498
1,male,2,7,5367
1,male,2,8,5511
1,male,2,9,5591
1,male,2,10,5477
1,male,2,11,5568
1,male,2,12,5345
1,male,2,13,5506
1,male,2,14,5322
1,male,2,15,5317
1,male,2,16,5290
1,male,2,17,5369
1,male,2,18,188
1,male,3,0,5816
1,male,3,1,5489
1,male,3,2,5398
1,male,3,3,5602
1,male,3,4,5490
1,male,3,5,5581
1,male,3,6,5588
1,male,3,7,5492
1,male,3,8,5526
1,male,3,9,5577
1,male,3,10,5621
1,male,3,11,5654
1,male,3,12,5580
1,male,3,13,5373
1,male,3,14,5471
1,male,3,15,5347
1,male,3,16,5422
1,male,3,17,5259
1,male,3,18,183
1,female,0,0,5833
1,female,0,1,5652
1,female,0,2,5381
1,female,0,3,5500
1,female,0,4,5457
1,female,0,5,5498
1,female,0,6,5447
1,female,0,7,5583
1,female,0,8,5453
1,female,0,9,5471
1,female,0,10,5398
1,female,0,11,5457
1,female,0,12,5399
1,female,0,13,5402
1,female,0,14,5514
1,female,0,15,5380
1,female,0,16,5380
1,female,0,17,5389
1,female,0,18,189
1,female,1,0,6043
1,female,1,1,5469
1,female,1,2,5472
1,female,1,3,5533
1,female,1,4,5445
1,female,1,5,5481
1,female,1,6,5557
1,female,1,7,5430
1,female,1,8,5308
1,female,1,9,5412
1,female,1,10,5517
1,female,1,11,5550
1,female,1,12,5470
1,female,1,13,5524
1,female,1,14,5445
1,female,1,15,5322
1,female,1,16,5401
1,female,1,17,5427
1,female,1,18,145
1,female,2,0,5941
1,female,2,1,5531
1,female,2,2,5534
1,female,2,3,5521
1,female,2,4,5659
1,female,2,5,5564
1,female,2,6,5501
1,female,2,7,5532
1,female,2,8,5489
1,female,2,9,5551
1,female,2,10,5581
1,female,2,11,5569
1,female,2,12,5373
1,female,2,13,5414
1,female,2,14,5370
1,female,2,15,5430
1,female,2,16,5364
1,female,2,17,5373
1,female,2,18,183
1,female,3,0,5836
1,female,3,1,5491
1,female,3,2,5503
1,female,3,3,5387
1,female,3,4,5518
1,female,3,5,5581
1,female,3,6,5352
1,female,3,7,5588
1,female,3,8,5490
1,female,3,9,5694
1,female,3,10,5376
1,female,3,11,5608
1,female,3,12,5396
1,female,3,13,5344
1,female,3,14,5243
1,female,3,15,5298
1,female,3,16,5420
1,female,3,17,5527
1,female,3,18,184
2,male,0,0,6148
2,male,0,1,5495
2,male,0,2,5400
2,male,0,3,5511
2,male,0,4,5508
2,male,0,5,5374
2,male,0,6,5557
2,male,0,7,5564
2,male,0,8,5539
2,male,0,9,5503
2,male,0,10,5593
2,male,0,11,5490
2,male,0,12,5453
2,male,0,13,5301
2,male,0,14,5165
2,male,0,15,5232
2,male,0,16,5271
2,male,0,17,5305
2,male,0,18,260
2,male,1,0,6030
2,male,1,1,5569
2,male,1,2,5470
2,male,1,3,5479
2,male,1,4,5437
2,male,1,5,5577
2,male,1,6,5639
2,male,1,7,5532
2,male,1,8,5625
2,male,1,9,5450
2,male,1,10,5391
2,male,1,11,5631
2,male,1,12,5442
2,male,1,13,5292
2,male,1,14,5218
2,male,1,15,5380
2,male,1,16,5297
2,male,1,17,5302
2,male,1,18,294
2,male,2,0,6113
2,male,2,1,5480
2,male,2,2,5505
2,male,2,3,5502
2,male,2,4,5483
2,male,2,5,5545
2,male,2,6,5479
2,male,2,7,5344
2,male,2,8,5503
2,male,2,9,5529
2,male,2,10,5463
2,male,2,11,5539
2,male,2,12,5323
2,male,2,13,5430
2,male,2,14,5247
2,male,2,15,5255
2,male,2,16,5194
2,male,2,17,5274
2,male,2,18,261
2,male,3,0,6029
2,male,3,1,5461
2,male,3,2,5371
2,male,3,3,5583
2,male,3,4,5454
2,male,3,5,5569
2,male,3,6,5559
2,male,3,7,5451
2,male,3,8,5503
2,male,3,9,5527
2,male,3,10,5606
2,male,3,11,5626
2,male,3,12,5543
2,male,3,13,5306
2,male,3,14,5391
2,male,3,15,5224
2,male,3,16,5364
2,male,3,17,5155
2,male,3,18,273
2,female,0,0,6003
2,female,0,1,5622
2,female,0,2,5377
2,female,0,3,5474
2,female,0,4,5435
2,female,0,5,5474
2,female,0,6,5435
2,female,0,7,5567
2,female,0,8,5430
2,female,0,9,5404
2,female,0,10,5389
2,female,0,11,5428
