tick,entry_stream,area,count
0,birth_slot,0,29325
0,birth_slot,1,29468
0,birth_slot,2,29345
0,birth_slot,3,29576
0,overseas_slot,0,12163
0,overseas_slot,1,12234
0,overseas_slot,2,12228
0,overseas_slot,3,12387
0,internal_slot,0,7263
0,internal_slot,1,7411
0,internal_slot,2,7355
0,internal_slot,3,7270
1,birth_slot,0,31056
1,birth_slot,1,31354
1,birth_slot,2,31029
1,birth_slot,3,31338
1,overseas_slot,0,11912
1,overseas_slot,1,11998
1,overseas_slot,2,11988
1,overseas_slot,3,12148
1,internal_slot,0,7108
1,internal_slot,1,7260
1,internal_slot,2,7195
1,internal_slot,3,7092
2,birth_slot,0,32656
2,birth_slot,1,32939
2,birth_slot,2,32672
2,birth_slot,3,33021
2,overseas_slot,0,11665
2,overseas_slot,1,11765
2,overseas_slot,2,11772
2,overseas_slot,3,11897
2,internal_slot,0,6955
2,internal_slot,1,7092
2,internal_slot,2,7049
2,internal_slot,3,6953
3,birth_slot,0,34193
3,birth_slot,1,34529
3,birth_slot,2,34200
3,birth_slot,3,34580
3,overseas_slot,0,11423
3,overseas_slot,1,11538
3,overseas_slot,2,11553
3,overseas_slot,3,11669
3,internal_slot,0,6789
3,internal_slot,1,6901
3,internal_slot,2,6915
3,internal_slot,3,6805
4,birth_slot,0,35691
4,birth_slot,1,36091
4,birth_slot,2,35715
4,birth_slot,3,36015
4,overseas_slot,0,11231
4,overseas_slot,1,11324
4,overseas_slot,2,11299
4,overseas_slot,3,11431
4,internal_slot,0,6641
4,internal_slot,1,6754
4,internal_slot,2,6732
4,internal_slot,3,6636
5,birth_slot,0,37163
5,birth_slot,1,37593
5,birth_slot,2,37097
5,birth_slot,3,37513
5,overseas_slot,0,11014
5,overseas_slot,1,11127
5,overseas_slot,2,11070
5,overseas_slot,3,11211
5,internal_slot,0,6500
5,internal_slot,1,6598
5,internal_slot,2,6568
5,internal_slot,3,6474
6,birth_slot,0,38491
6,birth_slot,1,39012
6,birth_slot,2,38494
6,birth_slot,3,38895
6,overseas_slot,0,10807
6,overseas_slot,1,10925
6,overseas_slot,2,10852
6,overseas_slot,3,11021
6,internal_slot,0,6346
6,internal_slot,1,6451
6,internal_slot,2,6446
6,internal_slot,3,6343
7,birth_slot,0,39860
7,birth_slot,1,40443
7,birth_slot,2,39927
7,birth_slot,3,40228
7,overseas_slot,0,10608
7,overseas_slot,1,10754
7,overseas_slot,2,10641
7,overseas_slot,3,10791
7,internal_slot,0,6183
7,internal_slot,1,6333
7,internal_slot,2,6306
7,internal_slot,3,6152
8,birth_slot,0,41051
8,birth_slot,1,41806
8,birth_slot,2,41191
8,birth_slot,3,41473
8,overseas_slot,0,10413
8,overseas_slot,1,10578
8,overseas_slot,2,10450
8,overseas_slot,3,10579
8,internal_slot,0,6048
8,internal_slot,1,6194
8,internal_slot,2,6173
8,internal_slot,3,6023
9,birth_slot,0,42314
9,birth_slot,1,43062
9,birth_slot,2,42463
9,birth_slot,3,42649
9,overseas_slot,0,10242
9,overseas_slot,1,10411
9,overseas_slot,2,10258
9,overseas_slot,3,10383
9,internal_slot,0,5924
9,internal_slot,1,6065
9,internal_slot,2,6021
9,internal_slot,3,5909
10,birth_slot,0,43490
10,birth_slot,1,44239
10,birth_slot,2,43659
10,birth_slot,3,43864
10,overseas_slot,0,10047
10,overseas_slot,1,10201
10,overseas_slot,2,10071
10,overseas_slot,3,10194
10,internal_slot,0,5797
10,internal_slot,1,5907
10,internal_slot,2,5934
10,internal_slot,3,5786
11,birth_slot,0,44593
11,birth_slot,1,45438
11,birth_slot,2,44758
11,birth_slot,3,44963
11,overseas_slot,0,9863
11,overseas_slot,1,10005
11,overseas_slot,2,9898
11,overseas_slot,3,10006
11,internal_slot,0,5682
11,internal_slot,1,5793
11,internal_slot,2,5803
11,internal_slot,3,5670
12,birth_slot,0,45794
