tick,sex,event_age_months,count
0,male,0,13
0,male,1,21
0,male,2,19
0,male,3,19
0,male,4,52
0,male,5,55
0,male,6,53
0,male,7,51
0,male,8,50
0,male,9,59
0,male,10,58
0,male,11,47
0,male,12,46
0,male,13,221
0,male,14,235
0,male,15,208
0,male,16,189
0,male,17,216
0,female,0,17
0,female,1,22
0,female,2,21
0,female,3,11
0,female,4,49
0,female,5,46
0,female,6,60
0,female,7,60
0,female,8,40
0,female,9,52
0,female,10,51
0,female,11,48
0,female,12,58
0,female,13,211
0,female,14,200
0,female,15,220
0,female,16,210
0,female,17,207
1,male,0,14
1,male,1,13
1,male,2,25
1,male,3,23
1,male,4,65
1,male,5,43
1,male,6,52
1,male,7,47
1,male,8,38
1,male,9,49
1,male,10,52
1,male,11,48
1,male,12,39
1,male,13,225
1,male,14,207
1,male,15,192
1,male,16,209
1,male,17,232
1,male,18,4
1,female,0,16
1,female,1,21
1,female,2,23
1,female,3,20
1,female,4,59
1,female,5,56
1,female,6,47
1,female,7,61
1,female,8,51
1,female,9,54
1,female,10,51
1,female,11,52
1,female,12,54
1,female,13,217
1,female,14,212
1,female,15,221
1,female,16,201
1,female,17,240
1,female,18,4
2,male,0,19
2,male,1,12
2,male,2,14
2,male,3,24
2,male,4,46
2,male,5,47
2,male,6,41
2,male,7,72
2,male,8,49
2,male,9,54
2,male,10,47
2,male,11,66
2,male,12,50
2,male,13,194
2,male,14,226
2,male,15,208
2,male,16,204
2,male,17,199
2,male,18,9
2,female,0,20
2,female,1,17
2,female,2,17
2,female,3,17
2,female,4,51
2,female,5,60
2,female,6,62
2,female,7,58
2,female,8,50
2,female,9,66
2,female,10,52
2,female,11,47
2,female,12,51
2,female,13,206
2,female,14,202
2,female,15,215
2,female,16,224
2,female,17,199
2,female,18,8
3,male,0,27
3,male,1,18
3,male,2,19
3,male,3,18
3,male,4,58
3,male,5,43
3,male,6,42
3,male,7,41
3,male,8,53
3,male,9,56
3,male,10,54
3,male,11,51
3,male,12,66
3,male,13,212
3,male,14,194
3,male,15,201
3,male,16,243
3,male,17,252
3,male,18,8
3,female,0,11
3,female,1,18
3,female,2,16
3,female,3,19
3,female,4,48
3,female,5,49
3,female,6,43
3,female,7,60
3,female,8,56
3,female,9,66
3,female,10,43
3,female,11,46
3,female,12,56
3,female,13,215
3,female,14,218
3,female,15,226
3,female,16,227
3,female,17,178
3,female,18,7
4,male,0,29
4,male,1,12
4,male,2,18
4,male,3,19
4,male,4,46
4,male,5,61
4,male,6,62
4,male,7,60
4,male,8,50
4,male,9,53
4,male,10,52
4,male,11,41
4,male,12,50
4,male,13,193
4,male,14,193
4,male,15,227
4,male,16,222
4,male,17,194
4,male,18,15
4,female,0,22
4,female,1,17
4,female,2,22
4,female,3,18
4,female,4,46
4,female,5,41
4,female,6,45
4,female,7,61
4,female,8,50
4,female,9,63
4,female,10,52
4,female,11,60
4,female,12,50
4,female,13,210
4,female,14,217
4,female,15,201
4,female,16,210
4,female,17,222
4,female,18,13
5,male,0,13
5,male,1,19
5,male,2,15
5,male,3,10
5,male,4,59
5,male,5,58
5,male,6,45
5,male,7,49
5,male,8,60
5,male,9,63
5,male,10,68
5,male,11,63
5,male,12,48
5,male,13,212
5,male,14,225
5,male,15,219
5,male,16,201
5,male,17,208
5,male,18,25
5,female,0,21
5,female,1,14
5,female,2,16
5,female,3,18
5,female,4,44
5,female,5,45
5,female,6,43
5,female,7,52
5,female,8,62
5,female,9,50
5,female,10,57
5,female,11,51
5,female,12,41
5,female,13,203
5,female,14,240
5,female,15,158
5,female,16,208
5,female,17,191
5,female,18,19
6,male,0,23
6,male,1,30
6,male,2,17
