tick,entry_stream,area,count
0,birth_slot,0,291759
0,birth_slot,1,293010
0,birth_slot,2,292144
0,birth_slot,3,293409
0,overseas_slot,0,122781
0,overseas_slot,1,122529
0,overseas_slot,2,121762
0,overseas_slot,3,123021
0,internal_slot,0,73689
0,internal_slot,1,73951
0,internal_slot,2,73449
0,internal_slot,3,73532
1,birth_slot,0,303730
1,birth_slot,1,305145
1,birth_slot,2,303831
1,birth_slot,3,305299
1,overseas_slot,0,120333
1,overseas_slot,1,120052
1,overseas_slot,2,119332
1,overseas_slot,3,120554
1,internal_slot,0,72365
1,internal_slot,1,72676
1,internal_slot,2,72075
1,internal_slot,3,72169
2,birth_slot,0,314997
2,birth_slot,1,316503
2,birth_slot,2,314950
2,birth_slot,3,316631
2,overseas_slot,0,117981
2,overseas_slot,1,117744
2,overseas_slot,2,116908
2,overseas_slot,3,118167
2,internal_slot,0,71069
2,internal_slot,1,71388
2,internal_slot,2,70802
2,internal_slot,3,70853
3,birth_slot,0,325809
3,birth_slot,1,327366
3,birth_slot,2,326153
3,birth_slot,3,327415
3,overseas_slot,0,115621
3,overseas_slot,1,115449
3,overseas_slot,2,114532
3,overseas_slot,3,115817
3,internal_slot,0,69812
3,internal_slot,1,70104
3,internal_slot,2,69470
3,internal_slot,3,69647
4,birth_slot,0,336176
4,birth_slot,1,337672
4,birth_slot,2,336610
4,birth_slot,3,337923
4,overseas_slot,0,113363
4,overseas_slot,1,113103
4,overseas_slot,2,112375
4,overseas_slot,3,113588
4,internal_slot,0,68567
4,internal_slot,1,68881
4,internal_slot,2,68238
4,internal_slot,3,68426
5,birth_slot,0,346216
5,birth_slot,1,347638
5,birth_slot,2,346688
5,birth_slot,3,347808
5,overseas_slot,0,111144
5,overseas_slot,1,110920
5,overseas_slot,2,110152
5,overseas_slot,3,111445
5,internal_slot,0,67396
5,internal_slot,1,67627
5,internal_slot,2,67057
5,internal_slot,3,67214
6,birth_slot,0,355609
6,birth_slot,1,357403
6,birth_slot,2,356445
6,birth_slot,3,357802
6,overseas_slot,0,108907
6,overseas_slot,1,108828
6,overseas_slot,2,108035
6,overseas_slot,3,109401
6,internal_slot,0,66267
6,internal_slot,1,66496
6,internal_slot,2,65931
6,internal_slot,3,66008
7,birth_slot,0,364939
7,birth_slot,1,366540
7,birth_slot,2,366024
7,birth_slot,3,367400
7,overseas_slot,0,106802
7,overseas_slot,1,106795
7,overseas_slot,2,105969
7,overseas_slot,3,107328
7,internal_slot,0,65124
7,internal_slot,1,65377
7,internal_slot,2,64823
7,internal_slot,3,64865
8,birth_slot,0,373834
8,birth_slot,1,375399
8,birth_slot,2,374803
8,birth_slot,3,376261
8,overseas_slot,0,104754
8,overseas_slot,1,104855
8,overseas_slot,2,103975
8,overseas_slot,3,105422
8,internal_slot,0,64039
8,internal_slot,1,64289
8,internal_slot,2,63747
8,internal_slot,3,63717
9,birth_slot,0,382362
9,birth_slot,1,384018
9,birth_slot,2,383766
9,birth_slot,3,384639
9,overseas_slot,0,102829
9,overseas_slot,1,102963
9,overseas_slot,2,102040
9,overseas_slot,3,103524
9,internal_slot,0,62977
9,internal_slot,1,63219
9,internal_slot,2,62662
9,internal_slot,3,62674
10,birth_slot,0,390724
10,birth_slot,1,392278
10,birth_slot,2,391766
10,birth_slot,3,392753
10,overseas_slot,0,100897
10,overseas_slot,1,101069
10,overseas_slot,2,100177
10,overseas_slot,3,101615
10,internal_slot,0,61923
10,internal_slot,1,62186
10,internal_slot,2,61639
10,internal_slot,3,61622
11,birth_slot,0,398677
11,birth_slot,1,400105
11,birth_slot,2,399688
11,birth_slot,3,400679
11,overseas_slot,0,99090
11,overseas_slot,1,99344
11,overseas_slot,2,98361
11,overseas_slot,3,99811
11,internal_slot,0,60942
11,internal_slot,1,61138
11,internal_slot,2,60579
11,internal_slot,3,60613
12,birth_slot,0,406079
12,birth_slot,1,407740
12,birth_slot,2,406965
12,birth_slot,3,408305
12,overseas_slot,0,97369
12,overseas_slot,1,97546
12,overseas_slot,2,96576
12,overseas_slot,3,98035
12,internal_slot,0,59838
12,internal_slot,1,60146
12,internal_slot,2,59606
12,internal_slot,3,59660
13,birth_slot,0,413251
13,birth_slot,1,415024
13,birth_slot,2,413753
13,birth_slot,3,415444
13,overseas_slot,0,95669
13,overseas_slot,1,95818
13,overseas_slot,2,94794
13,overseas_slot,3,96301
13,internal_slot,0,58936
13,internal_slot,1,59242
13,internal_slot,2,58644
13,internal_slot,3,58756
14,birth_slot,0,420285
14,birth_slot,1,421904
14,birth_slot,2,420813
14,birth_slot,3,422259
14,overseas_slot,0,94063
14,overseas_slot,1,94179
14,overseas_slot,2,93117
14,overseas_slot,3,94639
14,internal_slot,0,58033
14,internal_slot,1,58278
14,internal_slot,2,57697
14,internal_slot,3,57789
15,birth_slot,0,426956
15,birth_slot,1,428648
15,birth_slot,2,427469
15,birth_slot,3,428727
15,overseas_slot,0,92500
15,overseas_slot,1,92574
15,overseas_slot,2,91505
15,overseas_slot,3,92980
15,internal_slot,0,57071
15,internal_slot,1,57383
15,internal_slot,2,56797
15,internal_slot,3,56856
16,birth_slot,0,433330
16,birth_slot,1,434835
16,birth_slot,2,433850
16,birth_slot,3,435012
16,overseas_slot,0,90908
16,overseas_slot,1,91113
16,overseas_slot,2,89943
16,overseas_slot,3,91375
16,internal_slot,0,56186
16,internal_slot,1,56492
16,internal_slot,2,55918
16,internal_slot,3,56062
17,birth_slot,0,439573
17,birth_slot,1,440810
17,birth_slot,2,439595
17,birth_slot,3,441117
17,overseas_slot,0,89404
17,overseas_slot,1,89539
17,overseas_slot,2,88358
17,overseas_slot,3,89732
17,internal_slot,0,55392
17,internal_slot,1,55614
17,internal_slot,2,55081
17,internal_slot,3,55224
18,birth_slot,0,445316
18,birth_slot,1,446838
18,birth_slot,2,445281
18,birth_slot,3,446932
18,overseas_slot,0,87843
18,overseas_slot,1,88037
18,overseas_slot,2,86852
18,overseas_slot,3,88201
18,internal_slot,0,54576
18,internal_slot,1,54731
18,internal_slot,2,54277
18,internal_slot,3,54348
19,birth_slot,0,450999
19,birth_slot,1,452187
19,birth_slot,2,450913
19,birth_slot,3,452291
19,overseas_slot,0,86439
19,overseas_slot,1,86555
19,overseas_slot,2,85423
19,overseas_slot,3,86685
19,internal_slot,0,53785
19,internal_slot,1,53883
19,internal_slot,2,53437
19,internal_slot,3,53517
20,birth_slot,0,456272
20,birth_slot,1,457550
20,birth_slot,2,456173
20,birth_slot,3,457813
20,overseas_slot,0,85056
20,overseas_slot,1,85133
20,overseas_slot,2,83991
20,overseas_slot,3,85275
20,internal_slot,0,52964
20,internal_slot,1,53142
20,internal_slot,2,52679
20,internal_slot,3,52696
21,birth_slot,0,461566
21,birth_slot,1,462502
21,birth_slot,2,461226
21,birth_slot,3,463180
21,overseas_slot,0,83676
21,overseas_slot,1,83684
21,overseas_slot,2,82644
21,overseas_slot,3,83816
21,internal_slot,0,52189
21,internal_slot,1,52383
21,internal_slot,2,51914
21,internal_slot,3,51933
22,birth_slot,0,466350
22,birth_slot,1,467183
22,birth_slot,2,465875
22,birth_slot,3,467864
22,overseas_slot,0,82355
22,overseas_slot,1,82359
22,overseas_slot,2,81301
22,overseas_slot,3,82481
22,internal_slot,0,51406
22,internal_slot,1,51696
22,internal_slot,2,51153
22,internal_slot,3,51161
23,birth_slot,0,471190
23,birth_slot,1,471779
23,birth_slot,2,470863
23,birth_slot,3,472289
23,overseas_slot,0,81108
23,overseas_slot,1,81049
23,overseas_slot,2,79948
23,overseas_slot,3,81127
23,internal_slot,0,50744
23,internal_slot,1,50953
23,internal_slot,2,50374
23,internal_slot,3,50397
