tick,sex,area,age_months,count
0,male,0,0,57100
0,male,0,1,55630
0,male,0,2,55362
0,male,0,3,55182
0,male,0,4,55346
0,male,0,5,55359
0,male,0,6,55528
0,male,0,7,55483
0,male,0,8,55420
0,male,0,9,55357
0,male,0,10,55730
0,male,0,11,55326
0,male,0,12,55147
0,male,0,13,54981
0,male,0,14,54760
0,male,0,15,54680
0,male,0,16,54830
0,male,0,17,54739
0,male,0,18,876
0,male,1,0,57353
0,male,1,1,55364
0,male,1,2,55300
0,male,1,3,55262
0,male,1,4,55551
0,male,1,5,55637
0,male,1,6,55877
0,male,1,7,55476
0,male,1,8,55524
0,male,1,9,55279
0,male,1,10,55199
0,male,1,11,55562
0,male,1,12,55276
0,male,1,13,54556
0,male,1,14,54382
0,male,1,15,54709
0,male,1,16,54409
0,male,1,17,54647
0,male,1,18,942
0,male,2,0,56929
0,male,2,1,55377
0,male,2,2,54950
0,male,2,3,55292
0,male,2,4,55345
0,male,2,5,54987
0,male,2,6,55617
0,male,2,7,55352
0,male,2,8,55806
0,male,2,9,55289
0,male,2,10,55222
0,male,2,11,55361
0,male,2,12,54702
0,male,2,13,55090
0,male,2,14,54474
0,male,2,15,54623
0,male,2,16,54170
0,male,2,17,54680
0,male,2,18,944
0,male,3,0,56943
0,male,3,1,55403
0,male,3,2,55100
0,male,3,3,55552
0,male,3,4,55479
0,male,3,5,55412
0,male,3,6,55459
0,male,3,7,55554
0,male,3,8,55152
0,male,3,9,55730
0,male,3,10,55544
0,male,3,11,55277
0,male,3,12,55432
0,male,3,13,54916
0,male,3,14,54600
0,male,3,15,54447
0,male,3,16,54602
0,male,3,17,54802
0,male,3,18,948
0,female,0,0,56979
0,female,0,1,55399
0,female,0,2,54933
0,female,0,3,55385
0,female,0,4,55260
0,female,0,5,55370
0,female,0,6,55169
0,female,0,7,55482
0,female,0,8,55124
0,female,0,9,55563
0,female,0,10,55403
0,female,0,11,55060
0,female,0,12,54606
0,female,0,13,54689
0,female,0,14,54782
0,female,0,15,54385
0,female,0,16,54526
0,female,0,17,54521
