# params={"birth_rate":0.018710017364841295,"mortality_young":0.0012557911061800717,"mortality_adult":0.0029625952996841383,"mortality_old":0.010162173534429985,"overseas_arrival_rate":0.01900783431483249,"emigration_rate":0.0022767501463957234,"internal_departure_rate":0.0017162529650515965,"internal_arrival_rate":0.01636150418353237}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7968322,0,3984611,3983711,456155,442869,439418,445899,22230,36373,9496,18222,4881,13690,36607,1177770,490504,295119,1,8000000,0,22230,9496,4881,2210,11849,22314,18222,13690,174
1,7936217,0,3968764,3967453,468668,441144,434488,446450,21811,36468,9200,17812,4708,13544,35719,1224244,481304,290411,1,7968322,104892,21811,9200,4708,2164,11680,22624,17812,13544,167
2,7905454,0,3953210,3952244,481953,439169,429686,447199,22733,35820,9008,17776,4527,13435,36268,1269335,472296,285884,2,7936217,103543,22733,9008,4527,2258,11650,21912,17776,13435,172
3,7875738,0,3938295,3937443,496081,437399,425159,447945,23419,35128,8779,18009,4612,13389,36810,1312861,463575,281300,2,7905454,103299,23419,8779,4612,2201,11472,21455,18009,13389,148
4,7847104,0,3924054,3923050,511080,435824,420678,448412,24408,35170,8775,17634,4389,13402,37572,1354783,454931,276976,2,7875738,103336,24408,8775,4389,2198,11408,21564,17634,13402,169
5,7819815,0,3910482,3909333,526958,433912,416329,448944,25358,34972,8528,17511,4524,13216,38410,1395300,446617,272569,2,7847104,103778,25358,8528,4524,2259,11551,21162,17511,13216,176
6,7792541,0,3896932,3895609,543377,432025,411890,449329,25892,34897,8340,17599,4362,13372,38594,1434702,438551,268338,2,7819815,104109,25892,8340,4362,2295,11425,21177,17599,13372,167
7,7766460,0,3883841,3882619,560184,429907,407243,449537,26409,34279,8307,17241,4221,13498,38937,1473636,430595,264291,3,7792541,104462,26409,8307,4221,2167,11278,20834,17241,13498,175
8,7740953,0,3871026,3869927,577876,428126,403044,449696,27329,34361,8077,17719,4349,13182,39755,1510693,422915,260177,3,7766460,103955,27329,8077,4349,2286,11277,20798,17719,13182,177
9,7716800,0,3858922,3857878,596077,426455,398822,449972,27952,33759,7897,17322,4218,13139,40067,1547302,415468,256210,3,7740953,105017,27952,7897,4218,2299,11109,20351,17322,13139,160
10,7692719,0,3846822,3845897,614763,424665,394765,449819,28494,34053,7849,17409,4181,13143,40524,1582168,408170,252338,3,7716800,104287,28494,7849,4181,2329,11483,20241,17409,13143,171
11,7669845,0,3835359,3834486,634264,422930,390799,449801,29420,33615,7661,17389,4125,13076,41206,1616464,401096,248515,3,7692719,105129,29420,7661,4125,2316,11488,19811,17389,13076,166
12,7647594,0,3823928,3823666,654563,420931,386791,449834,30192,33550,7652,17618,4020,12947,41864,1649409,394054,244828,3,7669845,105286,30192,7652,4020,2386,11366,19798,17618,12947,172
13,7626117,0,3812983,3813134,675354,418896,383023,449842,30672,33255,7415,17081,3952,13180,42039,1681762,387362,241243,3,7647594,105979,30672,7415,3952,2483,11258,19514,17081,13180,159
14,7605164,0,3802478,3802686,696167,416985,379357,449521,30910,32917,7248,17125,4003,13072,42161,1713227,380855,237640,3,7626117,105555,30910,7248,4003,2393,11067,19457,17125,13072,165
15,7585718,0,3792523,3793195,718040,415353,375732,449035,31878,32567,7272,17068,3880,12841,43030,1743208,374380,234218,3,7605164,105275,31878,7272,3880,2358,10962,19247,17068,12841,187
16,7566781,0,3783082,3783699,740566,413554,372259,448545,32716,32422,7033,17212,3778,12830,43527,1771655,368221,230879,3,7585718,105506,32716,7033,3778,2413,10925,19084,17212,12830,155
17,7548373,0,3773938,3774435,763420,411701,368739,447837,33152,32187,6960,17265,3690,12758,43802,1799573,362165,227679,3,7566781,105991,33152,6960,3690,2449,10873,18865,17265,12758,163
18,7530375,0,3764917,3765458,786373,410139,365418,447391,33289,31972,6696,16975,3719,12755,43704,1827071,356411,224441,3,7548373,106012,33289,6696,3719,2458,11034,18480,16975,12755,174
19,7512452,0,3755699,3756753,809537,408536,362072,446706,33749,32122,6669,17030,3588,12777,44006,1853525,350708,221386,3,7530375,105406,33749,6669,3588,2394,10959,18769,17030,12777,173
20,7495005,0,3746959,3748046,832980,406540,358539,445888,34150,31706,6640,17130,3425,12826,44215,1879755,345096,218482,3,7512452,105935,34150,6640,3425,2481,10694,18531,17130,12826,163
21,7478875,0,3739339,3739536,857365,404839,355019,445114,34999,31435,6516,17094,3506,12622,45021,1904654,339748,215572,3,7495005,105877,34999,6516,3506,2579,10658,18198,17094,12622,158
22,7463173,0,3731200,3731973,881756,403248,351904,444148,34961,31287,6483,16718,3555,12696,44999,1929069,334393,212664,3,7478875,106172,34961,6483,3555,2580,10635,18072,16718,12696,173
23,7448113,0,3723532,3724581,906809,401738,348750,443305,35757,31165,6413,16766,3378,12677,45548,1952289,329065,209925,3,7463173,105700,35757,6413,3378,2503,10602,18060,16766,12677,173
