tick,sex,event_age_months,count
0,male,0,291
0,male,1,300
0,male,2,261
0,male,3,275
0,male,4,638
0,male,5,706
0,male,6,591
0,male,7,707
0,male,8,627
0,male,9,666
0,male,10,619
0,male,11,662
0,male,12,703
0,male,13,2224
0,male,14,2235
0,male,15,2262
0,male,16,2284
0,male,17,2135
0,female,0,247
0,female,1,265
0,female,2,277
0,female,3,294
0,female,4,688
0,female,5,656
0,female,6,645
0,female,7,662
0,female,8,623
0,female,9,665
0,female,10,696
0,female,11,648
0,female,12,647
0,female,13,2315
0,female,14,2235
0,female,15,2206
0,female,16,2224
0,female,17,2194
1,male,0,283
1,male,1,256
1,male,2,247
1,male,3,279
1,male,4,596
1,male,5,692
1,male,6,616
1,male,7,622
1,male,8,633
1,male,9,649
1,male,10,684
1,male,11,642
1,male,12,661
1,male,13,2239
1,male,14,2230
1,male,15,2273
1,male,16,2253
1,male,17,2286
1,male,18,39
1,female,0,272
1,female,1,285
1,female,2,270
1,female,3,272
1,female,4,707
1,female,5,640
1,female,6,638
1,female,7,633
1,female,8,663
1,female,9,636
1,female,10,665
1,female,11,650
1,female,12,653
1,female,13,2193
1,female,14,2255
1,female,15,2226
1,female,16,2323
1,female,17,2274
1,female,18,33
2,male,0,283
2,male,1,273
2,male,2,296
2,male,3,289
2,male,4,695
2,male,5,661
2,male,6,689
2,male,7,621
2,male,8,621
2,male,9,656
2,male,10,586
2,male,11,627
2,male,12,679
2,male,13,2183
2,male,14,2120
2,male,15,2192
2,male,16,2116
2,male,17,2224
2,male,18,71
2,female,0,294
2,female,1,278
2,female,2,275
2,female,3,270
2,female,4,664
2,female,5,676
2,female,6,657
2,female,7,638
2,female,8,652
2,female,9,600
2,female,10,644
2,female,11,645
2,female,12,639
2,female,13,2174
2,female,14,2163
2,female,15,2214
2,female,16,2186
2,female,17,2184
2,female,18,85
3,male,0,324
3,male,1,257
3,male,2,268
3,male,3,266
3,male,4,621
3,male,5,644
3,male,6,632
3,male,7,582
3,male,8,633
3,male,9,662
3,male,10,619
3,male,11,621
3,male,12,671
3,male,13,2153
3,male,14,2088
3,male,15,2147
3,male,16,2114
3,male,17,2144
3,male,18,113
3,female,0,270
3,female,1,291
3,female,2,287
3,female,3,238
3,female,4,623
3,female,5,644
3,female,6,607
3,female,7,664
3,female,8,700
3,female,9,641
3,female,10,623
3,female,11,653
3,female,12,632
3,female,13,2157
3,female,14,2152
3,female,15,2076
3,female,16,2096
3,female,17,2119
3,female,18,96
4,male,0,278
4,male,1,262
4,male,2,266
4,male,3,267
4,male,4,676
4,male,5,639
4,male,6,625
4,male,7,582
4,male,8,622
4,male,9,612
4,male,10,641
4,male,11,611
4,male,12,673
4,male,13,2127
4,male,14,2146
4,male,15,2114
4,male,16,2098
4,male,17,2235
4,male,18,133
4,female,0,288
4,female,1,268
4,female,2,303
4,female,3,266
4,female,4,619
4,female,5,620
4,female,6,676
4,female,7,703
4,female,8,659
4,female,9,610
4,female,10,609
4,female,11,617
4,female,12,614
4,female,13,2152
4,female,14,2073
4,female,15,2121
4,female,16,2164
4,female,17,2046
4,female,18,155
5,male,0,322
5,male,1,273
5,male,2,288
5,male,3,269
5,male,4,697
5,male,5,675
5,male,6,677
5,male,7,634
5,male,8,670
5,male,9,624
5,male,10,618
5,male,11,622
5,male,12,612
5,male,13,2045
5,male,14,2048
5,male,15,2077
5,male,16,2053
5,male,17,2110
5,male,18,160
5,female,0,312
5,female,1,269
5,female,2,265
5,female,3,261
5,female,4,633
5,female,5,605
5,female,6,661
5,female,7,634
5,female,8,640
5,female,9,617
5,female,10,654
5,female,11,655
5,female,12,623
5,female,13,2009
5,female,14,2114
5,female,15,2134
5,female,16,2108
5,female,17,2137
5,female,18,167
6,male,0,315
6,male,1,299
6,male,2,261
6,male,3,287
6,male,4,639
6,male,5,611
6,male,6,646
6,male,7,656
6,male,8,663
6,male,9,605
6,male,10,652
6,male,11,623
6,male,12,617
6,male,13,2102
6,male,14,2065
6,male,15,2075
6,male,16,2107
6,male,17,2102
6,male,18,199
6,female,0,316
6,female,1,303
6,female,2,261
6,female,3,253
6,female,4,611
6,female,5,664
6,female,6,605
6,female,7,633
6,female,8,657
6,female,9,612
6,female,10,634
6,female,11,625
6,female,12,672
6,female,13,2098
6,female,14,2086
6,female,15,2021
6,female,16,2068
6,female,17,2053
6,female,18,201
7,male,0,301
7,male,1,248
7,male,2,251
7,male,3,250
7,male,4,647
7,male,5,643
7,male,6,597
7,male,7,626
7,male,8,615
7,male,9,654
7,male,10,600
7,male,11,613
7,male,12,634
7,male,13,2088
7,male,14,2009
7,male,15,2003
7,male,16,2004
7,male,17,1996
7,male,18,236
7,female,0,331
7,female,1,237
7,female,2,272
7,female,3,277
7,female,4,660
7,female,5,644
7,female,6,587
7,female,7,640
7,female,8,624
7,female,9,658
7,female,10,636
7,female,11,611
7,female,12,589
7,female,13,2094
7,female,14,2041
7,female,15,2070
7,female,16,2015
7,female,17,2020
7,female,18,258
8,male,0,316
8,male,1,265
8,male,2,289
8,male,3,284
8,male,4,629
8,male,5,625
8,male,6,615
8,male,7,609
8,male,8,657
8,male,9,641
8,male,10,622
8,male,11,621
8,male,12,626
8,male,13,2036
8,male,14,2024
8,male,15,1950
8,male,16,2009
8,male,17,1995
8,male,18,270
8,female,0,326
8,female,1,263
8,female,2,236
8,female,3,307
8,female,4,642
8,female,5,612
8,female,6,657
8,female,7,604
8,female,8,638
8,female,9,616
8,female,10,683
8,female,11,600
8,female,12,580
8,female,13,2107
8,female,14,2036
8,female,15,2085
8,female,16,1984
8,female,17,2002
8,female,18,300
9,male,0,361
9,male,1,257
9,male,2,273
9,male,3,231
9,male,4,629
9,male,5,604
9,male,6,607
9,male,7,553
9,male,8,624
