tick,entry_stream,area,count
0,birth_slot,0,29344
0,birth_slot,1,29474
0,birth_slot,2,29268
0,birth_slot,3,29474
0,overseas_slot,0,12082
0,overseas_slot,1,12163
0,overseas_slot,2,12194
0,overseas_slot,3,12366
0,internal_slot,0,7320
0,internal_slot,1,7514
0,internal_slot,2,7476
0,internal_slot,3,7367
1,birth_slot,0,30555
1,birth_slot,1,30750
1,birth_slot,2,30536
1,birth_slot,3,30820
1,overseas_slot,0,11778
1,overseas_slot,1,11868
1,overseas_slot,2,11894
1,overseas_slot,3,12081
1,internal_slot,0,7216
1,internal_slot,1,7431
1,internal_slot,2,7393
1,internal_slot,3,7280
2,birth_slot,0,31754
2,birth_slot,1,31991
2,birth_slot,2,31814
2,birth_slot,3,32082
2,overseas_slot,0,11470
2,overseas_slot,1,11544
2,overseas_slot,2,11607
2,overseas_slot,3,11789
2,internal_slot,0,7123
2,internal_slot,1,7348
2,internal_slot,2,7305
2,internal_slot,3,7204
3,birth_slot,0,32977
3,birth_slot,1,33235
3,birth_slot,2,33046
3,birth_slot,3,33275
3,overseas_slot,0,11190
3,overseas_slot,1,11270
3,overseas_slot,2,11316
3,overseas_slot,3,11532
3,internal_slot,0,7023
3,internal_slot,1,7259
3,internal_slot,2,7203
3,internal_slot,3,7095
4,birth_slot,0,34182
4,birth_slot,1,34395
4,birth_slot,2,34152
4,birth_slot,3,34482
4,overseas_slot,0,10943
4,overseas_slot,1,10985
4,overseas_slot,2,11051
4,overseas_slot,3,11271
4,internal_slot,0,6950
4,internal_slot,1,7177
4,internal_slot,2,7114
4,internal_slot,3,7014
5,birth_slot,0,35268
5,birth_slot,1,35498
5,birth_slot,2,35381
5,birth_slot,3,35696
5,overseas_slot,0,10692
5,overseas_slot,1,10726
5,overseas_slot,2,10801
5,overseas_slot,3,10993
5,internal_slot,0,6856
5,internal_slot,1,7103
5,internal_slot,2,7031
5,internal_slot,3,6926
6,birth_slot,0,36378
6,birth_slot,1,36634
6,birth_slot,2,36415
6,birth_slot,3,36795
6,overseas_slot,0,10413
6,overseas_slot,1,10487
6,overseas_slot,2,10569
6,overseas_slot,3,10727
6,internal_slot,0,6786
6,internal_slot,1,7028
6,internal_slot,2,6949
6,internal_slot,3,6844
7,birth_slot,0,37429
7,birth_slot,1,37584
7,birth_slot,2,37437
7,birth_slot,3,37780
7,overseas_slot,0,10186
7,overseas_slot,1,10239
7,overseas_slot,2,10338
7,overseas_slot,3,10478
7,internal_slot,0,6717
7,internal_slot,1,6960
7,internal_slot,2,6858
7,internal_slot,3,6769
8,birth_slot,0,38509
8,birth_slot,1,38581
8,birth_slot,2,38449
8,birth_slot,3,38859
8,overseas_slot,0,9939
8,overseas_slot,1,9988
8,overseas_slot,2,10096
8,overseas_slot,3,10241
8,internal_slot,0,6641
8,internal_slot,1,6873
8,internal_slot,2,6773
8,internal_slot,3,6697
9,birth_slot,0,39489
9,birth_slot,1,39571
9,birth_slot,2,39413
9,birth_slot,3,39803
9,overseas_slot,0,9707
9,overseas_slot,1,9755
9,overseas_slot,2,9865
9,overseas_slot,3,10009
9,internal_slot,0,6575
9,internal_slot,1,6794
9,internal_slot,2,6681
9,internal_slot,3,6628
10,birth_slot,0,40414
10,birth_slot,1,40515
10,birth_slot,2,40387
10,birth_slot,3,40747
10,overseas_slot,0,9491
10,overseas_slot,1,9526
10,overseas_slot,2,9633
10,overseas_slot,3,9796
10,internal_slot,0,6515
10,internal_slot,1,6719
10,internal_slot,2,6614
10,internal_slot,3,6559
11,birth_slot,0,41372
11,birth_slot,1,41535
11,birth_slot,2,41312
11,birth_slot,3,41627
11,overseas_slot,0,9293
11,overseas_slot,1,9315
11,overseas_slot,2,9381
11,overseas_slot,3,9572
11,internal_slot,0,6447
11,internal_slot,1,6653
11,internal_slot,2,6543
11,internal_slot,3,6493
12,birth_slot,0,42188
12,birth_slot,1,42375
12,birth_slot,2,42147
12,birth_slot,3,42474
12,overseas_slot,0,9089
12,overseas_slot,1,9118
12,overseas_slot,2,9154
12,overseas_slot,3,9370
12,internal_slot,0,6392
12,internal_slot,1,6593
12,internal_slot,2,6471
12,internal_slot,3,6441
13,birth_slot,0,43002
13,birth_slot,1,43237
13,birth_slot,2,43050
13,birth_slot,3,43242
13,overseas_slot,0,8911
13,overseas_slot,1,8914
13,overseas_slot,2,8948
13,overseas_slot,3,9191
13,internal_slot,0,6343
13,internal_slot,1,6529
13,internal_slot,2,6413
13,internal_slot,3,6382
14,birth_slot,0,43802
14,birth_slot,1,43999
14,birth_slot,2,43794
14,birth_slot,3,44037
14,overseas_slot,0,8767
14,overseas_slot,1,8690
14,overseas_slot,2,8765
14,overseas_slot,3,8965
14,internal_slot,0,6281
14,internal_slot,1,6472
14,internal_slot,2,6339
14,internal_slot,3,6331
15,birth_slot,0,44571
15,birth_slot,1,44791
15,birth_slot,2,44629
15,birth_slot,3,44724
15,overseas_slot,0,8577
15,overseas_slot,1,8502
15,overseas_slot,2,8578
15,overseas_slot,3,8753
15,internal_slot,0,6207
15,internal_slot,1,6418
15,internal_slot,2,6284
15,internal_slot,3,6264
16,birth_slot,0,45382
16,birth_slot,1,45576
16,birth_slot,2,45411
16,birth_slot,3,45483
16,overseas_slot,0,8407
16,overseas_slot,1,8324
16,overseas_slot,2,8396
16,overseas_slot,3,8555
16,internal_slot,0,6156
16,internal_slot,1,6345
16,internal_slot,2,6237
16,internal_slot,3,6191
17,birth_slot,0,46102
17,birth_slot,1,46419
17,birth_slot,2,46116
17,birth_slot,3,46310
17,overseas_slot,0,8251
17,overseas_slot,1,8148
17,overseas_slot,2,8208
17,overseas_slot,3,8386
17,internal_slot,0,6079
17,internal_slot,1,6287
17,internal_slot,2,6167
17,internal_slot,3,6139
18,birth_slot,0,46828
18,birth_slot,1,47130
18,birth_slot,2,46868
18,birth_slot,3,47037
18,overseas_slot,0,8075
18,overseas_slot,1,8012
18,overseas_slot,2,8054
18,overseas_slot,3,8214
18,internal_slot,0,6014
18,internal_slot,1,6227
18,internal_slot,2,6100
18,internal_slot,3,6074
19,birth_slot,0,47539
19,birth_slot,1,47885
19,birth_slot,2,47471
19,birth_slot,3,47759
19,overseas_slot,0,7880
19,overseas_slot,1,7866
19,overseas_slot,2,7928
19,overseas_slot,3,8057
19,internal_slot,0,5964
19,internal_slot,1,6162
19,internal_slot,2,6050
19,internal_slot,3,6020
20,birth_slot,0,48226
20,birth_slot,1,48486
20,birth_slot,2,48184
20,birth_slot,3,48460
20,overseas_slot,0,7719
20,overseas_slot,1,7718
20,overseas_slot,2,7771
20,overseas_slot,3,7906
20,internal_slot,0,5904
20,internal_slot,1,6090
20,internal_slot,2,5986
20,internal_slot,3,5969
