tick,entry_stream,area,count
0,birth_slot,0,29328
0,birth_slot,1,29458
0,birth_slot,2,29306
0,birth_slot,3,29518
0,overseas_slot,0,12211
0,overseas_slot,1,12278
0,overseas_slot,2,12254
0,overseas_slot,3,12463
0,internal_slot,0,7281
0,internal_slot,1,7473
0,internal_slot,2,7418
0,internal_slot,3,7326
1,birth_slot,0,30605
1,birth_slot,1,30572
1,birth_slot,2,30484
1,birth_slot,3,30730
1,overseas_slot,0,12007
1,overseas_slot,1,12084
1,overseas_slot,2,12049
1,overseas_slot,3,12254
1,internal_slot,0,7131
1,internal_slot,1,7353
1,internal_slot,2,7290
1,internal_slot,3,7206
2,birth_slot,0,31807
2,birth_slot,1,31695
2,birth_slot,2,31685
2,birth_slot,3,31934
2,overseas_slot,0,11807
2,overseas_slot,1,11856
2,overseas_slot,2,11849
2,overseas_slot,3,12023
2,internal_slot,0,6978
2,internal_slot,1,7219
2,internal_slot,2,7157
2,internal_slot,3,7069
3,birth_slot,0,32963
3,birth_slot,1,32884
3,birth_slot,2,32770
3,birth_slot,3,33101
3,overseas_slot,0,11605
3,overseas_slot,1,11662
3,overseas_slot,2,11639
3,overseas_slot,3,11798
3,internal_slot,0,6849
3,internal_slot,1,7099
3,internal_slot,2,7017
3,internal_slot,3,6948
4,birth_slot,0,34030
4,birth_slot,1,33974
4,birth_slot,2,33899
4,birth_slot,3,34199
4,overseas_slot,0,11410
4,overseas_slot,1,11483
4,overseas_slot,2,11446
4,overseas_slot,3,11585
4,internal_slot,0,6724
4,internal_slot,1,6971
4,internal_slot,2,6889
4,internal_slot,3,6834
5,birth_slot,0,35043
5,birth_slot,1,35009
5,birth_slot,2,34953
5,birth_slot,3,35280
5,overseas_slot,0,11238
5,overseas_slot,1,11269
5,overseas_slot,2,11232
5,overseas_slot,3,11397
5,internal_slot,0,6612
5,internal_slot,1,6852
5,internal_slot,2,6752
5,internal_slot,3,6709
6,birth_slot,0,36104
6,birth_slot,1,36089
6,birth_slot,2,35937
6,birth_slot,3,36396
6,overseas_slot,0,11061
6,overseas_slot,1,11048
6,overseas_slot,2,11002
6,overseas_slot,3,11193
6,internal_slot,0,6492
6,internal_slot,1,6739
6,internal_slot,2,6626
6,internal_slot,3,6571
7,birth_slot,0,37044
7,birth_slot,1,37030
7,birth_slot,2,36954
7,birth_slot,3,37473
7,overseas_slot,0,10868
7,overseas_slot,1,10864
7,overseas_slot,2,10842
7,overseas_slot,3,11003
7,internal_slot,0,6386
7,internal_slot,1,6627
7,internal_slot,2,6500
7,internal_slot,3,6472
8,birth_slot,0,37985
8,birth_slot,1,38083
8,birth_slot,2,37942
8,birth_slot,3,38441
8,overseas_slot,0,10673
8,overseas_slot,1,10699
8,overseas_slot,2,10655
8,overseas_slot,3,10817
8,internal_slot,0,6279
8,internal_slot,1,6505
8,internal_slot,2,6394
8,internal_slot,3,6354
9,birth_slot,0,38854
9,birth_slot,1,39096
9,birth_slot,2,38871
9,birth_slot,3,39323
9,overseas_slot,0,10481
9,overseas_slot,1,10515
9,overseas_slot,2,10485
9,overseas_slot,3,10655
9,internal_slot,0,6184
9,internal_slot,1,6401
9,internal_slot,2,6283
9,internal_slot,3,6245
10,birth_slot,0,39754
10,birth_slot,1,40081
10,birth_slot,2,39832
10,birth_slot,3,40119
10,overseas_slot,0,10341
10,overseas_slot,1,10354
10,overseas_slot,2,10307
10,overseas_slot,3,10453
10,internal_slot,0,6103
10,internal_slot,1,6303
