tick,sex,event_age_months,count
0,male,0,284
0,male,1,243
0,male,2,224
0,male,3,223
0,male,4,488
0,male,5,443
0,male,6,507
0,male,7,472
0,male,8,461
0,male,9,483
0,male,10,432
0,male,11,434
0,male,12,465
0,male,13,2446
0,male,14,2435
0,male,15,2434
0,male,16,2455
0,male,17,2427
0,female,0,257
0,female,1,256
0,female,2,241
0,female,3,243
0,female,4,428
0,female,5,464
0,female,6,489
0,female,7,496
0,female,8,461
0,female,9,484
0,female,10,475
0,female,11,508
0,female,12,542
0,female,13,2489
0,female,14,2586
0,female,15,2493
0,female,16,2517
0,female,17,2486
1,male,0,253
1,male,1,238
1,male,2,276
1,male,3,244
1,male,4,442
1,male,5,440
1,male,6,465
1,male,7,464
1,male,8,463
1,male,9,482
1,male,10,493
1,male,11,473
1,male,12,483
1,male,13,2489
1,male,14,2437
1,male,15,2405
1,male,16,2449
1,male,17,2447
1,male,18,31
1,female,0,235
1,female,1,234
1,female,2,251
1,female,3,271
1,female,4,483
1,female,5,435
1,female,6,456
1,female,7,491
1,female,8,470
1,female,9,499
1,female,10,478
1,female,11,505
1,female,12,466
1,female,13,2493
1,female,14,2383
1,female,15,2337
1,female,16,2377
1,female,17,2348
1,female,18,39
2,male,0,252
2,male,1,233
2,male,2,228
2,male,3,256
2,male,4,478
2,male,5,472
2,male,6,490
2,male,7,459
2,male,8,458
2,male,9,465
2,male,10,435
2,male,11,487
2,male,12,462
2,male,13,2402
2,male,14,2466
2,male,15,2463
2,male,16,2343
2,male,17,2373
2,male,18,83
2,female,0,253
2,female,1,245
2,female,2,252
2,female,3,252
2,female,4,478
2,female,5,458
2,female,6,501
2,female,7,454
2,female,8,455
2,female,9,482
2,female,10,486
2,female,11,479
2,female,12,469
2,female,13,2475
2,female,14,2415
2,female,15,2422
2,female,16,2380
2,female,17,2310
2,female,18,70
3,male,0,275
3,male,1,253
3,male,2,236
3,male,3,253
3,male,4,487
3,male,5,473
3,male,6,460
3,male,7,462
3,male,8,457
3,male,9,459
3,male,10,434
3,male,11,508
3,male,12,442
3,male,13,2269
3,male,14,2346
3,male,15,2410
3,male,16,2361
3,male,17,2220
3,male,18,115
3,female,0,291
3,female,1,269
3,female,2,262
3,female,3,245
3,female,4,454
3,female,5,491
3,female,6,453
3,female,7,438
3,female,8,465
3,female,9,486
3,female,10,471
3,female,11,450
3,female,12,480
3,female,13,2368
3,female,14,2350
3,female,15,2346
3,female,16,2364
3,female,17,2257
3,female,18,125
4,male,0,264
4,male,1,258
4,male,2,252
4,male,3,251
4,male,4,525
4,male,5,437
4,male,6,477
4,male,7,466
4,male,8,515
4,male,9,444
4,male,10,470
4,male,11,523
4,male,12,482
4,male,13,2360
4,male,14,2260
4,male,15,2369
4,male,16,2282
4,male,17,2311
4,male,18,162
4,female,0,290
4,female,1,231
4,female,2,275
4,female,3,272
4,female,4,478
4,female,5,487
4,female,6,461
4,female,7,473
4,female,8,445
4,female,9,438
4,female,10,459
4,female,11,496
4,female,12,460
4,female,13,2385
4,female,14,2297
4,female,15,2410
4,female,16,2342
4,female,17,2336
4,female,18,122
5,male,0,274
5,male,1,285
5,male,2,259
5,male,3,273
5,male,4,475
5,male,5,474
5,male,6,470
5,male,7,453
5,male,8,453
5,male,9,482
5,male,10,469
5,male,11,454
5,male,12,450
5,male,13,2279
5,male,14,2220
5,male,15,2381
5,male,16,2288
5,male,17,2271
5,male,18,178
5,female,0,267
5,female,1,232
5,female,2,230
5,female,3,260
5,female,4,471
5,female,5,485
5,female,6,470
5,female,7,463
5,female,8,530
5,female,9,476
5,female,10,429
5,female,11,435
5,female,12,468
5,female,13,2263
5,female,14,2303
5,female,15,2236
5,female,16,2264
5,female,17,2258
5,female,18,210
6,male,0,296
6,male,1,243
6,male,2,237
6,male,3,275
6,male,4,474
6,male,5,458
6,male,6,485
6,male,7,479
6,male,8,483
6,male,9,489
6,male,10,453
6,male,11,495
6,male,12,471
6,male,13,2195
6,male,14,2159
6,male,15,2199
6,male,16,2183
6,male,17,2253
6,male,18,215
6,female,0,298
6,female,1,282
6,female,2,250
6,female,3,227
6,female,4,475
6,female,5,487
6,female,6,500
6,female,7,455
