year,state,sex,age_band,arrivals,departures
2022,qld,male,45-49,1750,890
2022,qld,male,5-9,2630,860
2022,qld,male,50-54,1190,920
2022,qld,male,55-59,950,850
2022,qld,male,60-64,920,830
2022,qld,male,65+,1790,1890
2022,sa,female,0-4,830,220
2022,sa,female,10-14,740,140
2022,sa,female,15-19,1770,170
2022,sa,female,20-24,3190,470
2022,sa,female,25-29,3880,690
2022,sa,female,30-34,2460,430
2022,sa,female,35-39,1580,310
2022,sa,female,40-44,980,200
2022,sa,female,45-49,500,190
2022,sa,female,5-9,890,180
2022,sa,female,50-54,380,190
2022,sa,female,55-59,350,250
2022,sa,female,60-64,350,250
2022,sa,female,65+,610,550
2022,sa,male,0-4,840,240
2022,sa,male,10-14,790,130
2022,sa,male,15-19,2190,130
2022,sa,male,20-24,4010,520
2022,sa,male,25-29,3660,810
2022,sa,male,30-34,2560,510
2022,sa,male,35-39,1670,360
2022,sa,male,40-44,1070,310
2022,sa,male,45-49,540,220
2022,sa,male,5-9,980,200
2022,sa,male,50-54,320,210
2022,sa,male,55-59,260,220
2022,sa,male,60-64,230,210
2022,sa,male,65+,490,490
2022,tas,female,0-4,170,50
2022,tas,female,10-14,110,30
2022,tas,female,15-19,220,50
2022,tas,female,20-24,530,110
2022,tas,female,25-29,880,180
2022,tas,female,30-34,590,150
2022,tas,female,35-39,330,90
2022,tas,female,40-44,170,60
2022,tas,female,45-49,90,50
2022,tas,female,5-9,180,30
2022,tas,female,50-54,80,50
2022,tas,female,55-59,70,60
2022,tas,female,60-64,70,50
2022,tas,female,65+,120,110
2022,tas,male,0-4,210,60
2022,tas,male,10-14,110,30
2022,tas,male,15-19,260,40
2022,tas,male,20-24,570,140
2022,tas,male,25-29,750,260
2022,tas,male,30-34,560,230
2022,tas,male,35-39,380,140
2022,tas,male,40-44,200,100
2022,tas,male,45-49,110,70
2022,tas,male,5-9,200,40
2022,tas,male,50-54,60,60
2022,tas,male,55-59,50,50
2022,tas,male,60-64,40,50
2022,tas,male,65+,90,110
2022,vic,female,0-4,3990,1370
2022,vic,female,10-14,3250,760
2022,vic,female,15-19,10100,760
2022,vic,female,20-24,21550,2710
2022,vic,female,25-29,24020,4460
2022,vic,female,30-34,13560,3190
2022,vic,female,35-39,7560,2020
2022,vic,female,40-44,4500,1420
2022,vic,female,45-49,2800,1050
2022,vic,female,5-9,3900,1030
2022,vic,female,50-54,2350,1130
2022,vic,female,55-59,2250,1390
2022,vic,female,60-64,2140,1530
2022,vic,female,65+,3910,3100
2022,vic,male,0-4,4300,1410
2022,vic,male,10-14,3510,810
2022,vic,male,15-19,11340,820
2022,vic,male,20-24,23110,2570
2022,vic,male,25-29,21430,4710
2022,vic,male,30-34,13730,3480
2022,vic,male,35-39,8490,2440
2022,vic,male,40-44,5220,1680
2022,vic,male,45-49,2780,1210
2022,vic,male,5-9,4200,1080
2022,vic,male,50-54,1950,1110
2022,vic,male,55-59,1520,1100
2022,vic,male,60-64,1420,1140
2022,vic,male,65+,3170,2680
2022,wa,female,0-4,1810,680
2022,wa,female,10-14,1500,370
2022,wa,female,15-19,2580,380
2022,wa,female,20-24,6910,950
2022,wa,female,25-29,9550,1330
2022,wa,female,30-34,6130,1050
2022,wa,female,35-39,3630,840
2022,wa,female,40-44,1970,580
2022,wa,female,45-49,1070,420
2022,wa,female,5-9,2070,520
2022,wa,female,50-54,840,500
2022,wa,female,55-59,810,580
2022,wa,female,60-64,680,600
2022,wa,female,65+,1480,1210
2022,wa,male,0-4,1890,690
2022,wa,male,10-14,1510,410
2022,wa,male,15-19,2940,360
2022,wa,male,20-24,8410,860
2022,wa,male,25-29,10560,1410
2022,wa,male,30-34,6890,1190
2022,wa,male,35-39,4600,980
2022,wa,male,40-44,2770,700
2022,wa,male,45-49,1320,500
2022,wa,male,5-9,2060,570
2022,wa,male,50-54,860,550
2022,wa,male,55-59,660,560
2022,wa,male,60-64,550,510
2022,wa,male,65+,1140,1150
2023,act,female,0-4,280,170
2023,act,female,10-14,220,120
2023,act,female,15-19,510,110
2023,act,female,20-24,1360,460
2023,act,female,25-29,1010,420
2023,act,female,30-34,670,320
2023,act,female,35-39,540,240
2023,act,female,40-44,360,190
2023,act,female,45-49,190,140
2023,act,female,5-9,310,140
2023,act,female,50-54,170,130
2023,act,female,55-59,160,140
2023,act,female,60-64,150,100
2023,act,female,65+,200,190
2023,act,male,0-4,290,170
2023,act,male,10-14,240,110
2023,act,male,15-19,490,80
2023,act,male,20-24,1110,420
2023,act,male,25-29,770,470
2023,act,male,30-34,610,310
2023,act,male,35-39,490,270
2023,act,male,40-44,370,250
2023,act,male,45-49,210,170
2023,act,male,5-9,310,160
2023,act,male,50-54,140,130
2023,act,male,55-59,120,100
2023,act,male,60-64,110,70
2023,act,male,65+,210,150
2023,nsw,female,0-4,4150,1960
2023,nsw,female,10-14,3460,1070
2023,nsw,female,15-19,9920,1190
2023,nsw,female,20-24,22130,6180
2023,nsw,female,25-29,23890,8340
2023,nsw,female,30-34,12570,5590
2023,nsw,female,35-39,7670,3400
2023,nsw,female,40-44,4810,2140
2023,nsw,female,45-49,2960,1430
2023,nsw,female,5-9,4140,1360
2023,nsw,female,50-54,2370,1460
2023,nsw,female,55-59,2210,1550
2023,nsw,female,60-64,2160,1610
2023,nsw,female,65+,4330,3430
2023,nsw,male,0-4,4380,2100
2023,nsw,male,10-14,3630,1060
2023,nsw,male,15-19,11150,1230
2023,nsw,male,20-24,23500,5760
2023,nsw,male,25-29,22190,8380
2023,nsw,male,30-34,13020,5900
2023,nsw,male,35-39,8510,3780
2023,nsw,male,40-44,5520,2660
2023,nsw,male,45-49,3130,1850
2023,nsw,male,5-9,4460,1420
2023,nsw,male,50-54,2120,1500
2023,nsw,male,55-59,1750,1390
2023,nsw,male,60-64,1650,1360
2023,nsw,male,65+,3530,3090
2023,nt,female,0-4,180,50
2023,nt,female,10-14,120,30
2023,nt,female,15-19,170,20
2023,nt,female,20-24,420,60
2023,nt,female,25-29,690,170
2023,nt,female,30-34,360,140
2023,nt,female,35-39,250,80
2023,nt,female,40-44,140,60
2023,nt,female,45-49,80,40
2023,nt,female,5-9,160,40
2023,nt,female,50-54,70,40
2023,nt,female,55-59,60,40
2023,nt,female,60-64,50,50
2023,nt,female,65+,60,70
2023,nt,male,0-4,170,50
2023,nt,male,10-14,120,30
2023,nt,male,15-19,220,30
2023,nt,male,20-24,460,80
2023,nt,male,25-29,630,170
2023,nt,male,30-34,390,150
2023,nt,male,35-39,270,90
2023,nt,male,40-44,170,70
2023,nt,male,45-49,110,60
2023,nt,male,5-9,150,40
2023,nt,male,50-54,60,50
2023,nt,male,55-59,60,50
2023,nt,male,60-64,40,60
2023,nt,male,65+,60,100
2023,qld,female,0-4,2550,880
2023,qld,female,10-14,2370,700
2023,qld,female,15-19,4540,880
2023,qld,female,20-24,11080,3490
2023,qld,female,25-29,13230,4790
2023,qld,female,30-34,7170,2920
2023,qld,female,35-39,4430,1690
2023,qld,female,40-44,2910,1100
2023,qld,female,45-49,1780,850
2023,qld,female,5-9,2660,790
2023,qld,female,50-54,1420,820
2023,qld,female,55-59,1170,870
2023,qld,female,60-64,1100,880
2023,qld,female,65+,2020,1780
2023,qld,male,0-4,2700,1000
2023,qld,male,10-14,2550,690
2023,qld,male,15-19,4360,800
2023,qld,male,20-24,11090,3040
2023,qld,male,25-29,11960,4530
2023,qld,male,30-34,7420,3210
2023,qld,male,35-39,5040,1870
2023,qld,male,40-44,3130,1260
2023,qld,male,45-49,1770,930
2023,qld,male,5-9,2930,820
2023,qld,male,50-54,1350,890
2023,qld,male,55-59,1010,790
2023,qld,male,60-64,910,780
2023,qld,male,65+,1860,1720
2023,sa,female,0-4,790,260
2023,sa,female,10-14,720,160
2023,sa,female,15-19,1860,180
2023,sa,female,20-24,2710,560
2023,sa,female,25-29,3120,830
2023,sa,female,30-34,2120,540
2023,sa,female,35-39,1460,390
2023,sa,female,40-44,900,260
2023,sa,female,45-49,460,190
2023,sa,female,5-9,820,170
2023,sa,female,50-54,340,180
2023,sa,female,55-59,320,230
2023,sa,female,60-64,340,250
2023,sa,female,65+,600,440
2023,sa,male,0-4,830,260
2023,sa,male,10-14,750,140
2023,sa,male,15-19,1800,170
2023,sa,male,20-24,3260,670
2023,sa,male,25-29,2990,1040
2023,sa,male,30-34,1920,640
2023,sa,male,35-39,1410,430
2023,sa,male,40-44,970,340
2023,sa,male,45-49,480,190
2023,sa,male,5-9,910,170
2023,sa,male,50-54,270,210
2023,sa,male,55-59,210,160
2023,sa,male,60-64,220,180
2023,sa,male,65+,450,440
2023,tas,female,0-4,160,50
2023,tas,female,10-14,100,10
2023,tas,female,15-19,190,30
2023,tas,female,20-24,430,100
2023,tas,female,25-29,830,200
2023,tas,female,30-34,500,190
2023,tas,female,35-39,250,90
2023,tas,female,40-44,150,50
2023,tas,female,45-49,90,40
2023,tas,female,5-9,150,30
2023,tas,female,50-54,60,50
2023,tas,female,55-59,70,60
2023,tas,female,60-64,60,50
2023,tas,female,65+,90,90
2023,tas,male,0-4,170,60
2023,tas,male,10-14,120,30
2023,tas,male,15-19,230,40
2023,tas,male,20-24,570,110
2023,tas,male,25-29,650,260
2023,tas,male,30-34,500,210
2023,tas,male,35-39,330,100
2023,tas,male,40-44,180,90
2023,tas,male,45-49,100,60
2023,tas,male,5-9,180,40
2023,tas,male,50-54,70,40
2023,tas,male,55-59,50,50
2023,tas,male,60-64,40,40
2023,tas,male,65+,70,80
2023,vic,female,0-4,4090,1390
2023,vic,female,10-14,3380,800
2023,vic,female,15-19,10250,880
2023,vic,female,20-24,19470,4390
2023,vic,female,25-29,20810,6780
2023,vic,female,30-34,11600,4170
2023,vic,female,35-39,6950,2420
2023,vic,female,40-44,4380,1490
2023,vic,female,45-49,2600,1020
2023,vic,female,5-9,3980,1090
2023,vic,female,50-54,2110,1110
2023,vic,female,55-59,1940,1230
2023,vic,female,60-64,2040,1410
2023,vic,female,65+,3730,2550
2023,vic,male,0-4,4320,1600
2023,vic,male,10-14,3490,840
2023,vic,male,15-19,10360,920
2023,vic,male,20-24,19370,4240
2023,vic,male,25-29,17860,6460
2023,vic,male,30-34,10930,4360
2023,vic,male,35-39,7200,2670
2023,vic,male,40-44,4520,1940
2023,vic,male,45-49,2500,1250
2023,vic,male,5-9,4060,1160
2023,vic,male,50-54,1740,1100
2023,vic,male,55-59,1360,1010
2023,vic,male,60-64,1330,1040
2023,vic,male,65+,3020,2210
2023,wa,female,0-4,2020,610
2023,wa,female,10-14,1640,330
2023,wa,female,15-19,2700,350
2023,wa,female,20-24,6850,1330
2023,wa,female,25-29,9330,2120
2023,wa,female,30-34,5490,1760
2023,wa,female,35-39,3450,970
2023,wa,female,40-44,2070,600
2023,wa,female,45-49,1020,440
2023,wa,female,5-9,2050,460
2023,wa,female,50-54,750,460
2023,wa,female,55-59,730,540
2023,wa,female,60-64,690,540
2023,wa,female,65+,1220,1040
2023,wa,male,0-4,2110,690
2023,wa,male,10-14,1650,370
2023,wa,male,15-19,3020,380
2023,wa,male,20-24,7880,1280
2023,wa,male,25-29,9980,2490
2023,wa,male,30-34,5930,1910
2023,wa,male,35-39,3990,1130
2023,wa,male,40-44,2530,770
2023,wa,male,45-49,1210,540
2023,wa,male,5-9,2180,510
2023,wa,male,50-54,800,550
2023,wa,male,55-59,590,470
2023,wa,male,60-64,520,540
2023,wa,male,65+,1050,990
2024,act,female,0-4,340,160
2024,act,female,10-14,280,100
2024,act,female,15-19,520,90
2024,act,female,20-24,1200,560
2024,act,female,25-29,910,560
2024,act,female,30-34,600,360
2024,act,female,35-39,520,260
2024,act,female,40-44,380,160
2024,act,female,45-49,190,130
2024,act,female,5-9,360,150
2024,act,female,50-54,150,100
2024,act,female,55-59,140,100
2024,act,female,60-64,130,90
2024,act,female,65+,220,170
2024,act,male,0-4,320,150
2024,act,male,10-14,320,120
2024,act,male,15-19,520,90
2024,act,male,20-24,900,550
2024,act,male,25-29,600,590
2024,act,male,30-34,450,330
2024,act,male,35-39,470,250
2024,act,male,40-44,410,220
2024,act,male,45-49,210,140
2024,act,male,5-9,420,170
2024,act,male,50-54,130,110
2024,act,male,55-59,90,90
2024,act,male,60-64,80,70
2024,act,male,65+,160,150
2024,nsw,female,0-4,3600,1950
2024,nsw,female,10-14,3220,1070
2024,nsw,female,15-19,8880,1420
2024,nsw,female,20-24,19320,7370
2024,nsw,female,25-29,19510,10600
2024,nsw,female,30-34,10440,6660
2024,nsw,female,35-39,6160,3700
2024,nsw,female,40-44,4190,2250
2024,nsw,female,45-49,2430,1450
2024,nsw,female,5-9,3670,1390
2024,nsw,female,50-54,2200,1410
2024,nsw,female,55-59,1940,1310
2024,nsw,female,60-64,2170,1540
2024,nsw,female,65+,4150,3290
2024,nsw,male,0-4,3990,2130
2024,nsw,male,10-14,3230,1090
2024,nsw,male,15-19,10440,1290
2024,nsw,male,20-24,20030,7300
2024,nsw,male,25-29,17630,10320
2024,nsw,male,30-34,9950,6920
2024,nsw,male,35-39,6560,4130
2024,nsw,male,40-44,4480,2770
2024,nsw,male,45-49,2540,1750
2024,nsw,male,5-9,3840,1460
2024,nsw,male,50-54,1840,1410
2024,nsw,male,55-59,1350,1100
2024,nsw,male,60-64,1470,1190
2024,nsw,male,65+,3530,2920
2024,nt,female,0-4,160,50
2024,nt,female,10-14,130,30
2024,nt,female,15-19,190,20
2024,nt,female,20-24,380,70
2024,nt,female,25-29,580,180
2024,nt,female,30-34,370,170
2024,nt,female,35-39,270,100
2024,nt,female,40-44,150,70
2024,nt,female,45-49,80,40
2024,nt,female,5-9,170,40
2024,nt,female,50-54,70,30
2024,nt,female,55-59,60,40
2024,nt,female,60-64,50,40
2024,nt,female,65+,60,80
2024,nt,male,0-4,140,60
2024,nt,male,10-14,150,30
2024,nt,male,15-19,240,20
2024,nt,male,20-24,410,80
2024,nt,male,25-29,550,190
2024,nt,male,30-34,380,180
2024,nt,male,35-39,270,110
2024,nt,male,40-44,240,80
2024,nt,male,45-49,110,50
2024,nt,male,5-9,180,40
2024,nt,male,50-54,80,50
2024,nt,male,55-59,40,30
2024,nt,male,60-64,40,40
2024,nt,male,65+,60,60
2024,qld,female,0-4,2320,930
2024,qld,female,10-14,2370,780
2024,qld,female,15-19,4290,940
2024,qld,female,20-24,10130,3850
2024,qld,female,25-29,11640,5860
2024,qld,female,30-34,6350,3740
2024,qld,female,35-39,3860,1930
2024,qld,female,40-44,2720,1220
2024,qld,female,45-49,1530,870
2024,qld,female,5-9,2590,810
2024,qld,female,50-54,1360,830
2024,qld,female,55-59,1090,760
2024,qld,female,60-64,1150,870
2024,qld,female,65+,2110,1600
2024,qld,male,0-4,2560,1010
2024,qld,male,10-14,2550,730
2024,qld,male,15-19,4130,870
2024,qld,male,20-24,10050,3520
2024,qld,male,25-29,10460,5710
2024,qld,male,30-34,6250,3930
2024,qld,male,35-39,4170,2240
2024,qld,male,40-44,2880,1510
2024,qld,male,45-49,1570,950
2024,qld,male,5-9,2800,850
2024,qld,male,50-54,1260,930
2024,qld,male,55-59,890,700
2024,qld,male,60-64,910,720
2024,qld,male,65+,1930,1570
2024,sa,female,0-4,750,260
2024,sa,female,10-14,730,120
2024,sa,female,15-19,1350,190
2024,sa,female,20-24,2280,650
2024,sa,female,25-29,2740,940
2024,sa,female,30-34,1730,710
2024,sa,female,35-39,1250,460
2024,sa,female,40-44,890,250
2024,sa,female,45-49,430,190
2024,sa,female,5-9,800,170
2024,sa,female,50-54,340,180
2024,sa,female,55-59,310,180
2024,sa,female,60-64,310,220
2024,sa,female,65+,580,460
2024,sa,male,0-4,790,260
2024,sa,male,10-14,700,150
2024,sa,male,15-19,1530,210
2024,sa,male,20-24,2960,720
2024,sa,male,25-29,2560,1160
2024,sa,male,30-34,1530,790
2024,sa,male,35-39,1200,520
2024,sa,male,40-44,960,330
2024,sa,male,45-49,460,230
2024,sa,male,5-9,770,190
2024,sa,male,50-54,290,180
2024,sa,male,55-59,210,140
2024,sa,male,60-64,220,160
2024,sa,male,65+,470,370
2024,tas,female,0-4,160,50
2024,tas,female,10-14,130,30
2024,tas,female,15-19,140,60
2024,tas,female,20-24,300,110
2024,tas,female,25-29,580,230
2024,tas,female,30-34,430,250
2024,tas,female,35-39,280,120
2024,tas,female,40-44,150,70
2024,tas,female,45-49,90,40
2024,tas,female,5-9,160,40
2024,tas,female,50-54,80,50
2024,tas,female,55-59,70,50
2024,tas,female,60-64,70,40
2024,tas,female,65+,80,80
2024,tas,male,0-4,170,70
2024,tas,male,10-14,120,20
2024,tas,male,15-19,160,50
2024,tas,male,20-24,300,120
2024,tas,male,25-29,460,270
2024,tas,male,30-34,390,270
2024,tas,male,35-39,300,160
2024,tas,male,40-44,190,90
2024,tas,male,45-49,110,50
2024,tas,male,5-9,160,40
2024,tas,male,50-54,60,50
2024,tas,male,55-59,50,40
2024,tas,male,60-64,50,40
2024,tas,male,65+,90,90
2024,vic,female,0-4,3460,1550
2024,vic,female,10-14,2930,800
2024,vic,female,15-19,8950,990
2024,vic,female,20-24,17120,5880
2024,vic,female,25-29,16880,8570
2024,vic,female,30-34,9170,5390
2024,vic,female,35-39,5490,2750
2024,vic,female,40-44,3660,1640
2024,vic,female,45-49,2160,1080
2024,vic,female,5-9,3280,1070
2024,vic,female,50-54,2000,1130
2024,vic,female,55-59,1660,1130
2024,vic,female,60-64,1910,1310
2024,vic,female,65+,3470,2650
2024,vic,male,0-4,3680,1550
2024,vic,male,10-14,3110,870
2024,vic,male,15-19,9380,990
2024,vic,male,20-24,17350,5430
2024,vic,male,25-29,13900,8290
2024,vic,male,30-34,8200,5400
2024,vic,male,35-39,5330,3100
2024,vic,male,40-44,3600,2120
2024,vic,male,45-49,2050,1280
2024,vic,male,5-9,3580,1170
2024,vic,male,50-54,1460,1080
2024,vic,male,55-59,1090,860
2024,vic,male,60-64,1300,930
2024,vic,male,65+,2900,2320
2024,wa,female,0-4,1730,650
2024,wa,female,10-14,1240,440
2024,wa,female,15-19,2090,430
2024,wa,female,20-24,5690,1510
2024,wa,female,25-29,7970,2870
2024,wa,female,30-34,4460,2230
2024,wa,female,35-39,2650,1240
2024,wa,female,40-44,1670,740
2024,wa,female,45-49,860,490
2024,wa,female,5-9,1760,580
2024,wa,female,50-54,730,460
2024,wa,female,55-59,630,480
2024,wa,female,60-64,620,530
2024,wa,female,65+,1140,1030
2024,wa,male,0-4,1850,730
2024,wa,male,10-14,1370,450
2024,wa,male,15-19,2560,420
2024,wa,male,20-24,6600,1720
2024,wa,male,25-29,8390,3330
2024,wa,male,30-34,5040,2580
2024,wa,male,35-39,3060,1500
2024,wa,male,40-44,1950,1040
2024,wa,male,45-49,970,650
2024,wa,male,5-9,1790,590
2024,wa,male,50-54,680,570
2024,wa,male,55-59,530,440
2024,wa,male,60-64,500,460
2024,wa,male,65+,1030,1000
