tick,entry_stream,area,count
0,birth_slot,0,292611
0,birth_slot,1,293886
0,birth_slot,2,293018
0,birth_slot,3,294304
0,overseas_slot,0,122387
0,overseas_slot,1,122140
0,overseas_slot,2,121318
0,overseas_slot,3,122645
0,internal_slot,0,73701
0,internal_slot,1,73961
0,internal_slot,2,73464
0,internal_slot,3,73540
1,birth_slot,0,302834
1,birth_slot,1,304190
1,birth_slot,2,302870
1,birth_slot,3,304352
1,overseas_slot,0,119567
1,overseas_slot,1,119259
1,overseas_slot,2,118551
1,overseas_slot,3,119788
1,internal_slot,0,72386
1,internal_slot,1,72697
1,internal_slot,2,72104
1,internal_slot,3,72194
2,birth_slot,0,312453
2,birth_slot,1,313961
2,birth_slot,2,312347
2,birth_slot,3,314017
2,overseas_slot,0,116869
2,overseas_slot,1,116605
2,overseas_slot,2,115730
2,overseas_slot,3,117065
2,internal_slot,0,71103
2,internal_slot,1,71422
2,internal_slot,2,70840
2,internal_slot,3,70883
3,birth_slot,0,321701
3,birth_slot,1,323308
3,birth_slot,2,321999
3,birth_slot,3,323275
3,overseas_slot,0,114147
3,overseas_slot,1,113978
3,overseas_slot,2,112963
3,overseas_slot,3,114380
3,internal_slot,0,69854
3,internal_slot,1,70146
3,internal_slot,2,69514
3,internal_slot,3,69679
4,birth_slot,0,330581
4,birth_slot,1,332164
4,birth_slot,2,330956
4,birth_slot,3,332268
4,overseas_slot,0,111540
4,overseas_slot,1,111322
4,overseas_slot,2,110437
4,overseas_slot,3,111807
4,internal_slot,0,68611
4,internal_slot,1,68931
4,internal_slot,2,68290
4,internal_slot,3,68469
5,birth_slot,0,339360
5,birth_slot,1,340826
5,birth_slot,2,339696
5,birth_slot,3,340859
5,overseas_slot,0,109049
5,overseas_slot,1,108822
5,overseas_slot,2,107900
5,overseas_slot,3,109327
5,internal_slot,0,67444
5,internal_slot,1,67681
5,internal_slot,2,67116
5,internal_slot,3,67261
6,birth_slot,0,347565
6,birth_slot,1,349380
6,birth_slot,2,348164
6,birth_slot,3,349493
6,overseas_slot,0,106472
6,overseas_slot,1,106441
6,overseas_slot,2,105459
6,overseas_slot,3,106971
6,internal_slot,0,66317
6,internal_slot,1,66552
6,internal_slot,2,65993
6,internal_slot,3,66060
7,birth_slot,0,355806
7,birth_slot,1,357340
7,birth_slot,2,356509
7,birth_slot,3,358030
7,overseas_slot,0,104058
7,overseas_slot,1,104104
7,overseas_slot,2,103104
7,overseas_slot,3,104611
7,internal_slot,0,65178
7,internal_slot,1,65433
7,internal_slot,2,64887
7,internal_slot,3,64921
8,birth_slot,0,363650
8,birth_slot,1,365126
8,birth_slot,2,364226
8,birth_slot,3,365820
