# params={"birth_rate":0.030458422138147638,"mortality_young":0.0009944965893110098,"mortality_adult":0.0027796998054002947,"mortality_old":0.013689229258825085,"overseas_arrival_rate":0.013611942516486333,"emigration_rate":0.002142165758014988,"internal_departure_rate":0.0019430556156887896,"internal_arrival_rate":0.0225318739789461}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7973984,0,3987668,3986316,470282,442762,437744,444045,36108,42809,6844,17345,6700,15514,49652,1163892,493156,293300,1,8000000,0,36108,6844,6700,1759,11197,29853,17345,15514,207
1,7947172,0,3974198,3972974,495771,440817,431144,443136,34596,42478,6726,16939,6660,15377,47982,1204964,486430,286640,1,7973984,125320,34596,6726,6660,1726,11050,29702,16939,15377,208
2,7921877,0,3961651,3960226,522584,438743,424671,442339,36165,42058,6570,17065,6341,15248,49076,1243593,479860,280299,2,7947172,122776,36165,6570,6341,1762,10973,29323,17065,15248,212
3,7898394,0,3950042,3948352,550561,436957,418696,441466,37259,41719,6605,16588,6313,15353,50177,1280608,473301,274037,2,7921877,123447,37259,6605,6313,1790,10859,29070,16588,15353,189
4,7876852,0,3939480,3937372,579799,435149,412862,440294,38672,40903,6455,16763,6160,15163,51287,1315379,466959,267981,2,7898394,123837,38672,6455,6160,1801,10878,28224,16763,15163,184
5,7855533,0,3928959,3926574,609410,433187,407088,439172,39265,41061,6322,16678,6080,15247,51667,1348637,460795,262049,2,7876852,124116,39265,6322,6080,1897,10823,28341,16678,15247,214
6,7835587,0,3919050,3916537,640336,431135,401263,437982,40620,40652,6215,16816,5754,15067,52589,1380571,454781,256526,2,7855533,124653,40620,6215,5754,1870,10963,27819,16816,15067,212
7,7816968,0,3909739,3907229,671457,428999,395789,436631,41015,39834,6057,16511,5792,15138,52864,1411547,448968,251034,3,7835587,125124,41015,6057,5792,1893,10705,27236,16511,15138,205
8,7799418,0,3900919,3898499,703720,427137,390505,435164,42205,39800,5979,16474,5653,15113,53837,1440191,443288,245716,3,7816968,124347,42205,5979,5653,1869,10737,27194,16474,15113,210
9,7782831,0,3892802,3890029,736785,425423,385242,433750,43151,39462,5871,16478,5448,15117,54470,1467752,437740,240620,3,7799418,125224,43151,5871,5448,1977,10613,26872,16478,15117,208
10,7767924,0,3885263,3882661,770676,423599,380239,432210,44181,39003,5884,16427,5317,14859,55382,1493849,432233,235705,3,7782831,125527,44181,5884,5317,1922,10683,26398,16427,14859,182
11,7753994,0,3878381,3875613,804968,421795,375027,430760,44641,38512,5775,16341,5399,14892,55815,1518585,426920,230756,3,7767924,125671,44641,5775,5399,2049,10554,25909,16341,14892,187
12,7741398,0,3872287,3869111,840029,419746,370171,429043,45578,37850,5772,16476,5208,14828,56558,1541810,421621,226017,3,7753994,125560,45578,5772,5208,2004,10332,25514,16476,14828,169
13,7729065,0,3866253,3862812,875832,417599,365467,427368,46332,37722,5651,16544,4850,14900,56833,1563587,416456,221726,3,7741398,125712,46332,5651,4850,1981,10505,25236,16544,14900,181
14,7718064,0,3861034,3857030,911685,415551,360885,425507,46854,37093,5539,16432,4974,14843,57367,1584740,411527,217301,3,7729065,125999,46854,5539,4974,2004,10188,24901,16432,14843,173
15,7707699,0,3855679,3852020,947990,413867,356545,423498,47235,36917,5521,16240,4943,14907,57699,1604595,406635,213007,3,7718064,125735,47235,5521,4943,2082,10271,24564,16240,14907,168
16,7698514,0,3850660,3847854,984950,412000,352218,421685,48015,36400,5427,16139,4732,14820,58174,1623346,401872,208909,3,7707699,125763,48015,5427,4732,2180,10220,24000,16139,14820,173
17,7689812,0,3846424,3843388,1022434,410039,348089,419724,48741,36504,5524,16241,4583,14805,58848,1640647,397013,204978,3,7698514,125533,48741,5524,4583,2173,10301,24030,16241,14805,173
18,7681941,0,3842117,3839824,1060188,408302,344000,417684,49243,36123,5363,16207,4591,14738,59197,1657501,392347,201143,3,7689812,126398,49243,5363,4591,2149,10231,23743,16207,14738,171
19,7674507,0,3838330,3836177,1098475,406579,339937,415658,50039,36175,5244,16233,4525,14834,59808,1673010,387877,197364,3,7681941,126265,50039,5244,4525,2262,10255,23658,16233,14834,182
20,7668303,0,3835204,3833099,1136990,404570,336078,413452,50398,35361,5301,16344,4388,14586,60087,1688265,383405,193736,3,7674507,127050,50398,5301,4388,2218,9940,23203,16344,14586,188
21,7662026,0,3832279,3829747,1175461,402788,332098,411142,50315,35223,5181,16376,4356,14530,59852,1702641,378993,190211,3,7668303,126378,50315,5181,4356,2277,10161,22785,16376,14530,173
22,7656882,0,3829401,3827481,1214644,401062,328595,409050,51235,34719,5025,16316,4227,14596,60487,1715822,374844,186821,3,7662026,125981,51235,5025,4227,2316,10008,22395,16316,14596,187
23,7652209,0,3827400,3824809,1253587,399394,325230,406937,51269,34396,5138,16290,4238,14632,60645,1728376,370639,183458,3,7656882,126118,51269,5138,4238,2416,9911,22069,16290,14632,176
