tick,entry_stream,area,count
0,birth_slot,0,289179
0,birth_slot,1,290470
0,birth_slot,2,289577
0,birth_slot,3,290755
0,overseas_slot,0,123031
0,overseas_slot,1,122774
0,overseas_slot,2,122043
0,overseas_slot,3,123307
0,internal_slot,0,73849
0,internal_slot,1,74091
0,internal_slot,2,73604
0,internal_slot,3,73665
1,birth_slot,0,296582
1,birth_slot,1,297955
1,birth_slot,2,296571
1,birth_slot,3,297986
1,overseas_slot,0,120859
1,overseas_slot,1,120582
1,overseas_slot,2,119882
1,overseas_slot,3,121155
1,internal_slot,0,72670
1,internal_slot,1,72943
1,internal_slot,2,72387
1,internal_slot,3,72448
2,birth_slot,0,303213
2,birth_slot,1,304650
2,birth_slot,2,303134
2,birth_slot,3,304734
2,overseas_slot,0,118760
2,overseas_slot,1,118523
2,overseas_slot,2,117687
2,overseas_slot,3,119050
2,internal_slot,0,71493
2,internal_slot,1,71803
2,internal_slot,2,71255
2,internal_slot,3,71256
3,birth_slot,0,309627
3,birth_slot,1,311075
3,birth_slot,2,309934
3,birth_slot,3,311004
3,overseas_slot,0,116660
3,overseas_slot,1,116465
3,overseas_slot,2,115557
3,overseas_slot,3,116928
3,internal_slot,0,70347
3,internal_slot,1,70652
3,internal_slot,2,70050
3,internal_slot,3,70169
4,birth_slot,0,315669
4,birth_slot,1,317125
4,birth_slot,2,316075
4,birth_slot,3,317247
4,overseas_slot,0,114642
4,overseas_slot,1,114384
4,overseas_slot,2,113641
4,overseas_slot,3,114940
4,internal_slot,0,69197
4,internal_slot,1,69564
4,internal_slot,2,68932
4,internal_slot,3,69062
5,birth_slot,0,321501
5,birth_slot,1,322928
5,birth_slot,2,321942
5,birth_slot,3,322979
5,overseas_slot,0,112661
5,overseas_slot,1,112437
5,overseas_slot,2,111640
5,overseas_slot,3,113028
5,internal_slot,0,68158
5,internal_slot,1,68428
5,internal_slot,2,67872
5,internal_slot,3,67963
6,birth_slot,0,326840
6,birth_slot,1,328562
6,birth_slot,2,327639
6,birth_slot,3,328892
6,overseas_slot,0,110652
6,overseas_slot,1,110582
6,overseas_slot,2,109732
6,overseas_slot,3,111168
6,internal_slot,0,67136
6,internal_slot,1,67397
6,internal_slot,2,66861
6,internal_slot,3,66880
7,birth_slot,0,332215
7,birth_slot,1,333479
7,birth_slot,2,333329
7,birth_slot,3,334595
7,overseas_slot,0,108773
7,overseas_slot,1,108734
7,overseas_slot,2,107861
7,overseas_slot,3,109322
7,internal_slot,0,66090
7,internal_slot,1,66384
7,internal_slot,2,65832
7,internal_slot,3,65842
8,birth_slot,0,337176
8,birth_slot,1,338357
8,birth_slot,2,338267
8,birth_slot,3,339610
8,overseas_slot,0,106924
8,overseas_slot,1,106984
8,overseas_slot,2,106100
8,overseas_slot,3,107574
8,internal_slot,0,65110
8,internal_slot,1,65398
8,internal_slot,2,64847
8,internal_slot,3,64791
9,birth_slot,0,341885
9,birth_slot,1,343315
9,birth_slot,2,343575
9,birth_slot,3,344179
9,overseas_slot,0,105162
9,overseas_slot,1,105244
9,overseas_slot,2,104327
9,overseas_slot,3,105855
9,internal_slot,0,64136
9,internal_slot,1,64419
9,internal_slot,2,63882
9,internal_slot,3,63834
10,birth_slot,0,346574
10,birth_slot,1,347923
10,birth_slot,2,348121
10,birth_slot,3,348745
10,overseas_slot,0,103408
10,overseas_slot,1,103534
10,overseas_slot,2,102625
10,overseas_slot,3,104136
10,internal_slot,0,63180
10,internal_slot,1,63471
10,internal_slot,2,62923
10,internal_slot,3,62873
11,birth_slot,0,350990
11,birth_slot,1,352235
11,birth_slot,2,352455
11,birth_slot,3,353110
11,overseas_slot,0,101773
11,overseas_slot,1,101942
11,overseas_slot,2,100940
11,overseas_slot,3,102463
11,internal_slot,0,62252
11,internal_slot,1,62517
11,internal_slot,2,61953
11,internal_slot,3,61952
12,birth_slot,0,354961
12,birth_slot,1,356412
12,birth_slot,2,356368
12,birth_slot,3,357160
12,overseas_slot,0,100175
12,overseas_slot,1,100282
12,overseas_slot,2,99281
12,overseas_slot,3,100856
12,internal_slot,0,61234
12,internal_slot,1,61598
12,internal_slot,2,61053
12,internal_slot,3,61061
13,birth_slot,0,358853
13,birth_slot,1,360233
13,birth_slot,2,359906
13,birth_slot,3,360986
13,overseas_slot,0,98600
13,overseas_slot,1,98714
13,overseas_slot,2,97662
13,overseas_slot,3,99263
13,internal_slot,0,60387
13,internal_slot,1,60765
13,internal_slot,2,60172
13,internal_slot,3,60222
14,birth_slot,0,362712
14,birth_slot,1,363974
14,birth_slot,2,363871
14,birth_slot,3,364560
14,overseas_slot,0,97118
14,overseas_slot,1,97226
14,overseas_slot,2,96137
14,overseas_slot,3,97704
14,internal_slot,0,59560
14,internal_slot,1,59861
14,internal_slot,2,59286
14,internal_slot,3,59331
15,birth_slot,0,366251
15,birth_slot,1,367579
15,birth_slot,2,367206
15,birth_slot,3,367863
15,overseas_slot,0,95653
15,overseas_slot,1,95731
15,overseas_slot,2,94643
15,overseas_slot,3,96183
15,internal_slot,0,58675
