# params={"birth_rate":0.022018930685764826,"mortality_young":0.0008755979460083167,"mortality_adult":0.0025313759079216356,"mortality_old":0.009772220764912852,"overseas_arrival_rate":0.02320484330626593,"emigration_rate":0.002141630913031736,"internal_departure_rate":0.0019123073005108539,"internal_arrival_rate":0.01785641000022168}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,797902,0,399472,398430,45964,44369,44036,44604,2685,3225,1177,1751,520,1504,4382,117315,48823,29480,1,800000,0,2685,1177,520,147,971,2107,1751,1504,12
1,795676,0,398348,397328,47679,44173,43484,44787,2643,3256,1120,1736,495,1492,4258,121152,47703,28985,1,797902,10862,2643,1120,495,135,994,2127,1736,1492,22
2,793276,0,397091,396185,49396,43984,43082,44772,2612,3291,1060,1716,519,1584,4191,125024,46643,28466,2,795676,10742,2612,1060,519,141,991,2159,1716,1584,15
3,791378,0,396131,395247,51234,43877,42660,44863,2731,3165,1125,1676,497,1410,4353,128872,45525,27974,2,793276,10782,2731,1125,497,126,950,2089,1676,1410,13
4,789429,0,395233,394196,53156,43697,42300,44949,2822,3167,1011,1600,476,1491,4309,132274,44530,27509,2,791378,10604,2822,1011,476,170,998,1999,1600,1491,13
5,787465,0,394182,393283,55105,43502,41904,44996,2924,3217,977,1691,512,1469,4413,135579,43574,27005,2,789429,10567,2924,977,512,157,989,2071,1691,1469,16
6,785649,0,393231,392418,57136,43404,41538,45059,2950,3051,1047,1719,468,1511,4465,138971,42554,26545,2,787465,10790,2950,1047,468,160,968,1923,1719,1511,14
7,783837,0,392352,391485,59200,43272,41119,45142,3037,3209,979,1613,461,1467,4477,142157,41615,26102,2,785649,10746,3037,979,461,178,966,2065,1613,1467,16
8,782015,0,391487,390528,61309,43207,40671,45129,3085,3170,968,1635,476,1546,4529,145299,40688,25647,2,783837,10766,3085,968,476,146,995,2029,1635,1546,17
9,780377,0,390739,389638,63477,43095,40256,45119,3217,3139,978,1648,467,1513,4662,148362,39755,25206,2,782015,10880,3217,978,467,170,1019,1950,1648,1513,20
10,778769,0,389910,388859,65704,42975,39867,45110,3194,3093,885,1595,445,1444,4524,151385,38923,24791,2,780377,10962,3194,885,445,146,990,1957,1595,1444,16
11,777158,0,389120,388038,67993,42846,39410,45173,3305,3114,887,1612,434,1511,4626,154118,38091,24396,2,778769,10656,3305,887,434,183,1006,1925,1612,1511,12
12,775494,0,388270,387224,70315,42717,39062,45178,3307,3068,860,1718,415,1460,4582,156934,37311,24015,3,777158,10863,3307,860,415,155,971,1942,1718,1460,18
13,773972,0,387449,386523,72714,42530,38679,45145,3398,3114,847,1633,434,1454,4679,159672,36540,23615,3,775494,10828,3398,847,434,154,964,1996,1633,1454,18
14,772523,0,386778,385745,75116,42280,38263,45115,3445,2967,828,1651,400,1504,4673,162313,35783,23259,3,773972,10880,3445,828,400,169,929,1869,1651,1504,13
15,770882,0,385981,384901,77405,42165,37917,45122,3318,3020,821,1717,416,1459,4555,165001,35044,22877,3,772523,10795,3318,821,416,193,978,1849,1717,1459,18
16,769662,0,385325,384337,79997,41940,37635,45089,3612,2972,797,1614,391,1434,4800,167440,34348,22530,3,770882,10751,3612,797,391,199,939,1834,1614,1434,15
17,768310,0,384698,383612,82595,41711,37272,45083,3642,3043,802,1667,396,1482,4840,169675,33638,22185,3,769662,10820,3642,802,396,205,964,1874,1667,1482,12
18,767291,0,384234,383057,85283,41609,36940,45101,3722,2897,776,1613,407,1414,4905,171972,32982,21831,3,768310,11032,3722,776,407,176,922,1799,1613,1414,13
19,766169,0,383676,382493,87904,41445,36574,45077,3708,2921,767,1574,366,1468,4841,174029,32321,21518,3,767291,10829,3708,767,366,186,939,1796,1574,1468,11
20,765114,0,383126,381988,90668,41252,36240,44996,3803,2946,725,1627,379,1389,4907,176013,31725,21186,3,766169,10804,3803,725,379,168,934,1844,1627,1389,14
21,764097,0,382670,381427,93511,41123,35937,44926,3864,2868,724,1731,362,1368,4950,177916,31133,20887,3,765114,10869,3864,724,362,173,967,1728,1731,1368,18
22,763258,0,382205,381053,96316,40944,35691,44927,3891,2832,755,1643,374,1384,5020,179790,30522,20571,3,764097,10917,3891,755,374,197,920,1715,1643,1384,13
23,762185,0,381625,380560,98987,40735,35462,44899,3769,2798,747,1676,355,1470,4871,181709,29889,20273,3,763258,10879,3769,747,355,226,898,1674,1676,1470,14
