tick,sex,event_age_months,count
0,male,0,20
0,male,1,25
0,male,2,21
0,male,3,23
0,male,4,57
0,male,5,53
0,male,6,60
0,male,7,59
0,male,8,69
0,male,9,49
0,male,10,67
0,male,11,66
0,male,12,76
0,male,13,298
0,male,14,272
0,male,15,297
0,male,16,305
0,male,17,302
0,female,0,18
0,female,1,28
0,female,2,29
0,female,3,19
0,female,4,58
0,female,5,48
0,female,6,62
0,female,7,43
0,female,8,63
0,female,9,64
0,female,10,64
0,female,11,71
0,female,12,62
0,female,13,298
0,female,14,297
0,female,15,294
0,female,16,314
0,female,17,306
1,male,0,23
1,male,1,24
1,male,2,15
1,male,3,22
1,male,4,54
1,male,5,59
1,male,6,57
1,male,7,65
1,male,8,68
1,male,9,63
1,male,10,61
1,male,11,65
1,male,12,44
1,male,13,280
1,male,14,306
1,male,15,278
1,male,16,315
1,male,17,302
1,male,18,6
1,female,0,15
1,female,1,29
1,female,2,32
1,female,3,32
1,female,4,60
1,female,5,52
1,female,6,63
1,female,7,68
1,female,8,50
1,female,9,58
1,female,10,63
1,female,11,47
1,female,12,65
1,female,13,266
1,female,14,279
1,female,15,289
1,female,16,320
1,female,17,285
1,female,18,3
2,male,0,25
2,male,1,19
2,male,2,29
2,male,3,19
2,male,4,48
2,male,5,56
2,male,6,57
2,male,7,59
2,male,8,60
2,male,9,66
2,male,10,56
2,male,11,74
2,male,12,64
2,male,13,258
2,male,14,277
2,male,15,299
2,male,16,280
2,male,17,279
2,male,18,11
2,female,0,22
2,female,1,23
2,female,2,31
2,female,3,25
2,female,4,55
2,female,5,70
2,female,6,62
2,female,7,59
2,female,8,65
2,female,9,74
2,female,10,58
2,female,11,56
2,female,12,59
2,female,13,285
2,female,14,280
2,female,15,277
2,female,16,288
2,female,17,285
2,female,18,3
3,male,0,23
3,male,1,31
3,male,2,22
3,male,3,19
3,male,4,59
3,male,5,64
3,male,6,64
3,male,7,57
3,male,8,64
3,male,9,49
3,male,10,46
