beta,gamma
0.79469430446624756,0.11204769462347031
0.82973158359527588,0.086367696523666382
0.75535976886749268,0.085203327238559723
0.82645809650421143,0.11815273016691208
0.86639869213104248,0.11597157269716263
0.93373709917068481,0.11155541241168976
0.82637268304824829,0.12471698969602585
0.73855656385421753,0.10856740921735764
0.77922594547271729,0.10798516869544983
0.77772408723831177,0.10312721878290176
0.87371361255645752,0.094736367464065552
0.8853420615196228,0.11121320724487305
0.9921337366104126,0.12331268936395645
0.81224817037582397,0.10528237372636795
0.78311759233474731,0.088311448693275452
0.79485410451889038,0.093104958534240723
0.81661057472229004,0.11070972681045532
0.85187453031539917,0.11337345093488693
0.83030843734741211,0.10943298041820526
0.86883527040481567,0.11376715451478958
0.74641185998916626,0.11226154863834381
0.78181922435760498,0.10799507796764374
0.80415326356887817,0.11935759335756302
0.79759079217910767,0.10460162907838821
0.88150286674499512,0.13112835586071014
0.85865575075149536,0.11177165806293488
0.82811278104782104,0.11953769624233246
0.84182167053222656,0.097486183047294617
0.85870063304901123,0.10615020245313644
0.82560324668884277,0.11272847652435303
0.7666894793510437,0.10745959728956223
0.81800448894500732,0.094560131430625916
0.80256330966949463,0.11316807568073273
0.82207298278808594,0.098699957132339478
0.77720552682876587,0.10429716110229492
0.76419663429260254,0.11194717139005661
0.82767051458358765,0.12396541237831116
0.90520888566970825,0.1037508100271225
0.82170784473419189,0.13559684157371521
0.90577912330627441,0.1137736439704895
0.80150902271270752,0.11874715238809586
0.80518132448196411,0.11230892688035965
0.85414469242095947,0.11442773789167404
0.8291199803352356,0.11524535715579987
0.77767908573150635,0.093649640679359436
0.85007458925247192,0.12122946232557297
0.82735764980316162,0.093054302036762238
0.68285894393920898,0.10604342818260193
0.79368883371353149,0.10943198949098587
0.84486383199691772,0.10919667035341263
1.0379452705383301,0.10396101325750351
0.78194969892501831,0.10124200582504272
0.79287213087081909,0.11134843528270721
0.8426356315612793,0.12227875739336014
0.86008238792419434,0.11467977613210678
0.78369319438934326,0.11901918053627014
0.79656141996383667,0.11387302726507187
0.85125333070755005,0.12819670140743256
0.82762628793716431,0.099272064864635468
0.9199332594871521,0.10137628763914108
0.80719000101089478,0.10823569446802139
0.78491860628128052,0.10438156127929688
0.78209382295608521,0.10712765902280807
0.90119993686676025,0.12553943693637848
0.7644382119178772,0.10005127638578415
0.79543876647949219,0.10905875265598297
1.3308113813400269,0.10807304829359055
0.86367177963256836,0.12797600030899048
0.83895337581634521,0.11624497920274734
0.80822157859802246,0.11192946881055832
0.87955892086029053,0.12142925709486008
0.8805309534072876,0.12863142788410187
0.79420274496078491,0.10633187741041183
0.82341021299362183,0.11850631982088089
0.67105305194854736,0.075317054986953735
0.71961474418640137,0.10435838252305984
0.83273863792419434,0.12001606076955795
0.80134719610214233,0.10864216089248657
0.71692776679992676,0.11403574049472809
0.8573683500289917,0.12612856924533844
0.86868691444396973,0.074484854936599731
0.82698166370391846,0.10803972184658051
0.84356826543807983,0.12735235691070557
0.77271467447280884,0.10083667933940887
0.82333499193191528,0.10901050269603729
0.82359206676483154,0.11478535085916519
0.77243685722351074,0.11010482162237167
0.85958945751190186,0.12250946462154388
0.98538386821746826,0.1320030689239502
0.84551894664764404,0.1244138777256012
0.77215009927749634,0.097676128149032593
0.88493269681930542,0.11596594005823135
0.82627946138381958,0.10776736587285995
0.80258965492248535,0.097001217305660248
0.89951646327972412,0.10677480697631836
0.80634093284606934,0.11564815044403076
0.89093822240829468,0.11882074922323227
0.91154992580413818,0.12651960551738739
0.84230417013168335,0.10665924102067947
0.82530480623245239,0.11842752993106842
0.7739453911781311,0.098970510065555573
0.87485402822494507,0.14662140607833862
0.88584458827972412,0.11932940036058426
0.78942018747329712,0.10821462422609329
0.79425656795501709,0.12392491847276688
0.99480962753295898,0.10625889897346497
0.84634631872177124,0.1163497194647789
0.74814718961715698,0.11296676099300385
0.85094916820526123,0.098788537085056305
0.8334001898765564,0.10477326810359955
0.96739274263381958,0.10694455355405807
0.86561650037765503,0.10324686765670776
0.82480788230895996,0.10826650261878967
0.93236327171325684,0.099292516708374023
0.76488512754440308,0.10299492627382278
0.99086636304855347,0.12815876305103302
0.94345229864120483,0.12521684169769287
0.75461053848266602,0.11525000631809235
0.80874019861221313,0.093356035649776459
0.88261944055557251,0.16863211989402771
0.76572775840759277,0.11146022379398346
0.85088270902633667,0.10801061987876892
0.79685318470001221,0.10250196605920792
0.89615672826766968,0.1132655143737793
0.76936674118041992,0.096538171172142029
0.92299705743789673,0.10957904160022736
0.81924504041671753,0.10826388746500015
0.81934171915054321,0.11472801119089127
0.78560709953308105,0.085303977131843567
0.77863216400146484,0.10079188644886017
0.77629309892654419,0.10107570886611938
0.83971536159515381,0.11882666498422623
0.76101118326187134,0.10334423184394836
0.80153727531433105,0.10730106383562088
0.77453786134719849,0.099656261503696442
0.89238429069519043,0.10529547184705734
0.85067719221115112,0.10658349841833115
0.72407883405685425,0.091282166540622711
0.84994518756866455,0.11409272253513336
0.78981715440750122,0.11406201124191284
0.82927864789962769,0.14828070998191833
0.7881619930267334,0.11121444404125214
0.78757935762405396,0.11094173043966293
0.7934565544128418,0.11294696480035782
0.78630709648132324,0.11226917803287506
0.8801645040512085,0.1056271567940712
0.82465255260467529,0.12633338570594788
0.73680663108825684,0.10303979367017746
0.83973807096481323,0.10752329975366592
0.77645522356033325,0.11058170348405838
0.78512406349182129,0.10417693853378296
0.83241266012191772,0.10132481902837753
0.84638118743896484,0.11621764302253723
0.77001547813415527,0.10377504676580429
0.82311540842056274,0.10657213628292084
0.86263763904571533,0.10667528957128525
0.7407422661781311,0.098339550197124481
0.74217981100082397,0.11050067096948624
0.82954949140548706,0.12142953276634216
0.77105015516281128,0.10809501260519028
0.89068269729614258,0.11860360205173492
0.76016783714294434,0.11227145791053772
0.75993609428405762,0.098755247890949249
0.85230696201324463,0.095232829451560974
0.77480345964431763,0.10283323377370834
0.83511579036712646,0.11111966520547867
0.83254724740982056,0.12305311858654022
0.84531843662261963,0.12281735241413116
0.89814531803131104,0.10380502790212631
0.81191146373748779,0.10922771692276001
0.82952511310577393,0.12535172700881958
0.84064096212387085,0.096720568835735321
0.77617818117141724,0.099183343350887299
0.80874192714691162,0.12111050635576248
0.84816271066665649,0.11477261036634445
0.83985251188278198,0.10245062410831451
0.87840175628662109,0.12205028533935547
0.7300570011138916,0.095056541264057159
0.78833740949630737,0.10549581050872803
0.95962232351303101,0.11482693254947662
0.94762837886810303,0.12456677854061127
0.72166645526885986,0.098199374973773956
0.83373492956161499,0.10730612277984619
0.96026843786239624,0.19115805625915527
0.80661344528198242,0.10031916946172714
0.76289951801300049,0.099384568631649017
0.84791827201843262,0.12274088710546494
0.78287261724472046,0.10380707681179047
0.78294575214385986,0.099167756736278534
0.95622235536575317,0.11156492680311203
0.83373695611953735,0.10951206088066101
0.82441991567611694,0.10392551869153976
0.85329383611679077,0.10818944871425629
0.7785494327545166,0.10501632839441299
0.80068910121917725,0.11681070178747177
0.74328798055648804,0.10614676773548126
0.8776211142539978,0.1134645864367485
0.84568321704864502,0.11981828510761261
0.77925783395767212,0.10957101732492447
0.79525798559188843,0.10258074849843979
0.94715875387191772,0.12217260152101517
0.80259162187576294,0.10075467079877853
0.85147726535797119,0.11095026135444641
0.8624911904335022,0.1229226142168045
0.85649204254150391,0.12154016643762589
0.82450979948043823,0.11075782030820847
0.80531871318817139,0.11245628446340561
0.88741922378540039,0.11853063106536865
0.80709093809127808,0.099093340337276459
0.80970793962478638,0.11482792347669601
0.77472603321075439,0.10084085166454315
0.8162035346031189,0.10774919390678406
0.80428200960159302,0.13756322860717773
0.84646856784820557,0.10406482964754105
0.73939752578735352,0.088304847478866577
0.75958806276321411,0.093590229749679565
0.7918781042098999,0.10084833949804306
0.87581342458724976,0.11874353885650635
0.75362581014633179,0.097872994840145111
0.80345672369003296,0.098459109663963318
0.77038627862930298,0.099580809473991394
0.76902127265930176,0.096259526908397675
0.86817646026611328,0.111376091837883
0.73835420608520508,0.10534145683050156
0.64339929819107056,0.027777373790740967
0.83385306596755981,0.15209828317165375
0.80062407255172729,0.088279999792575836
0.88980185985565186,0.11309988051652908
0.77419686317443848,0.11176157742738724
0.85405582189559937,0.11643747240304947
0.84742462635040283,0.094175577163696289
0.77205723524093628,0.10670061409473419
0.74205595254898071,0.10629519075155258
0.75909930467605591,0.090999811887741089
0.80752366781234741,0.10212107002735138
1.3413853645324707,0.11732456088066101
0.81722182035446167,0.104996457695961
0.87144839763641357,0.11400054395198822
0.83264929056167603,0.11348789185285568
0.83522993326187134,0.10090164840221405
0.76469779014587402,0.092244155704975128
0.81267297267913818,0.1019713431596756
0.94019132852554321,0.13431930541992188
0.80454134941101074,0.10959585756063461
0.73482662439346313,0.082443520426750183
0.81863659620285034,0.09272148460149765
0.78511524200439453,0.11216636747121811
0.7459266185760498,0.1120818555355072
0.73496842384338379,0.10344640165567398
0.90249502658843994,0.12715692818164825
0.79275643825531006,0.10900958627462387
0.77088433504104614,0.10423368215560913
0.71903741359710693,0.10435745120048523
0.8193778395652771,0.12157037109136581
1.2321616411209106,0.10836562514305115
0.7902522087097168,0.11515302956104279
0.83604639768600464,0.098980136215686798
0.78993517160415649,0.12564767897129059
0.81209337711334229,0.11310267448425293
0.73863023519515991,0.099273830652236938
0.81489765644073486,0.11949418485164642
0.78788703680038452,0.095922723412513733
0.80481982231140137,0.11192942410707474
0.78346842527389526,0.097028732299804688
0.77488785982131958,0.10831217467784882
0.82176536321640015,0.12970922887325287
0.7169119119644165,0.1096474677324295
0.86642414331436157,0.11226421594619751
0.82149964570999146,0.11172290146350861
0.85041564702987671,0.10963711887598038
0.84357666969299316,0.11954861134290695
0.81715524196624756,0.11381083726882935
0.79237443208694458,0.12441626936197281
0.7854233980178833,0.11395665258169174
0.77172911167144775,0.10773217678070068
0.78000670671463013,0.10330978035926819
0.83742034435272217,0.11736741662025452
0.83899420499801636,0.10913357883691788
0.91396045684814453,0.12234894931316376
0.84313172101974487,0.11695626378059387
0.82463783025741577,0.11242736130952835
0.81825190782546997,0.11268932372331619
1.0002306699752808,0.13418518006801605
0.95351451635360718,0.12441460788249969
0.86180377006530762,0.096287764608860016
0.81678593158721924,0.10068994760513306
0.78375750780105591,0.11672908812761307
0.83392035961151123,0.1074657216668129
0.76256370544433594,0.098714455962181091
0.82172882556915283,0.1200718879699707
0.79189801216125488,0.11260932683944702
0.85433566570281982,0.095884926617145538
0.84403258562088013,0.11230269819498062
0.86651206016540527,0.10656670480966568
0.83886843919754028,0.098874039947986603
0.77715796232223511,0.091908968985080719
0.82595741748809814,0.11625445634126663
0.83649921417236328,0.1056828498840332
0.82148253917694092,0.1054462268948555
0.86181151866912842,0.11443664133548737
0.77493560314178467,0.096153147518634796
0.80455780029296875,0.085506312549114227
0.7655605673789978,0.088062070310115814
0.78782069683074951,0.1103021651506424
0.75911527872085571,0.10809354484081268
0.83606052398681641,0.11608041822910309
0.88269990682601929,0.12969297170639038
0.83490967750549316,0.10520316660404205
0.82740861177444458,0.11625383794307709
0.81058746576309204,0.095397889614105225
0.78910517692565918,0.11327598243951797
0.83688962459564209,0.098302051424980164
0.87347579002380371,0.12632080912590027
0.85236787796020508,0.12679006159305573
0.83909982442855835,0.092562116682529449
0.82057338953018188,0.089818701148033142
0.7910429835319519,0.1030132919549942
0.76433104276657104,0.1009538322687149
0.83242964744567871,0.12048966437578201
0.93373274803161621,0.11278390884399414
0.83498620986938477,0.12587504088878632
0.8263019323348999,0.1038576066493988
0.77840632200241089,0.093958184123039246
0.83515000343322754,0.10075753182172775
0.74991399049758911,0.094147548079490662
0.87863582372665405,0.10251835733652115
0.7366594672203064,0.097988277673721313
0.75076931715011597,0.096383631229400635
0.80078548192977905,0.11623242497444153
0.79531484842300415,0.1126701608300209
0.79870134592056274,0.09479154646396637
0.84882545471191406,0.11704248189926147
0.78728717565536499,0.10984938591718674
0.77542787790298462,0.11653207987546921
0.75928449630737305,0.093265242874622345
0.77438253164291382,0.098025716841220856
0.79184418916702271,0.080195657908916473
0.8835294246673584,0.10860849916934967
0.81157165765762329,0.094669155776500702
0.93486106395721436,0.099585942924022675
0.86790370941162109,0.12310747057199478
0.78434664011001587,0.099425874650478363
0.83310633897781372,0.11628726124763489
0.81027734279632568,0.10280315577983856
0.78863424062728882,0.1184316948056221
0.7944105863571167,0.11938830465078354
0.86767667531967163,0.13045592606067657
0.78431123495101929,0.10596141964197159
0.72885072231292725,0.10947886109352112
0.91487085819244385,0.12057881057262421
0.82306003570556641,0.09779057651758194
0.734413743019104,0.085625916719436646
0.82888329029083252,0.10928347706794739
0.78909456729888916,0.095053590834140778
0.91455471515655518,0.12453053891658783
0.84512686729431152,0.095706567168235779
0.78483891487121582,0.1257362961769104
0.77696263790130615,0.11752865463495255
0.80659586191177368,0.11195003986358643
0.7674109935760498,0.11854328215122223
0.81432223320007324,0.11301974952220917
0.84105265140533447,0.11058708280324936
0.77774333953857422,0.12106266617774963
0.80815917253494263,0.11534970253705978
0.81324821710586548,0.093190737068653107
0.78458201885223389,0.10489809513092041
0.85230356454849243,0.11571837961673737
0.72690653800964355,0.10301138460636139
0.89378070831298828,0.10546600818634033
0.92526835203170776,0.10835356265306473
0.97369664907455444,0.11713431775569916
0.8797067403793335,0.10870397835969925
0.86464869976043701,0.10544349998235703
0.79135262966156006,0.10721553117036819
0.89112478494644165,0.11804721504449844
0.83457779884338379,0.10260194540023804
0.78701835870742798,0.11335071921348572
0.86305296421051025,0.11328649520874023
0.78934651613235474,0.10872005671262741
0.77674174308776855,0.095592223107814789
0.82708084583282471,0.11176110059022903
0.97073078155517578,0.18248891830444336
0.91835832595825195,0.11980626732110977
0.78567522764205933,0.094178400933742523
0.77607274055480957,0.10624323785305023
0.80783039331436157,0.10890598595142365
0.95525354146957397,0.1387786865234375
0.8954474925994873,0.11228656023740768
0.79009777307510376,0.09299255907535553
0.73602110147476196,0.099314272403717041
0.8624987006187439,0.12182272970676422
0.85349947214126587,0.11647800356149673
0.76422834396362305,0.099998489022254944
0.8221476674079895,0.11201692372560501
0.77588069438934326,0.1034969836473465
0.68930107355117798,0.11097641289234161
0.86794948577880859,0.10440105944871902
0.72643113136291504,0.1005479097366333
0.80358654260635376,0.10879495739936829
0.79292291402816772,0.11478991061449051
0.82143384218215942,0.097832053899765015
0.73111677169799805,0.09406716376543045
0.76530426740646362,0.10596440732479095
0.7844579815864563,0.10578876733779907
0.86733657121658325,0.11546546965837479
0.8161550760269165,0.090063408017158508
0.81085342168807983,0.10239632427692413
0.84785890579223633,0.11723425984382629
0.71400004625320435,0.10568271577358246
0.78217947483062744,0.10853887349367142
0.80849158763885498,0.10883595794439316
0.74342221021652222,0.11145714670419693
0.82951664924621582,0.11116638779640198
0.83414912223815918,0.11927905678749084
0.82361769676208496,0.093240618705749512
0.81325030326843262,0.11782827973365784
0.82787466049194336,0.12042778730392456
0.83787751197814941,0.10034055262804031
0.78748244047164917,0.10682789236307144
0.75898653268814087,0.088684529066085815
0.90095186233520508,0.11761997640132904
0.75090891122817993,0.09345623105764389
0.82067364454269409,0.1112445741891861
0.93815857172012329,0.10673106461763382
0.79693728685379028,0.097108922898769379
0.76863956451416016,0.10719969868659973
0.79780232906341553,0.096017502248287201
0.78120899200439453,0.10930829495191574
0.84232556819915771,0.13127392530441284
0.85276859998703003,0.10972125083208084
0.74637138843536377,0.09443286806344986
0.83148527145385742,0.10222882777452469
0.7916940450668335,0.11080648005008698
0.78551876544952393,0.10459541529417038
0.82960772514343262,0.1187136247754097
0.80851864814758301,0.12739618122577667
0.81205600500106812,0.1168549433350563
0.87534040212631226,0.11857106536626816
0.76232689619064331,0.082909844815731049
0.77851831912994385,0.097737923264503479
0.7858269214630127,0.085585832595825195
0.78888899087905884,0.091655813157558441
0.73573368787765503,0.1055188849568367
0.85143464803695679,0.11020774394273758
0.82356858253479004,0.11077401787042618
0.85357320308685303,0.11173724383115768
0.89298802614212036,0.11710485070943832
0.73482978343963623,0.10126938670873642
0.78627598285675049,0.12289096415042877
0.83139848709106445,0.099658884108066559
0.94928401708602905,0.11749355494976044
0.73851543664932251,0.11342770606279373
0.80967354774475098,0.11284702271223068
0.72711682319641113,0.1136595606803894
0.81913143396377563,0.12486959248781204
0.92464572191238403,0.11662550270557404
0.84655064344406128,0.10724698752164841
0.83014369010925293,0.11240728199481964
0.7973637580871582,0.11307460814714432
0.78726905584335327,0.098487593233585358
0.76557338237762451,0.10805565863847733
0.8249090313911438,0.084557615220546722
0.79372292757034302,0.094021394848823547
0.77438461780548096,0.10607381165027618
0.78658753633499146,0.097890459001064301
0.82814216613769531,0.12335969507694244
0.77108210325241089,0.10240183770656586
0.85231393575668335,0.11422672122716904
0.97818988561630249,0.1941860020160675
0.86908936500549316,0.1176353394985199
0.72515946626663208,0.11621016263961792
0.82087242603302002,0.11139736324548721
0.9273868203163147,0.095872253179550171
0.88222235441207886,0.11960242688655853
0.78820335865020752,0.11693606525659561
0.806801438331604,0.11350412666797638
0.89004975557327271,0.1108814924955368
0.90283632278442383,0.11369802057743073
0.88852697610855103,0.094580888748168945
0.81794559955596924,0.11110005527734756
0.77586859464645386,0.10748177766799927
0.76139849424362183,0.11044437438249588
0.92241191864013672,0.12899254262447357
0.78078699111938477,0.12132968008518219
0.78952896595001221,0.10366406291723251
0.80769479274749756,0.092494294047355652
0.85216259956359863,0.12144283205270767
0.77173572778701782,0.1055356040596962
0.76122051477432251,0.10588560998439789
0.79100823402404785,0.097915895283222198
0.7868085503578186,0.11260989308357239
0.85743725299835205,0.12077000737190247
0.77432256937026978,0.10709468275308609
0.68510323762893677,0.097958892583847046
0.86969244480133057,0.11081676185131073
0.84303247928619385,0.10764238238334656
0.80984556674957275,0.11403931677341461
0.80687427520751953,0.10754950344562531
0.79916232824325562,0.09122893214225769
0.7754475474357605,0.095637097954750061
0.78680020570755005,0.13432453572750092
0.81258392333984375,0.11030164361000061
0.81564509868621826,0.10566440224647522
0.75666195154190063,0.088664501905441284
0.813973069190979,0.078287512063980103
0.79317909479141235,0.10960333794355392
0.82666230201721191,0.11742313951253891
0.89620620012283325,0.10172049701213837
0.81821262836456299,0.12748411297798157
0.79763913154602051,0.10326960682868958
0.762969970703125,0.10686517506837845
0.78895920515060425,0.09891694039106369
0.80277276039123535,0.11669700592756271
0.77297407388687134,0.11238899827003479
0.86750501394271851,0.10591430962085724
0.79976969957351685,0.11499122530221939
0.90450984239578247,0.104444719851017
0.83613944053649902,0.096780136227607727
0.82651317119598389,0.087749361991882324
0.79676258563995361,0.10361281037330627
0.80736786127090454,0.11789412051439285
0.80490833520889282,0.10712289810180664
0.8616412878036499,0.11646272242069244
0.81406033039093018,0.10733488947153091
0.76719987392425537,0.11628402769565582
0.86286896467208862,0.12377836555242538
0.83244842290878296,0.10423189401626587
0.88551688194274902,0.1218610405921936
0.83655726909637451,0.10997181385755539
0.70749437808990479,0.10110356658697128
0.83320897817611694,0.11174143105745316
0.88578230142593384,0.11429394781589508
0.80837821960449219,0.096002049744129181
0.88466501235961914,0.12072436511516571
0.91424411535263062,0.13372842967510223
0.78864890336990356,0.088980130851268768
0.75172656774520874,0.10972955077886581
0.87615513801574707,0.12245164066553116
0.7897418737411499,0.1011565625667572
0.86047357320785522,0.10240176320075989
0.91921353340148926,0.11559474468231201
0.77006328105926514,0.10500156879425049
0.84159022569656372,0.1137625053524971
0.82389181852340698,0.10877382010221481
0.82193607091903687,0.12046142667531967
0.88560253381729126,0.10750669240951538
0.81187170743942261,0.12172020971775055
0.78539001941680908,0.1267334520816803
0.86108237504959106,0.11272899061441422
0.80989259481430054,0.10800284147262573
0.87906444072723389,0.11024849861860275
0.77455037832260132,0.11080186814069748
0.78126323223114014,0.090157061815261841
0.96648526191711426,0.10379060357809067
0.76856040954589844,0.092030473053455353
0.78649282455444336,0.097296454012393951
0.85629773139953613,0.11798015236854553
0.82589155435562134,0.12087320536375046
0.82646024227142334,0.096893317997455597
0.9232524037361145,0.10872873663902283
0.77618247270584106,0.10870947688817978
0.80543762445449829,0.1203555166721344
0.79584234952926636,0.1035865917801857
0.77569746971130371,0.11347893625497818
0.87686097621917725,0.15367509424686432
0.86288434267044067,0.13589252531528473
0.83770555257797241,0.10005673766136169
0.77451449632644653,0.10002896934747696
0.94508498907089233,0.11453133821487427
0.85490643978118896,0.11481451988220215
0.81847387552261353,0.10417551547288895
0.78278255462646484,0.10659901052713394
0.85254532098770142,0.11688386648893356
1.9578187465667725,0.1162525862455368
0.83030933141708374,0.1068924143910408
0.82717686891555786,0.10574870556592941
0.8794398307800293,0.11372285336256027
0.78243041038513184,0.090279795229434967
0.79320758581161499,0.10526593774557114
0.76592361927032471,0.10997254401445389
0.74919241666793823,0.10936798900365829
0.775565505027771,0.11283841729164124
0.75758868455886841,0.1091863289475441
0.82535803318023682,0.097169764339923859
0.78152120113372803,0.11297622323036194
0.80667442083358765,0.10293878614902496
0.82229942083358765,0.12517160177230835
0.86067724227905273,0.11478324234485626
0.8873630166053772,0.099286846816539764
0.71436595916748047,0.10578008741140366
0.85460120439529419,0.10882082581520081
0.85695004463195801,0.10982135683298111
0.82353764772415161,0.11286192387342453
0.77483528852462769,0.10547125339508057
0.86881548166275024,0.12973858416080475
0.79076111316680908,0.11065616458654404
0.76331311464309692,0.10343168675899506
0.78590488433837891,0.12161730974912643
0.74720889329910278,0.096798844635486603
0.82026320695877075,0.10623426735401154
0.84063881635665894,0.11718794703483582
0.74038296937942505,0.09328991174697876
0.82414710521697998,0.10164612531661987
0.93079119920730591,0.11972033977508545
0.79908269643783569,0.10795874893665314
0.85154145956039429,0.11704631894826889
0.84427058696746826,0.11111770570278168
0.79737973213195801,0.11490540951490402
0.82234692573547363,0.10925794392824173
0.79542285203933716,0.093562297523021698
0.97916287183761597,0.11109215766191483
0.76213222742080688,0.11414878070354462
0.82136964797973633,0.11425931751728058
0.79773241281509399,0.10202363878488541
0.76701599359512329,0.10959915816783905
0.8043404221534729,0.10638231039047241
0.81748366355895996,0.121534563601017
0.71195238828659058,0.095096781849861145
0.78582668304443359,0.1065499559044838
0.93577218055725098,0.11030102521181107
0.85129249095916748,0.11229606717824936
0.86138629913330078,0.149372398853302
0.67595022916793823,0.090162329375743866
0.80138826370239258,0.10135868936777115
0.96567559242248535,0.10731738805770874
0.77308148145675659,0.1037546694278717
0.79522031545639038,0.1130099892616272
0.71802389621734619,0.093471236526966095
0.84154027700424194,0.10187654197216034
0.83061373233795166,0.13165077567100525
0.86107367277145386,0.10585390031337738
0.80130147933959961,0.12768138945102692
0.7473759651184082,0.11109009385108948
0.79273974895477295,0.10496079921722412
0.8427765965461731,0.10992135852575302
0.77232462167739868,0.1094551756978035
0.81613785028457642,0.12525008618831635
0.78106129169464111,0.099456600844860077
0.81367111206054688,0.10884907841682434
0.79507827758789062,0.080286160111427307
0.80693697929382324,0.10683643072843552
0.7965691089630127,0.10146637260913849
0.78265941143035889,0.12188893556594849
0.75402230024337769,0.11874396353960037
0.79309618473052979,0.10986427962779999
0.8212851881980896,0.11013603955507278
0.80860525369644165,0.10260279476642609
0.88500124216079712,0.11041323095560074
0.80845242738723755,0.11081363260746002
0.81467509269714355,0.11977648735046387
0.79717308282852173,0.11395890265703201
0.85039269924163818,0.10946746170520782
0.85118520259857178,0.11033343523740768
0.85955768823623657,0.11157172173261642
0.68158811330795288,0.10065753012895584
0.75981312990188599,0.10059525817632675
0.75806736946105957,0.11449426412582397
0.86669212579727173,0.12226696312427521
1.1831257343292236,0.10388590395450592
0.7794189453125,0.10040975362062454
0.77096456289291382,0.0972280353307724
0.84259188175201416,0.1152285635471344
0.87425369024276733,0.1035621389746666
0.74505358934402466,0.10141879320144653
0.79070085287094116,0.10583294928073883
0.79454600811004639,0.11167095601558685
0.6630520224571228,0.076427504420280457
0.8264998197555542,0.09993647038936615
0.74299824237823486,0.11299113184213638
0.79926109313964844,0.11644762009382248
0.82036507129669189,0.10250011086463928
0.82546389102935791,0.11436493694782257
1.4120752811431885,0.11551963537931442
0.86914253234863281,0.10139528661966324
0.7792665958404541,0.088735476136207581
0.78731131553649902,0.11487352848052979
0.85739988088607788,0.10436250269412994
0.77308249473571777,0.12922309339046478
0.89706790447235107,0.11346027255058289
0.78030341863632202,0.10604026168584824
0.80581104755401611,0.10015479475259781
0.36104613542556763,0.10367795079946518
0.83853769302368164,0.10837685316801071
0.8202972412109375,0.10941104590892792
0.80503642559051514,0.1107587143778801
0.7832990288734436,0.11068017035722733
0.82386767864227295,0.1120159700512886
0.81937527656555176,0.098818346858024597
0.74929124116897583,0.087976656854152679
0.78447675704956055,0.096922576427459717
0.81200987100601196,0.11003577709197998
0.90218114852905273,0.12119317054748535
0.85144728422164917,0.12343545258045197
0.82023686170578003,0.11733129620552063
0.82494312524795532,0.11385668069124222
0.76934802532196045,0.097250759601593018
0.87288248538970947,0.12856811285018921
0.88360691070556641,0.11583013087511063
0.83714747428894043,0.11442415416240692
0.79971027374267578,0.10808005183935165
0.86535912752151489,0.11575407534837723
0.77217578887939453,0.0900006964802742
0.74280697107315063,0.11603090912103653
0.78229695558547974,0.090668901801109314
0.75961381196975708,0.11777197569608688
0.82293123006820679,0.088817238807678223
0.81387883424758911,0.10854378342628479
0.8409152626991272,0.091986365616321564
0.817188560962677,0.11149478703737259
0.7156950831413269,0.086222708225250244
0.84587448835372925,0.11714980751276016
0.77723830938339233,0.0852237269282341
0.80315756797790527,0.11035769432783127
0.86249279975891113,0.11476656794548035
0.79137235879898071,0.1034432128071785
0.83091288805007935,0.10877931118011475
0.8191908597946167,0.11837123334407806
0.85015809535980225,0.10351774096488953
0.80030357837677002,0.11461338400840759
0.76954108476638794,0.10859140753746033
0.79413992166519165,0.096360385417938232
0.89693289995193481,0.10777832567691803
0.80402040481567383,0.11211632192134857
0.785469651222229,0.095362909138202667
0.81387722492218018,0.10098433494567871
0.79067349433898926,0.096963614225387573
0.85725253820419312,0.13551519811153412
0.69744199514389038,0.10893964767456055
0.818076491355896,0.1204507127404213
0.86042845249176025,0.11269361525774002
0.77937519550323486,0.10715132206678391
0.74287521839141846,0.10826379060745239
0.83895868062973022,0.11100302636623383
0.84430283308029175,0.12293434888124466
0.80818092823028564,0.11092542111873627
0.86801052093505859,0.10569813102483749
0.85306042432785034,0.10153123736381531
0.81289654970169067,0.11319771409034729
0.83454346656799316,0.09894154965877533
0.81411951780319214,0.11875931918621063
0.71714746952056885,0.10930941253900528
0.98761081695556641,0.12363792955875397
0.79284518957138062,0.11211460828781128
0.83380824327468872,0.10333111137151718
0.72825711965560913,0.087011896073818207
0.86601883172988892,0.11386166512966156
0.77888256311416626,0.10676761716604233
0.8108900785446167,0.11706169694662094
0.7669677734375,0.10391566902399063
0.79982888698577881,0.10236380249261856
0.73277997970581055,0.099140487611293793
0.79360634088516235,0.10476458817720413
0.81038182973861694,0.11497773975133896
0.78795915842056274,0.092798091471195221
0.81415742635726929,0.11866764724254608
0.77919799089431763,0.10719677805900574
0.82749450206756592,0.10211368650197983
0.81598138809204102,0.11561614274978638
0.75397884845733643,0.10573623329401016
0.93891674280166626,0.11617352813482285
0.79704368114471436,0.11018805950880051
0.69620019197463989,0.081635124981403351
0.75144022703170776,0.099075838923454285
0.8188927173614502,0.11258710920810699
0.77677595615386963,0.1028938889503479
0.82191866636276245,0.11450930684804916
0.80157762765884399,0.11882530152797699
0.80745893716812134,0.12341785430908203
0.80675363540649414,0.10974961519241333
0.82588857412338257,0.098604463040828705
0.85716736316680908,0.099886462092399597
0.77939397096633911,0.12449711561203003
0.83238857984542847,0.10632181912660599
0.66561794281005859,0.095131143927574158
0.82825303077697754,0.10826142877340317
0.77398538589477539,0.11297868192195892
0.7736172080039978,0.12058436125516891
0.7857176661491394,0.11276815831661224
