# params={"birth_rate":0.03266780734505068,"mortality_young":0.0011181002301101882,"mortality_adult":0.0036410875991641552,"mortality_old":0.021016850701138443,"overseas_arrival_rate":0.02527851354183942,"emigration_rate":0.002085874477283884,"internal_departure_rate":0.0034509695732765928,"internal_arrival_rate":0.013954057109490485}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7948367,0,3974848,3973519,472034,442092,434265,440088,38687,62706,12586,16846,4191,27545,55464,1161313,487414,295809,1,8000000,0,38687,12586,4191,1956,14706,46044,16846,27545,405
1,7896826,0,3948920,3947906,499037,439525,424363,435342,36912,61454,12278,16371,4108,27014,53298,1231498,475136,291701,1,7948367,162561,36912,12278,4108,1949,14385,45120,16371,27014,390
2,7849081,0,3925237,3923844,528540,436792,414985,430809,39666,59933,11843,16497,4085,26909,55594,1296671,463293,287616,2,7896826,158137,39666,11843,4085,1965,14125,43843,16497,26909,409
3,7803907,0,3902679,3901228,559870,434298,406136,426259,41531,59406,11737,15953,4004,27087,57272,1358317,451669,283661,2,7849081,158933,41531,11737,4004,2030,14245,43131,15953,27087,381
4,7762363,0,3882188,3880175,593395,431945,397682,421357,43902,57946,11397,16075,3936,26758,59235,1416485,440549,279824,2,7803907,159718,43902,11397,3936,2034,14231,41681,16075,26758,355
5,7722453,0,3862416,3860037,628049,429365,389391,416592,45278,57538,11067,15956,3905,26666,60250,1471464,429870,276053,2,7762363,160014,45278,11067,3905,2114,14072,41352,15956,26666,401
6,7685470,0,3843997,3841473,664757,426799,381158,411799,47408,56720,10839,16000,3782,26292,62029,1523528,419524,272466,2,7722453,160410,47408,10839,3782,2114,14146,40460,16000,26292,355
7,7651388,0,3826878,3824510,702431,424112,373383,407031,48638,55382,10597,15738,3822,26019,63057,1573064,409525,268884,3,7685470,161041,48638,10597,3822,2138,13963,39281,15738,26019,366
8,7619050,0,3810669,3808381,741653,421580,365881,402184,50371,54722,10188,15618,3746,26303,64305,1618823,400067,265417,3,7651388,160196,50371,10188,3746,2131,13828,38763,15618,26303,386
9,7589108,0,3795889,3793219,782293,419323,358568,397344,51950,53835,9874,15614,3644,25961,65468,1662378,391019,262085,3,7619050,160948,51950,9874,3644,2223,13564,38048,15614,25961,358
10,7561842,0,3782074,3779768,824041,416946,351583,392433,53395,52913,9807,15527,3625,25653,66827,1703078,382170,258817,3,7589108,160878,53395,9807,3625,2163,13746,37004,15527,25653,327
11,7536372,0,3769430,3766942,866713,414548,344596,387750,54498,51720,9376,15481,3589,25732,67463,1741194,373872,255629,3,7561842,160920,54498,9376,3589,2303,13502,35915,15481,25732,367
12,7513341,0,3758348,3754993,910774,411890,337887,382891,56076,50838,9157,15527,3583,25482,68816,1776520,365835,252457,3,7536372,160396,56076,9157,3583,2279,13273,35286,15527,25482,324
13,7491533,0,3747468,3744065,955653,409118,331601,378179,57004,50203,9247,15547,3409,25718,69660,1809680,357810,249509,3,7513341,160663,57004,9247,3409,2259,13402,34542,15547,25718,339
14,7471845,0,3737713,3734132,1001110,406475,325487,373304,58132,49229,8833,15477,3454,25401,70419,1841164,350340,246544,3,7491533,161128,58132,8833,3454,2339,13183,33707,15477,25401,311
15,7453928,0,3728639,3725289,1047328,404225,319641,368265,58835,48412,8680,15276,3495,25239,71010,1870459,343084,243602,3,7471845,160526,58835,8680,3495,2352,13067,32993,15276,25239,327
16,7437733,0,3720130,3717603,1094413,401759,314019,363536,60046,47556,8457,15161,3380,25361,71883,1897276,336123,240790,3,7453928,159937,60046,8457,3380,2521,12970,32065,15161,25361,286
17,7422554,0,3712602,3709952,1142105,399190,308613,358702,60935,47310,8515,15271,3219,25267,72669,1922325,329142,238131,3,7437733,159961,60935,8515,3219,2507,13105,31698,15271,25267,303
18,7408859,0,3705648,3703211,1190474,396976,303399,353865,61907,46779,8241,15130,3272,25206,73420,1946034,322478,235514,3,7422554,160517,61907,8241,3272,2489,13002,31288,15130,25206,314
19,7396160,0,3699178,3696982,1239403,394729,298276,349085,62914,46579,8075,15176,3341,25274,74330,1967905,316093,232813,3,7408859,160535,62914,8075,3341,2635,12993,30951,15176,25274,304
20,7385484,0,3693858,3691626,1288871,392181,293499,344181,63667,45195,7978,15316,3250,25060,74895,1988736,309946,230263,3,7396160,161359,63667,7978,3250,2601,12596,29998,15316,25060,311
21,7375100,0,3688794,3686306,1338085,389844,288564,339060,63541,44835,7830,15294,3228,24854,74599,2008205,303950,227762,3,7385484,160466,63541,7830,3228,2642,12739,29454,15294,24854,290
22,7366639,0,3684305,3682334,1388422,387529,284223,334362,64986,44048,7519,15143,3175,24950,75680,2025528,298334,225358,3,7375100,159582,64986,7519,3175,2727,12737,28584,15143,24950,286
23,7358435,0,3680556,3677879,1438284,385395,279836,329762,65006,43411,7489,15245,3097,25140,75592,2041906,292829,223034,4,7366639,159821,65006,7489,3097,2831,12573,28007,15245,25140,277
