# params={"birth_rate":0.032867883584077905,"mortality_young":0.0008342086965791935,"mortality_adult":0.004345626301207654,"mortality_old":0.013697168847177664,"overseas_arrival_rate":0.022657905637119273,"emigration_rate":0.0013184583748960818,"internal_departure_rate":0.0029880102580608758,"internal_arrival_rate":0.020501937891141707}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7972751,0,3986927,3985824,472999,442354,437955,443981,38905,48850,11222,10724,6073,23875,56200,1161095,488778,293927,1,8000000,0,38905,11222,6073,1478,17499,29873,10724,23875,233
1,7945001,0,3972916,3972085,500966,440087,431582,442989,37131,48182,11077,10343,6075,23508,54283,1207413,477701,287852,1,7972751,139649,37131,11077,6075,1422,17075,29685,10343,23508,240
2,7918835,0,3960008,3958827,530680,437586,425357,442044,39128,47731,10645,10506,5818,23520,55591,1250318,467056,282034,2,7945001,136316,39128,10645,5818,1504,16911,29316,10506,23520,266
3,7894084,0,3947602,3946482,561650,435373,419623,441069,40336,47660,10647,10199,5795,23670,56778,1291590,456496,276301,2,7918835,137348,40336,10647,5795,1525,17040,29095,10199,23670,230
4,7871602,0,3936579,3935023,594062,433229,413953,439783,41945,46797,10311,10253,5665,23353,57921,1330853,446394,270748,2,7894084,138307,41945,10311,5665,1520,17047,28230,10253,23353,217
5,7849394,0,3925546,3923848,627093,430928,408304,438547,42815,46781,10055,10386,5593,23504,58463,1367979,436649,265307,2,7871602,138324,42815,10055,5593,1626,16796,28359,10386,23504,244
6,7829287,0,3915630,3913657,661688,428641,402603,437243,44359,46260,9841,10252,5300,23095,59500,1403653,427211,260242,2,7849394,139134,44359,9841,5300,1602,16851,27807,10252,23095,237
7,7810429,0,3906161,3904268,696626,426211,397248,435814,44965,45540,9623,10228,5345,23023,59933,1437557,418033,255190,3,7829287,139107,44965,9623,5345,1609,16731,27200,10228,23023,241
8,7792632,0,3897317,3895315,732838,423894,392071,434245,46346,45340,9352,10075,5244,23324,60942,1469061,409268,250300,3,7810429,138724,46346,9352,5244,1587,16610,27143,10075,23324,247
9,7776234,0,3889316,3886918,770048,421950,386891,432732,47482,44843,9081,10074,5065,23109,61628,1499304,400840,245596,3,7792632,139681,47482,9081,5065,1679,16336,26828,10074,23109,236
10,7761097,0,3881686,3879411,807874,419822,381951,431048,48385,44429,9028,10277,4929,22773,62342,1527803,392551,241070,3,7776234,139654,48385,9028,4929,1617,16427,26385,10277,22773,210
11,7747238,0,3874767,3872471,846479,417754,376739,429485,49168,43829,8626,10009,5008,22823,62802,1554772,384790,236539,3,7761097,139821,49168,8626,5008,1756,16167,25906,10009,22823,211
12,7734773,0,3868856,3865917,886102,415379,371896,427713,50372,43275,8527,10279,4870,22680,63769,1579677,377177,232139,3,7747238,139463,50372,8527,4870,1694,16046,25535,10279,22680,192
13,7722842,0,3863063,3859779,926416,412948,367146,425938,51122,42972,8511,10199,4569,22962,64202,1603206,369665,228154,3,7734773,140003,51122,8511,4569,1657,16092,25223,10199,22962,219
14,7712185,0,3857860,3854325,966995,410605,362461,423974,51832,42430,8156,10157,4704,22762,64692,1625837,362606,224023,3,7722842,140335,51832,8156,4704,1733,15857,24840,10157,22762,217
15,7702597,0,3852993,3849604,1008188,408644,358137,421848,52405,42089,8084,9912,4632,22708,65121,1646943,355700,220051,3,7712185,140041,52405,8084,4632,1826,15731,24532,9912,22708,221
16,7693677,0,3848245,3845432,1049858,406525,353832,419882,53058,41506,7871,9952,4393,22784,65322,1666736,349013,216332,3,7702597,139830,53058,7871,4393,1872,15646,23988,9952,22784,202
17,7685486,0,3844175,3841311,1091975,404282,349602,417877,53752,41570,7925,9885,4317,22730,65994,1685300,342316,212713,3,7693677,139564,53752,7925,4317,1854,15731,23985,9885,22730,202
18,7678359,0,3840354,3838005,1134643,402360,345395,415819,54606,41190,7709,9893,4352,22711,66667,1702828,335875,209144,3,7685486,140179,54606,7709,4352,1868,15644,23678,9893,22711,212
19,7671921,0,3837038,3834883,1177825,400411,341330,413699,55441,41164,7572,9910,4317,22694,67330,1719045,329665,205601,3,7678359,140461,55441,7572,4317,1917,15661,23586,9910,22694,200
20,7666776,0,3834486,3832290,1221434,398156,337404,411460,55954,40250,7448,9943,4140,22494,67542,1734574,323680,202283,3,7671921,141098,55954,7448,4140,1906,15251,23093,9943,22494,217
21,7661619,0,3832048,3829571,1264779,396188,333343,409044,55725,40056,7333,10007,4112,22264,67170,1749198,317833,199023,3,7666776,140229,55725,7333,4112,1953,15411,22692,10007,22264,211
22,7657349,0,3829677,3827672,1309116,394222,329691,406855,56908,39838,7084,9961,3996,22459,67988,1762190,312322,195881,3,7661619,139497,56908,7084,3996,2010,15409,22419,9961,22459,202
23,7653128,0,3827833,3825295,1353033,392342,326087,404671,56836,39404,7043,9965,3997,22728,67876,1775030,306941,192804,3,7657349,140246,56836,7043,3997,2122,15224,22058,9965,22728,191
