# params={"birth_rate":0.019332769045104285,"mortality_young":0.0012531578224408066,"mortality_adult":0.003621381021217677,"mortality_old":0.00954162610282416,"overseas_arrival_rate":0.018980801878903546,"emigration_rate":0.0019327609377041716,"internal_departure_rate":0.0020491118888102894,"internal_arrival_rate":0.01640326179967746}
# dt=1
tick,population,invalid_age,males,females,age_00_04,age_20_24,age_65_69,age_85_plus,births_this_tick,deaths_this_tick,overseas_arrivals_this_tick,overseas_departures_this_tick,internal_arrivals_this_tick,internal_departures_this_tick,locked_out,vacant_birth_slots,vacant_overseas_slots,vacant_internal_slots,max_generation,fired_age_monthly,fired_clear_event,fired_birth_activate,fired_overseas_arrive,fired_internal_arrive,fired_die_young,fired_die_adult,fired_die_old,fired_emigrate,fired_internal_depart,deferred_total
0,7967641,0,3984515,3983126,457010,442561,439705,445918,22999,37669,9462,15636,4889,16404,37350,1177001,490538,295111,1,8000000,0,22999,9462,4889,2214,14634,20821,15636,16404,189
1,7935116,0,3968208,3966908,469876,440467,434903,446934,22167,37372,9310,15207,4843,16266,36320,1224543,481228,290268,1,7967641,107059,22167,9310,4843,2234,14339,20799,15207,16266,177
2,7903762,0,3952505,3951257,483803,438218,430330,447995,23377,36925,8993,15445,4728,16082,37098,1270011,472235,285540,2,7935116,105165,23377,8993,4728,2214,14106,20605,15445,16082,197
3,7873417,0,3937388,3936029,498732,436230,426090,448933,24284,37157,8994,14975,4716,16207,37994,1314070,463308,280866,2,7903762,105550,24284,8994,4716,2274,14218,20665,14975,16207,179
4,7844568,0,3923127,3921441,514838,434283,421813,449699,25508,36570,8691,15126,4610,15962,38809,1356652,454786,276336,2,7873417,106333,25508,8691,4610,2246,14223,20101,15126,15962,157
5,7815871,0,3908787,3907084,531191,432144,417480,450435,25900,36623,8564,15028,4514,16024,38978,1398082,446443,271929,2,7844568,106467,25900,8564,4514,2284,14110,20229,15028,16024,187
6,7788397,0,3894857,3893540,548648,430008,413164,451118,27001,36304,8426,15128,4377,15846,39804,1438311,438309,267705,2,7815871,106653,27001,8426,4377,2282,14166,19856,15128,15846,191
7,7761656,0,3881482,3880174,566231,427754,408985,451613,27208,35849,8251,14880,4386,15857,39845,1477838,430389,263531,2,7788397,107082,27208,8251,4386,2267,13990,19592,14880,15857,174
8,7735804,0,3868628,3867176,584924,425675,405006,451969,28335,35944,8005,14691,4315,15872,40655,1515420,422808,259461,2,7761656,106431,28335,8005,4315,2261,13902,19781,14691,15872,192
9,7710556,0,3856136,3854420,603980,423860,400940,452388,28778,35376,7803,14788,4195,15860,40776,1552441,415466,255513,2,7735804,107162,28778,7803,4195,2354,13617,19405,14788,15860,176
10,7686529,0,3844121,3842408,623795,421922,397069,452591,29689,35345,7807,14789,4161,15550,41657,1587956,408205,251626,3,7710556,106800,29689,7807,4161,2254,13839,19252,14789,15550,163
11,7663408,0,3832613,3830795,644180,419993,392943,452980,30230,34897,7561,14597,4154,15572,41945,1622426,401300,247800,3,7686529,107341,30230,7561,4154,2368,13599,18930,14597,15572,164
12,7641512,0,3821812,3819700,665380,417773,389067,453135,31073,34466,7498,14672,4112,15441,42683,1655423,394452,244034,3,7663408,107011,31073,7498,4112,2338,13434,18694,14672,15441,148
13,7619743,0,3810973,3808770,687326,415518,385271,453276,31792,34515,7421,14784,3862,15545,43075,1687090,387736,240587,3,7641512,107262,31792,7421,3862,2274,13532,18709,14784,15545,163
14,7599089,0,3800803,3798286,709438,413299,381579,453205,32344,34053,7210,14697,3955,15413,43509,1718366,381363,237019,3,7619743,107919,32344,7210,3955,2355,13295,18403,14697,15413,162
15,7579263,0,3790882,3788381,732079,411485,378049,453094,32744,33641,7117,14532,3950,15464,43811,1748449,375112,233539,3,7599089,107672,32744,7117,3950,2365,13232,18044,14532,15464,162
16,7559919,0,3781000,3778919,755335,409486,374578,452919,33420,33693,6949,14361,3763,15422,44132,1777285,369068,230252,3,7579263,107448,33420,6949,3763,2492,13160,18041,14361,15422,151
17,7541063,0,3771754,3769309,778891,407366,371150,452738,33842,33547,7055,14460,3607,15353,44504,1805522,362922,227133,3,7559919,107608,33842,7055,3607,2460,13284,17803,14460,15353,152
18,7523131,0,3762478,3760653,802966,405555,367829,452472,34465,33305,6866,14397,3710,15271,45041,1832922,356994,223980,3,7541063,107864,34465,6866,3710,2386,13184,17735,14397,15271,160
19,7505507,0,3753491,3752016,827716,403691,364358,452192,35340,33710,6654,14263,3738,15383,45732,1859004,351361,220772,3,7523131,108014,35340,6654,3738,2568,13241,17901,14263,15383,164
20,7488956,0,3745285,3743671,852688,401584,361027,451714,35642,32881,6671,14503,3610,15090,45923,1884995,345819,217756,3,7505507,109088,35642,6671,3610,2451,12820,17610,14503,15090,181
21,7472657,0,3737417,3735240,877908,399700,357610,451152,35810,32784,6601,14446,3526,15006,45937,1909941,340333,214833,3,7488956,108397,35810,6601,3526,2485,13022,17277,14446,15006,149
22,7457242,0,3729514,3727728,903950,397850,354580,450672,36808,32702,6367,14296,3474,15066,46649,1933543,335174,211977,3,7472657,108173,36808,6367,3474,2568,13007,17127,14296,15066,154
23,7441922,0,3722156,3719766,929659,396132,351672,450222,36672,32397,6401,14339,3434,15091,46507,1957058,330020,209173,3,7457242,108713,36672,6401,3434,2630,12853,16914,14339,15091,175
