tick,entry_stream,area,count
0,birth_slot,0,291687
0,birth_slot,1,292944
0,birth_slot,2,292087
0,birth_slot,3,293352
0,overseas_slot,0,121927
0,overseas_slot,1,121695
0,overseas_slot,2,120869
0,overseas_slot,3,122181
0,internal_slot,0,74104
0,internal_slot,1,74349
0,internal_slot,2,73855
0,internal_slot,3,73943
1,birth_slot,0,300203
1,birth_slot,1,301570
1,birth_slot,2,300222
1,birth_slot,3,301648
1,overseas_slot,0,118735
1,overseas_slot,1,118402
1,overseas_slot,2,117671
1,overseas_slot,3,118926
1,internal_slot,0,73192
1,internal_slot,1,73454
1,internal_slot,2,72919
1,internal_slot,3,73004
2,birth_slot,0,308122
2,birth_slot,1,309557
2,birth_slot,2,307948
2,birth_slot,3,309546
2,overseas_slot,0,115631
2,overseas_slot,1,115339
2,overseas_slot,2,114471
2,overseas_slot,3,115830
2,internal_slot,0,72262
2,internal_slot,1,72564
2,internal_slot,2,72011
2,internal_slot,3,72051
3,birth_slot,0,315718
3,birth_slot,1,317230
3,birth_slot,2,315912
3,birth_slot,3,317037
3,overseas_slot,0,112539
3,overseas_slot,1,112350
3,overseas_slot,2,111356
3,overseas_slot,3,112749
3,internal_slot,0,71375
3,internal_slot,1,71658
3,internal_slot,2,71094
3,internal_slot,3,71199
4,birth_slot,0,323061
4,birth_slot,1,324449
4,birth_slot,2,323299
4,birth_slot,3,324513
4,overseas_slot,0,109563
4,overseas_slot,1,109383
4,overseas_slot,2,108445
4,overseas_slot,3,109822
4,internal_slot,0,70490
4,internal_slot,1,70790
4,internal_slot,2,70213
4,internal_slot,3,70347
5,birth_slot,0,330096
5,birth_slot,1,331440
5,birth_slot,2,330501
5,birth_slot,3,331437
5,overseas_slot,0,106721
5,overseas_slot,1,106539
5,overseas_slot,2,105565
5,overseas_slot,3,106994
5,internal_slot,0,69669
5,internal_slot,1,69866
5,internal_slot,2,69377
5,internal_slot,3,69475
6,birth_slot,0,336700
6,birth_slot,1,338452
6,birth_slot,2,337535
6,birth_slot,3,338562
6,overseas_slot,0,103803
6,overseas_slot,1,103874
6,overseas_slot,2,102825
6,overseas_slot,3,104317
6,internal_slot,0,68844
6,internal_slot,1,69053
6,internal_slot,2,68568
6,internal_slot,3,68633
7,birth_slot,0,343279
7,birth_slot,1,344797
7,birth_slot,2,344394
7,birth_slot,3,345511
7,overseas_slot,0,101071
7,overseas_slot,1,101215
7,overseas_slot,2,100175
7,overseas_slot,3,101684
7,internal_slot,0,67991
7,internal_slot,1,68229
7,internal_slot,2,67758
7,internal_slot,3,67792
8,birth_slot,0,349656
8,birth_slot,1,351070
8,birth_slot,2,350491
8,birth_slot,3,351824
8,overseas_slot,0,98481
8,overseas_slot,1,98721
8,overseas_slot,2,97582
8,overseas_slot,3,99210
8,internal_slot,0,67204
8,internal_slot,1,67454
8,internal_slot,2,66948
8,internal_slot,3,66949
9,birth_slot,0,355625
9,birth_slot,1,357155
9,birth_slot,2,356985
9,birth_slot,3,357786
9,overseas_slot,0,96091
9,overseas_slot,1,96314
9,overseas_slot,2,95176
9,overseas_slot,3,96716
9,internal_slot,0,66428
9,internal_slot,1,66658
9,internal_slot,2,66154
9,internal_slot,3,66158
10,birth_slot,0,361644
10,birth_slot,1,363128
10,birth_slot,2,362727
10,birth_slot,3,363445
10,overseas_slot,0,93690
10,overseas_slot,1,93924
10,overseas_slot,2,92809
10,overseas_slot,3,94325
10,internal_slot,0,65653
10,internal_slot,1,65903
10,internal_slot,2,65381
10,internal_slot,3,65374
11,birth_slot,0,367356
11,birth_slot,1,368680
11,birth_slot,2,368436
11,birth_slot,3,369139
11,overseas_slot,0,91425
11,overseas_slot,1,91734
11,overseas_slot,2,90528
11,overseas_slot,3,92049
11,internal_slot,0,64898
11,internal_slot,1,65158
11,internal_slot,2,64582
11,internal_slot,3,64610
12,birth_slot,0,372599
12,birth_slot,1,374215
12,birth_slot,2,373653
12,birth_slot,3,374669
12,overseas_slot,0,89246
