tick,sex,event_age_months,count
0,male,0,195
0,male,1,195
0,male,2,210
0,male,3,221
0,male,4,543
0,male,5,562
0,male,6,565
0,male,7,557
0,male,8,554
0,male,9,558
0,male,10,569
0,male,11,553
0,male,12,573
0,male,13,2107
0,male,14,2127
0,male,15,2050
0,male,16,2147
0,male,17,2110
0,female,0,185
0,female,1,179
0,female,2,162
0,female,3,203
0,female,4,586
0,female,5,550
0,female,6,617
0,female,7,569
0,female,8,612
0,female,9,515
0,female,10,572
0,female,11,569
0,female,12,560
0,female,13,2199
0,female,14,2093
0,female,15,2122
0,female,16,2162
0,female,17,2205
1,male,0,189
1,male,1,164
1,male,2,193
1,male,3,192
1,male,4,558
1,male,5,567
1,male,6,537
1,male,7,562
1,male,8,586
1,male,9,547
1,male,10,552
1,male,11,555
1,male,12,543
1,male,13,2138
1,male,14,2121
1,male,15,2045
1,male,16,2198
1,male,17,2243
1,male,18,22
1,female,0,171
1,female,1,168
1,female,2,212
1,female,3,203
1,female,4,548
1,female,5,586
1,female,6,550
1,female,7,542
1,female,8,540
1,female,9,558
1,female,10,613
1,female,11,549
1,female,12,556
1,female,13,2099
1,female,14,2115
1,female,15,2095
1,female,16,2098
1,female,17,2098
1,female,18,33
2,male,0,207
2,male,1,193
2,male,2,206
2,male,3,186
2,male,4,581
2,male,5,533
2,male,6,514
2,male,7,558
2,male,8,578
2,male,9,558
2,male,10,548
2,male,11,519
2,male,12,565
2,male,13,2155
2,male,14,2084
2,male,15,2068
2,male,16,2026
2,male,17,2065
2,male,18,76
2,female,0,188
2,female,1,171
2,female,2,209
2,female,3,187
2,female,4,558
2,female,5,564
2,female,6,575
2,female,7,551
2,female,8,574
2,female,9,575
2,female,10,571
2,female,11,549
2,female,12,562
2,female,13,2110
2,female,14,2156
2,female,15,2101
2,female,16,2077
2,female,17,2110
2,female,18,71
3,male,0,221
3,male,1,194
3,male,2,184
3,male,3,198
3,male,4,513
3,male,5,560
3,male,6,517
3,male,7,549
3,male,8,549
3,male,9,574
3,male,10,552
3,male,11,516
3,male,12,537
3,male,13,2008
3,male,14,2050
3,male,15,2160
3,male,16,2152
3,male,17,2031
3,male,18,109
3,female,0,214
3,female,1,197
3,female,2,181
3,female,3,192
3,female,4,510
3,female,5,554
3,female,6,546
3,female,7,536
3,female,8,554
3,female,9,620
3,female,10,611
3,female,11,510
3,female,12,553
3,female,13,2113
3,female,14,2140
3,female,15,2052
3,female,16,2084
3,female,17,2128
3,female,18,121
4,male,0,223
4,male,1,173
4,male,2,186
4,male,3,197
4,male,4,538
4,male,5,527
4,male,6,523
4,male,7,530
4,male,8,527
4,male,9,533
4,male,10,600
4,male,11,569
4,male,12,560
4,male,13,2061
4,male,14,2044
4,male,15,1989
4,male,16,2042
4,male,17,2115
4,male,18,138
4,female,0,203
4,female,1,195
4,female,2,209
4,female,3,181
4,female,4,546
4,female,5,598
4,female,6,530
4,female,7,577
4,female,8,501
4,female,9,580
4,female,10,546
4,female,11,550
4,female,12,565
4,female,13,2010
4,female,14,2059
4,female,15,1964
4,female,16,2003
4,female,17,1992
4,female,18,130
5,male,0,221
5,male,1,185
5,male,2,198
5,male,3,213
5,male,4,578
5,male,5,550
5,male,6,539
5,male,7,542
5,male,8,510
5,male,9,618
5,male,10,583
5,male,11,536
5,male,12,563
5,male,13,2034
5,male,14,1977
5,male,15,2049
5,male,16,2036
5,male,17,2062
5,male,18,160
5,female,0,230
5,female,1,211
5,female,2,190
5,female,3,198
5,female,4,540
5,female,5,552
5,female,6,528
5,female,7,570
5,female,8,500
5,female,9,511
5,female,10,619
5,female,11,572
5,female,12,520
5,female,13,2000
5,female,14,2079
5,female,15,1995
5,female,16,2081
5,female,17,2047
5,female,18,159
6,male,0,227
6,male,1,210
6,male,2,184
6,male,3,194
6,male,4,559
6,male,5,535
6,male,6,533
6,male,7,575
6,male,8,565
6,male,9,552
6,male,10,574
6,male,11,533
6,male,12,542
6,male,13,2088
6,male,14,1952
6,male,15,1966
6,male,16,2053
6,male,17,1998
6,male,18,177
6,female,0,225
6,female,1,211
6,female,2,171
6,female,3,194
6,female,4,587
6,female,5,565
6,female,6,552
6,female,7,550
6,female,8,570
6,female,9,566
6,female,10,559
6,female,11,533
6,female,12,548
6,female,13,2026
6,female,14,1919
6,female,15,1893
6,female,16,2052
6,female,17,1964
6,female,18,205
7,male,0,224
7,male,1,176
7,male,2,166
7,male,3,185
7,male,4,558
7,male,5,529
7,male,6,521
7,male,7,540
7,male,8,572
7,male,9,506
7,male,10,512
7,male,11,543
7,male,12,542
7,male,13,1939
7,male,14,2011
7,male,15,1981
7,male,16,1883
7,male,17,1897
7,male,18,230
7,female,0,243
7,female,1,195
7,female,2,201
7,female,3,225
7,female,4,562
7,female,5,562
7,female,6,546
7,female,7,548
7,female,8,555
7,female,9,526
7,female,10,544
7,female,11,544
7,female,12,564
7,female,13,1957
7,female,14,1962
7,female,15,2028
7,female,16,1983
7,female,17,1937
7,female,18,220
8,male,0,263
8,male,1,176
8,male,2,172
8,male,3,183
8,male,4,558
8,male,5,525
8,male,6,550
8,male,7,583
8,male,8,569
8,male,9,582
8,male,10,528
8,male,11,549
8,male,12,518
8,male,13,2010
8,male,14,2043
8,male,15,1989
8,male,16,1932
8,male,17,1937
8,male,18,264
8,female,0,238
8,female,1,201
8,female,2,158
8,female,3,191
8,female,4,537
8,female,5,558
8,female,6,538
8,female,7,550
8,female,8,549
8,female,9,552
8,female,10,552
8,female,11,533
8,female,12,558
8,female,13,1993
8,female,14,1879
8,female,15,1927
8,female,16,1928
8,female,17,2030
8,female,18,284
9,male,0,268
9,male,1,197
9,male,2,177
9,male,3,164
9,male,4,553
9,male,5,517
9,male,6,564
9,male,7,515
9,male,8,516
9,male,9,529
9,male,10,544
9,male,11,484
9,male,12,560
9,male,13,1989
9,male,14,1891
9,male,15,1981
9,male,16,1917
9,male,17,1869
9,male,18,277
9,female,0,255
9,female,1,186
9,female,2,215
9,female,3,205
9,female,4,529
9,female,5,551
9,female,6,546
9,female,7,572
9,female,8,567
9,female,9,554
9,female,10,531
9,female,11,564
9,female,12,555
9,female,13,1961
9,female,14,2014
